 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 7.60000E+01 eV = 2.79295E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.52037E-16 cm**2 = 1.25715E+01 a0**2
 # 1st transport cross section = 1.80776E-16 cm**2 = 6.45561E+00 a0**2
 # 2nd transport cross section = 1.83000E-16 cm**2 = 6.53505E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.66002E-16  1.30702E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.66002E-16  1.30702E+01  2.41064E-10  1.0E-07
  1.250E-04  1.18994E-12  3.66002E-16  1.30702E+01  3.01330E-10  1.0E-07
  1.500E-04  1.71346E-12  3.66002E-16  1.30702E+01  3.61596E-10  1.0E-07
  1.750E-04  2.33225E-12  3.66002E-16  1.30702E+01  4.21862E-10  1.0E-07
  2.000E-04  3.04617E-12  3.66002E-16  1.30702E+01  4.82128E-10  1.0E-07
  2.250E-04  3.85530E-12  3.66002E-16  1.30702E+01  5.42394E-10  1.0E-07
  2.500E-04  4.75964E-12  3.66002E-16  1.30702E+01  6.02660E-10  1.0E-07
  2.750E-04  5.75917E-12  3.66002E-16  1.30702E+01  6.62926E-10  1.0E-07
  3.000E-04  6.85391E-12  3.66002E-16  1.30702E+01  7.23192E-10  1.0E-07
  3.250E-04  8.04379E-12  3.66002E-16  1.30702E+01  7.83458E-10  1.0E-07
  3.500E-04  9.32893E-12  3.66002E-16  1.30702E+01  8.43724E-10  1.0E-07
  3.750E-04  1.07092E-11  3.66002E-16  1.30702E+01  9.03990E-10  1.0E-07
  4.000E-04  1.21847E-11  3.66002E-16  1.30702E+01  9.64256E-10  1.0E-07
  4.250E-04  1.37554E-11  3.66002E-16  1.30702E+01  1.02452E-09  1.0E-07
  4.500E-04  1.54213E-11  3.66002E-16  1.30702E+01  1.08479E-09  1.0E-07
  4.750E-04  1.71823E-11  3.66002E-16  1.30702E+01  1.14505E-09  1.0E-07
  5.000E-04  1.90386E-11  3.66002E-16  1.30702E+01  1.20532E-09  1.0E-07
  5.250E-04  2.09900E-11  3.66002E-16  1.30702E+01  1.26559E-09  1.0E-07
  5.500E-04  2.30367E-11  3.66002E-16  1.30702E+01  1.32585E-09  1.0E-07
  5.750E-04  2.51785E-11  3.66002E-16  1.30702E+01  1.38612E-09  1.0E-07
  6.000E-04  2.74156E-11  3.66002E-16  1.30702E+01  1.44638E-09  1.0E-07
  6.250E-04  2.97478E-11  3.66002E-16  1.30702E+01  1.50665E-09  1.0E-07
  6.500E-04  3.21752E-11  3.66002E-16  1.30702E+01  1.56692E-09  1.0E-07
  6.750E-04  3.46979E-11  3.66002E-16  1.30702E+01  1.62718E-09  1.0E-07
  7.000E-04  3.73157E-11  3.66002E-16  1.30702E+01  1.68745E-09  1.0E-07
  7.250E-04  4.00286E-11  3.66002E-16  1.30702E+01  1.74771E-09  1.0E-07
  7.500E-04  4.28368E-11  3.66002E-16  1.30702E+01  1.80798E-09  1.0E-07
  7.750E-04  4.57402E-11  3.66002E-16  1.30702E+01  1.86825E-09  1.0E-07
  8.000E-04  4.87388E-11  3.66002E-16  1.30702E+01  1.92851E-09  1.0E-07
  8.250E-04  5.18325E-11  3.66002E-16  1.30702E+01  1.98878E-09  1.0E-07
  8.500E-04  5.50215E-11  3.66002E-16  1.30702E+01  2.04904E-09  1.0E-07
  8.750E-04  5.83057E-11  3.66002E-16  1.30702E+01  2.10931E-09  1.0E-07
  9.000E-04  6.16850E-11  3.66002E-16  1.30702E+01  2.16958E-09  1.0E-07
  9.250E-04  6.51595E-11  3.66002E-16  1.30702E+01  2.22984E-09  1.0E-07
  9.500E-04  6.87293E-11  3.66002E-16  1.30702E+01  2.29011E-09  1.0E-07
  9.750E-04  7.23943E-11  3.66002E-16  1.30702E+01  2.35037E-09  1.0E-07
  1.000E-03  7.61544E-11  3.66002E-16  1.30702E+01  2.41064E-09  1.0E-07
  1.250E-03  1.18991E-10  3.66002E-16  1.30702E+01  3.01330E-09  1.0E-07
  1.500E-03  1.71347E-10  3.66002E-16  1.30702E+01  3.61596E-09  1.0E-07
  1.750E-03  2.33223E-10  3.66002E-16  1.30702E+01  4.21862E-09  1.0E-07
  2.000E-03  3.04617E-10  3.66002E-16  1.30702E+01  4.82128E-09  1.0E-07
  2.250E-03  3.85531E-10  3.66002E-16  1.30702E+01  5.42394E-09  1.0E-07
  2.500E-03  4.75965E-10  3.66002E-16  1.30702E+01  6.02660E-09  1.0E-07
  2.750E-03  5.75917E-10  3.66002E-16  1.30702E+01  6.62926E-09  1.0E-07
  3.000E-03  6.85389E-10  3.66002E-16  1.30702E+01  7.23192E-09  1.0E-07
  3.250E-03  8.04380E-10  3.66002E-16  1.30702E+01  7.83458E-09  1.0E-07
  3.500E-03  9.32891E-10  3.66002E-16  1.30702E+01  8.43724E-09  1.0E-07
  3.750E-03  1.07092E-09  3.66002E-16  1.30702E+01  9.03990E-09  1.0E-07
  4.000E-03  1.21847E-09  3.66002E-16  1.30702E+01  9.64256E-09  1.0E-07
  4.250E-03  1.37554E-09  3.66002E-16  1.30702E+01  1.02452E-08  1.0E-07
  4.500E-03  1.54213E-09  3.66002E-16  1.30702E+01  1.08479E-08  1.0E-07
  4.750E-03  1.71823E-09  3.66002E-16  1.30702E+01  1.14505E-08  1.0E-07
  5.000E-03  1.90386E-09  3.66002E-16  1.30702E+01  1.20532E-08  1.0E-07
  5.250E-03  2.09900E-09  3.66002E-16  1.30702E+01  1.26559E-08  1.0E-07
  5.500E-03  2.30367E-09  3.66002E-16  1.30702E+01  1.32585E-08  1.0E-07
  5.750E-03  2.51785E-09  3.66002E-16  1.30702E+01  1.38612E-08  1.0E-07
