 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 2.62000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.85991E-08  1.02069E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.85991E-08  1.02069E-08  7.80252E-18  6.77768E-18
  1.250E-04  1.18994E-12  1.85991E-08  1.02069E-08  9.75314E-18  8.47210E-18
  1.500E-04  1.71346E-12  1.85991E-08  1.02069E-08  1.17038E-17  1.01665E-17
  1.750E-04  2.33225E-12  1.85991E-08  1.02069E-08  1.36544E-17  1.18609E-17
  2.000E-04  3.04617E-12  1.85991E-08  1.02069E-08  1.56050E-17  1.35554E-17
  2.250E-04  3.85530E-12  1.85991E-08  1.02069E-08  1.75557E-17  1.52498E-17
  2.500E-04  4.75964E-12  1.85991E-08  1.02069E-08  1.95063E-17  1.69442E-17
  2.750E-04  5.75917E-12  1.85991E-08  1.02069E-08  2.14569E-17  1.86386E-17
  3.000E-04  6.85391E-12  1.85991E-08  1.02069E-08  2.34075E-17  2.03330E-17
  3.250E-04  8.04379E-12  1.85991E-08  1.02069E-08  2.53582E-17  2.20275E-17
  3.500E-04  9.32893E-12  1.85991E-08  1.02069E-08  2.73088E-17  2.37219E-17
  3.750E-04  1.07092E-11  1.85991E-08  1.02069E-08  2.92594E-17  2.54163E-17
  4.000E-04  1.21847E-11  1.85991E-08  1.02069E-08  3.12101E-17  2.71107E-17
  4.250E-04  1.37554E-11  1.85991E-08  1.02069E-08  3.31607E-17  2.88051E-17
  4.500E-04  1.54213E-11  1.85991E-08  1.02069E-08  3.51113E-17  3.04995E-17
  4.750E-04  1.71823E-11  1.85991E-08  1.02069E-08  3.70619E-17  3.21940E-17
  5.000E-04  1.90386E-11  1.85991E-08  1.02069E-08  3.90126E-17  3.38884E-17
  5.250E-04  2.09900E-11  1.85991E-08  1.02069E-08  4.09632E-17  3.55828E-17
  5.500E-04  2.30367E-11  1.85991E-08  1.02069E-08  4.29138E-17  3.72772E-17
  5.750E-04  2.51785E-11  1.85991E-08  1.02069E-08  4.48645E-17  3.89716E-17
  6.000E-04  2.74156E-11  1.85991E-08  1.02069E-08  4.68151E-17  4.06661E-17
  6.250E-04  2.97478E-11  1.85991E-08  1.02069E-08  4.87657E-17  4.23605E-17
  6.500E-04  3.21752E-11  1.85991E-08  1.02069E-08  5.07164E-17  4.40549E-17
  6.750E-04  3.46979E-11  1.85991E-08  1.02069E-08  5.26670E-17  4.57493E-17
  7.000E-04  3.73157E-11  1.85991E-08  1.02069E-08  5.46176E-17  4.74437E-17
  7.250E-04  4.00286E-11  1.85991E-08  1.02069E-08  5.65682E-17  4.91382E-17
  7.500E-04  4.28368E-11  1.85991E-08  1.02069E-08  5.85189E-17  5.08326E-17
  7.750E-04  4.57402E-11  1.85991E-08  1.02069E-08  6.04695E-17  5.25270E-17
  8.000E-04  4.87388E-11  1.85991E-08  1.02069E-08  6.24201E-17  5.42214E-17
  8.250E-04  5.18325E-11  1.85991E-08  1.02069E-08  6.43708E-17  5.59158E-17
  8.500E-04  5.50215E-11  1.85991E-08  1.02069E-08  6.63214E-17  5.76103E-17
  8.750E-04  5.83057E-11  1.85991E-08  1.02069E-08  6.82720E-17  5.93047E-17
  9.000E-04  6.16850E-11  1.85991E-08  1.02069E-08  7.02226E-17  6.09991E-17
  9.250E-04  6.51595E-11  1.85991E-08  1.02069E-08  7.21733E-17  6.26935E-17
  9.500E-04  6.87293E-11  1.85991E-08  1.02069E-08  7.41239E-17  6.43879E-17
  9.750E-04  7.23943E-11  1.85991E-08  1.02069E-08  7.60745E-17  6.60824E-17
  1.000E-03  7.61544E-11  1.85991E-08  1.02069E-08  7.80252E-17  6.77768E-17
  1.250E-03  1.18991E-10  1.85991E-08  1.02069E-08  9.75314E-17  8.47210E-17
  1.500E-03  1.71347E-10  1.85991E-08  1.02069E-08  1.17038E-16  1.01665E-16
  1.750E-03  2.33223E-10  1.85991E-08  1.02069E-08  1.36544E-16  1.18609E-16
  2.000E-03  3.04617E-10  1.85991E-08  1.02069E-08  1.56050E-16  1.35554E-16
  2.250E-03  3.85531E-10  1.85991E-08  1.02069E-08  1.75557E-16  1.52498E-16
  2.500E-03  4.75965E-10  1.85991E-08  1.02069E-08  1.95063E-16  1.69442E-16
  2.750E-03  5.75917E-10  1.85991E-08  1.02069E-08  2.14569E-16  1.86386E-16
  3.000E-03  6.85389E-10  1.85991E-08  1.02069E-08  2.34075E-16  2.03330E-16
  3.250E-03  8.04380E-10  1.85991E-08  1.02069E-08  2.53582E-16  2.20275E-16
  3.500E-03  9.32891E-10  1.85991E-08  1.02069E-08  2.73088E-16  2.37219E-16
  3.750E-03  1.07092E-09  1.85991E-08  1.02069E-08  2.92594E-16  2.54163E-16
  4.000E-03  1.21847E-09  1.85991E-08  1.02069E-08  3.12101E-16  2.71107E-16
  4.250E-03  1.37554E-09  1.85991E-08  1.02069E-08  3.31607E-16  2.88051E-16
  4.500E-03  1.54213E-09  1.85991E-08  1.02069E-08  3.51113E-16  3.04995E-16
  4.750E-03  1.71823E-09  1.85991E-08  1.02069E-08  3.70619E-16  3.21940E-16
  5.000E-03  1.90386E-09  1.85991E-08  1.02069E-08  3.90126E-16  3.38884E-16
  5.250E-03  2.09900E-09  1.85991E-08  1.02069E-08  4.09632E-16  3.55828E-16
  5.500E-03  2.30367E-09  1.85991E-08  1.02069E-08  4.29138E-16  3.72772E-16
  5.750E-03  2.51785E-09  1.85991E-08  1.02069E-08  4.48645E-16  3.89716E-16
  6.000E-03  2.74156E-09  1.85991E-08  1.02069E-08  4.68151E-16  4.06661E-16
  6.250E-03  2.97478E-09  1.85991E-08  1.02069E-08  4.87657E-16  4.23605E-16
  6.500E-03  3.21752E-09  1.85991E-08  1.02069E-08  5.07163E-16  4.40549E-16
  6.750E-03  3.46978E-09  1.85991E-08  1.02069E-08  5.26670E-16  4.57493E-16
  7.000E-03  3.73156E-09  1.85991E-08  1.02069E-08  5.46176E-16  4.74437E-16
  7.250E-03  4.00286E-09  1.85991E-08  1.02069E-08  5.65682E-16  4.91382E-16
  7.500E-03  4.28368E-09  1.85991E-08  1.02069E-08  5.85189E-16  5.08326E-16
  7.750E-03  4.57402E-09  1.85991E-08  1.02069E-08  6.04695E-16  5.25270E-16
  8.000E-03  4.87388E-09  1.85991E-08  1.02069E-08  6.24201E-16  5.42214E-16
  8.250E-03  5.18326E-09  1.85991E-08  1.02069E-08  6.43707E-16  5.59158E-16
  8.500E-03  5.50215E-09  1.85991E-08  1.02069E-08  6.63214E-16  5.76103E-16
  8.750E-03  5.83057E-09  1.85991E-08  1.02069E-08  6.82720E-16  5.93047E-16
  9.000E-03  6.16850E-09  1.85991E-08  1.02069E-08  7.02226E-16  6.09991E-16
  9.250E-03  6.51596E-09  1.85991E-08  1.02069E-08  7.21732E-16  6.26935E-16
  9.500E-03  6.87293E-09  1.85991E-08  1.02069E-08  7.41239E-16  6.43879E-16
  9.750E-03  7.23942E-09  1.85991E-08  1.02069E-08  7.60745E-16  6.60824E-16
  1.000E-02  7.61544E-09  1.85991E-08  1.02069E-08  7.80251E-16  6.77768E-16
  1.250E-02  1.18991E-08  1.85991E-08  1.02069E-08  9.75314E-16  8.47210E-16
  1.500E-02  1.71347E-08  1.85991E-08  1.02069E-08  1.17038E-15  1.01665E-15
  1.750E-02  2.33223E-08  1.85990E-08  1.02069E-08  1.36544E-15  1.18609E-15
  2.000E-02  3.04617E-08  1.85990E-08  1.02069E-08  1.56050E-15  1.35554E-15
  2.250E-02  3.85531E-08  1.85990E-08  1.02069E-08  1.75556E-15  1.52498E-15
  2.500E-02  4.75965E-08  1.85990E-08  1.02069E-08  1.95062E-15  1.69442E-15
  2.750E-02  5.75917E-08  1.85990E-08  1.02069E-08  2.14569E-15  1.86386E-15
  3.000E-02  6.85389E-08  1.85990E-08  1.02069E-08  2.34075E-15  2.03330E-15
  3.250E-02  8.04380E-08  1.85990E-08  1.02069E-08  2.53581E-15  2.20274E-15
  3.500E-02  9.32891E-08  1.85990E-08  1.02069E-08  2.73087E-15  2.37219E-15
  3.750E-02  1.07092E-07  1.85990E-08  1.02069E-08  2.92593E-15  2.54163E-15
  4.000E-02  1.21847E-07  1.85990E-08  1.02069E-08  3.12099E-15  2.71107E-15
  4.250E-02  1.37554E-07  1.85990E-08  1.02069E-08  3.31605E-15  2.88051E-15
  4.500E-02  1.54213E-07  1.85989E-08  1.02069E-08  3.51111E-15  3.04995E-15
  4.750E-02  1.71823E-07  1.85989E-08  1.02069E-08  3.70617E-15  3.21939E-15
  5.000E-02  1.90386E-07  1.85989E-08  1.02069E-08  3.90122E-15  3.38883E-15
  5.250E-02  2.09900E-07  1.85989E-08  1.02069E-08  4.09628E-15  3.55828E-15
  5.500E-02  2.30367E-07  1.85989E-08  1.02069E-08  4.29134E-15  3.72772E-15
  5.750E-02  2.51785E-07  1.85989E-08  1.02069E-08  4.48639E-15  3.89716E-15
  6.000E-02  2.74156E-07  1.85989E-08  1.02069E-08  4.68145E-15  4.06660E-15
  6.250E-02  2.97478E-07  1.85988E-08  1.02069E-08  4.87651E-15  4.23604E-15
