  9.000E-03 4.50106E-16  1.856E-08  1.860E-08  1.021E-08  7.022E-16  6.100E-16  1.00E-07
  9.250E-03 4.50106E-16  1.908E-08  1.860E-08  1.021E-08  7.217E-16  6.269E-16  1.00E-07
  9.500E-03 4.50106E-16  1.959E-08  1.860E-08  1.021E-08  7.412E-16  6.439E-16  1.00E-07
  9.750E-03 4.50106E-16  2.011E-08  1.860E-08  1.021E-08  7.607E-16  6.608E-16  1.00E-07
  1.000E-02 4.50106E-16  2.063E-08  1.860E-08  1.021E-08  7.803E-16  6.778E-16  1.00E-07
  1.250E-02 4.50106E-16  2.578E-08  1.860E-08  1.021E-08  9.753E-16  8.472E-16  1.00E-07
  1.500E-02 4.50106E-16  3.094E-08  1.860E-08  1.021E-08  1.170E-15  1.017E-15  1.00E-07
  1.750E-02 4.50105E-16  3.610E-08  1.860E-08  1.021E-08  1.365E-15  1.186E-15  1.00E-07
  2.000E-02 4.50105E-16  4.125E-08  1.860E-08  1.021E-08  1.561E-15  1.356E-15  1.00E-07
  2.250E-02 4.50105E-16  4.641E-08  1.860E-08  1.021E-08  1.756E-15  1.525E-15  1.00E-07
  2.500E-02 4.50105E-16  5.156E-08  1.860E-08  1.021E-08  1.951E-15  1.694E-15  1.00E-07
  2.750E-02 4.50104E-16  5.672E-08  1.860E-08  1.021E-08  2.146E-15  1.864E-15  1.00E-07
  3.000E-02 4.50104E-16  6.188E-08  1.860E-08  1.021E-08  2.341E-15  2.033E-15  1.00E-07
  3.250E-02 4.50104E-16  6.703E-08  1.860E-08  1.021E-08  2.536E-15  2.203E-15  1.00E-07
  3.500E-02 4.50103E-16  7.219E-08  1.860E-08  1.021E-08  2.731E-15  2.372E-15  1.00E-07
  3.750E-02 4.50103E-16  7.735E-08  1.860E-08  1.021E-08  2.926E-15  2.542E-15  1.00E-07
  4.000E-02 4.50102E-16  8.250E-08  1.860E-08  1.021E-08  3.121E-15  2.711E-15  1.00E-07
  4.250E-02 4.50102E-16  8.766E-08  1.860E-08  1.021E-08  3.316E-15  2.881E-15  1.00E-07
  4.500E-02 4.50101E-16  9.282E-08  1.860E-08  1.021E-08  3.511E-15  3.050E-15  1.00E-07
  4.750E-02 4.50101E-16  9.797E-08  1.860E-08  1.021E-08  3.706E-15  3.219E-15  1.00E-07
  5.000E-02 4.50100E-16  1.031E-07  1.860E-08  1.021E-08  3.901E-15  3.389E-15  1.00E-07
  5.250E-02 4.50100E-16  1.083E-07  1.860E-08  1.021E-08  4.096E-15  3.558E-15  1.00E-07
  5.500E-02 4.50099E-16  1.134E-07  1.860E-08  1.021E-08  4.291E-15  3.728E-15  1.00E-07
  5.750E-02 4.50099E-16  1.186E-07  1.860E-08  1.021E-08  4.486E-15  3.897E-15  1.00E-07
  6.000E-02 4.50098E-16  1.238E-07  1.860E-08  1.021E-08  4.681E-15  4.067E-15  1.00E-07
  6.250E-02 4.50097E-16  1.289E-07  1.860E-08  1.021E-08  4.877E-15  4.236E-15  1.00E-07
  6.500E-02 4.50096E-16  1.341E-07  1.860E-08  1.021E-08  5.072E-15  4.405E-15  1.00E-07
  6.750E-02 4.50096E-16  1.392E-07  1.860E-08  1.021E-08  5.267E-15  4.575E-15  1.00E-07
  7.000E-02 4.50095E-16  1.444E-07  1.860E-08  1.021E-08  5.462E-15  4.744E-15  1.00E-07
  7.250E-02 4.50094E-16  1.495E-07  1.860E-08  1.021E-08  5.657E-15  4.914E-15  1.00E-07
  7.500E-02 4.50093E-16  1.547E-07  1.860E-08  1.021E-08  5.852E-15  5.083E-15  1.00E-07
  7.750E-02 4.50092E-16  1.599E-07  1.860E-08  1.021E-08  6.047E-15  5.253E-15  1.00E-07
  8.000E-02 4.50091E-16  1.650E-07  1.860E-08  1.021E-08  6.242E-15  5.422E-15  1.00E-07
  8.250E-02 4.50090E-16  1.702E-07  1.860E-08  1.021E-08  6.437E-15  5.592E-15  1.00E-07
  8.500E-02 4.50089E-16  1.753E-07  1.860E-08  1.021E-08  6.632E-15  5.761E-15  1.00E-07
  8.750E-02 4.50088E-16  1.805E-07  1.860E-08  1.021E-08  6.827E-15  5.930E-15  1.00E-07
  9.000E-02 4.50087E-16  1.856E-07  1.860E-08  1.021E-08  7.022E-15  6.100E-15  1.00E-07
  9.250E-02 4.50086E-16  1.908E-07  1.860E-08  1.021E-08  7.217E-15  6.269E-15  1.00E-07
  9.500E-02 4.50085E-16  1.959E-07  1.860E-08  1.021E-08  7.412E-15  6.439E-15  1.00E-07
  9.750E-02 4.50084E-16  2.011E-07  1.860E-08  1.021E-08  7.607E-15  6.608E-15  1.00E-07
  1.000E-01 4.50083E-16  2.063E-07  1.860E-08  1.021E-08  7.802E-15  6.778E-15  1.00E-07
  1.250E-01 4.50070E-16  2.578E-07  1.860E-08  1.021E-08  9.753E-15  8.472E-15  1.00E-07
  1.500E-01 4.50054E-16  3.094E-07  1.860E-08  1.021E-08  1.170E-14  1.017E-14  1.00E-07
  1.750E-01 4.50035E-16  3.610E-07  1.860E-08  1.021E-08  1.365E-14  1.186E-14  1.00E-07
  2.000E-01 4.50013E-16  4.126E-07  1.860E-08  1.021E-08  1.560E-14  1.356E-14  1.00E-07
  2.250E-01 4.49989E-16  4.641E-07  1.860E-08  1.021E-08  1.755E-14  1.525E-14  1.00E-07
  2.500E-01 4.49961E-16  5.157E-07  1.860E-08  1.021E-08  1.950E-14  1.694E-14  1.00E-07
  2.750E-01 4.49930E-16  5.673E-07  1.859E-08  1.021E-08  2.145E-14  1.864E-14  1.00E-07
  3.000E-01 4.49897E-16  6.189E-07  1.859E-08  1.021E-08  2.340E-14  2.033E-14  1.00E-07
  3.250E-01 4.49861E-16  6.705E-07  1.859E-08  1.021E-08  2.535E-14  2.203E-14  1.00E-07
  3.500E-01 4.49822E-16  7.221E-07  1.859E-08  1.021E-08  2.730E-14  2.372E-14  1.00E-07
  3.750E-01 4.49779E-16  7.737E-07  1.859E-08  1.021E-08  2.925E-14  2.541E-14  1.00E-07
  4.000E-01 4.49734E-16  8.253E-07  1.859E-08  1.021E-08  3.119E-14  2.711E-14  1.00E-07
  4.250E-01 4.49687E-16  8.770E-07  1.859E-08  1.021E-08  3.314E-14  2.880E-14  1.00E-07
  4.500E-01 4.49636E-16  9.286E-07  1.859E-08  1.021E-08  3.509E-14  3.050E-14  1.00E-07
  4.750E-01 4.49582E-16  9.802E-07  1.859E-08  1.021E-08  3.703E-14  3.219E-14  1.00E-07
  5.000E-01 4.49526E-16  1.032E-06  1.858E-08  1.021E-08  3.898E-14  3.388E-14  1.00E-07
  5.250E-01 4.49466E-16  1.084E-06  1.858E-08  1.020E-08  4.092E-14  3.558E-14  1.00E-07
  5.500E-01 4.49404E-16  1.135E-06  1.858E-08  1.020E-08  4.287E-14  3.727E-14  1.00E-07
  5.750E-01 4.49339E-16  1.187E-06  1.858E-08  1.020E-08  4.481E-14  3.896E-14  1.00E-07
  6.000E-01 4.49270E-16  1.239E-06  1.858E-08  1.020E-08  4.676E-14  4.066E-14  1.00E-07
  6.250E-01 4.49199E-16  1.290E-06  1.858E-08  1.020E-08  4.870E-14  4.235E-14  1.00E-07
  6.500E-01 4.49126E-16  1.342E-06  1.857E-08  1.020E-08  5.064E-14  4.404E-14  1.00E-07
  6.750E-01 4.49049E-16  1.394E-06  1.857E-08  1.020E-08  5.258E-14  4.574E-14  1.00E-07
  7.000E-01 4.48969E-16  1.445E-06  1.857E-08  1.020E-08  5.452E-14  4.743E-14  1.00E-07
  7.250E-01 4.48887E-16  1.497E-06  1.857E-08  1.020E-08  5.646E-14  4.912E-14  1.00E-07
  7.500E-01 4.48801E-16  1.549E-06  1.857E-08  1.020E-08  5.840E-14  5.082E-14  1.00E-07
  7.750E-01 4.48713E-16  1.601E-06  1.856E-08  1.020E-08  6.034E-14  5.251E-14  1.00E-07
  8.000E-01 4.48622E-16  1.653E-06  1.856E-08  1.020E-08  6.228E-14  5.420E-14  1.00E-07
  8.250E-01 4.48528E-16  1.704E-06  1.856E-08  1.020E-08  6.422E-14  5.589E-14  1.00E-07
  8.500E-01 4.48431E-16  1.756E-06  1.856E-08  1.020E-08  6.615E-14  5.759E-14  1.00E-07
  8.750E-01 4.48331E-16  1.808E-06  1.855E-08  1.020E-08  6.809E-14  5.928E-14  1.00E-07
  9.000E-01 4.48229E-16  1.860E-06  1.855E-08  1.020E-08  7.003E-14  6.097E-14  1.00E-07
  9.250E-01 4.48123E-16  1.912E-06  1.855E-08  1.020E-08  7.196E-14  6.266E-14  1.00E-07
  9.500E-01 4.48015E-16  1.964E-06  1.855E-08  1.020E-08  7.389E-14  6.436E-14  1.00E-07
  9.750E-01 4.47904E-16  2.016E-06  1.854E-08  1.020E-08  7.582E-14  6.605E-14  1.00E-07
  1.000E+00 4.47790E-16  2.067E-06  1.854E-08  1.020E-08  7.775E-14  6.774E-14  1.00E-07
  1.100E+00 4.47305E-16  2.275E-06  1.853E-08  1.020E-08  8.547E-14  7.450E-14  1.00E-07
  1.200E+00 4.46776E-16  2.483E-06  1.852E-08  1.020E-08  9.316E-14  8.127E-14  1.00E-07
  1.300E+00 4.46201E-16  2.692E-06  1.850E-08  1.019E-08  1.008E-13  8.803E-14  1.00E-07
  1.400E+00 4.45581E-16  2.901E-06  1.849E-08  1.019E-08  1.085E-13  9.478E-14  1.00E-07
  1.500E+00 4.44917E-16  3.110E-06  1.847E-08  1.019E-08  1.161E-13  1.015E-13  1.00E-07
  1.600E+00 4.44208E-16  3.320E-06  1.845E-08  1.019E-08  1.237E-13  1.083E-13  1.00E-07
  1.700E+00 4.43455E-16  3.530E-06  1.843E-08  1.019E-08  1.313E-13  1.150E-13  1.00E-07
  1.800E+00 4.42659E-16  3.741E-06  1.841E-08  1.018E-08  1.389E-13  1.218E-13  1.00E-07
  1.900E+00 4.41819E-16  3.952E-06  1.839E-08  1.018E-08  1.464E-13  1.285E-13  1.00E-07
  2.000E+00 4.40936E-16  4.164E-06  1.837E-08  1.018E-08  1.539E-13  1.353E-13  1.00E-07
  2.100E+00 4.40010E-16  4.376E-06  1.834E-08  1.017E-08  1.614E-13  1.420E-13  1.00E-07
  2.200E+00 4.39043E-16  4.589E-06  1.832E-08  1.017E-08  1.688E-13  1.487E-13  1.00E-07
  2.300E+00 4.38033E-16  4.803E-06  1.829E-08  1.017E-08  1.762E-13  1.554E-13  1.00E-07
  2.400E+00 4.36981E-16  5.017E-06  1.827E-08  1.016E-08  1.836E-13  1.621E-13  1.00E-07
  2.500E+00 4.35889E-16  5.232E-06  1.824E-08  1.016E-08  1.909E-13  1.689E-13  1.00E-07
  2.600E+00 4.34755E-16  5.448E-06  1.821E-08  1.016E-08  1.982E-13  1.756E-13  1.00E-07
  2.700E+00 4.33582E-16  5.665E-06  1.818E-08  1.015E-08  2.054E-13  1.823E-13  1.00E-07
  2.800E+00 4.32369E-16  5.882E-06  1.815E-08  1.015E-08  2.126E-13  1.890E-13  1.00E-07
  2.900E+00 4.31116E-16  6.100E-06  1.812E-08  1.014E-08  2.198E-13  1.956E-13  1.00E-07
  3.000E+00 4.29825E-16  6.319E-06  1.808E-08  1.014E-08  2.269E-13  2.023E-13  1.00E-07
  3.100E+00 4.28495E-16  6.539E-06  1.805E-08  1.014E-08  2.340E-13  2.090E-13  1.00E-07
  3.200E+00 4.27128E-16  6.759E-06  1.801E-08  1.013E-08  2.410E-13  2.157E-13  1.00E-07
  3.300E+00 4.25723E-16  6.981E-06  1.798E-08  1.013E-08  2.479E-13  2.223E-13  1.00E-07
  3.400E+00 4.24282E-16  7.204E-06  1.794E-08  1.012E-08  2.549E-13  2.290E-13  1.00E-07
  3.500E+00 4.22805E-16  7.427E-06  1.790E-08  1.012E-08  2.617E-13  2.356E-13  1.00E-07
  3.600E+00 4.21292E-16  7.652E-06  1.786E-08  1.011E-08  2.686E-13  2.423E-13  1.00E-07
  3.700E+00 4.19744E-16  7.877E-06  1.782E-08  1.011E-08  2.753E-13  2.489E-13  1.00E-07
  3.800E+00 4.18161E-16  8.104E-06  1.778E-08  1.010E-08  2.820E-13  2.555E-13  1.00E-07
  3.900E+00 4.16545E-16  8.332E-06  1.774E-08  1.009E-08  2.887E-13  2.621E-13  1.00E-07
  4.000E+00 4.14896E-16  8.561E-06  1.770E-08  1.009E-08  2.953E-13  2.687E-13  1.00E-07
  4.100E+00 4.13214E-16  8.791E-06  1.765E-08  1.008E-08  3.018E-13  2.753E-13  1.00E-07
  4.200E+00 4.11500E-16  9.023E-06  1.761E-08  1.008E-08  3.083E-13  2.819E-13  1.00E-07
  4.300E+00 4.09754E-16  9.255E-06  1.756E-08  1.007E-08  3.147E-13  2.885E-13  1.00E-07
  4.400E+00 4.07978E-16  9.489E-06  1.751E-08  1.006E-08  3.211E-13  2.950E-13  1.00E-07
  4.500E+00 4.06172E-16  9.724E-06  1.746E-08  1.006E-08  3.274E-13  3.016E-13  1.00E-07
  4.600E+00 4.04337E-16  9.961E-06  1.742E-08  1.005E-08  3.336E-13  3.082E-13  1.00E-07
  4.700E+00 4.02472E-16  1.020E-05  1.737E-08  1.004E-08  3.398E-13  3.147E-13  1.00E-07
  4.800E+00 4.00580E-16  1.044E-05  1.732E-08  1.004E-08  3.459E-13  3.212E-13  1.00E-07
  4.900E+00 3.98660E-16  1.068E-05  1.726E-08  1.003E-08  3.519E-13  3.277E-13  1.00E-07
  5.000E+00 3.96713E-16  1.092E-05  1.721E-08  1.002E-08  3.579E-13  3.342E-13  1.00E-07
  5.100E+00 3.94740E-16  1.116E-05  1.716E-08  1.002E-08  3.638E-13  3.407E-13  1.00E-07
  5.200E+00 3.92742E-16  1.141E-05  1.711E-08  1.001E-08  3.696E-13  3.472E-13  1.00E-07
  5.300E+00 3.90719E-16  1.165E-05  1.705E-08  1.000E-08  3.754E-13  3.537E-13  1.00E-07
  5.400E+00 3.88672E-16  1.190E-05  1.699E-08  9.993E-09  3.811E-13  3.602E-13  1.00E-07
  5.500E+00 3.86602E-16  1.215E-05  1.694E-08  9.985E-09  3.867E-13  3.666E-13  1.00E-07
  5.600E+00 3.84508E-16  1.240E-05  1.688E-08  9.977E-09  3.922E-13  3.730E-13  1.00E-07
  5.700E+00 3.82393E-16  1.266E-05  1.682E-08  9.968E-09  3.977E-13  3.795E-13  1.00E-07
  5.800E+00 3.80257E-16  1.291E-05  1.676E-08  9.960E-09  4.031E-13  3.859E-13  1.00E-07
  5.900E+00 3.78100E-16  1.317E-05  1.671E-08  9.952E-09  4.084E-13  3.923E-13  1.00E-07
  6.000E+00 3.75923E-16  1.342E-05  1.665E-08  9.943E-09  4.136E-13  3.987E-13  1.00E-07
  6.100E+00 3.73727E-16  1.368E-05  1.658E-08  9.934E-09  4.188E-13  4.051E-13  1.00E-07
  6.200E+00 3.71512E-16  1.395E-05  1.652E-08  9.926E-09  4.239E-13  4.114E-13  1.00E-07
  6.300E+00 3.69279E-16  1.421E-05  1.646E-08  9.917E-09  4.289E-13  4.178E-13  1.00E-07
  6.400E+00 3.67029E-16  1.447E-05  1.640E-08  9.908E-09  4.338E-13  4.241E-13  1.00E-07
  6.500E+00 3.64763E-16  1.474E-05  1.633E-08  9.898E-09  4.387E-13  4.304E-13  1.00E-07
  6.600E+00 3.62481E-16  1.501E-05  1.627E-08  9.889E-09  4.434E-13  4.367E-13  1.00E-07
  6.700E+00 3.60184E-16  1.528E-05  1.620E-08  9.879E-09  4.481E-13  4.430E-13  1.00E-07
  6.800E+00 3.57872E-16  1.555E-05  1.614E-08  9.870E-09  4.528E-13  4.493E-13  1.00E-07
  6.900E+00 3.55547E-16  1.583E-05  1.607E-08  9.860E-09  4.573E-13  4.556E-13  1.00E-07
  7.000E+00 3.53208E-16  1.610E-05  1.601E-08  9.850E-09  4.617E-13  4.618E-13  1.00E-07
  7.100E+00 3.50858E-16  1.638E-05  1.594E-08  9.840E-09  4.661E-13  4.681E-13  1.00E-07
  7.200E+00 3.48495E-16  1.666E-05  1.587E-08  9.830E-09  4.704E-13  4.743E-13  1.00E-07
  7.300E+00 3.46121E-16  1.695E-05  1.580E-08  9.820E-09  4.746E-13  4.805E-13  1.00E-07
  7.400E+00 3.43737E-16  1.723E-05  1.573E-08  9.809E-09  4.787E-13  4.867E-13  1.00E-07
  7.500E+00 3.41343E-16  1.752E-05  1.566E-08  9.799E-09  4.827E-13  4.929E-13  1.00E-07
  7.600E+00 3.38940E-16  1.781E-05  1.559E-08  9.788E-09  4.867E-13  4.990E-13  1.00E-07
  7.700E+00 3.36528E-16  1.810E-05  1.552E-08  9.777E-09  4.906E-13  5.052E-13  1.00E-07
  7.800E+00 3.34109E-16  1.839E-05  1.545E-08  9.766E-09  4.943E-13  5.113E-13  1.00E-07
  7.900E+00 3.31682E-16  1.869E-05  1.538E-08  9.755E-09  4.980E-13  5.174E-13  1.00E-07
  8.000E+00 3.29248E-16  1.899E-05  1.531E-08  9.744E-09  5.017E-13  5.235E-13  1.00E-07
  8.100E+00 3.26809E-16  1.929E-05  1.523E-08  9.733E-09  5.052E-13  5.296E-13  1.00E-07
