 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.06000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.82885E-09  1.29203E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.82885E-09  1.29203E-09  1.14849E-18  2.11291E-19
  1.250E-04  1.18994E-12  5.82885E-09  1.29203E-09  1.43562E-18  2.64114E-19
  1.500E-04  1.71346E-12  5.82885E-09  1.29203E-09  1.72274E-18  3.16936E-19
  1.750E-04  2.33225E-12  5.82885E-09  1.29203E-09  2.00986E-18  3.69759E-19
  2.000E-04  3.04617E-12  5.82885E-09  1.29203E-09  2.29699E-18  4.22582E-19
  2.250E-04  3.85530E-12  5.82885E-09  1.29203E-09  2.58411E-18  4.75405E-19
  2.500E-04  4.75964E-12  5.82885E-09  1.29203E-09  2.87123E-18  5.28227E-19
  2.750E-04  5.75917E-12  5.82885E-09  1.29203E-09  3.15836E-18  5.81050E-19
  3.000E-04  6.85391E-12  5.82885E-09  1.29203E-09  3.44548E-18  6.33873E-19
  3.250E-04  8.04379E-12  5.82885E-09  1.29203E-09  3.73260E-18  6.86696E-19
  3.500E-04  9.32893E-12  5.82885E-09  1.29203E-09  4.01973E-18  7.39518E-19
  3.750E-04  1.07092E-11  5.82885E-09  1.29203E-09  4.30685E-18  7.92341E-19
  4.000E-04  1.21847E-11  5.82885E-09  1.29203E-09  4.59397E-18  8.45164E-19
  4.250E-04  1.37554E-11  5.82885E-09  1.29203E-09  4.88110E-18  8.97986E-19
  4.500E-04  1.54213E-11  5.82885E-09  1.29203E-09  5.16822E-18  9.50809E-19
  4.750E-04  1.71823E-11  5.82885E-09  1.29203E-09  5.45535E-18  1.00363E-18
  5.000E-04  1.90386E-11  5.82885E-09  1.29203E-09  5.74247E-18  1.05645E-18
  5.250E-04  2.09900E-11  5.82885E-09  1.29203E-09  6.02959E-18  1.10928E-18
  5.500E-04  2.30367E-11  5.82885E-09  1.29203E-09  6.31672E-18  1.16210E-18
  5.750E-04  2.51785E-11  5.82885E-09  1.29203E-09  6.60384E-18  1.21492E-18
  6.000E-04  2.74156E-11  5.82885E-09  1.29203E-09  6.89096E-18  1.26775E-18
  6.250E-04  2.97478E-11  5.82885E-09  1.29203E-09  7.17809E-18  1.32057E-18
  6.500E-04  3.21752E-11  5.82885E-09  1.29203E-09  7.46521E-18  1.37339E-18
  6.750E-04  3.46979E-11  5.82885E-09  1.29203E-09  7.75233E-18  1.42621E-18
  7.000E-04  3.73157E-11  5.82885E-09  1.29203E-09  8.03946E-18  1.47904E-18
  7.250E-04  4.00286E-11  5.82885E-09  1.29203E-09  8.32658E-18  1.53186E-18
  7.500E-04  4.28368E-11  5.82885E-09  1.29203E-09  8.61370E-18  1.58468E-18
  7.750E-04  4.57402E-11  5.82885E-09  1.29203E-09  8.90083E-18  1.63750E-18
  8.000E-04  4.87388E-11  5.82885E-09  1.29203E-09  9.18795E-18  1.69033E-18
  8.250E-04  5.18325E-11  5.82885E-09  1.29203E-09  9.47507E-18  1.74315E-18
  8.500E-04  5.50215E-11  5.82885E-09  1.29203E-09  9.76220E-18  1.79597E-18
