

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.06000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.21946700E-01      0.00000000E+00
       1      2.70913032E-01      2.70976734E-01
       2      1.30123506E-01      1.30146506E-01
       3      6.45911328E-02      6.46015344E-02
       4      3.25455131E-02      3.25505539E-02
       5      1.65196595E-02      1.65221735E-02
       6      8.41414676E-03      8.41541730E-03
       7      4.29134734E-03      4.29199342E-03
       8      2.18897601E-03      2.18930540E-03
       9      1.11602809E-03      1.11619615E-03
      10      5.68529924E-04      5.68615657E-04
      11      2.89340862E-04      2.89384565E-04
      12      1.47103176E-04      1.47125434E-04
      13      7.47122311E-05      7.47235549E-05
      14      3.79081787E-05      3.79139338E-05
      15      1.92161346E-05      1.92190565E-05
      16      9.73226408E-06      9.73374611E-06
      17      4.92492681E-06      4.92567782E-06
      18      2.49026989E-06      2.49065012E-06
      19      1.25827438E-06      1.25846673E-06
      20      6.35340722E-07      6.35437963E-07
      21      3.20596774E-07      3.20645890E-07
      22      1.61677695E-07      1.61702493E-07
      23      8.14883099E-08      8.15008164E-08
      24      4.10495995E-08      4.10559079E-08
      25      2.06683187E-08      2.06714940E-08
      26      1.04015172E-08      1.04031161E-08
      27      5.23227500E-09      5.23307860E-09
      28      2.63084270E-09      2.63124799E-09
      29      1.32230885E-09      1.32251393E-09
      30      6.64369534E-10      6.64474785E-10
      31      3.33657603E-10      3.33709399E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.56448E-17  0.000E+00  5.829E-09  1.292E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.56448E-17 -1.416E-11  5.829E-09  1.292E-09  1.148E-18  2.113E-19  1.00E-07
  1.250E-04 3.56448E-17 -1.770E-11  5.829E-09  1.292E-09  1.436E-18  2.641E-19  1.00E-07
  1.500E-04 3.56448E-17 -2.123E-11  5.829E-09  1.292E-09  1.723E-18  3.169E-19  1.00E-07
  1.750E-04 3.56448E-17 -2.477E-11  5.829E-09  1.292E-09  2.010E-18  3.698E-19  1.00E-07
  2.000E-04 3.56448E-17 -2.831E-11  5.829E-09  1.292E-09  2.297E-18  4.226E-19  1.00E-07
  2.250E-04 3.56448E-17 -3.185E-11  5.829E-09  1.292E-09  2.584E-18  4.754E-19  1.00E-07
  2.500E-04 3.56448E-17 -3.539E-11  5.829E-09  1.292E-09  2.871E-18  5.282E-19  1.00E-07
  2.750E-04 3.56448E-17 -3.893E-11  5.829E-09  1.292E-09  3.158E-18  5.811E-19  1.00E-07
  3.000E-04 3.56448E-17 -4.247E-11  5.829E-09  1.292E-09  3.445E-18  6.339E-19  1.00E-07
  3.250E-04 3.56448E-17 -4.601E-11  5.829E-09  1.292E-09  3.733E-18  6.867E-19  1.00E-07
  3.500E-04 3.56448E-17 -4.955E-11  5.829E-09  1.292E-09  4.020E-18  7.395E-19  1.00E-07
  3.750E-04 3.56448E-17 -5.309E-11  5.829E-09  1.292E-09  4.307E-18  7.923E-19  1.00E-07
