

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.26000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.48714807E-01      0.00000000E+00
       1     -1.53815258E+00     -1.53610864E+00
       2      7.92703862E-01      7.93139677E-01
       3      3.94875934E-01      3.95033037E-01
       4      2.00995566E-01      2.01064475E-01
       5      1.04836058E-01      1.04869136E-01
       6      5.58309639E-02      5.58476806E-02
       7      3.02292809E-02      3.02380115E-02
       8      1.65833739E-02      1.65880379E-02
       9      9.19364240E-03      9.19617559E-03
      10      5.14077123E-03      5.14216462E-03
      11      2.89498298E-03      2.89575715E-03
      12      1.63994084E-03      1.64037450E-03
      13      9.33598941E-04      9.33843507E-04
      14      5.33705581E-04      5.33844285E-04
      15      3.06174477E-04      3.06253516E-04
      16      1.76167112E-04      1.76212332E-04
      17      1.01617842E-04      1.01643800E-04
      18      5.87403625E-05      5.87553065E-05
      19      3.40160234E-05      3.40246473E-05
      20      1.97283957E-05      1.97333827E-05
      21      1.14567425E-05      1.14596312E-05
      22      6.66050805E-06      6.66218389E-06
      23      3.87578236E-06      3.87675576E-06
      24      2.25713429E-06      2.25770029E-06
      25      1.31537919E-06      1.31570859E-06
      26      7.67003869E-07      7.67195731E-07
      27      4.47467151E-07      4.47578968E-07
      28      2.61162783E-07      2.61227992E-07
      29      1.52483302E-07      1.52521349E-07
      30      8.90578191E-08      8.90800229E-08
      31      5.20285265E-08      5.20414937E-08
      32      3.04029346E-08      3.04105075E-08
      33      1.77697055E-08      1.77741275E-08
      34      1.03877497E-08      1.03903310E-08
      35      6.07340727E-09      6.07491869E-09
      36      3.55141898E-09      3.55230343E-09
      37      2.07695733E-09      2.07747074E-09
      38      1.21475275E-09      1.21505619E-09
      39      7.10504623E-10      7.10681109E-10
      40      4.15603249E-10      4.15708583E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.39793E-16  0.000E+00  1.241E-08  9.260E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.39793E-16  3.895E-10  1.241E-08  9.260E-09  1.866E-18  5.155E-18  1.00E-07
  1.250E-04 2.39793E-16  4.869E-10  1.241E-08  9.260E-09  2.333E-18  6.444E-18  1.00E-07
  1.500E-04 2.39793E-16  5.842E-10  1.241E-08  9.260E-09  2.800E-18  7.733E-18  1.00E-07
  1.750E-04 2.39793E-16  6.816E-10  1.241E-08  9.260E-09  3.266E-18  9.021E-18  1.00E-07
  2.000E-04 2.39793E-16  7.790E-10  1.241E-08  9.260E-09  3.733E-18  1.031E-17  1.00E-07
  2.250E-04 2.39793E-16  8.763E-10  1.241E-08  9.260E-09  4.199E-18  1.160E-17  1.00E-07
  2.500E-04 2.39793E-16  9.737E-10  1.241E-08  9.260E-09  4.666E-18  1.289E-17  1.00E-07
  2.750E-04 2.39793E-16  1.071E-09  1.241E-08  9.260E-09  5.132E-18  1.418E-17  1.00E-07
  3.000E-04 2.39793E-16  1.168E-09  1.241E-08  9.260E-09  5.599E-18  1.547E-17  1.00E-07
  3.250E-04 2.39793E-16  1.266E-09  1.241E-08  9.260E-09  6.066E-18  1.675E-17  1.00E-07
  3.500E-04 2.39793E-16  1.363E-09  1.241E-08  9.260E-09  6.532E-18  1.804E-17  1.00E-07
  3.750E-04 2.39793E-16  1.461E-09  1.241E-08  9.260E-09  6.999E-18  1.933E-17  1.00E-07
  4.000E-04 2.39793E-16  1.558E-09  1.241E-08  9.260E-09  7.465E-18  2.062E-17  1.00E-07
  4.250E-04 2.39793E-16  1.655E-09  1.241E-08  9.260E-09  7.932E-18  2.191E-17  1.00E-07
  4.500E-04 2.39793E-16  1.753E-09  1.241E-08  9.260E-09  8.399E-18  2.320E-17  1.00E-07
  4.750E-04 2.39793E-16  1.850E-09  1.241E-08  9.260E-09  8.865E-18  2.449E-17  1.00E-07
  5.000E-04 2.39793E-16  1.947E-09  1.241E-08  9.260E-09  9.332E-18  2.578E-17  1.00E-07
  5.250E-04 2.39793E-16  2.045E-09  1.241E-08  9.260E-09  9.798E-18  2.706E-17  1.00E-07
  5.500E-04 2.39793E-16  2.142E-09  1.241E-08  9.260E-09  1.026E-17  2.835E-17  1.00E-07
  5.750E-04 2.39793E-16  2.240E-09  1.241E-08  9.260E-09  1.073E-17  2.964E-17  1.00E-07
  6.000E-04 2.39793E-16  2.337E-09  1.241E-08  9.260E-09  1.120E-17  3.093E-17  1.00E-07
  6.250E-04 2.39793E-16  2.434E-09  1.241E-08  9.260E-09  1.166E-17  3.222E-17  1.00E-07
  6.500E-04 2.39793E-16  2.532E-09  1.241E-08  9.260E-09  1.213E-17  3.351E-17  1.00E-07
  6.750E-04 2.39793E-16  2.629E-09  1.241E-08  9.260E-09  1.260E-17  3.480E-17  1.00E-07
  7.000E-04 2.39793E-16  2.726E-09  1.241E-08  9.260E-09  1.306E-17  3.609E-17  1.00E-07
  7.250E-04 2.39793E-16  2.824E-09  1.241E-08  9.260E-09  1.353E-17  3.737E-17  1.00E-07
  7.500E-04 2.39793E-16  2.921E-09  1.241E-08  9.260E-09  1.400E-17  3.866E-17  1.00E-07
  7.750E-04 2.39793E-16  3.018E-09  1.241E-08  9.260E-09  1.446E-17  3.995E-17  1.00E-07
  8.000E-04 2.39793E-16  3.116E-09  1.241E-08  9.260E-09  1.493E-17  4.124E-17  1.00E-07
  8.250E-04 2.39793E-16  3.213E-09  1.241E-08  9.260E-09  1.540E-17  4.253E-17  1.00E-07
  8.500E-04 2.39793E-16  3.311E-09  1.241E-08  9.260E-09  1.586E-17  4.382E-17  1.00E-07
  8.750E-04 2.39793E-16  3.408E-09  1.241E-08  9.260E-09  1.633E-17  4.511E-17  1.00E-07
  9.000E-04 2.39793E-16  3.505E-09  1.241E-08  9.260E-09  1.680E-17  4.640E-17  1.00E-07
  9.250E-04 2.39793E-16  3.603E-09  1.241E-08  9.260E-09  1.726E-17  4.768E-17  1.00E-07
  9.500E-04 2.39793E-16  3.700E-09  1.241E-08  9.260E-09  1.773E-17  4.897E-17  1.00E-07
  9.750E-04 2.39793E-16  3.797E-09  1.241E-08  9.260E-09  1.820E-17  5.026E-17  1.00E-07
  1.000E-03 2.39793E-16  3.895E-09  1.241E-08  9.260E-09  1.866E-17  5.155E-17  1.00E-07
  1.250E-03 2.39793E-16  4.869E-09  1.241E-08  9.260E-09  2.333E-17  6.444E-17  1.00E-07
  1.500E-03 2.39793E-16  5.842E-09  1.241E-08  9.260E-09  2.800E-17  7.733E-17  1.00E-07
  1.750E-03 2.39793E-16  6.816E-09  1.241E-08  9.260E-09  3.266E-17  9.021E-17  1.00E-07
  2.000E-03 2.39793E-16  7.790E-09  1.241E-08  9.260E-09  3.733E-17  1.031E-16  1.00E-07
  2.250E-03 2.39793E-16  8.763E-09  1.241E-08  9.260E-09  4.199E-17  1.160E-16  1.00E-07
  2.500E-03 2.39793E-16  9.737E-09  1.241E-08  9.260E-09  4.666E-17  1.289E-16  1.00E-07
  2.750E-03 2.39793E-16  1.071E-08  1.241E-08  9.260E-09  5.132E-17  1.418E-16  1.00E-07
  3.000E-03 2.39793E-16  1.168E-08  1.241E-08  9.260E-09  5.599E-17  1.547E-16  1.00E-07
  3.250E-03 2.39793E-16  1.266E-08  1.241E-08  9.260E-09  6.066E-17  1.675E-16  1.00E-07
  3.500E-03 2.39793E-16  1.363E-08  1.241E-08  9.260E-09  6.532E-17  1.804E-16  1.00E-07
  3.750E-03 2.39793E-16  1.461E-08  1.241E-08  9.260E-09  6.999E-17  1.933E-16  1.00E-07
  4.000E-03 2.39793E-16  1.558E-08  1.241E-08  9.260E-09  7.465E-17  2.062E-16  1.00E-07
  4.250E-03 2.39793E-16  1.655E-08  1.241E-08  9.260E-09  7.932E-17  2.191E-16  1.00E-07
  4.500E-03 2.39793E-16  1.753E-08  1.241E-08  9.260E-09  8.399E-17  2.320E-16  1.00E-07
  4.750E-03 2.39793E-16  1.850E-08  1.241E-08  9.260E-09  8.865E-17  2.449E-16  1.00E-07
  5.000E-03 2.39793E-16  1.947E-08  1.241E-08  9.260E-09  9.332E-17  2.578E-16  1.00E-07
  5.250E-03 2.39793E-16  2.045E-08  1.241E-08  9.260E-09  9.798E-17  2.706E-16  1.00E-07
  5.500E-03 2.39793E-16  2.142E-08  1.241E-08  9.260E-09  1.026E-16  2.835E-16  1.00E-07
  5.750E-03 2.39793E-16  2.240E-08  1.241E-08  9.260E-09  1.073E-16  2.964E-16  1.00E-07
  6.000E-03 2.39793E-16  2.337E-08  1.241E-08  9.260E-09  1.120E-16  3.093E-16  1.00E-07
  6.250E-03 2.39793E-16  2.434E-08  1.241E-08  9.260E-09  1.166E-16  3.222E-16  1.00E-07
  6.500E-03 2.39793E-16  2.532E-08  1.241E-08  9.260E-09  1.213E-16  3.351E-16  1.00E-07
  6.750E-03 2.39793E-16  2.629E-08  1.241E-08  9.260E-09  1.260E-16  3.480E-16  1.00E-07
  7.000E-03 2.39793E-16  2.726E-08  1.241E-08  9.260E-09  1.306E-16  3.609E-16  1.00E-07
  7.250E-03 2.39793E-16  2.824E-08  1.241E-08  9.260E-09  1.353E-16  3.737E-16  1.00E-07
  7.500E-03 2.39793E-16  2.921E-08  1.241E-08  9.260E-09  1.400E-16  3.866E-16  1.00E-07
  7.750E-03 2.39793E-16  3.018E-08  1.241E-08  9.260E-09  1.446E-16  3.995E-16  1.00E-07
  8.000E-03 2.39793E-16  3.116E-08  1.241E-08  9.260E-09  1.493E-16  4.124E-16  1.00E-07
  8.250E-03 2.39793E-16  3.213E-08  1.241E-08  9.260E-09  1.540E-16  4.253E-16  1.00E-07
  8.500E-03 2.39793E-16  3.311E-08  1.241E-08  9.260E-09  1.586E-16  4.382E-16  1.00E-07
  8.750E-03 2.39793E-16  3.408E-08  1.241E-08  9.260E-09  1.633E-16  4.511E-16  1.00E-07
