  6.750E-04 4.58247E-16  1.351E-09  1.892E-08  1.001E-08  6.042E-17  4.835E-17  1.00E-07
  7.000E-04 4.58247E-16  1.401E-09  1.892E-08  1.001E-08  6.266E-17  5.014E-17  1.00E-07
  7.250E-04 4.58247E-16  1.452E-09  1.892E-08  1.001E-08  6.490E-17  5.193E-17  1.00E-07
  7.500E-04 4.58247E-16  1.502E-09  1.892E-08  1.001E-08  6.714E-17  5.372E-17  1.00E-07
  7.750E-04 4.58247E-16  1.552E-09  1.892E-08  1.001E-08  6.938E-17  5.551E-17  1.00E-07
  8.000E-04 4.58247E-16  1.602E-09  1.892E-08  1.001E-08  7.161E-17  5.730E-17  1.00E-07
  8.250E-04 4.58247E-16  1.652E-09  1.892E-08  1.001E-08  7.385E-17  5.909E-17  1.00E-07
  8.500E-04 4.58247E-16  1.702E-09  1.892E-08  1.001E-08  7.609E-17  6.088E-17  1.00E-07
  8.750E-04 4.58247E-16  1.752E-09  1.892E-08  1.001E-08  7.833E-17  6.267E-17  1.00E-07
  9.000E-04 4.58247E-16  1.802E-09  1.892E-08  1.001E-08  8.057E-17  6.446E-17  1.00E-07
  9.250E-04 4.58247E-16  1.852E-09  1.892E-08  1.001E-08  8.280E-17  6.625E-17  1.00E-07
  9.500E-04 4.58247E-16  1.902E-09  1.892E-08  1.001E-08  8.504E-17  6.804E-17  1.00E-07
  9.750E-04 4.58247E-16  1.952E-09  1.892E-08  1.001E-08  8.728E-17  6.983E-17  1.00E-07
  1.000E-03 4.58247E-16  2.002E-09  1.892E-08  1.001E-08  8.952E-17  7.162E-17  1.00E-07
  1.250E-03 4.58247E-16  2.503E-09  1.892E-08  1.001E-08  1.119E-16  8.953E-17  1.00E-07
  1.500E-03 4.58247E-16  3.003E-09  1.892E-08  1.001E-08  1.343E-16  1.074E-16  1.00E-07
  1.750E-03 4.58247E-16  3.504E-09  1.892E-08  1.001E-08  1.567E-16  1.253E-16  1.00E-07
  2.000E-03 4.58247E-16  4.004E-09  1.892E-08  1.001E-08  1.790E-16  1.432E-16  1.00E-07
  2.250E-03 4.58247E-16  4.505E-09  1.892E-08  1.001E-08  2.014E-16  1.612E-16  1.00E-07
  2.500E-03 4.58247E-16  5.005E-09  1.892E-08  1.001E-08  2.238E-16  1.791E-16  1.00E-07
  2.750E-03 4.58247E-16  5.506E-09  1.892E-08  1.001E-08  2.462E-16  1.970E-16  1.00E-07
  3.000E-03 4.58247E-16  6.006E-09  1.892E-08  1.001E-08  2.686E-16  2.149E-16  1.00E-07
  3.250E-03 4.58247E-16  6.507E-09  1.892E-08  1.001E-08  2.909E-16  2.328E-16  1.00E-07
  3.500E-03 4.58247E-16  7.007E-09  1.892E-08  1.001E-08  3.133E-16  2.507E-16  1.00E-07
  3.750E-03 4.58247E-16  7.508E-09  1.892E-08  1.001E-08  3.357E-16  2.686E-16  1.00E-07
  4.000E-03 4.58247E-16  8.008E-09  1.892E-08  1.001E-08  3.581E-16  2.865E-16  1.00E-07
  4.250E-03 4.58247E-16  8.509E-09  1.892E-08  1.001E-08  3.804E-16  3.044E-16  1.00E-07
  4.500E-03 4.58247E-16  9.009E-09  1.892E-08  1.001E-08  4.028E-16  3.223E-16  1.00E-07
  4.750E-03 4.58247E-16  9.510E-09  1.892E-08  1.001E-08  4.252E-16  3.402E-16  1.00E-07
  5.000E-03 4.58247E-16  1.001E-08  1.892E-08  1.001E-08  4.476E-16  3.581E-16  1.00E-07
  5.250E-03 4.58247E-16  1.051E-08  1.892E-08  1.001E-08  4.700E-16  3.760E-16  1.00E-07
  5.500E-03 4.58247E-16  1.101E-08  1.892E-08  1.001E-08  4.923E-16  3.939E-16  1.00E-07
  5.750E-03 4.58247E-16  1.151E-08  1.892E-08  1.001E-08  5.147E-16  4.118E-16  1.00E-07
  6.000E-03 4.58247E-16  1.201E-08  1.892E-08  1.001E-08  5.371E-16  4.297E-16  1.00E-07
  6.250E-03 4.58247E-16  1.251E-08  1.892E-08  1.001E-08  5.595E-16  4.476E-16  1.00E-07
  6.500E-03 4.58247E-16  1.301E-08  1.892E-08  1.001E-08  5.819E-16  4.655E-16  1.00E-07
  6.750E-03 4.58247E-16  1.351E-08  1.892E-08  1.001E-08  6.042E-16  4.835E-16  1.00E-07
  7.000E-03 4.58247E-16  1.401E-08  1.892E-08  1.001E-08  6.266E-16  5.014E-16  1.00E-07
  7.250E-03 4.58247E-16  1.452E-08  1.892E-08  1.001E-08  6.490E-16  5.193E-16  1.00E-07
  7.500E-03 4.58247E-16  1.502E-08  1.892E-08  1.001E-08  6.714E-16  5.372E-16  1.00E-07
  7.750E-03 4.58247E-16  1.552E-08  1.892E-08  1.001E-08  6.938E-16  5.551E-16  1.00E-07
  8.000E-03 4.58247E-16  1.602E-08  1.892E-08  1.001E-08  7.161E-16  5.730E-16  1.00E-07
  8.250E-03 4.58247E-16  1.652E-08  1.892E-08  1.001E-08  7.385E-16  5.909E-16  1.00E-07
  8.500E-03 4.58247E-16  1.702E-08  1.892E-08  1.001E-08  7.609E-16  6.088E-16  1.00E-07
  8.750E-03 4.58247E-16  1.752E-08  1.892E-08  1.001E-08  7.833E-16  6.267E-16  1.00E-07
  9.000E-03 4.58247E-16  1.802E-08  1.892E-08  1.001E-08  8.057E-16  6.446E-16  1.00E-07
  9.250E-03 4.58247E-16  1.852E-08  1.892E-08  1.001E-08  8.280E-16  6.625E-16  1.00E-07
  9.500E-03 4.58247E-16  1.902E-08  1.892E-08  1.001E-08  8.504E-16  6.804E-16  1.00E-07
  9.750E-03 4.58247E-16  1.952E-08  1.892E-08  1.001E-08  8.728E-16  6.983E-16  1.00E-07
  1.000E-02 4.58247E-16  2.002E-08  1.892E-08  1.001E-08  8.952E-16  7.162E-16  1.00E-07
  1.250E-02 4.58247E-16  2.503E-08  1.892E-08  1.001E-08  1.119E-15  8.953E-16  1.00E-07
  1.500E-02 4.58247E-16  3.003E-08  1.892E-08  1.001E-08  1.343E-15  1.074E-15  1.00E-07
  1.750E-02 4.58246E-16  3.504E-08  1.892E-08  1.001E-08  1.567E-15  1.253E-15  1.00E-07
  2.000E-02 4.58246E-16  4.004E-08  1.892E-08  1.001E-08  1.790E-15  1.432E-15  1.00E-07
  2.250E-02 4.58246E-16  4.505E-08  1.892E-08  1.001E-08  2.014E-15  1.612E-15  1.00E-07
  2.500E-02 4.58246E-16  5.005E-08  1.892E-08  1.001E-08  2.238E-15  1.791E-15  1.00E-07
  2.750E-02 4.58245E-16  5.506E-08  1.892E-08  1.001E-08  2.462E-15  1.970E-15  1.00E-07
  3.000E-02 4.58245E-16  6.006E-08  1.892E-08  1.001E-08  2.686E-15  2.149E-15  1.00E-07
  3.250E-02 4.58245E-16  6.507E-08  1.892E-08  1.001E-08  2.909E-15  2.328E-15  1.00E-07
  3.500E-02 4.58244E-16  7.007E-08  1.892E-08  1.001E-08  3.133E-15  2.507E-15  1.00E-07
  3.750E-02 4.58244E-16  7.508E-08  1.892E-08  1.001E-08  3.357E-15  2.686E-15  1.00E-07
  4.000E-02 4.58243E-16  8.008E-08  1.892E-08  1.001E-08  3.581E-15  2.865E-15  1.00E-07
  4.250E-02 4.58243E-16  8.509E-08  1.892E-08  1.001E-08  3.804E-15  3.044E-15  1.00E-07
  4.500E-02 4.58242E-16  9.009E-08  1.892E-08  1.001E-08  4.028E-15  3.223E-15  1.00E-07
  4.750E-02 4.58241E-16  9.510E-08  1.892E-08  1.001E-08  4.252E-15  3.402E-15  1.00E-07
  5.000E-02 4.58241E-16  1.001E-07  1.892E-08  1.001E-08  4.476E-15  3.581E-15  1.00E-07
  5.250E-02 4.58240E-16  1.051E-07  1.892E-08  1.001E-08  4.700E-15  3.760E-15  1.00E-07
  5.500E-02 4.58239E-16  1.101E-07  1.892E-08  1.001E-08  4.923E-15  3.939E-15  1.00E-07
  5.750E-02 4.58239E-16  1.151E-07  1.892E-08  1.001E-08  5.147E-15  4.118E-15  1.00E-07
  6.000E-02 4.58238E-16  1.201E-07  1.892E-08  1.001E-08  5.371E-15  4.297E-15  1.00E-07
  6.250E-02 4.58237E-16  1.251E-07  1.892E-08  1.001E-08  5.595E-15  4.476E-15  1.00E-07
  6.500E-02 4.58236E-16  1.301E-07  1.892E-08  1.001E-08  5.819E-15  4.655E-15  1.00E-07
  6.750E-02 4.58236E-16  1.351E-07  1.892E-08  1.001E-08  6.042E-15  4.834E-15  1.00E-07
  7.000E-02 4.58235E-16  1.401E-07  1.892E-08  1.001E-08  6.266E-15  5.014E-15  1.00E-07
  7.250E-02 4.58234E-16  1.452E-07  1.892E-08  1.001E-08  6.490E-15  5.193E-15  1.00E-07
  7.500E-02 4.58233E-16  1.502E-07  1.892E-08  1.001E-08  6.714E-15  5.372E-15  1.00E-07
  7.750E-02 4.58232E-16  1.552E-07  1.892E-08  1.001E-08  6.937E-15  5.551E-15  1.00E-07
  8.000E-02 4.58231E-16  1.602E-07  1.892E-08  1.001E-08  7.161E-15  5.730E-15  1.00E-07
  8.250E-02 4.58230E-16  1.652E-07  1.892E-08  1.001E-08  7.385E-15  5.909E-15  1.00E-07
  8.500E-02 4.58229E-16  1.702E-07  1.892E-08  1.001E-08  7.609E-15  6.088E-15  1.00E-07
  8.750E-02 4.58228E-16  1.752E-07  1.892E-08  1.001E-08  7.833E-15  6.267E-15  1.00E-07
  9.000E-02 4.58226E-16  1.802E-07  1.892E-08  1.001E-08  8.056E-15  6.446E-15  1.00E-07
  9.250E-02 4.58225E-16  1.852E-07  1.892E-08  1.001E-08  8.280E-15  6.625E-15  1.00E-07
  9.500E-02 4.58224E-16  1.902E-07  1.892E-08  1.001E-08  8.504E-15  6.804E-15  1.00E-07
  9.750E-02 4.58223E-16  1.952E-07  1.892E-08  1.001E-08  8.728E-15  6.983E-15  1.00E-07
  1.000E-01 4.58222E-16  2.002E-07  1.892E-08  1.001E-08  8.951E-15  7.162E-15  1.00E-07
  1.250E-01 4.58207E-16  2.503E-07  1.892E-08  1.001E-08  1.119E-14  8.953E-15  1.00E-07
  1.500E-01 4.58189E-16  3.003E-07  1.892E-08  1.001E-08  1.343E-14  1.074E-14  1.00E-07
  1.750E-01 4.58168E-16  3.504E-07  1.892E-08  1.001E-08  1.566E-14  1.253E-14  1.00E-07
  2.000E-01 4.58144E-16  4.005E-07  1.892E-08  1.001E-08  1.790E-14  1.432E-14  1.00E-07
  2.250E-01 4.58117E-16  4.505E-07  1.892E-08  1.001E-08  2.014E-14  1.611E-14  1.00E-07
  2.500E-01 4.58087E-16  5.006E-07  1.892E-08  1.001E-08  2.237E-14  1.790E-14  1.00E-07
  2.750E-01 4.58053E-16  5.507E-07  1.892E-08  1.001E-08  2.461E-14  1.970E-14  1.00E-07
  3.000E-01 4.58016E-16  6.008E-07  1.891E-08  1.001E-08  2.685E-14  2.149E-14  1.00E-07
  3.250E-01 4.57976E-16  6.509E-07  1.891E-08  1.001E-08  2.908E-14  2.328E-14  1.00E-07
  3.500E-01 4.57932E-16  7.009E-07  1.891E-08  1.001E-08  3.132E-14  2.507E-14  1.00E-07
  3.750E-01 4.57886E-16  7.510E-07  1.891E-08  1.001E-08  3.355E-14  2.686E-14  1.00E-07
  4.000E-01 4.57836E-16  8.012E-07  1.891E-08  1.001E-08  3.579E-14  2.865E-14  1.00E-07
  4.250E-01 4.57783E-16  8.513E-07  1.891E-08  1.001E-08  3.802E-14  3.044E-14  1.00E-07
  4.500E-01 4.57727E-16  9.014E-07  1.891E-08  1.001E-08  4.025E-14  3.223E-14  1.00E-07
  4.750E-01 4.57667E-16  9.515E-07  1.891E-08  1.001E-08  4.249E-14  3.402E-14  1.00E-07
  5.000E-01 4.57605E-16  1.002E-06  1.890E-08  1.001E-08  4.472E-14  3.581E-14  1.00E-07
  5.250E-01 4.57539E-16  1.052E-06  1.890E-08  1.001E-08  4.695E-14  3.760E-14  1.00E-07
  5.500E-01 4.57470E-16  1.102E-06  1.890E-08  1.001E-08  4.918E-14  3.939E-14  1.00E-07
  5.750E-01 4.57398E-16  1.152E-06  1.890E-08  1.001E-08  5.141E-14  4.117E-14  1.00E-07
  6.000E-01 4.57322E-16  1.202E-06  1.890E-08  1.001E-08  5.364E-14  4.296E-14  1.00E-07
  6.250E-01 4.57244E-16  1.253E-06  1.890E-08  1.001E-08  5.587E-14  4.475E-14  1.00E-07
  6.500E-01 4.57162E-16  1.303E-06  1.889E-08  1.001E-08  5.810E-14  4.654E-14  1.00E-07
  6.750E-01 4.57077E-16  1.353E-06  1.889E-08  1.001E-08  6.032E-14  4.833E-14  1.00E-07
  7.000E-01 4.56989E-16  1.403E-06  1.889E-08  1.001E-08  6.255E-14  5.012E-14  1.00E-07
  7.250E-01 4.56898E-16  1.453E-06  1.889E-08  1.001E-08  6.478E-14  5.191E-14  1.00E-07
  7.500E-01 4.56803E-16  1.504E-06  1.888E-08  1.001E-08  6.700E-14  5.370E-14  1.00E-07
  7.750E-01 4.56706E-16  1.554E-06  1.888E-08  1.001E-08  6.922E-14  5.549E-14  1.00E-07
  8.000E-01 4.56605E-16  1.604E-06  1.888E-08  1.001E-08  7.145E-14  5.728E-14  1.00E-07
  8.250E-01 4.56501E-16  1.655E-06  1.888E-08  1.001E-08  7.367E-14  5.906E-14  1.00E-07
  8.500E-01 4.56394E-16  1.705E-06  1.887E-08  1.001E-08  7.589E-14  6.085E-14  1.00E-07
  8.750E-01 4.56283E-16  1.755E-06  1.887E-08  1.001E-08  7.811E-14  6.264E-14  1.00E-07
  9.000E-01 4.56170E-16  1.806E-06  1.887E-08  1.001E-08  8.033E-14  6.443E-14  1.00E-07
  9.250E-01 4.56053E-16  1.856E-06  1.887E-08  1.001E-08  8.255E-14  6.622E-14  1.00E-07
  9.500E-01 4.55933E-16  1.906E-06  1.886E-08  1.001E-08  8.476E-14  6.800E-14  1.00E-07
  9.750E-01 4.55810E-16  1.957E-06  1.886E-08  1.001E-08  8.698E-14  6.979E-14  1.00E-07
  1.000E+00 4.55684E-16  2.007E-06  1.886E-08  1.001E-08  8.919E-14  7.158E-14  1.00E-07
  1.100E+00 4.55148E-16  2.209E-06  1.884E-08  1.000E-08  9.804E-14  7.873E-14  1.00E-07
  1.200E+00 4.54563E-16  2.411E-06  1.883E-08  1.000E-08  1.069E-13  8.587E-14  1.00E-07
  1.300E+00 4.53927E-16  2.614E-06  1.881E-08  1.000E-08  1.157E-13  9.302E-14  1.00E-07
  1.400E+00 4.53242E-16  2.817E-06  1.880E-08  9.998E-09  1.244E-13  1.002E-13  1.00E-07
  1.500E+00 4.52508E-16  3.020E-06  1.878E-08  9.996E-09  1.332E-13  1.073E-13  1.00E-07
  1.600E+00 4.51725E-16  3.224E-06  1.876E-08  9.994E-09  1.419E-13  1.144E-13  1.00E-07
  1.700E+00 4.50893E-16  3.428E-06  1.874E-08  9.991E-09  1.506E-13  1.215E-13  1.00E-07
  1.800E+00 4.50013E-16  3.633E-06  1.871E-08  9.988E-09  1.592E-13  1.287E-13  1.00E-07
  1.900E+00 4.49086E-16  3.838E-06  1.869E-08  9.986E-09  1.679E-13  1.358E-13  1.00E-07
  2.000E+00 4.48111E-16  4.044E-06  1.867E-08  9.983E-09  1.765E-13  1.429E-13  1.00E-07
  2.100E+00 4.47089E-16  4.251E-06  1.864E-08  9.979E-09  1.850E-13  1.500E-13  1.00E-07
  2.200E+00 4.46021E-16  4.458E-06  1.861E-08  9.976E-09  1.935E-13  1.571E-13  1.00E-07
  2.300E+00 4.44907E-16  4.666E-06  1.859E-08  9.973E-09  2.020E-13  1.642E-13  1.00E-07
  2.400E+00 4.43747E-16  4.874E-06  1.856E-08  9.969E-09  2.104E-13  1.713E-13  1.00E-07
  2.500E+00 4.42542E-16  5.083E-06  1.853E-08  9.965E-09  2.188E-13  1.784E-13  1.00E-07
  2.600E+00 4.41293E-16  5.293E-06  1.850E-08  9.961E-09  2.271E-13  1.855E-13  1.00E-07
  2.700E+00 4.40000E-16  5.504E-06  1.846E-08  9.957E-09  2.354E-13  1.925E-13  1.00E-07
  2.800E+00 4.38664E-16  5.716E-06  1.843E-08  9.953E-09  2.436E-13  1.996E-13  1.00E-07
  2.900E+00 4.37285E-16  5.928E-06  1.839E-08  9.949E-09  2.518E-13  2.067E-13  1.00E-07
  3.000E+00 4.35863E-16  6.141E-06  1.836E-08  9.944E-09  2.599E-13  2.137E-13  1.00E-07
  3.100E+00 4.34400E-16  6.356E-06  1.832E-08  9.939E-09  2.680E-13  2.208E-13  1.00E-07
  3.200E+00 4.32896E-16  6.571E-06  1.828E-08  9.935E-09  2.760E-13  2.278E-13  1.00E-07
  3.300E+00 4.31352E-16  6.787E-06  1.824E-08  9.930E-09  2.840E-13  2.348E-13  1.00E-07
  3.400E+00 4.29768E-16  7.004E-06  1.820E-08  9.924E-09  2.919E-13  2.419E-13  1.00E-07
  3.500E+00 4.28145E-16  7.222E-06  1.816E-08  9.919E-09  2.997E-13  2.489E-13  1.00E-07
  3.600E+00 4.26484E-16  7.441E-06  1.812E-08  9.914E-09  3.075E-13  2.559E-13  1.00E-07
  3.700E+00 4.24784E-16  7.661E-06  1.807E-08  9.908E-09  3.152E-13  2.629E-13  1.00E-07
  3.800E+00 4.23048E-16  7.883E-06  1.803E-08  9.902E-09  3.229E-13  2.698E-13  1.00E-07
  3.900E+00 4.21276E-16  8.105E-06  1.798E-08  9.896E-09  3.305E-13  2.768E-13  1.00E-07
  4.000E+00 4.19468E-16  8.329E-06  1.793E-08  9.890E-09  3.380E-13  2.838E-13  1.00E-07
  4.100E+00 4.17625E-16  8.553E-06  1.789E-08  9.884E-09  3.454E-13  2.907E-13  1.00E-07
  4.200E+00 4.15748E-16  8.779E-06  1.784E-08  9.878E-09  3.528E-13  2.977E-13  1.00E-07
  4.300E+00 4.13838E-16  9.007E-06  1.779E-08  9.871E-09  3.601E-13  3.046E-13  1.00E-07
  4.400E+00 4.11895E-16  9.235E-06  1.774E-08  9.865E-09  3.673E-13  3.115E-13  1.00E-07
  4.500E+00 4.09920E-16  9.465E-06  1.768E-08  9.858E-09  3.745E-13  3.185E-13  1.00E-07
  4.600E+00 4.07914E-16  9.697E-06  1.763E-08  9.851E-09  3.816E-13  3.254E-13  1.00E-07
  4.700E+00 4.05878E-16  9.929E-06  1.758E-08  9.844E-09  3.886E-13  3.323E-13  1.00E-07
  4.800E+00 4.03812E-16  1.016E-05  1.752E-08  9.837E-09  3.955E-13  3.391E-13  1.00E-07
  4.900E+00 4.01717E-16  1.040E-05  1.747E-08  9.830E-09  4.024E-13  3.460E-13  1.00E-07
  5.000E+00 3.99594E-16  1.064E-05  1.741E-08  9.822E-09  4.091E-13  3.529E-13  1.00E-07
  5.100E+00 3.97444E-16  1.087E-05  1.735E-08  9.814E-09  4.158E-13  3.597E-13  1.00E-07
  5.200E+00 3.95268E-16  1.111E-05  1.729E-08  9.807E-09  4.224E-13  3.665E-13  1.00E-07
  5.300E+00 3.93066E-16  1.136E-05  1.724E-08  9.799E-09  4.289E-13  3.733E-13  1.00E-07
  5.400E+00 3.90839E-16  1.160E-05  1.718E-08  9.791E-09  4.354E-13  3.802E-13  1.00E-07
  5.500E+00 3.88588E-16  1.184E-05  1.711E-08  9.783E-09  4.417E-13  3.869E-13  1.00E-07
  5.600E+00 3.86314E-16  1.209E-05  1.705E-08  9.774E-09  4.480E-13  3.937E-13  1.00E-07
  5.700E+00 3.84018E-16  1.234E-05  1.699E-08  9.766E-09  4.542E-13  4.005E-13  1.00E-07
  5.800E+00 3.81700E-16  1.259E-05  1.693E-08  9.757E-09  4.603E-13  4.072E-13  1.00E-07
  5.900E+00 3.79360E-16  1.284E-05  1.686E-08  9.748E-09  4.663E-13  4.140E-13  1.00E-07
  6.000E+00 3.77001E-16  1.309E-05  1.680E-08  9.739E-09  4.722E-13  4.207E-13  1.00E-07
  6.100E+00 3.74623E-16  1.335E-05  1.673E-08  9.730E-09  4.780E-13  4.274E-13  1.00E-07
  6.200E+00 3.72226E-16  1.360E-05  1.667E-08  9.721E-09  4.837E-13  4.341E-13  1.00E-07
  6.300E+00 3.69812E-16  1.386E-05  1.660E-08  9.712E-09  4.894E-13  4.408E-13  1.00E-07
  6.400E+00 3.67380E-16  1.412E-05  1.653E-08  9.702E-09  4.949E-13  4.474E-13  1.00E-07
  6.500E+00 3.64933E-16  1.439E-05  1.646E-08  9.693E-09  5.004E-13  4.541E-13  1.00E-07
  6.600E+00 3.62470E-16  1.465E-05  1.639E-08  9.683E-09  5.058E-13  4.607E-13  1.00E-07
  6.700E+00 3.59992E-16  1.492E-05  1.632E-08  9.673E-09  5.110E-13  4.673E-13  1.00E-07
  6.800E+00 3.57501E-16  1.518E-05  1.625E-08  9.663E-09  5.162E-13  4.739E-13  1.00E-07
  6.900E+00 3.54997E-16  1.545E-05  1.618E-08  9.653E-09  5.213E-13  4.805E-13  1.00E-07
  7.000E+00 3.52481E-16  1.573E-05  1.611E-08  9.643E-09  5.263E-13  4.871E-13  1.00E-07
  7.100E+00 3.49953E-16  1.600E-05  1.604E-08  9.633E-09  5.312E-13  4.937E-13  1.00E-07
  7.200E+00 3.47414E-16  1.628E-05  1.596E-08  9.622E-09  5.360E-13  5.002E-13  1.00E-07
  7.300E+00 3.44865E-16  1.656E-05  1.589E-08  9.611E-09  5.407E-13  5.067E-13  1.00E-07
  7.400E+00 3.42308E-16  1.684E-05  1.582E-08  9.601E-09  5.453E-13  5.132E-13  1.00E-07
  7.500E+00 3.39741E-16  1.712E-05  1.574E-08  9.590E-09  5.498E-13  5.197E-13  1.00E-07
  7.600E+00 3.37167E-16  1.741E-05  1.567E-08  9.579E-09  5.542E-13  5.262E-13  1.00E-07
  7.700E+00 3.34585E-16  1.769E-05  1.559E-08  9.568E-09  5.585E-13  5.326E-13  1.00E-07
  7.800E+00 3.31998E-16  1.798E-05  1.551E-08  9.556E-09  5.627E-13  5.390E-13  1.00E-07
  7.900E+00 3.29404E-16  1.827E-05  1.544E-08  9.545E-09  5.669E-13  5.455E-13  1.00E-07
  8.000E+00 3.26806E-16  1.857E-05  1.536E-08  9.533E-09  5.709E-13  5.519E-13  1.00E-07
