 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.00000E+02 eV = 7.34987E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.85999E-16 cm**2 = 6.64214E+00 a0**2
 # 1st transport cross section = 4.96170E-17 cm**2 = 1.77185E+00 a0**2
 # 2nd transport cross section = 7.52593E-17 cm**2 = 2.68756E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.27384E-16  1.52622E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.27384E-16  1.52622E+01  2.22003E-10  1.0E-07
  1.250E-04  1.18994E-12  4.27384E-16  1.52622E+01  2.77503E-10  1.0E-07
  1.500E-04  1.71346E-12  4.27384E-16  1.52622E+01  3.33004E-10  1.0E-07
  1.750E-04  2.33225E-12  4.27384E-16  1.52622E+01  3.88505E-10  1.0E-07
  2.000E-04  3.04617E-12  4.27384E-16  1.52622E+01  4.44005E-10  1.0E-07
  2.250E-04  3.85530E-12  4.27384E-16  1.52622E+01  4.99506E-10  1.0E-07
  2.500E-04  4.75964E-12  4.27384E-16  1.52622E+01  5.55007E-10  1.0E-07
  2.750E-04  5.75917E-12  4.27384E-16  1.52622E+01  6.10507E-10  1.0E-07
  3.000E-04  6.85391E-12  4.27384E-16  1.52622E+01  6.66008E-10  1.0E-07
  3.250E-04  8.04379E-12  4.27384E-16  1.52622E+01  7.21509E-10  1.0E-07
  3.500E-04  9.32893E-12  4.27384E-16  1.52622E+01  7.77009E-10  1.0E-07
  3.750E-04  1.07092E-11  4.27384E-16  1.52622E+01  8.32510E-10  1.0E-07
  4.000E-04  1.21847E-11  4.27384E-16  1.52622E+01  8.88011E-10  1.0E-07
  4.250E-04  1.37554E-11  4.27384E-16  1.52622E+01  9.43511E-10  1.0E-07
  4.500E-04  1.54213E-11  4.27384E-16  1.52622E+01  9.99012E-10  1.0E-07
  4.750E-04  1.71823E-11  4.27384E-16  1.52622E+01  1.05451E-09  1.0E-07
  5.000E-04  1.90386E-11  4.27384E-16  1.52622E+01  1.11001E-09  1.0E-07
  5.250E-04  2.09900E-11  4.27384E-16  1.52622E+01  1.16551E-09  1.0E-07
  5.500E-04  2.30367E-11  4.27384E-16  1.52622E+01  1.22101E-09  1.0E-07
  5.750E-04  2.51785E-11  4.27384E-16  1.52622E+01  1.27652E-09  1.0E-07
  6.000E-04  2.74156E-11  4.27384E-16  1.52622E+01  1.33202E-09  1.0E-07
  6.250E-04  2.97478E-11  4.27384E-16  1.52622E+01  1.38752E-09  1.0E-07
  6.500E-04  3.21752E-11  4.27384E-16  1.52622E+01  1.44302E-09  1.0E-07
  6.750E-04  3.46979E-11  4.27384E-16  1.52622E+01  1.49852E-09  1.0E-07
  7.000E-04  3.73157E-11  4.27384E-16  1.52622E+01  1.55402E-09  1.0E-07
  7.250E-04  4.00286E-11  4.27384E-16  1.52622E+01  1.60952E-09  1.0E-07
  7.500E-04  4.28368E-11  4.27384E-16  1.52622E+01  1.66502E-09  1.0E-07
  7.750E-04  4.57402E-11  4.27384E-16  1.52622E+01  1.72052E-09  1.0E-07
