  5.250E-04 2.35103E-16  2.013E-09  1.212E-08  9.387E-09  5.650E-18  2.389E-17  1.00E-07
  5.500E-04 2.35103E-16  2.109E-09  1.212E-08  9.387E-09  5.919E-18  2.503E-17  1.00E-07
  5.750E-04 2.35103E-16  2.205E-09  1.212E-08  9.387E-09  6.188E-18  2.617E-17  1.00E-07
  6.000E-04 2.35103E-16  2.301E-09  1.212E-08  9.387E-09  6.457E-18  2.731E-17  1.00E-07
  6.250E-04 2.35103E-16  2.397E-09  1.212E-08  9.387E-09  6.726E-18  2.845E-17  1.00E-07
  6.500E-04 2.35103E-16  2.493E-09  1.212E-08  9.387E-09  6.995E-18  2.958E-17  1.00E-07
  6.750E-04 2.35103E-16  2.589E-09  1.212E-08  9.387E-09  7.264E-18  3.072E-17  1.00E-07
  7.000E-04 2.35103E-16  2.684E-09  1.212E-08  9.387E-09  7.533E-18  3.186E-17  1.00E-07
  7.250E-04 2.35103E-16  2.780E-09  1.212E-08  9.387E-09  7.802E-18  3.300E-17  1.00E-07
  7.500E-04 2.35103E-16  2.876E-09  1.212E-08  9.387E-09  8.071E-18  3.414E-17  1.00E-07
  7.750E-04 2.35103E-16  2.972E-09  1.212E-08  9.387E-09  8.340E-18  3.527E-17  1.00E-07
  8.000E-04 2.35103E-16  3.068E-09  1.212E-08  9.387E-09  8.609E-18  3.641E-17  1.00E-07
  8.250E-04 2.35103E-16  3.164E-09  1.212E-08  9.387E-09  8.878E-18  3.755E-17  1.00E-07
  8.500E-04 2.35103E-16  3.260E-09  1.212E-08  9.387E-09  9.147E-18  3.869E-17  1.00E-07
  8.750E-04 2.35103E-16  3.356E-09  1.212E-08  9.387E-09  9.416E-18  3.982E-17  1.00E-07
  9.000E-04 2.35103E-16  3.451E-09  1.212E-08  9.387E-09  9.685E-18  4.096E-17  1.00E-07
  9.250E-04 2.35103E-16  3.547E-09  1.212E-08  9.387E-09  9.954E-18  4.210E-17  1.00E-07
  9.500E-04 2.35103E-16  3.643E-09  1.212E-08  9.387E-09  1.022E-17  4.324E-17  1.00E-07
  9.750E-04 2.35103E-16  3.739E-09  1.212E-08  9.387E-09  1.049E-17  4.438E-17  1.00E-07
  1.000E-03 2.35103E-16  3.835E-09  1.212E-08  9.387E-09  1.076E-17  4.551E-17  1.00E-07
  1.250E-03 2.35103E-16  4.794E-09  1.212E-08  9.387E-09  1.345E-17  5.689E-17  1.00E-07
  1.500E-03 2.35103E-16  5.752E-09  1.212E-08  9.387E-09  1.614E-17  6.827E-17  1.00E-07
  1.750E-03 2.35103E-16  6.711E-09  1.212E-08  9.387E-09  1.883E-17  7.965E-17  1.00E-07
  2.000E-03 2.35103E-16  7.670E-09  1.212E-08  9.387E-09  2.152E-17  9.103E-17  1.00E-07
  2.250E-03 2.35103E-16  8.628E-09  1.212E-08  9.387E-09  2.421E-17  1.024E-16  1.00E-07
  2.500E-03 2.35103E-16  9.587E-09  1.212E-08  9.387E-09  2.690E-17  1.138E-16  1.00E-07
  2.750E-03 2.35103E-16  1.055E-08  1.212E-08  9.387E-09  2.959E-17  1.252E-16  1.00E-07
  3.000E-03 2.35103E-16  1.150E-08  1.212E-08  9.387E-09  3.228E-17  1.365E-16  1.00E-07
  3.250E-03 2.35103E-16  1.246E-08  1.212E-08  9.387E-09  3.497E-17  1.479E-16  1.00E-07
  3.500E-03 2.35103E-16  1.342E-08  1.212E-08  9.387E-09  3.766E-17  1.593E-16  1.00E-07
  3.750E-03 2.35103E-16  1.438E-08  1.212E-08  9.387E-09  4.035E-17  1.707E-16  1.00E-07
  4.000E-03 2.35103E-16  1.534E-08  1.212E-08  9.387E-09  4.305E-17  1.821E-16  1.00E-07
  4.250E-03 2.35103E-16  1.630E-08  1.212E-08  9.387E-09  4.574E-17  1.934E-16  1.00E-07
  4.500E-03 2.35103E-16  1.726E-08  1.212E-08  9.387E-09  4.843E-17  2.048E-16  1.00E-07
  4.750E-03 2.35103E-16  1.822E-08  1.212E-08  9.387E-09  5.112E-17  2.162E-16  1.00E-07
  5.000E-03 2.35103E-16  1.917E-08  1.212E-08  9.387E-09  5.381E-17  2.276E-16  1.00E-07
  5.250E-03 2.35103E-16  2.013E-08  1.212E-08  9.387E-09  5.650E-17  2.389E-16  1.00E-07
  5.500E-03 2.35103E-16  2.109E-08  1.212E-08  9.387E-09  5.919E-17  2.503E-16  1.00E-07
  5.750E-03 2.35103E-16  2.205E-08  1.212E-08  9.387E-09  6.188E-17  2.617E-16  1.00E-07
  6.000E-03 2.35103E-16  2.301E-08  1.212E-08  9.387E-09  6.457E-17  2.731E-16  1.00E-07
  6.250E-03 2.35103E-16  2.397E-08  1.212E-08  9.387E-09  6.726E-17  2.845E-16  1.00E-07
  6.500E-03 2.35103E-16  2.493E-08  1.212E-08  9.387E-09  6.995E-17  2.958E-16  1.00E-07
  6.750E-03 2.35103E-16  2.589E-08  1.212E-08  9.387E-09  7.264E-17  3.072E-16  1.00E-07
  7.000E-03 2.35103E-16  2.684E-08  1.212E-08  9.387E-09  7.533E-17  3.186E-16  1.00E-07
  7.250E-03 2.35103E-16  2.780E-08  1.212E-08  9.387E-09  7.802E-17  3.300E-16  1.00E-07
  7.500E-03 2.35103E-16  2.876E-08  1.212E-08  9.387E-09  8.071E-17  3.414E-16  1.00E-07
  7.750E-03 2.35103E-16  2.972E-08  1.212E-08  9.387E-09  8.340E-17  3.527E-16  1.00E-07
  8.000E-03 2.35103E-16  3.068E-08  1.212E-08  9.387E-09  8.609E-17  3.641E-16  1.00E-07
  8.250E-03 2.35103E-16  3.164E-08  1.212E-08  9.387E-09  8.878E-17  3.755E-16  1.00E-07
  8.500E-03 2.35103E-16  3.260E-08  1.212E-08  9.387E-09  9.147E-17  3.869E-16  1.00E-07
  8.750E-03 2.35103E-16  3.356E-08  1.212E-08  9.387E-09  9.416E-17  3.982E-16  1.00E-07
  9.000E-03 2.35103E-16  3.451E-08  1.212E-08  9.387E-09  9.685E-17  4.096E-16  1.00E-07
  9.250E-03 2.35103E-16  3.547E-08  1.212E-08  9.387E-09  9.954E-17  4.210E-16  1.00E-07
  9.500E-03 2.35103E-16  3.643E-08  1.212E-08  9.387E-09  1.022E-16  4.324E-16  1.00E-07
  9.750E-03 2.35103E-16  3.739E-08  1.212E-08  9.387E-09  1.049E-16  4.438E-16  1.00E-07
  1.000E-02 2.35103E-16  3.835E-08  1.212E-08  9.387E-09  1.076E-16  4.551E-16  1.00E-07
  1.250E-02 2.35103E-16  4.794E-08  1.212E-08  9.387E-09  1.345E-16  5.689E-16  1.00E-07
  1.500E-02 2.35103E-16  5.752E-08  1.212E-08  9.387E-09  1.614E-16  6.827E-16  1.00E-07
  1.750E-02 2.35103E-16  6.711E-08  1.212E-08  9.387E-09  1.883E-16  7.965E-16  1.00E-07
  2.000E-02 2.35103E-16  7.670E-08  1.212E-08  9.387E-09  2.152E-16  9.103E-16  1.00E-07
  2.250E-02 2.35103E-16  8.628E-08  1.212E-08  9.387E-09  2.421E-16  1.024E-15  1.00E-07
  2.500E-02 2.35103E-16  9.587E-08  1.212E-08  9.387E-09  2.690E-16  1.138E-15  1.00E-07
  2.750E-02 2.35103E-16  1.055E-07  1.212E-08  9.387E-09  2.959E-16  1.252E-15  1.00E-07
  3.000E-02 2.35103E-16  1.150E-07  1.212E-08  9.387E-09  3.228E-16  1.365E-15  1.00E-07
  3.250E-02 2.35103E-16  1.246E-07  1.212E-08  9.387E-09  3.497E-16  1.479E-15  1.00E-07
  3.500E-02 2.35102E-16  1.342E-07  1.212E-08  9.387E-09  3.766E-16  1.593E-15  1.00E-07
  3.750E-02 2.35102E-16  1.438E-07  1.212E-08  9.387E-09  4.035E-16  1.707E-15  1.00E-07
  4.000E-02 2.35102E-16  1.534E-07  1.212E-08  9.387E-09  4.304E-16  1.821E-15  1.00E-07
  4.250E-02 2.35102E-16  1.630E-07  1.212E-08  9.387E-09  4.573E-16  1.934E-15  1.00E-07
  4.500E-02 2.35102E-16  1.726E-07  1.212E-08  9.387E-09  4.842E-16  2.048E-15  1.00E-07
  4.750E-02 2.35102E-16  1.822E-07  1.212E-08  9.387E-09  5.112E-16  2.162E-15  1.00E-07
  5.000E-02 2.35102E-16  1.917E-07  1.212E-08  9.387E-09  5.381E-16  2.276E-15  1.00E-07
  5.250E-02 2.35101E-16  2.013E-07  1.212E-08  9.387E-09  5.650E-16  2.389E-15  1.00E-07
  5.500E-02 2.35101E-16  2.109E-07  1.212E-08  9.387E-09  5.919E-16  2.503E-15  1.00E-07
  5.750E-02 2.35101E-16  2.205E-07  1.212E-08  9.387E-09  6.188E-16  2.617E-15  1.00E-07
  6.000E-02 2.35101E-16  2.301E-07  1.212E-08  9.387E-09  6.457E-16  2.731E-15  1.00E-07
  6.250E-02 2.35101E-16  2.397E-07  1.212E-08  9.387E-09  6.726E-16  2.845E-15  1.00E-07
  6.500E-02 2.35101E-16  2.493E-07  1.212E-08  9.387E-09  6.995E-16  2.958E-15  1.00E-07
  6.750E-02 2.35100E-16  2.589E-07  1.212E-08  9.387E-09  7.264E-16  3.072E-15  1.00E-07
  7.000E-02 2.35100E-16  2.684E-07  1.212E-08  9.387E-09  7.533E-16  3.186E-15  1.00E-07
  7.250E-02 2.35100E-16  2.780E-07  1.212E-08  9.387E-09  7.802E-16  3.300E-15  1.00E-07
  7.500E-02 2.35100E-16  2.876E-07  1.212E-08  9.387E-09  8.071E-16  3.413E-15  1.00E-07
  7.750E-02 2.35099E-16  2.972E-07  1.212E-08  9.387E-09  8.340E-16  3.527E-15  1.00E-07
  8.000E-02 2.35099E-16  3.068E-07  1.212E-08  9.387E-09  8.609E-16  3.641E-15  1.00E-07
  8.250E-02 2.35099E-16  3.164E-07  1.212E-08  9.387E-09  8.878E-16  3.755E-15  1.00E-07
  8.500E-02 2.35099E-16  3.260E-07  1.212E-08  9.387E-09  9.147E-16  3.869E-15  1.00E-07
  8.750E-02 2.35098E-16  3.356E-07  1.212E-08  9.387E-09  9.416E-16  3.982E-15  1.00E-07
  9.000E-02 2.35098E-16  3.451E-07  1.212E-08  9.387E-09  9.685E-16  4.096E-15  1.00E-07
  9.250E-02 2.35098E-16  3.547E-07  1.212E-08  9.387E-09  9.954E-16  4.210E-15  1.00E-07
  9.500E-02 2.35098E-16  3.643E-07  1.212E-08  9.387E-09  1.022E-15  4.324E-15  1.00E-07
  9.750E-02 2.35097E-16  3.739E-07  1.212E-08  9.387E-09  1.049E-15  4.438E-15  1.00E-07
  1.000E-01 2.35097E-16  3.835E-07  1.212E-08  9.387E-09  1.076E-15  4.551E-15  1.00E-07
  1.250E-01 2.35093E-16  4.794E-07  1.212E-08  9.387E-09  1.345E-15  5.689E-15  1.00E-07
  1.500E-01 2.35089E-16  5.753E-07  1.212E-08  9.387E-09  1.614E-15  6.827E-15  1.00E-07
  1.750E-01 2.35084E-16  6.711E-07  1.212E-08  9.387E-09  1.883E-15  7.965E-15  1.00E-07
  2.000E-01 2.35078E-16  7.670E-07  1.212E-08  9.386E-09  2.152E-15  9.103E-15  1.00E-07
  2.250E-01 2.35071E-16  8.629E-07  1.212E-08  9.386E-09  2.420E-15  1.024E-14  1.00E-07
  2.500E-01 2.35064E-16  9.588E-07  1.212E-08  9.386E-09  2.689E-15  1.138E-14  1.00E-07
  2.750E-01 2.35056E-16  1.055E-06  1.212E-08  9.386E-09  2.958E-15  1.252E-14  1.00E-07
  3.000E-01 2.35047E-16  1.151E-06  1.212E-08  9.386E-09  3.226E-15  1.365E-14  1.00E-07
  3.250E-01 2.35037E-16  1.247E-06  1.212E-08  9.386E-09  3.495E-15  1.479E-14  1.00E-07
  3.500E-01 2.35026E-16  1.342E-06  1.212E-08  9.386E-09  3.763E-15  1.593E-14  1.00E-07
  3.750E-01 2.35015E-16  1.438E-06  1.212E-08  9.386E-09  4.031E-15  1.707E-14  1.00E-07
  4.000E-01 2.35003E-16  1.534E-06  1.212E-08  9.386E-09  4.299E-15  1.820E-14  1.00E-07
  4.250E-01 2.34990E-16  1.630E-06  1.212E-08  9.386E-09  4.567E-15  1.934E-14  1.00E-07
  4.500E-01 2.34976E-16  1.726E-06  1.212E-08  9.386E-09  4.835E-15  2.048E-14  1.00E-07
  4.750E-01 2.34962E-16  1.822E-06  1.212E-08  9.386E-09  5.103E-15  2.162E-14  1.00E-07
  5.000E-01 2.34947E-16  1.918E-06  1.212E-08  9.386E-09  5.370E-15  2.275E-14  1.00E-07
  5.250E-01 2.34931E-16  2.014E-06  1.212E-08  9.385E-09  5.638E-15  2.389E-14  1.00E-07
  5.500E-01 2.34914E-16  2.110E-06  1.212E-08  9.385E-09  5.905E-15  2.503E-14  1.00E-07
  5.750E-01 2.34896E-16  2.206E-06  1.212E-08  9.385E-09  6.172E-15  2.617E-14  1.00E-07
  6.000E-01 2.34878E-16  2.302E-06  1.212E-08  9.385E-09  6.439E-15  2.730E-14  1.00E-07
  6.250E-01 2.34859E-16  2.398E-06  1.212E-08  9.385E-09  6.705E-15  2.844E-14  1.00E-07
  6.500E-01 2.34839E-16  2.494E-06  1.211E-08  9.385E-09  6.972E-15  2.958E-14  1.00E-07
  6.750E-01 2.34818E-16  2.591E-06  1.211E-08  9.385E-09  7.238E-15  3.072E-14  1.00E-07
  7.000E-01 2.34796E-16  2.687E-06  1.211E-08  9.384E-09  7.504E-15  3.185E-14  1.00E-07
  7.250E-01 2.34774E-16  2.783E-06  1.211E-08  9.384E-09  7.770E-15  3.299E-14  1.00E-07
  7.500E-01 2.34751E-16  2.879E-06  1.211E-08  9.384E-09  8.036E-15  3.413E-14  1.00E-07
  7.750E-01 2.34727E-16  2.975E-06  1.211E-08  9.384E-09  8.301E-15  3.526E-14  1.00E-07
  8.000E-01 2.34703E-16  3.071E-06  1.211E-08  9.384E-09  8.566E-15  3.640E-14  1.00E-07
  8.250E-01 2.34677E-16  3.167E-06  1.211E-08  9.384E-09  8.831E-15  3.754E-14  1.00E-07
  8.500E-01 2.34651E-16  3.264E-06  1.211E-08  9.383E-09  9.096E-15  3.867E-14  1.00E-07
  8.750E-01 2.34624E-16  3.360E-06  1.211E-08  9.383E-09  9.360E-15  3.981E-14  1.00E-07
  9.000E-01 2.34596E-16  3.456E-06  1.211E-08  9.383E-09  9.625E-15  4.095E-14  1.00E-07
  9.250E-01 2.34568E-16  3.552E-06  1.210E-08  9.383E-09  9.888E-15  4.208E-14  1.00E-07
  9.500E-01 2.34539E-16  3.649E-06  1.210E-08  9.383E-09  1.015E-14  4.322E-14  1.00E-07
  9.750E-01 2.34508E-16  3.745E-06  1.210E-08  9.382E-09  1.042E-14  4.436E-14  1.00E-07
  1.000E+00 2.34478E-16  3.841E-06  1.210E-08  9.382E-09  1.068E-14  4.549E-14  1.00E-07
  1.100E+00 2.34347E-16  4.227E-06  1.210E-08  9.381E-09  1.173E-14  5.004E-14  1.00E-07
  1.200E+00 2.34203E-16  4.613E-06  1.209E-08  9.380E-09  1.277E-14  5.458E-14  1.00E-07
  1.300E+00 2.34047E-16  5.000E-06  1.209E-08  9.379E-09  1.381E-14  5.912E-14  1.00E-07
  1.400E+00 2.33879E-16  5.387E-06  1.208E-08  9.378E-09  1.484E-14  6.367E-14  1.00E-07
  1.500E+00 2.33699E-16  5.775E-06  1.207E-08  9.377E-09  1.586E-14  6.820E-14  1.00E-07
  1.600E+00 2.33506E-16  6.163E-06  1.207E-08  9.375E-09  1.688E-14  7.274E-14  1.00E-07
  1.700E+00 2.33301E-16  6.552E-06  1.206E-08  9.374E-09  1.789E-14  7.728E-14  1.00E-07
  1.800E+00 2.33084E-16  6.941E-06  1.205E-08  9.372E-09  1.889E-14  8.181E-14  1.00E-07
  1.900E+00 2.32855E-16  7.332E-06  1.204E-08  9.370E-09  1.988E-14  8.634E-14  1.00E-07
  2.000E+00 2.32614E-16  7.723E-06  1.204E-08  9.369E-09  2.086E-14  9.087E-14  1.00E-07
  2.100E+00 2.32361E-16  8.115E-06  1.203E-08  9.367E-09  2.183E-14  9.540E-14  1.00E-07
  2.200E+00 2.32096E-16  8.507E-06  1.202E-08  9.365E-09  2.279E-14  9.992E-14  1.00E-07
  2.300E+00 2.31819E-16  8.901E-06  1.201E-08  9.363E-09  2.374E-14  1.044E-13  1.00E-07
  2.400E+00 2.31530E-16  9.295E-06  1.200E-08  9.361E-09  2.468E-14  1.090E-13  1.00E-07
  2.500E+00 2.31229E-16  9.691E-06  1.199E-08  9.358E-09  2.561E-14  1.135E-13  1.00E-07
  2.600E+00 2.30917E-16  1.009E-05  1.197E-08  9.356E-09  2.653E-14  1.180E-13  1.00E-07
  2.700E+00 2.30593E-16  1.048E-05  1.196E-08  9.354E-09  2.743E-14  1.225E-13  1.00E-07
  2.800E+00 2.30257E-16  1.088E-05  1.195E-08  9.351E-09  2.832E-14  1.270E-13  1.00E-07
  2.900E+00 2.29910E-16  1.128E-05  1.194E-08  9.349E-09  2.920E-14  1.315E-13  1.00E-07
  3.000E+00 2.29551E-16  1.168E-05  1.192E-08  9.346E-09  3.006E-14  1.360E-13  1.00E-07
  3.100E+00 2.29181E-16  1.209E-05  1.191E-08  9.343E-09  3.091E-14  1.405E-13  1.00E-07
  3.200E+00 2.28800E-16  1.249E-05  1.190E-08  9.341E-09  3.174E-14  1.450E-13  1.00E-07
  3.300E+00 2.28408E-16  1.289E-05  1.188E-08  9.338E-09  3.256E-14  1.495E-13  1.00E-07
  3.400E+00 2.28004E-16  1.330E-05  1.187E-08  9.335E-09  3.336E-14  1.540E-13  1.00E-07
  3.500E+00 2.27589E-16  1.371E-05  1.185E-08  9.332E-09  3.414E-14  1.585E-13  1.00E-07
  3.600E+00 2.27163E-16  1.412E-05  1.184E-08  9.328E-09  3.491E-14  1.629E-13  1.00E-07
  3.700E+00 2.26727E-16  1.453E-05  1.182E-08  9.325E-09  3.566E-14  1.674E-13  1.00E-07
  3.800E+00 2.26279E-16  1.494E-05  1.181E-08  9.322E-09  3.640E-14  1.719E-13  1.00E-07
  3.900E+00 2.25821E-16  1.535E-05  1.179E-08  9.318E-09  3.711E-14  1.763E-13  1.00E-07
  4.000E+00 2.25352E-16  1.577E-05  1.177E-08  9.315E-09  3.781E-14  1.808E-13  1.00E-07
  4.100E+00 2.24873E-16  1.618E-05  1.175E-08  9.311E-09  3.849E-14  1.853E-13  1.00E-07
  4.200E+00 2.24383E-16  1.660E-05  1.174E-08  9.307E-09  3.915E-14  1.897E-13  1.00E-07
  4.300E+00 2.23883E-16  1.702E-05  1.172E-08  9.304E-09  3.979E-14  1.942E-13  1.00E-07
  4.400E+00 2.23373E-16  1.744E-05  1.170E-08  9.300E-09  4.041E-14  1.986E-13  1.00E-07
  4.500E+00 2.22852E-16  1.786E-05  1.168E-08  9.296E-09  4.100E-14  2.030E-13  1.00E-07
  4.600E+00 2.22322E-16  1.829E-05  1.166E-08  9.292E-09  4.158E-14  2.075E-13  1.00E-07
  4.700E+00 2.21781E-16  1.872E-05  1.164E-08  9.287E-09  4.214E-14  2.119E-13  1.00E-07
  4.800E+00 2.21231E-16  1.914E-05  1.162E-08  9.283E-09  4.267E-14  2.163E-13  1.00E-07
  4.900E+00 2.20671E-16  1.958E-05  1.160E-08  9.279E-09  4.318E-14  2.207E-13  1.00E-07
  5.000E+00 2.20101E-16  2.001E-05  1.158E-08  9.274E-09  4.367E-14  2.251E-13  1.00E-07
  5.100E+00 2.19522E-16  2.044E-05  1.156E-08  9.270E-09  4.414E-14  2.295E-13  1.00E-07
  5.200E+00 2.18933E-16  2.088E-05  1.154E-08  9.265E-09  4.458E-14  2.339E-13  1.00E-07
  5.300E+00 2.18335E-16  2.132E-05  1.151E-08  9.261E-09  4.500E-14  2.383E-13  1.00E-07
  5.400E+00 2.17728E-16  2.176E-05  1.149E-08  9.256E-09  4.540E-14  2.427E-13  1.00E-07
  5.500E+00 2.17112E-16  2.220E-05  1.147E-08  9.251E-09  4.577E-14  2.471E-13  1.00E-07
  5.600E+00 2.16487E-16  2.265E-05  1.145E-08  9.246E-09  4.612E-14  2.515E-13  1.00E-07
  5.700E+00 2.15853E-16  2.310E-05  1.142E-08  9.241E-09  4.644E-14  2.558E-13  1.00E-07
  5.800E+00 2.15210E-16  2.355E-05  1.140E-08  9.236E-09  4.674E-14  2.602E-13  1.00E-07
  5.900E+00 2.14559E-16  2.400E-05  1.137E-08  9.231E-09  4.701E-14  2.645E-13  1.00E-07
  6.000E+00 2.13899E-16  2.446E-05  1.135E-08  9.225E-09  4.725E-14  2.689E-13  1.00E-07
  6.100E+00 2.13231E-16  2.491E-05  1.132E-08  9.220E-09  4.747E-14  2.732E-13  1.00E-07
  6.200E+00 2.12555E-16  2.537E-05  1.130E-08  9.215E-09  4.766E-14  2.776E-13  1.00E-07
  6.300E+00 2.11871E-16  2.584E-05  1.127E-08  9.209E-09  4.782E-14  2.819E-13  1.00E-07
  6.400E+00 2.11178E-16  2.630E-05  1.125E-08  9.203E-09  4.796E-14  2.862E-13  1.00E-07
  6.500E+00 2.10478E-16  2.677E-05  1.122E-08  9.198E-09  4.807E-14  2.905E-13  1.00E-07
  6.600E+00 2.09770E-16  2.724E-05  1.119E-08  9.192E-09  4.815E-14  2.948E-13  1.00E-07
  6.700E+00 2.09055E-16  2.772E-05  1.117E-08  9.186E-09  4.820E-14  2.991E-13  1.00E-07
  6.800E+00 2.08332E-16  2.819E-05  1.114E-08  9.180E-09  4.822E-14  3.034E-13  1.00E-07
  6.900E+00 2.07601E-16  2.867E-05  1.111E-08  9.174E-09  4.822E-14  3.077E-13  1.00E-07
  7.000E+00 2.06864E-16  2.915E-05  1.108E-08  9.168E-09  4.818E-14  3.120E-13  1.00E-07
  7.100E+00 2.06119E-16  2.964E-05  1.105E-08  9.162E-09  4.812E-14  3.162E-13  1.00E-07
  7.200E+00 2.05368E-16  3.013E-05  1.102E-08  9.155E-09  4.802E-14  3.205E-13  1.00E-07
  7.300E+00 2.04609E-16  3.062E-05  1.100E-08  9.149E-09  4.790E-14  3.247E-13  1.00E-07
  7.400E+00 2.03844E-16  3.111E-05  1.097E-08  9.143E-09  4.774E-14  3.290E-13  1.00E-07
  7.500E+00 2.03072E-16  3.161E-05  1.094E-08  9.136E-09  4.756E-14  3.332E-13  1.00E-07
  7.600E+00 2.02294E-16  3.211E-05  1.091E-08  9.129E-09  4.734E-14  3.374E-13  1.00E-07
  7.700E+00 2.01510E-16  3.262E-05  1.088E-08  9.123E-09  4.709E-14  3.416E-13  1.00E-07
  7.800E+00 2.00719E-16  3.312E-05  1.085E-08  9.116E-09  4.681E-14  3.459E-13  1.00E-07
  7.900E+00 1.99923E-16  3.363E-05  1.081E-08  9.109E-09  4.650E-14  3.500E-13  1.00E-07
  8.000E+00 1.99120E-16  3.415E-05  1.078E-08  9.102E-09  4.616E-14  3.542E-13  1.00E-07
  8.100E+00 1.98312E-16  3.466E-05  1.075E-08  9.095E-09  4.578E-14  3.584E-13  1.00E-07
  8.200E+00 1.97498E-16  3.519E-05  1.072E-08  9.088E-09  4.537E-14  3.626E-13  1.00E-07
  8.300E+00 1.96678E-16  3.571E-05  1.069E-08  9.081E-09  4.493E-14  3.668E-13  1.00E-07
  8.400E+00 1.95853E-16  3.624E-05  1.066E-08  9.073E-09  4.446E-14  3.709E-13  1.00E-07
  8.500E+00 1.95023E-16  3.677E-05  1.062E-08  9.066E-09  4.395E-14  3.750E-13  1.00E-07
  8.600E+00 1.94188E-16  3.730E-05  1.059E-08  9.058E-09  4.341E-14  3.792E-13  1.00E-07
  8.700E+00 1.93348E-16  3.784E-05  1.056E-08  9.051E-09  4.284E-14  3.833E-13  1.00E-07
