 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.04000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.21241E-08  9.38666E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.21241E-08  9.38666E-09  1.07613E-18  4.55134E-18
  1.250E-04  1.18994E-12  1.21241E-08  9.38666E-09  1.34516E-18  5.68917E-18
  1.500E-04  1.71346E-12  1.21241E-08  9.38666E-09  1.61419E-18  6.82701E-18
  1.750E-04  2.33225E-12  1.21241E-08  9.38666E-09  1.88322E-18  7.96484E-18
  2.000E-04  3.04617E-12  1.21241E-08  9.38666E-09  2.15225E-18  9.10268E-18
  2.250E-04  3.85530E-12  1.21241E-08  9.38666E-09  2.42128E-18  1.02405E-17
  2.500E-04  4.75964E-12  1.21241E-08  9.38666E-09  2.69032E-18  1.13783E-17
  2.750E-04  5.75917E-12  1.21241E-08  9.38666E-09  2.95935E-18  1.25162E-17
  3.000E-04  6.85391E-12  1.21241E-08  9.38666E-09  3.22838E-18  1.36540E-17
  3.250E-04  8.04379E-12  1.21241E-08  9.38666E-09  3.49741E-18  1.47918E-17
  3.500E-04  9.32893E-12  1.21241E-08  9.38666E-09  3.76644E-18  1.59297E-17
  3.750E-04  1.07092E-11  1.21241E-08  9.38666E-09  4.03547E-18  1.70675E-17
  4.000E-04  1.21847E-11  1.21241E-08  9.38666E-09  4.30451E-18  1.82054E-17
  4.250E-04  1.37554E-11  1.21241E-08  9.38666E-09  4.57354E-18  1.93432E-17
  4.500E-04  1.54213E-11  1.21241E-08  9.38666E-09  4.84257E-18  2.04810E-17
  4.750E-04  1.71823E-11  1.21241E-08  9.38666E-09  5.11160E-18  2.16189E-17
  5.000E-04  1.90386E-11  1.21241E-08  9.38666E-09  5.38063E-18  2.27567E-17
  5.250E-04  2.09900E-11  1.21241E-08  9.38666E-09  5.64966E-18  2.38945E-17
  5.500E-04  2.30367E-11  1.21241E-08  9.38666E-09  5.91869E-18  2.50324E-17
  5.750E-04  2.51785E-11  1.21241E-08  9.38666E-09  6.18773E-18  2.61702E-17
  6.000E-04  2.74156E-11  1.21241E-08  9.38666E-09  6.45676E-18  2.73080E-17
  6.250E-04  2.97478E-11  1.21241E-08  9.38666E-09  6.72579E-18  2.84459E-17
  6.500E-04  3.21752E-11  1.21241E-08  9.38666E-09  6.99482E-18  2.95837E-17
  6.750E-04  3.46979E-11  1.21241E-08  9.38666E-09  7.26385E-18  3.07215E-17
  7.000E-04  3.73157E-11  1.21241E-08  9.38666E-09  7.53288E-18  3.18594E-17
  7.250E-04  4.00286E-11  1.21241E-08  9.38666E-09  7.80192E-18  3.29972E-17
  7.500E-04  4.28368E-11  1.21241E-08  9.38666E-09  8.07095E-18  3.41350E-17
  7.750E-04  4.57402E-11  1.21241E-08  9.38666E-09  8.33998E-18  3.52729E-17
