 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 2.54000E+02 eV = 9.33433E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.40288E-16 cm**2 = 5.00977E+00 a0**2
 # 1st transport cross section = 4.84735E-17 cm**2 = 1.73102E+00 a0**2
 # 2nd transport cross section = 6.51163E-17 cm**2 = 2.32534E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.45432E-16  8.76455E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.45432E-16  8.76455E+00  3.93163E-10  1.0E-07
  1.250E-04  1.18994E-12  2.45432E-16  8.76455E+00  4.91454E-10  1.0E-07
  1.500E-04  1.71346E-12  2.45432E-16  8.76455E+00  5.89744E-10  1.0E-07
  1.750E-04  2.33225E-12  2.45432E-16  8.76455E+00  6.88035E-10  1.0E-07
  2.000E-04  3.04617E-12  2.45432E-16  8.76455E+00  7.86326E-10  1.0E-07
  2.250E-04  3.85530E-12  2.45432E-16  8.76455E+00  8.84616E-10  1.0E-07
  2.500E-04  4.75964E-12  2.45432E-16  8.76455E+00  9.82907E-10  1.0E-07
  2.750E-04  5.75917E-12  2.45432E-16  8.76455E+00  1.08120E-09  1.0E-07
  3.000E-04  6.85391E-12  2.45432E-16  8.76455E+00  1.17949E-09  1.0E-07
  3.250E-04  8.04379E-12  2.45432E-16  8.76455E+00  1.27778E-09  1.0E-07
  3.500E-04  9.32893E-12  2.45432E-16  8.76455E+00  1.37607E-09  1.0E-07
  3.750E-04  1.07092E-11  2.45432E-16  8.76455E+00  1.47436E-09  1.0E-07
  4.000E-04  1.21847E-11  2.45432E-16  8.76455E+00  1.57265E-09  1.0E-07
  4.250E-04  1.37554E-11  2.45432E-16  8.76455E+00  1.67094E-09  1.0E-07
  4.500E-04  1.54213E-11  2.45432E-16  8.76455E+00  1.76923E-09  1.0E-07
  4.750E-04  1.71823E-11  2.45432E-16  8.76455E+00  1.86752E-09  1.0E-07
  5.000E-04  1.90386E-11  2.45432E-16  8.76455E+00  1.96581E-09  1.0E-07
  5.250E-04  2.09900E-11  2.45432E-16  8.76455E+00  2.06411E-09  1.0E-07
  5.500E-04  2.30367E-11  2.45432E-16  8.76455E+00  2.16240E-09  1.0E-07
  5.750E-04  2.51785E-11  2.45432E-16  8.76455E+00  2.26069E-09  1.0E-07
  6.000E-04  2.74156E-11  2.45432E-16  8.76455E+00  2.35898E-09  1.0E-07
  6.250E-04  2.97478E-11  2.45432E-16  8.76455E+00  2.45727E-09  1.0E-07
  6.500E-04  3.21752E-11  2.45432E-16  8.76455E+00  2.55556E-09  1.0E-07
  6.750E-04  3.46979E-11  2.45432E-16  8.76455E+00  2.65385E-09  1.0E-07
  7.000E-04  3.73157E-11  2.45432E-16  8.76455E+00  2.75214E-09  1.0E-07
  7.250E-04  4.00286E-11  2.45432E-16  8.76455E+00  2.85043E-09  1.0E-07
  7.500E-04  4.28368E-11  2.45432E-16  8.76455E+00  2.94872E-09  1.0E-07
  7.750E-04  4.57402E-11  2.45432E-16  8.76455E+00  3.04701E-09  1.0E-07
  8.000E-04  4.87388E-11  2.45432E-16  8.76455E+00  3.14530E-09  1.0E-07
  8.250E-04  5.18325E-11  2.45432E-16  8.76455E+00  3.24359E-09  1.0E-07
  8.500E-04  5.50215E-11  2.45432E-16  8.76455E+00  3.34188E-09  1.0E-07
  8.750E-04  5.83057E-11  2.45432E-16  8.76455E+00  3.44018E-09  1.0E-07
  9.000E-04  6.16850E-11  2.45432E-16  8.76455E+00  3.53847E-09  1.0E-07
  9.250E-04  6.51595E-11  2.45432E-16  8.76455E+00  3.63676E-09  1.0E-07
  9.500E-04  6.87293E-11  2.45432E-16  8.76455E+00  3.73505E-09  1.0E-07
  9.750E-04  7.23943E-11  2.45432E-16  8.76455E+00  3.83334E-09  1.0E-07
  1.000E-03  7.61544E-11  2.45432E-16  8.76455E+00  3.93163E-09  1.0E-07
  1.250E-03  1.18991E-10  2.45432E-16  8.76455E+00  4.91454E-09  1.0E-07
  1.500E-03  1.71347E-10  2.45432E-16  8.76455E+00  5.89744E-09  1.0E-07
  1.750E-03  2.33223E-10  2.45432E-16  8.76455E+00  6.88035E-09  1.0E-07
  2.000E-03  3.04617E-10  2.45432E-16  8.76455E+00  7.86326E-09  1.0E-07
  2.250E-03  3.85531E-10  2.45432E-16  8.76455E+00  8.84616E-09  1.0E-07
  2.500E-03  4.75965E-10  2.45432E-16  8.76455E+00  9.82907E-09  1.0E-07
  2.750E-03  5.75917E-10  2.45432E-16  8.76455E+00  1.08120E-08  1.0E-07
  3.000E-03  6.85389E-10  2.45432E-16  8.76455E+00  1.17949E-08  1.0E-07
  3.250E-03  8.04380E-10  2.45432E-16  8.76455E+00  1.27778E-08  1.0E-07
  3.500E-03  9.32891E-10  2.45432E-16  8.76455E+00  1.37607E-08  1.0E-07
  3.750E-03  1.07092E-09  2.45432E-16  8.76455E+00  1.47436E-08  1.0E-07
  4.000E-03  1.21847E-09  2.45432E-16  8.76455E+00  1.57265E-08  1.0E-07
  4.250E-03  1.37554E-09  2.45432E-16  8.76455E+00  1.67094E-08  1.0E-07
