

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 7.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.30395598E-01      0.00000000E+00
       1     -1.52005539E+00     -1.51905475E+00
       2      6.56834523E-01      6.56986593E-01
       3      2.63992234E-01      2.64035523E-01
       4      1.10021968E-01      1.10037697E-01
       5      4.73207890E-02      4.73271248E-02
       6      2.08017049E-02      2.08043897E-02
       7      9.28589898E-03      9.28706939E-03
       8      4.19316800E-03      4.19368752E-03
       9      1.91069374E-03      1.91092732E-03
      10      8.77070808E-04      8.77176862E-04
      11      4.05054028E-04      4.05102565E-04
      12      1.88005018E-04      1.88027379E-04
      13      8.76229991E-05      8.76333561E-05
      14      4.09758940E-05      4.09807129E-05
      15      1.92139940E-05      1.92162444E-05
      16      9.02912433E-06      9.03017842E-06
      17      4.25021078E-06      4.25070570E-06
      18      2.00329101E-06      2.00352382E-06
      19      9.45165215E-07      9.45274896E-07
      20      4.46260346E-07      4.46312080E-07
      21      2.10811250E-07      2.10835671E-07
      22      9.96208253E-08      9.96323585E-08
      23      4.70867560E-08      4.70922065E-08
      24      2.22583384E-08      2.22609145E-08
      25      1.05218752E-08      1.05230911E-08
      26      4.97359025E-09      4.97416087E-09
      27      2.35075221E-09      2.35102357E-09
      28      1.11092089E-09      1.11105170E-09
      29      5.24896350E-10      5.24958633E-10
      30      2.47918163E-10      2.47944987E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.63821E-16  0.000E+00  1.429E-08  1.263E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.63821E-16  2.397E-10  1.429E-08  1.263E-08 -1.108E-18  2.072E-18  1.00E-07
  1.250E-04 3.63821E-16  2.997E-10  1.429E-08  1.263E-08 -1.384E-18  2.591E-18  1.00E-07
  1.500E-04 3.63821E-16  3.596E-10  1.429E-08  1.263E-08 -1.661E-18  3.109E-18  1.00E-07
  1.750E-04 3.63821E-16  4.195E-10  1.429E-08  1.263E-08 -1.938E-18  3.627E-18  1.00E-07
  2.000E-04 3.63821E-16  4.795E-10  1.429E-08  1.263E-08 -2.215E-18  4.145E-18  1.00E-07
  2.250E-04 3.63821E-16  5.394E-10  1.429E-08  1.263E-08 -2.492E-18  4.663E-18  1.00E-07
  2.500E-04 3.63821E-16  5.993E-10  1.429E-08  1.263E-08 -2.769E-18  5.181E-18  1.00E-07
  2.750E-04 3.63821E-16  6.593E-10  1.429E-08  1.263E-08 -3.046E-18  5.699E-18  1.00E-07
  3.000E-04 3.63821E-16  7.192E-10  1.429E-08  1.263E-08 -3.323E-18  6.217E-18  1.00E-07
  3.250E-04 3.63821E-16  7.791E-10  1.429E-08  1.263E-08 -3.599E-18  6.735E-18  1.00E-07
  3.500E-04 3.63821E-16  8.391E-10  1.429E-08  1.263E-08 -3.876E-18  7.253E-18  1.00E-07
  3.750E-04 3.63821E-16  8.990E-10  1.429E-08  1.263E-08 -4.153E-18  7.772E-18  1.00E-07
