

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.52000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.21982134E-01      0.00000000E+00
       1     -1.42821127E+00     -1.42622935E+00
       2      7.43072885E-01      7.43421893E-01
       3      3.17087925E-01      3.17191410E-01
       4      1.41012731E-01      1.41051864E-01
       5      6.51414645E-02      6.51580746E-02
       6      3.09327218E-02      3.09402194E-02
       7      1.49835958E-02      1.49871068E-02
       8      7.36652951E-03      7.36821399E-03
       9      3.66337192E-03      3.66419415E-03
      10      1.83832167E-03      1.83872826E-03
      11      9.29189296E-04      9.29392404E-04
      12      4.72419001E-04      4.72521283E-04
      13      2.41332384E-04      2.41384227E-04
      14      1.23762167E-04      1.23788584E-04
      15      6.36702325E-05      6.36837520E-05
      16      3.28406341E-05      3.28475774E-05
      17      1.69750220E-05      1.69785983E-05
      18      8.78957593E-06      8.79142232E-06
      19      4.55774544E-06      4.55870056E-06
      20      2.36617848E-06      2.36667335E-06
      21      1.22962077E-06      1.22987752E-06
      22      6.39511692E-07      6.39645040E-07
      23      3.32828028E-07      3.32897349E-07
      24      1.73315237E-07      1.73351300E-07
      25      9.02940636E-08      9.03128396E-08
      26      4.70601908E-08      4.70699723E-08
      27      2.45354112E-08      2.45405050E-08
      28      1.27954385E-08      1.27980959E-08
      29      6.67454210E-09      6.67592887E-09
      30      3.48234092E-09      3.48306291E-09
      31      1.81713345E-09      1.81751432E-09
      32      9.48354932E-10      9.48551648E-10
      33      4.95007416E-10      4.95107776E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.22916E-16  0.000E+00  1.130E-08  9.760E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.22916E-16  3.496E-10  1.130E-08  9.760E-09 -7.776E-19  2.777E-18  1.00E-07
  1.250E-04 2.22916E-16  4.370E-10  1.130E-08  9.760E-09 -9.720E-19  3.472E-18  1.00E-07
  1.500E-04 2.22916E-16  5.244E-10  1.130E-08  9.760E-09 -1.166E-18  4.166E-18  1.00E-07
  1.750E-04 2.22916E-16  6.119E-10  1.130E-08  9.760E-09 -1.361E-18  4.860E-18  1.00E-07
  2.000E-04 2.22916E-16  6.993E-10  1.130E-08  9.760E-09 -1.555E-18  5.555E-18  1.00E-07
  2.250E-04 2.22916E-16  7.867E-10  1.130E-08  9.760E-09 -1.750E-18  6.249E-18  1.00E-07
  2.500E-04 2.22916E-16  8.741E-10  1.130E-08  9.760E-09 -1.944E-18  6.943E-18  1.00E-07
  2.750E-04 2.22916E-16  9.615E-10  1.130E-08  9.760E-09 -2.138E-18  7.638E-18  1.00E-07
  3.000E-04 2.22916E-16  1.049E-09  1.130E-08  9.760E-09 -2.333E-18  8.332E-18  1.00E-07
  3.250E-04 2.22916E-16  1.136E-09  1.130E-08  9.760E-09 -2.527E-18  9.026E-18  1.00E-07
  3.500E-04 2.22916E-16  1.224E-09  1.130E-08  9.760E-09 -2.722E-18  9.721E-18  1.00E-07
  3.750E-04 2.22916E-16  1.311E-09  1.130E-08  9.760E-09 -2.916E-18  1.042E-17  1.00E-07
  4.000E-04 2.22916E-16  1.399E-09  1.130E-08  9.760E-09 -3.110E-18  1.111E-17  1.00E-07
