  5.500E-04 2.46210E-16  2.164E-09  1.278E-08  9.097E-09  1.658E-17  3.263E-17  1.00E-07
  5.750E-04 2.46210E-16  2.262E-09  1.278E-08  9.097E-09  1.733E-17  3.412E-17  1.00E-07
  6.000E-04 2.46210E-16  2.361E-09  1.278E-08  9.097E-09  1.809E-17  3.560E-17  1.00E-07
  6.250E-04 2.46210E-16  2.459E-09  1.278E-08  9.097E-09  1.884E-17  3.708E-17  1.00E-07
  6.500E-04 2.46210E-16  2.557E-09  1.278E-08  9.097E-09  1.960E-17  3.857E-17  1.00E-07
  6.750E-04 2.46210E-16  2.656E-09  1.278E-08  9.097E-09  2.035E-17  4.005E-17  1.00E-07
  7.000E-04 2.46210E-16  2.754E-09  1.278E-08  9.097E-09  2.110E-17  4.153E-17  1.00E-07
  7.250E-04 2.46210E-16  2.852E-09  1.278E-08  9.097E-09  2.186E-17  4.302E-17  1.00E-07
  7.500E-04 2.46210E-16  2.951E-09  1.278E-08  9.097E-09  2.261E-17  4.450E-17  1.00E-07
  7.750E-04 2.46210E-16  3.049E-09  1.278E-08  9.097E-09  2.336E-17  4.598E-17  1.00E-07
  8.000E-04 2.46210E-16  3.147E-09  1.278E-08  9.097E-09  2.412E-17  4.747E-17  1.00E-07
  8.250E-04 2.46210E-16  3.246E-09  1.278E-08  9.097E-09  2.487E-17  4.895E-17  1.00E-07
  8.500E-04 2.46210E-16  3.344E-09  1.278E-08  9.097E-09  2.563E-17  5.043E-17  1.00E-07
  8.750E-04 2.46210E-16  3.442E-09  1.278E-08  9.097E-09  2.638E-17  5.192E-17  1.00E-07
  9.000E-04 2.46210E-16  3.541E-09  1.278E-08  9.097E-09  2.713E-17  5.340E-17  1.00E-07
  9.250E-04 2.46210E-16  3.639E-09  1.278E-08  9.097E-09  2.789E-17  5.488E-17  1.00E-07
  9.500E-04 2.46210E-16  3.737E-09  1.278E-08  9.097E-09  2.864E-17  5.637E-17  1.00E-07
  9.750E-04 2.46210E-16  3.836E-09  1.278E-08  9.097E-09  2.939E-17  5.785E-17  1.00E-07
  1.000E-03 2.46210E-16  3.934E-09  1.278E-08  9.097E-09  3.015E-17  5.933E-17  1.00E-07
  1.250E-03 2.46210E-16  4.918E-09  1.278E-08  9.097E-09  3.768E-17  7.417E-17  1.00E-07
  1.500E-03 2.46210E-16  5.901E-09  1.278E-08  9.097E-09  4.522E-17  8.900E-17  1.00E-07
  1.750E-03 2.46210E-16  6.885E-09  1.278E-08  9.097E-09  5.276E-17  1.038E-16  1.00E-07
  2.000E-03 2.46210E-16  7.868E-09  1.278E-08  9.097E-09  6.030E-17  1.187E-16  1.00E-07
  2.250E-03 2.46210E-16  8.852E-09  1.278E-08  9.097E-09  6.783E-17  1.335E-16  1.00E-07
  2.500E-03 2.46210E-16  9.835E-09  1.278E-08  9.097E-09  7.537E-17  1.483E-16  1.00E-07
  2.750E-03 2.46210E-16  1.082E-08  1.278E-08  9.097E-09  8.291E-17  1.632E-16  1.00E-07
  3.000E-03 2.46210E-16  1.180E-08  1.278E-08  9.097E-09  9.044E-17  1.780E-16  1.00E-07
  3.250E-03 2.46210E-16  1.279E-08  1.278E-08  9.097E-09  9.798E-17  1.928E-16  1.00E-07
  3.500E-03 2.46210E-16  1.377E-08  1.278E-08  9.097E-09  1.055E-16  2.077E-16  1.00E-07
  3.750E-03 2.46210E-16  1.475E-08  1.278E-08  9.097E-09  1.131E-16  2.225E-16  1.00E-07
  4.000E-03 2.46210E-16  1.574E-08  1.278E-08  9.097E-09  1.206E-16  2.373E-16  1.00E-07
  4.250E-03 2.46210E-16  1.672E-08  1.278E-08  9.097E-09  1.281E-16  2.522E-16  1.00E-07
  4.500E-03 2.46210E-16  1.770E-08  1.278E-08  9.097E-09  1.357E-16  2.670E-16  1.00E-07
  4.750E-03 2.46210E-16  1.869E-08  1.278E-08  9.097E-09  1.432E-16  2.818E-16  1.00E-07
  5.000E-03 2.46210E-16  1.967E-08  1.278E-08  9.097E-09  1.507E-16  2.967E-16  1.00E-07
  5.250E-03 2.46210E-16  2.065E-08  1.278E-08  9.097E-09  1.583E-16  3.115E-16  1.00E-07
  5.500E-03 2.46210E-16  2.164E-08  1.278E-08  9.097E-09  1.658E-16  3.263E-16  1.00E-07
  5.750E-03 2.46210E-16  2.262E-08  1.278E-08  9.097E-09  1.733E-16  3.412E-16  1.00E-07
  6.000E-03 2.46210E-16  2.361E-08  1.278E-08  9.097E-09  1.809E-16  3.560E-16  1.00E-07
  6.250E-03 2.46210E-16  2.459E-08  1.278E-08  9.097E-09  1.884E-16  3.708E-16  1.00E-07
  6.500E-03 2.46210E-16  2.557E-08  1.278E-08  9.097E-09  1.960E-16  3.857E-16  1.00E-07
  6.750E-03 2.46210E-16  2.656E-08  1.278E-08  9.097E-09  2.035E-16  4.005E-16  1.00E-07
  7.000E-03 2.46210E-16  2.754E-08  1.278E-08  9.097E-09  2.110E-16  4.153E-16  1.00E-07
  7.250E-03 2.46210E-16  2.852E-08  1.278E-08  9.097E-09  2.186E-16  4.302E-16  1.00E-07
  7.500E-03 2.46210E-16  2.951E-08  1.278E-08  9.097E-09  2.261E-16  4.450E-16  1.00E-07
  7.750E-03 2.46210E-16  3.049E-08  1.278E-08  9.097E-09  2.336E-16  4.598E-16  1.00E-07
  8.000E-03 2.46210E-16  3.147E-08  1.278E-08  9.097E-09  2.412E-16  4.747E-16  1.00E-07
  8.250E-03 2.46210E-16  3.246E-08  1.278E-08  9.097E-09  2.487E-16  4.895E-16  1.00E-07
  8.500E-03 2.46210E-16  3.344E-08  1.278E-08  9.097E-09  2.563E-16  5.043E-16  1.00E-07
  8.750E-03 2.46210E-16  3.442E-08  1.278E-08  9.097E-09  2.638E-16  5.192E-16  1.00E-07
  9.000E-03 2.46210E-16  3.541E-08  1.278E-08  9.097E-09  2.713E-16  5.340E-16  1.00E-07
  9.250E-03 2.46210E-16  3.639E-08  1.278E-08  9.097E-09  2.789E-16  5.488E-16  1.00E-07
  9.500E-03 2.46210E-16  3.737E-08  1.278E-08  9.097E-09  2.864E-16  5.637E-16  1.00E-07
  9.750E-03 2.46210E-16  3.836E-08  1.278E-08  9.097E-09  2.939E-16  5.785E-16  1.00E-07
  1.000E-02 2.46210E-16  3.934E-08  1.278E-08  9.097E-09  3.015E-16  5.933E-16  1.00E-07
  1.250E-02 2.46210E-16  4.918E-08  1.278E-08  9.097E-09  3.768E-16  7.417E-16  1.00E-07
  1.500E-02 2.46210E-16  5.901E-08  1.278E-08  9.097E-09  4.522E-16  8.900E-16  1.00E-07
  1.750E-02 2.46209E-16  6.885E-08  1.278E-08  9.097E-09  5.276E-16  1.038E-15  1.00E-07
  2.000E-02 2.46209E-16  7.868E-08  1.278E-08  9.097E-09  6.030E-16  1.187E-15  1.00E-07
  2.250E-02 2.46209E-16  8.852E-08  1.278E-08  9.097E-09  6.783E-16  1.335E-15  1.00E-07
  2.500E-02 2.46209E-16  9.835E-08  1.278E-08  9.097E-09  7.537E-16  1.483E-15  1.00E-07
  2.750E-02 2.46209E-16  1.082E-07  1.278E-08  9.097E-09  8.291E-16  1.632E-15  1.00E-07
  3.000E-02 2.46209E-16  1.180E-07  1.278E-08  9.097E-09  9.044E-16  1.780E-15  1.00E-07
  3.250E-02 2.46209E-16  1.279E-07  1.278E-08  9.097E-09  9.798E-16  1.928E-15  1.00E-07
  3.500E-02 2.46209E-16  1.377E-07  1.278E-08  9.097E-09  1.055E-15  2.077E-15  1.00E-07
  3.750E-02 2.46209E-16  1.475E-07  1.278E-08  9.097E-09  1.131E-15  2.225E-15  1.00E-07
  4.000E-02 2.46208E-16  1.574E-07  1.278E-08  9.097E-09  1.206E-15  2.373E-15  1.00E-07
  4.250E-02 2.46208E-16  1.672E-07  1.278E-08  9.097E-09  1.281E-15  2.522E-15  1.00E-07
  4.500E-02 2.46208E-16  1.770E-07  1.278E-08  9.097E-09  1.357E-15  2.670E-15  1.00E-07
  4.750E-02 2.46208E-16  1.869E-07  1.278E-08  9.097E-09  1.432E-15  2.818E-15  1.00E-07
  5.000E-02 2.46208E-16  1.967E-07  1.278E-08  9.097E-09  1.507E-15  2.967E-15  1.00E-07
  5.250E-02 2.46207E-16  2.065E-07  1.278E-08  9.097E-09  1.583E-15  3.115E-15  1.00E-07
  5.500E-02 2.46207E-16  2.164E-07  1.278E-08  9.097E-09  1.658E-15  3.263E-15  1.00E-07
  5.750E-02 2.46207E-16  2.262E-07  1.278E-08  9.097E-09  1.733E-15  3.412E-15  1.00E-07
  6.000E-02 2.46207E-16  2.361E-07  1.278E-08  9.097E-09  1.809E-15  3.560E-15  1.00E-07
  6.250E-02 2.46207E-16  2.459E-07  1.278E-08  9.097E-09  1.884E-15  3.708E-15  1.00E-07
  6.500E-02 2.46206E-16  2.557E-07  1.278E-08  9.097E-09  1.960E-15  3.857E-15  1.00E-07
  6.750E-02 2.46206E-16  2.656E-07  1.278E-08  9.097E-09  2.035E-15  4.005E-15  1.00E-07
  7.000E-02 2.46206E-16  2.754E-07  1.278E-08  9.097E-09  2.110E-15  4.153E-15  1.00E-07
  7.250E-02 2.46205E-16  2.852E-07  1.278E-08  9.097E-09  2.186E-15  4.302E-15  1.00E-07
  7.500E-02 2.46205E-16  2.951E-07  1.278E-08  9.097E-09  2.261E-15  4.450E-15  1.00E-07
  7.750E-02 2.46205E-16  3.049E-07  1.278E-08  9.097E-09  2.336E-15  4.598E-15  1.00E-07
  8.000E-02 2.46205E-16  3.147E-07  1.278E-08  9.097E-09  2.412E-15  4.747E-15  1.00E-07
  8.250E-02 2.46204E-16  3.246E-07  1.278E-08  9.097E-09  2.487E-15  4.895E-15  1.00E-07
  8.500E-02 2.46204E-16  3.344E-07  1.278E-08  9.097E-09  2.562E-15  5.043E-15  1.00E-07
  8.750E-02 2.46204E-16  3.442E-07  1.278E-08  9.097E-09  2.638E-15  5.192E-15  1.00E-07
  9.000E-02 2.46203E-16  3.541E-07  1.278E-08  9.097E-09  2.713E-15  5.340E-15  1.00E-07
  9.250E-02 2.46203E-16  3.639E-07  1.278E-08  9.097E-09  2.789E-15  5.488E-15  1.00E-07
  9.500E-02 2.46202E-16  3.738E-07  1.278E-08  9.097E-09  2.864E-15  5.637E-15  1.00E-07
  9.750E-02 2.46202E-16  3.836E-07  1.278E-08  9.097E-09  2.939E-15  5.785E-15  1.00E-07
  1.000E-01 2.46202E-16  3.934E-07  1.278E-08  9.097E-09  3.015E-15  5.933E-15  1.00E-07
  1.250E-01 2.46197E-16  4.918E-07  1.278E-08  9.097E-09  3.768E-15  7.417E-15  1.00E-07
  1.500E-01 2.46192E-16  5.902E-07  1.278E-08  9.097E-09  4.522E-15  8.900E-15  1.00E-07
  1.750E-01 2.46185E-16  6.885E-07  1.278E-08  9.097E-09  5.275E-15  1.038E-14  1.00E-07
  2.000E-01 2.46178E-16  7.869E-07  1.278E-08  9.097E-09  6.028E-15  1.187E-14  1.00E-07
  2.250E-01 2.46169E-16  8.853E-07  1.278E-08  9.097E-09  6.782E-15  1.335E-14  1.00E-07
  2.500E-01 2.46160E-16  9.837E-07  1.278E-08  9.097E-09  7.535E-15  1.483E-14  1.00E-07
  2.750E-01 2.46149E-16  1.082E-06  1.278E-08  9.097E-09  8.288E-15  1.632E-14  1.00E-07
  3.000E-01 2.46138E-16  1.180E-06  1.278E-08  9.097E-09  9.041E-15  1.780E-14  1.00E-07
  3.250E-01 2.46125E-16  1.279E-06  1.278E-08  9.097E-09  9.794E-15  1.928E-14  1.00E-07
  3.500E-01 2.46112E-16  1.377E-06  1.278E-08  9.097E-09  1.055E-14  2.077E-14  1.00E-07
  3.750E-01 2.46097E-16  1.476E-06  1.278E-08  9.096E-09  1.130E-14  2.225E-14  1.00E-07
  4.000E-01 2.46082E-16  1.574E-06  1.278E-08  9.096E-09  1.205E-14  2.373E-14  1.00E-07
  4.250E-01 2.46066E-16  1.673E-06  1.278E-08  9.096E-09  1.280E-14  2.521E-14  1.00E-07
  4.500E-01 2.46048E-16  1.771E-06  1.278E-08  9.096E-09  1.355E-14  2.670E-14  1.00E-07
  4.750E-01 2.46030E-16  1.870E-06  1.278E-08  9.096E-09  1.431E-14  2.818E-14  1.00E-07
  5.000E-01 2.46010E-16  1.968E-06  1.278E-08  9.096E-09  1.506E-14  2.966E-14  1.00E-07
  5.250E-01 2.45990E-16  2.067E-06  1.278E-08  9.096E-09  1.581E-14  3.115E-14  1.00E-07
  5.500E-01 2.45968E-16  2.165E-06  1.278E-08  9.096E-09  1.656E-14  3.263E-14  1.00E-07
  5.750E-01 2.45946E-16  2.264E-06  1.278E-08  9.096E-09  1.731E-14  3.411E-14  1.00E-07
  6.000E-01 2.45923E-16  2.362E-06  1.277E-08  9.095E-09  1.806E-14  3.559E-14  1.00E-07
  6.250E-01 2.45898E-16  2.461E-06  1.277E-08  9.095E-09  1.881E-14  3.708E-14  1.00E-07
  6.500E-01 2.45873E-16  2.559E-06  1.277E-08  9.095E-09  1.956E-14  3.856E-14  1.00E-07
  6.750E-01 2.45846E-16  2.658E-06  1.277E-08  9.095E-09  2.031E-14  4.004E-14  1.00E-07
  7.000E-01 2.45819E-16  2.756E-06  1.277E-08  9.095E-09  2.106E-14  4.152E-14  1.00E-07
  7.250E-01 2.45791E-16  2.855E-06  1.277E-08  9.095E-09  2.181E-14  4.301E-14  1.00E-07
  7.500E-01 2.45761E-16  2.954E-06  1.277E-08  9.094E-09  2.256E-14  4.449E-14  1.00E-07
  7.750E-01 2.45731E-16  3.052E-06  1.277E-08  9.094E-09  2.330E-14  4.597E-14  1.00E-07
  8.000E-01 2.45699E-16  3.151E-06  1.277E-08  9.094E-09  2.405E-14  4.745E-14  1.00E-07
  8.250E-01 2.45667E-16  3.250E-06  1.277E-08  9.094E-09  2.480E-14  4.894E-14  1.00E-07
  8.500E-01 2.45634E-16  3.349E-06  1.276E-08  9.094E-09  2.555E-14  5.042E-14  1.00E-07
  8.750E-01 2.45599E-16  3.447E-06  1.276E-08  9.093E-09  2.629E-14  5.190E-14  1.00E-07
  9.000E-01 2.45564E-16  3.546E-06  1.276E-08  9.093E-09  2.704E-14  5.338E-14  1.00E-07
  9.250E-01 2.45528E-16  3.645E-06  1.276E-08  9.093E-09  2.778E-14  5.486E-14  1.00E-07
  9.500E-01 2.45491E-16  3.744E-06  1.276E-08  9.093E-09  2.853E-14  5.634E-14  1.00E-07
  9.750E-01 2.45452E-16  3.843E-06  1.276E-08  9.092E-09  2.927E-14  5.783E-14  1.00E-07
  1.000E+00 2.45413E-16  3.942E-06  1.276E-08  9.092E-09  3.002E-14  5.931E-14  1.00E-07
  1.100E+00 2.45246E-16  4.337E-06  1.275E-08  9.091E-09  3.299E-14  6.523E-14  1.00E-07
  1.200E+00 2.45064E-16  4.734E-06  1.274E-08  9.090E-09  3.595E-14  7.116E-14  1.00E-07
  1.300E+00 2.44865E-16  5.131E-06  1.274E-08  9.089E-09  3.891E-14  7.708E-14  1.00E-07
  1.400E+00 2.44652E-16  5.528E-06  1.273E-08  9.087E-09  4.185E-14  8.300E-14  1.00E-07
  1.500E+00 2.44422E-16  5.926E-06  1.272E-08  9.086E-09  4.479E-14  8.891E-14  1.00E-07
  1.600E+00 2.44177E-16  6.325E-06  1.271E-08  9.085E-09  4.771E-14  9.483E-14  1.00E-07
  1.700E+00 2.43917E-16  6.725E-06  1.271E-08  9.083E-09  5.062E-14  1.007E-13  1.00E-07
  1.800E+00 2.43641E-16  7.125E-06  1.270E-08  9.081E-09  5.352E-14  1.066E-13  1.00E-07
  1.900E+00 2.43350E-16  7.526E-06  1.269E-08  9.079E-09  5.640E-14  1.126E-13  1.00E-07
  2.000E+00 2.43044E-16  7.928E-06  1.267E-08  9.077E-09  5.927E-14  1.185E-13  1.00E-07
  2.100E+00 2.42723E-16  8.331E-06  1.266E-08  9.075E-09  6.212E-14  1.244E-13  1.00E-07
  2.200E+00 2.42386E-16  8.734E-06  1.265E-08  9.073E-09  6.496E-14  1.303E-13  1.00E-07
  2.300E+00 2.42035E-16  9.139E-06  1.264E-08  9.071E-09  6.778E-14  1.361E-13  1.00E-07
  2.400E+00 2.41668E-16  9.545E-06  1.263E-08  9.069E-09  7.058E-14  1.420E-13  1.00E-07
  2.500E+00 2.41287E-16  9.952E-06  1.261E-08  9.066E-09  7.337E-14  1.479E-13  1.00E-07
  2.600E+00 2.40891E-16  1.036E-05  1.260E-08  9.064E-09  7.613E-14  1.538E-13  1.00E-07
  2.700E+00 2.40481E-16  1.077E-05  1.258E-08  9.061E-09  7.888E-14  1.597E-13  1.00E-07
  2.800E+00 2.40056E-16  1.118E-05  1.257E-08  9.058E-09  8.160E-14  1.656E-13  1.00E-07
  2.900E+00 2.39617E-16  1.159E-05  1.255E-08  9.056E-09  8.431E-14  1.714E-13  1.00E-07
  3.000E+00 2.39163E-16  1.200E-05  1.254E-08  9.053E-09  8.699E-14  1.773E-13  1.00E-07
  3.100E+00 2.38695E-16  1.242E-05  1.252E-08  9.050E-09  8.965E-14  1.832E-13  1.00E-07
  3.200E+00 2.38213E-16  1.283E-05  1.250E-08  9.047E-09  9.229E-14  1.890E-13  1.00E-07
  3.300E+00 2.37717E-16  1.325E-05  1.249E-08  9.043E-09  9.491E-14  1.949E-13  1.00E-07
  3.400E+00 2.37208E-16  1.367E-05  1.247E-08  9.040E-09  9.750E-14  2.007E-13  1.00E-07
  3.500E+00 2.36685E-16  1.409E-05  1.245E-08  9.037E-09  1.001E-13  2.065E-13  1.00E-07
  3.600E+00 2.36148E-16  1.451E-05  1.243E-08  9.033E-09  1.026E-13  2.124E-13  1.00E-07
  3.700E+00 2.35597E-16  1.493E-05  1.241E-08  9.030E-09  1.051E-13  2.182E-13  1.00E-07
  3.800E+00 2.35034E-16  1.536E-05  1.239E-08  9.026E-09  1.076E-13  2.240E-13  1.00E-07
  3.900E+00 2.34457E-16  1.579E-05  1.237E-08  9.022E-09  1.101E-13  2.298E-13  1.00E-07
  4.000E+00 2.33867E-16  1.621E-05  1.235E-08  9.018E-09  1.125E-13  2.357E-13  1.00E-07
  4.100E+00 2.33265E-16  1.665E-05  1.233E-08  9.014E-09  1.149E-13  2.415E-13  1.00E-07
  4.200E+00 2.32649E-16  1.708E-05  1.231E-08  9.010E-09  1.173E-13  2.473E-13  1.00E-07
  4.300E+00 2.32022E-16  1.751E-05  1.228E-08  9.006E-09  1.196E-13  2.531E-13  1.00E-07
  4.400E+00 2.31381E-16  1.795E-05  1.226E-08  9.002E-09  1.219E-13  2.588E-13  1.00E-07
  4.500E+00 2.30729E-16  1.839E-05  1.224E-08  8.998E-09  1.242E-13  2.646E-13  1.00E-07
  4.600E+00 2.30064E-16  1.883E-05  1.221E-08  8.993E-09  1.264E-13  2.704E-13  1.00E-07
  4.700E+00 2.29387E-16  1.927E-05  1.219E-08  8.989E-09  1.286E-13  2.762E-13  1.00E-07
  4.800E+00 2.28699E-16  1.971E-05  1.216E-08  8.984E-09  1.308E-13  2.819E-13  1.00E-07
  4.900E+00 2.27998E-16  2.016E-05  1.214E-08  8.979E-09  1.330E-13  2.877E-13  1.00E-07
  5.000E+00 2.27287E-16  2.061E-05  1.211E-08  8.974E-09  1.351E-13  2.934E-13  1.00E-07
  5.100E+00 2.26564E-16  2.106E-05  1.209E-08  8.970E-09  1.372E-13  2.991E-13  1.00E-07
  5.200E+00 2.25830E-16  2.151E-05  1.206E-08  8.965E-09  1.392E-13  3.049E-13  1.00E-07
  5.300E+00 2.25085E-16  2.197E-05  1.203E-08  8.959E-09  1.412E-13  3.106E-13  1.00E-07
  5.400E+00 2.24329E-16  2.243E-05  1.201E-08  8.954E-09  1.432E-13  3.163E-13  1.00E-07
  5.500E+00 2.23562E-16  2.289E-05  1.198E-08  8.949E-09  1.451E-13  3.220E-13  1.00E-07
  5.600E+00 2.22785E-16  2.335E-05  1.195E-08  8.944E-09  1.470E-13  3.277E-13  1.00E-07
  5.700E+00 2.21998E-16  2.382E-05  1.192E-08  8.938E-09  1.489E-13  3.334E-13  1.00E-07
  5.800E+00 2.21200E-16  2.428E-05  1.189E-08  8.932E-09  1.507E-13  3.390E-13  1.00E-07
  5.900E+00 2.20393E-16  2.476E-05  1.186E-08  8.927E-09  1.525E-13  3.447E-13  1.00E-07
  6.000E+00 2.19576E-16  2.523E-05  1.183E-08  8.921E-09  1.542E-13  3.504E-13  1.00E-07
  6.100E+00 2.18749E-16  2.571E-05  1.180E-08  8.915E-09  1.559E-13  3.560E-13  1.00E-07
  6.200E+00 2.17913E-16  2.619E-05  1.177E-08  8.909E-09  1.576E-13  3.617E-13  1.00E-07
  6.300E+00 2.17068E-16  2.667E-05  1.174E-08  8.903E-09  1.592E-13  3.673E-13  1.00E-07
  6.400E+00 2.16213E-16  2.715E-05  1.171E-08  8.897E-09  1.608E-13  3.729E-13  1.00E-07
  6.500E+00 2.15350E-16  2.764E-05  1.167E-08  8.891E-09  1.623E-13  3.785E-13  1.00E-07
  6.600E+00 2.14478E-16  2.813E-05  1.164E-08  8.884E-09  1.638E-13  3.841E-13  1.00E-07
  6.700E+00 2.13598E-16  2.863E-05  1.161E-08  8.878E-09  1.652E-13  3.897E-13  1.00E-07
  6.800E+00 2.12709E-16  2.912E-05  1.158E-08  8.872E-09  1.666E-13  3.953E-13  1.00E-07
  6.900E+00 2.11812E-16  2.963E-05  1.154E-08  8.865E-09  1.680E-13  4.009E-13  1.00E-07
  7.000E+00 2.10907E-16  3.013E-05  1.151E-08  8.858E-09  1.693E-13  4.064E-13  1.00E-07
  7.100E+00 2.09995E-16  3.064E-05  1.147E-08  8.852E-09  1.706E-13  4.120E-13  1.00E-07
  7.200E+00 2.09075E-16  3.115E-05  1.144E-08  8.845E-09  1.718E-13  4.175E-13  1.00E-07
  7.300E+00 2.08147E-16  3.166E-05  1.140E-08  8.838E-09  1.730E-13  4.230E-13  1.00E-07
  7.400E+00 2.07213E-16  3.218E-05  1.137E-08  8.831E-09  1.742E-13  4.286E-13  1.00E-07
  7.500E+00 2.06271E-16  3.270E-05  1.133E-08  8.823E-09  1.752E-13  4.341E-13  1.00E-07
  7.600E+00 2.05323E-16  3.322E-05  1.130E-08  8.816E-09  1.763E-13  4.396E-13  1.00E-07
  7.700E+00 2.04368E-16  3.375E-05  1.126E-08  8.809E-09  1.773E-13  4.450E-13  1.00E-07
  7.800E+00 2.03406E-16  3.428E-05  1.122E-08  8.802E-09  1.783E-13  4.505E-13  1.00E-07
  7.900E+00 2.02438E-16  3.482E-05  1.118E-08  8.794E-09  1.792E-13  4.560E-13  1.00E-07
  8.000E+00 2.01465E-16  3.536E-05  1.115E-08  8.786E-09  1.800E-13  4.614E-13  1.00E-07
  8.100E+00 2.00485E-16  3.590E-05  1.111E-08  8.779E-09  1.808E-13  4.668E-13  1.00E-07
  8.200E+00 1.99499E-16  3.645E-05  1.107E-08  8.771E-09  1.816E-13  4.723E-13  1.00E-07
  8.300E+00 1.98509E-16  3.700E-05  1.103E-08  8.763E-09  1.823E-13  4.777E-13  1.00E-07
  8.400E+00 1.97512E-16  3.755E-05  1.099E-08  8.755E-09  1.830E-13  4.831E-13  1.00E-07
  8.500E+00 1.96511E-16  3.811E-05  1.095E-08  8.747E-09  1.836E-13  4.885E-13  1.00E-07
