 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.58000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.27848E-08  9.09717E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.27848E-08  9.09717E-09  3.01476E-18  5.93341E-18
  1.250E-04  1.18994E-12  1.27848E-08  9.09717E-09  3.76845E-18  7.41677E-18
  1.500E-04  1.71346E-12  1.27848E-08  9.09717E-09  4.52214E-18  8.90012E-18
  1.750E-04  2.33225E-12  1.27848E-08  9.09717E-09  5.27583E-18  1.03835E-17
  2.000E-04  3.04617E-12  1.27848E-08  9.09717E-09  6.02952E-18  1.18668E-17
  2.250E-04  3.85530E-12  1.27848E-08  9.09717E-09  6.78321E-18  1.33502E-17
  2.500E-04  4.75964E-12  1.27848E-08  9.09717E-09  7.53690E-18  1.48335E-17
  2.750E-04  5.75917E-12  1.27848E-08  9.09717E-09  8.29060E-18  1.63169E-17
  3.000E-04  6.85391E-12  1.27848E-08  9.09717E-09  9.04429E-18  1.78002E-17
  3.250E-04  8.04379E-12  1.27848E-08  9.09717E-09  9.79798E-18  1.92836E-17
  3.500E-04  9.32893E-12  1.27848E-08  9.09717E-09  1.05517E-17  2.07670E-17
  3.750E-04  1.07092E-11  1.27848E-08  9.09717E-09  1.13054E-17  2.22503E-17
  4.000E-04  1.21847E-11  1.27848E-08  9.09717E-09  1.20590E-17  2.37337E-17
  4.250E-04  1.37554E-11  1.27848E-08  9.09717E-09  1.28127E-17  2.52170E-17
  4.500E-04  1.54213E-11  1.27848E-08  9.09717E-09  1.35664E-17  2.67004E-17
  4.750E-04  1.71823E-11  1.27848E-08  9.09717E-09  1.43201E-17  2.81837E-17
  5.000E-04  1.90386E-11  1.27848E-08  9.09717E-09  1.50738E-17  2.96671E-17
  5.250E-04  2.09900E-11  1.27848E-08  9.09717E-09  1.58275E-17  3.11504E-17
  5.500E-04  2.30367E-11  1.27848E-08  9.09717E-09  1.65812E-17  3.26338E-17
  5.750E-04  2.51785E-11  1.27848E-08  9.09717E-09  1.73349E-17  3.41171E-17
  6.000E-04  2.74156E-11  1.27848E-08  9.09717E-09  1.80886E-17  3.56005E-17
  6.250E-04  2.97478E-11  1.27848E-08  9.09717E-09  1.88423E-17  3.70838E-17
  6.500E-04  3.21752E-11  1.27848E-08  9.09717E-09  1.95960E-17  3.85672E-17
  6.750E-04  3.46979E-11  1.27848E-08  9.09717E-09  2.03496E-17  4.00505E-17
  7.000E-04  3.73157E-11  1.27848E-08  9.09717E-09  2.11033E-17  4.15339E-17
  7.250E-04  4.00286E-11  1.27848E-08  9.09717E-09  2.18570E-17  4.30173E-17
  7.500E-04  4.28368E-11  1.27848E-08  9.09717E-09  2.26107E-17  4.45006E-17
  7.750E-04  4.57402E-11  1.27848E-08  9.09717E-09  2.33644E-17  4.59840E-17
  8.000E-04  4.87388E-11  1.27848E-08  9.09717E-09  2.41181E-17  4.74673E-17
  8.250E-04  5.18325E-11  1.27848E-08  9.09717E-09  2.48718E-17  4.89507E-17
  8.500E-04  5.50215E-11  1.27848E-08  9.09717E-09  2.56255E-17  5.04340E-17
  8.750E-04  5.83057E-11  1.27848E-08  9.09717E-09  2.63792E-17  5.19174E-17
  9.000E-04  6.16850E-11  1.27848E-08  9.09717E-09  2.71329E-17  5.34007E-17
  9.250E-04  6.51595E-11  1.27848E-08  9.09717E-09  2.78865E-17  5.48841E-17
  9.500E-04  6.87293E-11  1.27848E-08  9.09717E-09  2.86402E-17  5.63674E-17
  9.750E-04  7.23943E-11  1.27848E-08  9.09717E-09  2.93939E-17  5.78508E-17
  1.000E-03  7.61544E-11  1.27848E-08  9.09717E-09  3.01476E-17  5.93341E-17
  1.250E-03  1.18991E-10  1.27848E-08  9.09717E-09  3.76845E-17  7.41677E-17
  1.500E-03  1.71347E-10  1.27848E-08  9.09717E-09  4.52214E-17  8.90012E-17
  1.750E-03  2.33223E-10  1.27848E-08  9.09717E-09  5.27583E-17  1.03835E-16
  2.000E-03  3.04617E-10  1.27848E-08  9.09717E-09  6.02952E-17  1.18668E-16
  2.250E-03  3.85531E-10  1.27848E-08  9.09717E-09  6.78321E-17  1.33502E-16
  2.500E-03  4.75965E-10  1.27848E-08  9.09717E-09  7.53690E-17  1.48335E-16
  2.750E-03  5.75917E-10  1.27848E-08  9.09717E-09  8.29059E-17  1.63169E-16
  3.000E-03  6.85389E-10  1.27848E-08  9.09717E-09  9.04429E-17  1.78002E-16
  3.250E-03  8.04380E-10  1.27848E-08  9.09717E-09  9.79798E-17  1.92836E-16
  3.500E-03  9.32891E-10  1.27848E-08  9.09717E-09  1.05517E-16  2.07670E-16
  3.750E-03  1.07092E-09  1.27848E-08  9.09717E-09  1.13054E-16  2.22503E-16
  4.000E-03  1.21847E-09  1.27848E-08  9.09717E-09  1.20590E-16  2.37337E-16
  4.250E-03  1.37554E-09  1.27848E-08  9.09717E-09  1.28127E-16  2.52170E-16
  4.500E-03  1.54213E-09  1.27848E-08  9.09717E-09  1.35664E-16  2.67004E-16
  4.750E-03  1.71823E-09  1.27848E-08  9.09717E-09  1.43201E-16  2.81837E-16
  5.000E-03  1.90386E-09  1.27848E-08  9.09717E-09  1.50738E-16  2.96671E-16
  5.250E-03  2.09900E-09  1.27848E-08  9.09717E-09  1.58275E-16  3.11504E-16
  5.500E-03  2.30367E-09  1.27848E-08  9.09717E-09  1.65812E-16  3.26338E-16
  5.750E-03  2.51785E-09  1.27848E-08  9.09717E-09  1.73349E-16  3.41171E-16
  6.000E-03  2.74156E-09  1.27848E-08  9.09717E-09  1.80886E-16  3.56005E-16
  6.250E-03  2.97478E-09  1.27848E-08  9.09717E-09  1.88423E-16  3.70838E-16
  6.500E-03  3.21752E-09  1.27848E-08  9.09717E-09  1.95959E-16  3.85672E-16
  6.750E-03  3.46978E-09  1.27848E-08  9.09717E-09  2.03496E-16  4.00505E-16
  7.000E-03  3.73156E-09  1.27848E-08  9.09717E-09  2.11033E-16  4.15339E-16
  7.250E-03  4.00286E-09  1.27848E-08  9.09717E-09  2.18570E-16  4.30173E-16
  7.500E-03  4.28368E-09  1.27848E-08  9.09717E-09  2.26107E-16  4.45006E-16
  7.750E-03  4.57402E-09  1.27848E-08  9.09717E-09  2.33644E-16  4.59840E-16
  8.000E-03  4.87388E-09  1.27848E-08  9.09717E-09  2.41181E-16  4.74673E-16
  8.250E-03  5.18326E-09  1.27848E-08  9.09717E-09  2.48718E-16  4.89507E-16
  8.500E-03  5.50215E-09  1.27848E-08  9.09717E-09  2.56255E-16  5.04340E-16
  8.750E-03  5.83057E-09  1.27848E-08  9.09717E-09  2.63792E-16  5.19174E-16
  9.000E-03  6.16850E-09  1.27848E-08  9.09717E-09  2.71328E-16  5.34007E-16
  9.250E-03  6.51596E-09  1.27848E-08  9.09717E-09  2.78865E-16  5.48841E-16
  9.500E-03  6.87293E-09  1.27848E-08  9.09717E-09  2.86402E-16  5.63674E-16
  9.750E-03  7.23942E-09  1.27848E-08  9.09717E-09  2.93939E-16  5.78508E-16
  1.000E-02  7.61544E-09  1.27848E-08  9.09717E-09  3.01476E-16  5.93341E-16
  1.250E-02  1.18991E-08  1.27848E-08  9.09717E-09  3.76845E-16  7.41677E-16
  1.500E-02  1.71347E-08  1.27848E-08  9.09717E-09  4.52214E-16  8.90012E-16
  1.750E-02  2.33223E-08  1.27848E-08  9.09717E-09  5.27583E-16  1.03835E-15
  2.000E-02  3.04617E-08  1.27848E-08  9.09717E-09  6.02951E-16  1.18668E-15
  2.250E-02  3.85531E-08  1.27848E-08  9.09717E-09  6.78320E-16  1.33502E-15
  2.500E-02  4.75965E-08  1.27848E-08  9.09717E-09  7.53688E-16  1.48335E-15
  2.750E-02  5.75917E-08  1.27848E-08  9.09717E-09  8.29057E-16  1.63169E-15
