    
 E (eV)=   220.000000000000     
       0      5.01770143E-01      0.00000000E+00
       1      2.56087582E-01      2.56178652E-01
       2      1.47406696E-01      1.47445519E-01
       3      8.83112244E-02      8.83320718E-02
       4      5.38831633E-02      5.38952434E-02
       5      3.31958996E-02      3.32031414E-02
       6      2.05629218E-02      2.05673398E-02
       7      1.27776072E-02      1.27803289E-02
       8      7.95396361E-03      7.95564973E-03
       9      4.95586277E-03      4.95691070E-03
      10      3.08904272E-03      3.08969520E-03
      11      1.92552435E-03      1.92593098E-03
      12      1.20005180E-03      1.20030531E-03
      13      7.47682943E-04      7.47840995E-04
      14      4.65656116E-04      4.65754636E-04
      15      2.89883008E-04      2.89944400E-04
      16      1.80376219E-04      1.80414459E-04
      17      1.12184039E-04      1.12207847E-04
      18      6.97394857E-05      6.97543017E-05
      19      4.33336954E-05      4.33429111E-05
      20      2.69139377E-05      2.69196672E-05
      21      1.67085805E-05      1.67121409E-05
      22      1.03685852E-05      1.03707967E-05
      23      6.43167628E-06      6.43304931E-06
      24      3.98805111E-06      3.98890321E-06
      25      2.47192981E-06      2.47245840E-06
      26      1.53164210E-06      1.53196988E-06
      27      9.48704119E-07      9.48907301E-07
      28      5.87439151E-07      5.87565051E-07
      29      3.63630006E-07      3.63707996E-07
      30      2.25023033E-07      2.25071330E-07
      31      1.39209836E-07      1.39239730E-07
      32      8.60981861E-08      8.61166882E-08
      33      5.32358452E-08      5.32472945E-08
      34      3.29081973E-08      3.29152707E-08
      35      2.03375469E-08      2.03419221E-08
      36      1.25658986E-08      1.25686031E-08
      37      7.76231738E-09      7.76398955E-09
      38      4.79393218E-09      4.79496420E-09
      39      2.96004644E-09      2.96068513E-09
      40      1.82735970E-09      1.82775486E-09
      41      1.12789087E-09      1.12813432E-09
      42      6.95981836E-10      6.96131815E-10
      43      4.29353822E-10      4.29447297E-10

  TOTAL ELASTIC CROSS SECTION = 1.380044E-17 cm**2
               FROM DCS TABLE = 1.380005E-17  (REL. DIF. = 2.85E-05)

  1ST TRANSPORT CROSS SECTION = 2.213526E-18 cm**2
               FROM DCS TABLE = 2.213495E-18  (REL. DIF. = 1.42E-05)

  2ND TRANSPORT CROSS SECTION = 4.597003E-18 cm**2
