 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 6.20000E+01 eV = 2.27846E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.43905E-16 cm**2 = 1.22811E+01 a0**2
 # 1st transport cross section = 2.56887E-16 cm**2 = 9.17359E+00 a0**2
 # 2nd transport cross section = 1.81847E-16 cm**2 = 6.49386E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.88150E-16  6.71898E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.88150E-16  6.71898E+00  7.07937E-11  1.0E-07
  1.250E-04  1.18994E-12  1.88150E-16  6.71898E+00  8.84921E-11  1.0E-07
  1.500E-04  1.71346E-12  1.88150E-16  6.71898E+00  1.06190E-10  1.0E-07
  1.750E-04  2.33225E-12  1.88150E-16  6.71898E+00  1.23889E-10  1.0E-07
  2.000E-04  3.04617E-12  1.88150E-16  6.71898E+00  1.41587E-10  1.0E-07
  2.250E-04  3.85530E-12  1.88150E-16  6.71898E+00  1.59286E-10  1.0E-07
  2.500E-04  4.75964E-12  1.88150E-16  6.71898E+00  1.76984E-10  1.0E-07
  2.750E-04  5.75917E-12  1.88150E-16  6.71898E+00  1.94683E-10  1.0E-07
  3.000E-04  6.85391E-12  1.88150E-16  6.71898E+00  2.12381E-10  1.0E-07
  3.250E-04  8.04379E-12  1.88150E-16  6.71898E+00  2.30079E-10  1.0E-07
  3.500E-04  9.32893E-12  1.88150E-16  6.71898E+00  2.47778E-10  1.0E-07
  3.750E-04  1.07092E-11  1.88150E-16  6.71898E+00  2.65476E-10  1.0E-07
  4.000E-04  1.21847E-11  1.88150E-16  6.71898E+00  2.83175E-10  1.0E-07
  4.250E-04  1.37554E-11  1.88150E-16  6.71898E+00  3.00873E-10  1.0E-07
  4.500E-04  1.54213E-11  1.88150E-16  6.71898E+00  3.18571E-10  1.0E-07
  4.750E-04  1.71823E-11  1.88150E-16  6.71898E+00  3.36270E-10  1.0E-07
