

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.08000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.39584887E-01      0.00000000E+00
       1      1.52405646E+00      1.52509424E+00
       2      7.15243370E-01      7.15438929E-01
       3      3.40919811E-01      3.40987985E-01
       4      1.65250062E-01      1.65279107E-01
       5      8.16486383E-02      8.16620643E-02
       6      4.10019964E-02      4.10084779E-02
       7      2.08539666E-02      2.08571787E-02
       8      1.07134700E-02      1.07150896E-02
       9      5.54884698E-03      5.54967376E-03
      10      2.89343742E-03      2.89386349E-03
      11      1.51745908E-03      1.51768032E-03
      12      7.99747381E-04      7.99862995E-04
      13      4.23271950E-04      4.23332696E-04
      14      2.24830046E-04      2.24862111E-04
      15      1.19791404E-04      1.19808398E-04
      16      6.39923640E-05      6.40014012E-05
      17      3.42594666E-05      3.42642865E-05
      18      1.83748555E-05      1.83774324E-05
      19      9.87005640E-06      9.87143699E-06
      20      5.30820902E-06      5.30894994E-06
      21      2.85763277E-06      2.85803095E-06
      22      1.53959818E-06      1.53981241E-06
      23      8.29997897E-07      8.30113270E-07
      24      4.47664823E-07      4.47726996E-07
      25      2.41536692E-07      2.41570220E-07
      26      1.30353932E-07      1.30372020E-07
      27      7.03623507E-08      7.03721080E-08
      28      3.79840594E-08      3.79893262E-08
      29      2.05060671E-08      2.05089146E-08
      30      1.10704653E-08      1.10719959E-08
      31      5.97631966E-09      5.97714837E-09
      32      3.22605723E-09      3.22650228E-09
      33      1.74124301E-09      1.74148018E-09
      34      9.39730131E-10      9.39859182E-10
      35      5.07116982E-10      5.07186852E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.83466E-16  0.000E+00  1.561E-08  1.182E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.83466E-16  2.430E-10  1.561E-08  1.182E-08  7.265E-19  3.535E-18  1.00E-07
  1.250E-04 3.83466E-16  3.038E-10  1.561E-08  1.182E-08  9.081E-19  4.418E-18  1.00E-07
  1.500E-04 3.83466E-16  3.645E-10  1.561E-08  1.182E-08  1.090E-18  5.302E-18  1.00E-07
  1.750E-04 3.83466E-16  4.253E-10  1.561E-08  1.182E-08  1.271E-18  6.186E-18  1.00E-07
  2.000E-04 3.83466E-16  4.860E-10  1.561E-08  1.182E-08  1.453E-18  7.069E-18  1.00E-07
  2.250E-04 3.83466E-16  5.468E-10  1.561E-08  1.182E-08  1.635E-18  7.953E-18  1.00E-07
  2.500E-04 3.83466E-16  6.075E-10  1.561E-08  1.182E-08  1.816E-18  8.837E-18  1.00E-07
  2.750E-04 3.83466E-16  6.683E-10  1.561E-08  1.182E-08  1.998E-18  9.720E-18  1.00E-07
  3.000E-04 3.83466E-16  7.290E-10  1.561E-08  1.182E-08  2.179E-18  1.060E-17  1.00E-07
  3.250E-04 3.83466E-16  7.898E-10  1.561E-08  1.182E-08  2.361E-18  1.149E-17  1.00E-07
  3.500E-04 3.83466E-16  8.505E-10  1.561E-08  1.182E-08  2.543E-18  1.237E-17  1.00E-07
  3.750E-04 3.83466E-16  9.113E-10  1.561E-08  1.182E-08  2.724E-18  1.325E-17  1.00E-07
  4.000E-04 3.83466E-16  9.720E-10  1.561E-08  1.182E-08  2.906E-18  1.414E-17  1.00E-07
  4.250E-04 3.83466E-16  1.033E-09  1.561E-08  1.182E-08  3.088E-18  1.502E-17  1.00E-07
  4.500E-04 3.83466E-16  1.094E-09  1.561E-08  1.182E-08  3.269E-18  1.591E-17  1.00E-07
  4.750E-04 3.83466E-16  1.154E-09  1.561E-08  1.182E-08  3.451E-18  1.679E-17  1.00E-07
  5.000E-04 3.83466E-16  1.215E-09  1.561E-08  1.182E-08  3.632E-18  1.767E-17  1.00E-07
  5.250E-04 3.83466E-16  1.276E-09  1.561E-08  1.182E-08  3.814E-18  1.856E-17  1.00E-07
  5.500E-04 3.83466E-16  1.337E-09  1.561E-08  1.182E-08  3.996E-18  1.944E-17  1.00E-07
  5.750E-04 3.83466E-16  1.397E-09  1.561E-08  1.182E-08  4.177E-18  2.032E-17  1.00E-07
  6.000E-04 3.83466E-16  1.458E-09  1.561E-08  1.182E-08  4.359E-18  2.121E-17  1.00E-07
  6.250E-04 3.83466E-16  1.519E-09  1.561E-08  1.182E-08  4.540E-18  2.209E-17  1.00E-07
  6.500E-04 3.83466E-16  1.580E-09  1.561E-08  1.182E-08  4.722E-18  2.298E-17  1.00E-07
