

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 6.20000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      7.28101820E-01      0.00000000E+00
       1      2.72789076E-01      2.72837549E-01
       2      1.09272061E-01      1.09286760E-01
       3      4.50103524E-02      4.50159346E-02
       4      1.87813324E-02      1.87835950E-02
       5      7.87831289E-03      7.87925243E-03
       6      3.30925266E-03      3.30964635E-03
       7      1.38925658E-03      1.38942198E-03
       8      5.82392637E-04      5.82462121E-04
       9      2.43719265E-04      2.43748416E-04
      10      1.01807302E-04      1.01819511E-04
      11      4.24531854E-05      4.24582888E-05
      12      1.76739069E-05      1.76760365E-05
      13      7.34684274E-06      7.34772983E-06
      14      3.04978453E-06      3.05015350E-06
      15      1.26441193E-06      1.26456517E-06
      16      5.23606684E-07      5.23670247E-07
      17      2.16601051E-07      2.16627384E-07
      18      8.95142088E-08      8.95251035E-08
      19      3.69600247E-08      3.69645318E-08
      20      1.52479063E-08      1.52497674E-08
      21      6.28570615E-09      6.28647487E-09
      22      2.58933139E-09      2.58964556E-09
      23      1.06588830E-09      1.06602158E-09
      24      4.38482257E-10      4.38533072E-10
      25      1.80260145E-10      1.80285893E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.08323E-17  0.000E+00  6.122E-09  1.830E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.08323E-17 -1.650E-11  6.122E-09  1.830E-09  7.467E-19  1.682E-19  1.00E-07
  1.250E-04 4.08323E-17 -2.063E-11  6.122E-09  1.830E-09  9.333E-19  2.102E-19  1.00E-07
  1.500E-04 4.08323E-17 -2.475E-11  6.122E-09  1.830E-09  1.120E-18  2.523E-19  1.00E-07
  1.750E-04 4.08323E-17 -2.888E-11  6.122E-09  1.830E-09  1.307E-18  2.943E-19  1.00E-07
  2.000E-04 4.08323E-17 -3.300E-11  6.122E-09  1.830E-09  1.493E-18  3.364E-19  1.00E-07
  2.250E-04 4.08323E-17 -3.713E-11  6.122E-09  1.830E-09  1.680E-18  3.784E-19  1.00E-07
  2.500E-04 4.08323E-17 -4.125E-11  6.122E-09  1.830E-09  1.867E-18  4.204E-19  1.00E-07
  2.750E-04 4.08323E-17 -4.538E-11  6.122E-09  1.830E-09  2.053E-18  4.625E-19  1.00E-07
  3.000E-04 4.08323E-17 -4.950E-11  6.122E-09  1.830E-09  2.240E-18  5.045E-19  1.00E-07
  3.250E-04 4.08323E-17 -5.363E-11  6.122E-09  1.830E-09  2.427E-18  5.466E-19  1.00E-07
