  5.500E-04 2.43857E-16  2.159E-09  1.265E-08  9.156E-09  1.421E-17  3.109E-17  1.00E-07
  5.750E-04 2.43857E-16  2.257E-09  1.265E-08  9.156E-09  1.486E-17  3.251E-17  1.00E-07
  6.000E-04 2.43857E-16  2.355E-09  1.265E-08  9.156E-09  1.551E-17  3.392E-17  1.00E-07
  6.250E-04 2.43857E-16  2.453E-09  1.265E-08  9.156E-09  1.615E-17  3.533E-17  1.00E-07
  6.500E-04 2.43857E-16  2.551E-09  1.265E-08  9.156E-09  1.680E-17  3.675E-17  1.00E-07
  6.750E-04 2.43857E-16  2.649E-09  1.265E-08  9.156E-09  1.744E-17  3.816E-17  1.00E-07
  7.000E-04 2.43857E-16  2.747E-09  1.265E-08  9.156E-09  1.809E-17  3.957E-17  1.00E-07
  7.250E-04 2.43857E-16  2.845E-09  1.265E-08  9.156E-09  1.874E-17  4.099E-17  1.00E-07
  7.500E-04 2.43857E-16  2.944E-09  1.265E-08  9.156E-09  1.938E-17  4.240E-17  1.00E-07
  7.750E-04 2.43857E-16  3.042E-09  1.265E-08  9.156E-09  2.003E-17  4.381E-17  1.00E-07
  8.000E-04 2.43857E-16  3.140E-09  1.265E-08  9.156E-09  2.068E-17  4.523E-17  1.00E-07
  8.250E-04 2.43857E-16  3.238E-09  1.265E-08  9.156E-09  2.132E-17  4.664E-17  1.00E-07
  8.500E-04 2.43857E-16  3.336E-09  1.265E-08  9.156E-09  2.197E-17  4.805E-17  1.00E-07
  8.750E-04 2.43857E-16  3.434E-09  1.265E-08  9.156E-09  2.261E-17  4.947E-17  1.00E-07
  9.000E-04 2.43857E-16  3.532E-09  1.265E-08  9.156E-09  2.326E-17  5.088E-17  1.00E-07
  9.250E-04 2.43857E-16  3.630E-09  1.265E-08  9.156E-09  2.391E-17  5.229E-17  1.00E-07
  9.500E-04 2.43857E-16  3.728E-09  1.265E-08  9.156E-09  2.455E-17  5.371E-17  1.00E-07
  9.750E-04 2.43857E-16  3.827E-09  1.265E-08  9.156E-09  2.520E-17  5.512E-17  1.00E-07
  1.000E-03 2.43857E-16  3.925E-09  1.265E-08  9.156E-09  2.584E-17  5.653E-17  1.00E-07
  1.250E-03 2.43857E-16  4.906E-09  1.265E-08  9.156E-09  3.231E-17  7.067E-17  1.00E-07
  1.500E-03 2.43857E-16  5.887E-09  1.265E-08  9.156E-09  3.877E-17  8.480E-17  1.00E-07
  1.750E-03 2.43857E-16  6.868E-09  1.265E-08  9.156E-09  4.523E-17  9.893E-17  1.00E-07
  2.000E-03 2.43857E-16  7.849E-09  1.265E-08  9.156E-09  5.169E-17  1.131E-16  1.00E-07
  2.250E-03 2.43857E-16  8.831E-09  1.265E-08  9.156E-09  5.815E-17  1.272E-16  1.00E-07
  2.500E-03 2.43857E-16  9.812E-09  1.265E-08  9.156E-09  6.461E-17  1.413E-16  1.00E-07
  2.750E-03 2.43857E-16  1.079E-08  1.265E-08  9.156E-09  7.107E-17  1.555E-16  1.00E-07
  3.000E-03 2.43857E-16  1.177E-08  1.265E-08  9.156E-09  7.753E-17  1.696E-16  1.00E-07
  3.250E-03 2.43857E-16  1.276E-08  1.265E-08  9.156E-09  8.399E-17  1.837E-16  1.00E-07
  3.500E-03 2.43857E-16  1.374E-08  1.265E-08  9.156E-09  9.045E-17  1.979E-16  1.00E-07
  3.750E-03 2.43857E-16  1.472E-08  1.265E-08  9.156E-09  9.692E-17  2.120E-16  1.00E-07
  4.000E-03 2.43857E-16  1.570E-08  1.265E-08  9.156E-09  1.034E-16  2.261E-16  1.00E-07
  4.250E-03 2.43857E-16  1.668E-08  1.265E-08  9.156E-09  1.098E-16  2.403E-16  1.00E-07
  4.500E-03 2.43857E-16  1.766E-08  1.265E-08  9.156E-09  1.163E-16  2.544E-16  1.00E-07
  4.750E-03 2.43857E-16  1.864E-08  1.265E-08  9.156E-09  1.228E-16  2.685E-16  1.00E-07
  5.000E-03 2.43857E-16  1.962E-08  1.265E-08  9.156E-09  1.292E-16  2.827E-16  1.00E-07
  5.250E-03 2.43857E-16  2.060E-08  1.265E-08  9.156E-09  1.357E-16  2.968E-16  1.00E-07
  5.500E-03 2.43857E-16  2.159E-08  1.265E-08  9.156E-09  1.421E-16  3.109E-16  1.00E-07
  5.750E-03 2.43857E-16  2.257E-08  1.265E-08  9.156E-09  1.486E-16  3.251E-16  1.00E-07
  6.000E-03 2.43857E-16  2.355E-08  1.265E-08  9.156E-09  1.551E-16  3.392E-16  1.00E-07
  6.250E-03 2.43857E-16  2.453E-08  1.265E-08  9.156E-09  1.615E-16  3.533E-16  1.00E-07
  6.500E-03 2.43857E-16  2.551E-08  1.265E-08  9.156E-09  1.680E-16  3.675E-16  1.00E-07
  6.750E-03 2.43857E-16  2.649E-08  1.265E-08  9.156E-09  1.744E-16  3.816E-16  1.00E-07
  7.000E-03 2.43857E-16  2.747E-08  1.265E-08  9.156E-09  1.809E-16  3.957E-16  1.00E-07
  7.250E-03 2.43857E-16  2.845E-08  1.265E-08  9.156E-09  1.874E-16  4.099E-16  1.00E-07
  7.500E-03 2.43857E-16  2.944E-08  1.265E-08  9.156E-09  1.938E-16  4.240E-16  1.00E-07
  7.750E-03 2.43857E-16  3.042E-08  1.265E-08  9.156E-09  2.003E-16  4.381E-16  1.00E-07
  8.000E-03 2.43857E-16  3.140E-08  1.265E-08  9.156E-09  2.068E-16  4.523E-16  1.00E-07
  8.250E-03 2.43857E-16  3.238E-08  1.265E-08  9.156E-09  2.132E-16  4.664E-16  1.00E-07
  8.500E-03 2.43857E-16  3.336E-08  1.265E-08  9.156E-09  2.197E-16  4.805E-16  1.00E-07
  8.750E-03 2.43857E-16  3.434E-08  1.265E-08  9.156E-09  2.261E-16  4.947E-16  1.00E-07
  9.000E-03 2.43857E-16  3.532E-08  1.265E-08  9.156E-09  2.326E-16  5.088E-16  1.00E-07
  9.250E-03 2.43857E-16  3.630E-08  1.265E-08  9.156E-09  2.391E-16  5.229E-16  1.00E-07
  9.500E-03 2.43857E-16  3.728E-08  1.265E-08  9.156E-09  2.455E-16  5.371E-16  1.00E-07
  9.750E-03 2.43857E-16  3.827E-08  1.265E-08  9.156E-09  2.520E-16  5.512E-16  1.00E-07
  1.000E-02 2.43857E-16  3.925E-08  1.265E-08  9.156E-09  2.584E-16  5.653E-16  1.00E-07
  1.250E-02 2.43857E-16  4.906E-08  1.265E-08  9.156E-09  3.231E-16  7.067E-16  1.00E-07
  1.500E-02 2.43857E-16  5.887E-08  1.265E-08  9.156E-09  3.877E-16  8.480E-16  1.00E-07
  1.750E-02 2.43857E-16  6.868E-08  1.265E-08  9.156E-09  4.523E-16  9.893E-16  1.00E-07
  2.000E-02 2.43856E-16  7.849E-08  1.265E-08  9.156E-09  5.169E-16  1.131E-15  1.00E-07
  2.250E-02 2.43856E-16  8.831E-08  1.265E-08  9.156E-09  5.815E-16  1.272E-15  1.00E-07
  2.500E-02 2.43856E-16  9.812E-08  1.265E-08  9.156E-09  6.461E-16  1.413E-15  1.00E-07
  2.750E-02 2.43856E-16  1.079E-07  1.265E-08  9.156E-09  7.107E-16  1.555E-15  1.00E-07
  3.000E-02 2.43856E-16  1.177E-07  1.265E-08  9.156E-09  7.753E-16  1.696E-15  1.00E-07
  3.250E-02 2.43856E-16  1.276E-07  1.265E-08  9.156E-09  8.399E-16  1.837E-15  1.00E-07
  3.500E-02 2.43856E-16  1.374E-07  1.265E-08  9.156E-09  9.045E-16  1.979E-15  1.00E-07
  3.750E-02 2.43856E-16  1.472E-07  1.265E-08  9.156E-09  9.692E-16  2.120E-15  1.00E-07
  4.000E-02 2.43856E-16  1.570E-07  1.265E-08  9.156E-09  1.034E-15  2.261E-15  1.00E-07
  4.250E-02 2.43855E-16  1.668E-07  1.265E-08  9.156E-09  1.098E-15  2.403E-15  1.00E-07
  4.500E-02 2.43855E-16  1.766E-07  1.265E-08  9.156E-09  1.163E-15  2.544E-15  1.00E-07
  4.750E-02 2.43855E-16  1.864E-07  1.265E-08  9.156E-09  1.228E-15  2.685E-15  1.00E-07
  5.000E-02 2.43855E-16  1.962E-07  1.265E-08  9.156E-09  1.292E-15  2.827E-15  1.00E-07
  5.250E-02 2.43855E-16  2.060E-07  1.265E-08  9.156E-09  1.357E-15  2.968E-15  1.00E-07
  5.500E-02 2.43854E-16  2.159E-07  1.265E-08  9.156E-09  1.421E-15  3.109E-15  1.00E-07
  5.750E-02 2.43854E-16  2.257E-07  1.265E-08  9.156E-09  1.486E-15  3.251E-15  1.00E-07
  6.000E-02 2.43854E-16  2.355E-07  1.265E-08  9.156E-09  1.551E-15  3.392E-15  1.00E-07
  6.250E-02 2.43854E-16  2.453E-07  1.265E-08  9.156E-09  1.615E-15  3.533E-15  1.00E-07
  6.500E-02 2.43854E-16  2.551E-07  1.265E-08  9.156E-09  1.680E-15  3.675E-15  1.00E-07
  6.750E-02 2.43853E-16  2.649E-07  1.265E-08  9.156E-09  1.744E-15  3.816E-15  1.00E-07
  7.000E-02 2.43853E-16  2.747E-07  1.265E-08  9.156E-09  1.809E-15  3.957E-15  1.00E-07
  7.250E-02 2.43853E-16  2.845E-07  1.265E-08  9.156E-09  1.874E-15  4.099E-15  1.00E-07
  7.500E-02 2.43852E-16  2.944E-07  1.265E-08  9.156E-09  1.938E-15  4.240E-15  1.00E-07
  7.750E-02 2.43852E-16  3.042E-07  1.265E-08  9.156E-09  2.003E-15  4.381E-15  1.00E-07
  8.000E-02 2.43852E-16  3.140E-07  1.265E-08  9.156E-09  2.067E-15  4.523E-15  1.00E-07
  8.250E-02 2.43852E-16  3.238E-07  1.265E-08  9.156E-09  2.132E-15  4.664E-15  1.00E-07
  8.500E-02 2.43851E-16  3.336E-07  1.265E-08  9.156E-09  2.197E-15  4.805E-15  1.00E-07
  8.750E-02 2.43851E-16  3.434E-07  1.265E-08  9.156E-09  2.261E-15  4.947E-15  1.00E-07
  9.000E-02 2.43851E-16  3.532E-07  1.265E-08  9.156E-09  2.326E-15  5.088E-15  1.00E-07
  9.250E-02 2.43850E-16  3.630E-07  1.265E-08  9.156E-09  2.391E-15  5.229E-15  1.00E-07
  9.500E-02 2.43850E-16  3.729E-07  1.265E-08  9.156E-09  2.455E-15  5.371E-15  1.00E-07
  9.750E-02 2.43850E-16  3.827E-07  1.265E-08  9.156E-09  2.520E-15  5.512E-15  1.00E-07
  1.000E-01 2.43849E-16  3.925E-07  1.265E-08  9.156E-09  2.584E-15  5.653E-15  1.00E-07
  1.250E-01 2.43845E-16  4.906E-07  1.265E-08  9.156E-09  3.230E-15  7.067E-15  1.00E-07
  1.500E-01 2.43840E-16  5.887E-07  1.265E-08  9.156E-09  3.876E-15  8.480E-15  1.00E-07
  1.750E-01 2.43834E-16  6.869E-07  1.265E-08  9.156E-09  4.522E-15  9.893E-15  1.00E-07
  2.000E-01 2.43826E-16  7.850E-07  1.265E-08  9.156E-09  5.168E-15  1.131E-14  1.00E-07
  2.250E-01 2.43818E-16  8.831E-07  1.265E-08  9.156E-09  5.814E-15  1.272E-14  1.00E-07
  2.500E-01 2.43809E-16  9.813E-07  1.265E-08  9.156E-09  6.459E-15  1.413E-14  1.00E-07
  2.750E-01 2.43799E-16  1.079E-06  1.265E-08  9.156E-09  7.105E-15  1.555E-14  1.00E-07
  3.000E-01 2.43788E-16  1.178E-06  1.265E-08  9.156E-09  7.750E-15  1.696E-14  1.00E-07
  3.250E-01 2.43777E-16  1.276E-06  1.265E-08  9.155E-09  8.395E-15  1.837E-14  1.00E-07
  3.500E-01 2.43764E-16  1.374E-06  1.265E-08  9.155E-09  9.040E-15  1.979E-14  1.00E-07
  3.750E-01 2.43750E-16  1.472E-06  1.265E-08  9.155E-09  9.685E-15  2.120E-14  1.00E-07
  4.000E-01 2.43735E-16  1.570E-06  1.265E-08  9.155E-09  1.033E-14  2.261E-14  1.00E-07
  4.250E-01 2.43720E-16  1.669E-06  1.265E-08  9.155E-09  1.097E-14  2.403E-14  1.00E-07
  4.500E-01 2.43703E-16  1.767E-06  1.264E-08  9.155E-09  1.162E-14  2.544E-14  1.00E-07
  4.750E-01 2.43685E-16  1.865E-06  1.264E-08  9.155E-09  1.226E-14  2.685E-14  1.00E-07
  5.000E-01 2.43667E-16  1.963E-06  1.264E-08  9.155E-09  1.291E-14  2.826E-14  1.00E-07
  5.250E-01 2.43647E-16  2.062E-06  1.264E-08  9.155E-09  1.355E-14  2.968E-14  1.00E-07
  5.500E-01 2.43627E-16  2.160E-06  1.264E-08  9.155E-09  1.419E-14  3.109E-14  1.00E-07
  5.750E-01 2.43606E-16  2.258E-06  1.264E-08  9.154E-09  1.484E-14  3.250E-14  1.00E-07
  6.000E-01 2.43583E-16  2.356E-06  1.264E-08  9.154E-09  1.548E-14  3.392E-14  1.00E-07
  6.250E-01 2.43560E-16  2.455E-06  1.264E-08  9.154E-09  1.612E-14  3.533E-14  1.00E-07
  6.500E-01 2.43536E-16  2.553E-06  1.264E-08  9.154E-09  1.677E-14  3.674E-14  1.00E-07
  6.750E-01 2.43511E-16  2.651E-06  1.264E-08  9.154E-09  1.741E-14  3.815E-14  1.00E-07
  7.000E-01 2.43485E-16  2.750E-06  1.264E-08  9.154E-09  1.805E-14  3.957E-14  1.00E-07
  7.250E-01 2.43458E-16  2.848E-06  1.264E-08  9.153E-09  1.869E-14  4.098E-14  1.00E-07
  7.500E-01 2.43430E-16  2.947E-06  1.264E-08  9.153E-09  1.933E-14  4.239E-14  1.00E-07
  7.750E-01 2.43401E-16  3.045E-06  1.263E-08  9.153E-09  1.997E-14  4.380E-14  1.00E-07
  8.000E-01 2.43371E-16  3.143E-06  1.263E-08  9.153E-09  2.061E-14  4.521E-14  1.00E-07
  8.250E-01 2.43340E-16  3.242E-06  1.263E-08  9.153E-09  2.126E-14  4.663E-14  1.00E-07
  8.500E-01 2.43309E-16  3.340E-06  1.263E-08  9.152E-09  2.190E-14  4.804E-14  1.00E-07
  8.750E-01 2.43276E-16  3.439E-06  1.263E-08  9.152E-09  2.253E-14  4.945E-14  1.00E-07
  9.000E-01 2.43242E-16  3.538E-06  1.263E-08  9.152E-09  2.317E-14  5.086E-14  1.00E-07
  9.250E-01 2.43208E-16  3.636E-06  1.263E-08  9.152E-09  2.381E-14  5.227E-14  1.00E-07
  9.500E-01 2.43172E-16  3.735E-06  1.263E-08  9.152E-09  2.445E-14  5.369E-14  1.00E-07
  9.750E-01 2.43136E-16  3.833E-06  1.262E-08  9.151E-09  2.509E-14  5.510E-14  1.00E-07
  1.000E+00 2.43099E-16  3.932E-06  1.262E-08  9.151E-09  2.573E-14  5.651E-14  1.00E-07
  1.100E+00 2.42940E-16  4.327E-06  1.262E-08  9.150E-09  2.827E-14  6.215E-14  1.00E-07
  1.200E+00 2.42766E-16  4.722E-06  1.261E-08  9.149E-09  3.081E-14  6.780E-14  1.00E-07
  1.300E+00 2.42577E-16  5.118E-06  1.261E-08  9.148E-09  3.334E-14  7.344E-14  1.00E-07
  1.400E+00 2.42374E-16  5.515E-06  1.260E-08  9.146E-09  3.586E-14  7.908E-14  1.00E-07
  1.500E+00 2.42155E-16  5.912E-06  1.259E-08  9.145E-09  3.837E-14  8.472E-14  1.00E-07
  1.600E+00 2.41922E-16  6.309E-06  1.258E-08  9.144E-09  4.087E-14  9.035E-14  1.00E-07
  1.700E+00 2.41674E-16  6.708E-06  1.257E-08  9.142E-09  4.336E-14  9.599E-14  1.00E-07
  1.800E+00 2.41412E-16  7.107E-06  1.256E-08  9.140E-09  4.583E-14  1.016E-13  1.00E-07
  1.900E+00 2.41135E-16  7.507E-06  1.255E-08  9.138E-09  4.830E-14  1.072E-13  1.00E-07
  2.000E+00 2.40843E-16  7.908E-06  1.254E-08  9.137E-09  5.075E-14  1.129E-13  1.00E-07
  2.100E+00 2.40537E-16  8.309E-06  1.253E-08  9.135E-09  5.318E-14  1.185E-13  1.00E-07
  2.200E+00 2.40217E-16  8.712E-06  1.252E-08  9.133E-09  5.561E-14  1.241E-13  1.00E-07
  2.300E+00 2.39882E-16  9.115E-06  1.251E-08  9.130E-09  5.801E-14  1.297E-13  1.00E-07
  2.400E+00 2.39533E-16  9.520E-06  1.250E-08  9.128E-09  6.040E-14  1.353E-13  1.00E-07
  2.500E+00 2.39170E-16  9.925E-06  1.249E-08  9.126E-09  6.278E-14  1.409E-13  1.00E-07
  2.600E+00 2.38793E-16  1.033E-05  1.247E-08  9.123E-09  6.514E-14  1.466E-13  1.00E-07
  2.700E+00 2.38401E-16  1.074E-05  1.246E-08  9.121E-09  6.747E-14  1.522E-13  1.00E-07
  2.800E+00 2.37996E-16  1.115E-05  1.244E-08  9.118E-09  6.980E-14  1.578E-13  1.00E-07
  2.900E+00 2.37578E-16  1.156E-05  1.243E-08  9.115E-09  7.210E-14  1.633E-13  1.00E-07
  3.000E+00 2.37145E-16  1.197E-05  1.241E-08  9.112E-09  7.438E-14  1.689E-13  1.00E-07
  3.100E+00 2.36699E-16  1.238E-05  1.240E-08  9.109E-09  7.664E-14  1.745E-13  1.00E-07
  3.200E+00 2.36240E-16  1.280E-05  1.238E-08  9.106E-09  7.888E-14  1.801E-13  1.00E-07
  3.300E+00 2.35767E-16  1.321E-05  1.237E-08  9.103E-09  8.110E-14  1.857E-13  1.00E-07
  3.400E+00 2.35281E-16  1.363E-05  1.235E-08  9.100E-09  8.329E-14  1.912E-13  1.00E-07
  3.500E+00 2.34782E-16  1.405E-05  1.233E-08  9.097E-09  8.546E-14  1.968E-13  1.00E-07
  3.600E+00 2.34270E-16  1.447E-05  1.231E-08  9.093E-09  8.761E-14  2.024E-13  1.00E-07
  3.700E+00 2.33745E-16  1.489E-05  1.229E-08  9.090E-09  8.974E-14  2.079E-13  1.00E-07
  3.800E+00 2.33208E-16  1.531E-05  1.227E-08  9.086E-09  9.184E-14  2.135E-13  1.00E-07
  3.900E+00 2.32658E-16  1.574E-05  1.225E-08  9.082E-09  9.391E-14  2.190E-13  1.00E-07
  4.000E+00 2.32095E-16  1.617E-05  1.223E-08  9.079E-09  9.596E-14  2.246E-13  1.00E-07
  4.100E+00 2.31520E-16  1.659E-05  1.221E-08  9.075E-09  9.798E-14  2.301E-13  1.00E-07
  4.200E+00 2.30932E-16  1.703E-05  1.219E-08  9.071E-09  9.998E-14  2.356E-13  1.00E-07
  4.300E+00 2.30333E-16  1.746E-05  1.217E-08  9.067E-09  1.019E-13  2.411E-13  1.00E-07
  4.400E+00 2.29721E-16  1.789E-05  1.215E-08  9.063E-09  1.039E-13  2.466E-13  1.00E-07
  4.500E+00 2.29098E-16  1.833E-05  1.213E-08  9.058E-09  1.058E-13  2.522E-13  1.00E-07
  4.600E+00 2.28463E-16  1.877E-05  1.210E-08  9.054E-09  1.077E-13  2.577E-13  1.00E-07
  4.700E+00 2.27817E-16  1.921E-05  1.208E-08  9.049E-09  1.095E-13  2.632E-13  1.00E-07
  4.800E+00 2.27159E-16  1.965E-05  1.206E-08  9.045E-09  1.113E-13  2.686E-13  1.00E-07
  4.900E+00 2.26490E-16  2.009E-05  1.203E-08  9.040E-09  1.131E-13  2.741E-13  1.00E-07
  5.000E+00 2.25810E-16  2.054E-05  1.201E-08  9.035E-09  1.149E-13  2.796E-13  1.00E-07
  5.100E+00 2.25119E-16  2.099E-05  1.198E-08  9.031E-09  1.166E-13  2.851E-13  1.00E-07
  5.200E+00 2.24417E-16  2.144E-05  1.196E-08  9.026E-09  1.183E-13  2.905E-13  1.00E-07
  5.300E+00 2.23704E-16  2.189E-05  1.193E-08  9.021E-09  1.200E-13  2.960E-13  1.00E-07
  5.400E+00 2.22981E-16  2.235E-05  1.190E-08  9.016E-09  1.216E-13  3.014E-13  1.00E-07
  5.500E+00 2.22248E-16  2.281E-05  1.188E-08  9.010E-09  1.232E-13  3.068E-13  1.00E-07
  5.600E+00 2.21504E-16  2.327E-05  1.185E-08  9.005E-09  1.247E-13  3.123E-13  1.00E-07
  5.700E+00 2.20751E-16  2.373E-05  1.182E-08  9.000E-09  1.263E-13  3.177E-13  1.00E-07
  5.800E+00 2.19988E-16  2.420E-05  1.179E-08  8.994E-09  1.278E-13  3.231E-13  1.00E-07
  5.900E+00 2.19215E-16  2.467E-05  1.177E-08  8.989E-09  1.292E-13  3.285E-13  1.00E-07
  6.000E+00 2.18432E-16  2.514E-05  1.174E-08  8.983E-09  1.306E-13  3.339E-13  1.00E-07
  6.100E+00 2.17641E-16  2.561E-05  1.171E-08  8.977E-09  1.320E-13  3.393E-13  1.00E-07
  6.200E+00 2.16840E-16  2.609E-05  1.168E-08  8.971E-09  1.333E-13  3.447E-13  1.00E-07
  6.300E+00 2.16030E-16  2.657E-05  1.165E-08  8.965E-09  1.346E-13  3.500E-13  1.00E-07
  6.400E+00 2.15211E-16  2.705E-05  1.162E-08  8.959E-09  1.359E-13  3.554E-13  1.00E-07
  6.500E+00 2.14383E-16  2.753E-05  1.159E-08  8.953E-09  1.371E-13  3.607E-13  1.00E-07
  6.600E+00 2.13547E-16  2.802E-05  1.155E-08  8.947E-09  1.383E-13  3.661E-13  1.00E-07
  6.700E+00 2.12703E-16  2.851E-05  1.152E-08  8.941E-09  1.395E-13  3.714E-13  1.00E-07
  6.800E+00 2.11851E-16  2.901E-05  1.149E-08  8.934E-09  1.406E-13  3.767E-13  1.00E-07
  6.900E+00 2.10990E-16  2.951E-05  1.146E-08  8.928E-09  1.416E-13  3.820E-13  1.00E-07
  7.000E+00 2.10122E-16  3.001E-05  1.143E-08  8.921E-09  1.427E-13  3.873E-13  1.00E-07
  7.100E+00 2.09246E-16  3.051E-05  1.139E-08  8.915E-09  1.437E-13  3.926E-13  1.00E-07
  7.200E+00 2.08363E-16  3.102E-05  1.136E-08  8.908E-09  1.446E-13  3.979E-13  1.00E-07
  7.300E+00 2.07473E-16  3.153E-05  1.132E-08  8.901E-09  1.455E-13  4.032E-13  1.00E-07
  7.400E+00 2.06575E-16  3.204E-05  1.129E-08  8.894E-09  1.464E-13  4.084E-13  1.00E-07
  7.500E+00 2.05670E-16  3.256E-05  1.126E-08  8.887E-09  1.472E-13  4.137E-13  1.00E-07
  7.600E+00 2.04759E-16  3.308E-05  1.122E-08  8.880E-09  1.480E-13  4.189E-13  1.00E-07
  7.700E+00 2.03841E-16  3.360E-05  1.119E-08  8.873E-09  1.487E-13  4.242E-13  1.00E-07
  7.800E+00 2.02917E-16  3.413E-05  1.115E-08  8.866E-09  1.494E-13  4.294E-13  1.00E-07
  7.900E+00 2.01986E-16  3.466E-05  1.111E-08  8.858E-09  1.501E-13  4.346E-13  1.00E-07
  8.000E+00 2.01049E-16  3.520E-05  1.108E-08  8.851E-09  1.507E-13  4.398E-13  1.00E-07
  8.100E+00 2.00107E-16  3.574E-05  1.104E-08  8.843E-09  1.512E-13  4.450E-13  1.00E-07
  8.200E+00 1.99159E-16  3.628E-05  1.100E-08  8.836E-09  1.517E-13  4.501E-13  1.00E-07
  8.300E+00 1.98205E-16  3.683E-05  1.097E-08  8.828E-09  1.522E-13  4.553E-13  1.00E-07
  8.400E+00 1.97246E-16  3.738E-05  1.093E-08  8.820E-09  1.526E-13  4.605E-13  1.00E-07
  8.500E+00 1.96281E-16  3.793E-05  1.089E-08  8.812E-09  1.530E-13  4.656E-13  1.00E-07
