 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 1.96000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.20122E-08  9.43631E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.20122E-08  9.43631E-09  7.89019E-19  4.31434E-18
  1.250E-04  1.18994E-12  1.20122E-08  9.43631E-09  9.86273E-19  5.39293E-18
  1.500E-04  1.71346E-12  1.20122E-08  9.43631E-09  1.18353E-18  6.47152E-18
  1.750E-04  2.33225E-12  1.20122E-08  9.43631E-09  1.38078E-18  7.55010E-18
  2.000E-04  3.04617E-12  1.20122E-08  9.43631E-09  1.57804E-18  8.62869E-18
  2.250E-04  3.85530E-12  1.20122E-08  9.43631E-09  1.77529E-18  9.70728E-18
  2.500E-04  4.75964E-12  1.20122E-08  9.43631E-09  1.97255E-18  1.07859E-17
  2.750E-04  5.75917E-12  1.20122E-08  9.43631E-09  2.16980E-18  1.18644E-17
  3.000E-04  6.85391E-12  1.20122E-08  9.43631E-09  2.36706E-18  1.29430E-17
  3.250E-04  8.04379E-12  1.20122E-08  9.43631E-09  2.56431E-18  1.40216E-17
  3.500E-04  9.32893E-12  1.20122E-08  9.43631E-09  2.76157E-18  1.51002E-17
  3.750E-04  1.07092E-11  1.20122E-08  9.43631E-09  2.95882E-18  1.61788E-17
  4.000E-04  1.21847E-11  1.20122E-08  9.43631E-09  3.15607E-18  1.72574E-17
  4.250E-04  1.37554E-11  1.20122E-08  9.43631E-09  3.35333E-18  1.83360E-17
  4.500E-04  1.54213E-11  1.20122E-08  9.43631E-09  3.55058E-18  1.94146E-17
  4.750E-04  1.71823E-11  1.20122E-08  9.43631E-09  3.74784E-18  2.04931E-17
  5.000E-04  1.90386E-11  1.20122E-08  9.43631E-09  3.94509E-18  2.15717E-17
  5.250E-04  2.09900E-11  1.20122E-08  9.43631E-09  4.14235E-18  2.26503E-17
  5.500E-04  2.30367E-11  1.20122E-08  9.43631E-09  4.33960E-18  2.37289E-17
  5.750E-04  2.51785E-11  1.20122E-08  9.43631E-09  4.53686E-18  2.48075E-17
  6.000E-04  2.74156E-11  1.20122E-08  9.43631E-09  4.73411E-18  2.58861E-17
  6.250E-04  2.97478E-11  1.20122E-08  9.43631E-09  4.93137E-18  2.69647E-17
  6.500E-04  3.21752E-11  1.20122E-08  9.43631E-09  5.12862E-18  2.80432E-17
  6.750E-04  3.46979E-11  1.20122E-08  9.43631E-09  5.32588E-18  2.91218E-17
  7.000E-04  3.73157E-11  1.20122E-08  9.43631E-09  5.52313E-18  3.02004E-17
  7.250E-04  4.00286E-11  1.20122E-08  9.43631E-09  5.72039E-18  3.12790E-17
  7.500E-04  4.28368E-11  1.20122E-08  9.43631E-09  5.91764E-18  3.23576E-17
  7.750E-04  4.57402E-11  1.20122E-08  9.43631E-09  6.11490E-18  3.34362E-17
  8.000E-04  4.87388E-11  1.20122E-08  9.43631E-09  6.31215E-18  3.45148E-17
  8.250E-04  5.18325E-11  1.20122E-08  9.43631E-09  6.50940E-18  3.55933E-17
  8.500E-04  5.50215E-11  1.20122E-08  9.43631E-09  6.70666E-18  3.66719E-17
  8.750E-04  5.83057E-11  1.20122E-08  9.43631E-09  6.90391E-18  3.77505E-17
  9.000E-04  6.16850E-11  1.20122E-08  9.43631E-09  7.10117E-18  3.88291E-17
  9.250E-04  6.51595E-11  1.20122E-08  9.43631E-09  7.29842E-18  3.99077E-17
  9.500E-04  6.87293E-11  1.20122E-08  9.43631E-09  7.49568E-18  4.09863E-17
  9.750E-04  7.23943E-11  1.20122E-08  9.43631E-09  7.69293E-18  4.20649E-17
  1.000E-03  7.61544E-11  1.20122E-08  9.43631E-09  7.89019E-18  4.31434E-17
  1.250E-03  1.18991E-10  1.20122E-08  9.43631E-09  9.86273E-18  5.39293E-17
