

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.84000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.29032445E-01      0.00000000E+00
       1      2.60858202E-01      2.60941744E-01
       2      1.44511819E-01      1.44546241E-01
       3      8.31941843E-02      8.32120210E-02
       4      4.87370548E-02      4.87470101E-02
       5      2.88122958E-02      2.88180366E-02
       6      1.71187392E-02      1.71221047E-02
       7      1.01990818E-02      1.02010726E-02
       8      6.08512003E-03      6.08630342E-03
       9      3.63283110E-03      3.63353644E-03
      10      2.16906747E-03      2.16948844E-03
      11      1.29485093E-03      1.29510231E-03
      12      7.72689488E-04      7.72839610E-04
      13      4.60873779E-04      4.60963409E-04
      14      2.74742303E-04      2.74795794E-04
      15      1.63690752E-04      1.63722660E-04
      16      9.74709268E-05      9.74899488E-05
      17      5.80070938E-05      5.80184275E-05
      18      3.45023135E-05      3.45090624E-05
      19      2.05108845E-05      2.05149010E-05
      20      1.21870507E-05      1.21894397E-05
      21      7.23769594E-06      7.23911617E-06
      22      4.29634417E-06      4.29718804E-06
      23      2.54920154E-06      2.54970271E-06
      24      1.51190570E-06      1.51220320E-06
      25      8.96333023E-07      8.96509544E-07
      26      5.31185872E-07      5.31290567E-07
      27      3.14676202E-07      3.14738268E-07
      28      1.86349787E-07      1.86386570E-07
      29      1.10318601E-07      1.10340390E-07
      30      6.52874419E-08      6.53003456E-08
      31      3.86258056E-08      3.86334496E-08
      32      2.28454353E-08      2.28499541E-08
      33      1.35082767E-08      1.35109491E-08
      34      7.98511373E-09      7.98669817E-09
      35      4.71900405E-09      4.71994010E-09
      36      2.78816335E-09      2.78871224E-09
      37      1.64695825E-09      1.64728681E-09
      38      9.72596316E-10      9.72788846E-10
      39      5.74201513E-10      5.74309636E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.24621E-17  0.000E+00  5.622E-09  9.256E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.24621E-17 -1.201E-11  5.622E-09  9.256E-10  1.857E-18  2.710E-19  1.00E-07
  1.250E-04 3.24621E-17 -1.501E-11  5.622E-09  9.256E-10  2.321E-18  3.388E-19  1.00E-07
  1.500E-04 3.24621E-17 -1.801E-11  5.622E-09  9.256E-10  2.785E-18  4.066E-19  1.00E-07
  1.750E-04 3.24621E-17 -2.101E-11  5.622E-09  9.256E-10  3.250E-18  4.743E-19  1.00E-07
  2.000E-04 3.24621E-17 -2.402E-11  5.622E-09  9.256E-10  3.714E-18  5.421E-19  1.00E-07
  2.250E-04 3.24621E-17 -2.702E-11  5.622E-09  9.256E-10  4.178E-18  6.099E-19  1.00E-07
  2.500E-04 3.24621E-17 -3.002E-11  5.622E-09  9.256E-10  4.642E-18  6.776E-19  1.00E-07
  2.750E-04 3.24621E-17 -3.302E-11  5.622E-09  9.256E-10  5.106E-18  7.454E-19  1.00E-07
  3.000E-04 3.24621E-17 -3.603E-11  5.622E-09  9.256E-10  5.571E-18  8.131E-19  1.00E-07
  3.250E-04 3.24621E-17 -3.903E-11  5.622E-09  9.256E-10  6.035E-18  8.809E-19  1.00E-07
  3.500E-04 3.24621E-17 -4.203E-11  5.622E-09  9.256E-10  6.499E-18  9.487E-19  1.00E-07
  3.750E-04 3.24621E-17 -4.503E-11  5.622E-09  9.256E-10  6.963E-18  1.016E-18  1.00E-07
  4.000E-04 3.24621E-17 -4.803E-11  5.622E-09  9.256E-10  7.428E-18  1.084E-18  1.00E-07
  4.250E-04 3.24621E-17 -5.104E-11  5.622E-09  9.256E-10  7.892E-18  1.152E-18  1.00E-07
  4.500E-04 3.24621E-17 -5.404E-11  5.622E-09  9.256E-10  8.356E-18  1.220E-18  1.00E-07
