 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.82000E+02 eV = 6.68838E+00 a.u.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 1.98098E-16 cm**2 = 7.07420E+00 a0**2
 # 1st transport cross section = 5.67687E-17 cm**2 = 2.02725E+00 a0**2
 # 2nd transport cross section = 8.34637E-17 cm**2 = 2.98054E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.19787E-16  1.49909E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.19787E-16  1.49909E+01  2.26784E-10  1.0E-07
  1.250E-04  1.18994E-12  4.19787E-16  1.49909E+01  2.83480E-10  1.0E-07
  1.500E-04  1.71346E-12  4.19787E-16  1.49909E+01  3.40177E-10  1.0E-07
  1.750E-04  2.33225E-12  4.19787E-16  1.49909E+01  3.96873E-10  1.0E-07
  2.000E-04  3.04617E-12  4.19787E-16  1.49909E+01  4.53569E-10  1.0E-07
  2.250E-04  3.85530E-12  4.19787E-16  1.49909E+01  5.10265E-10  1.0E-07
  2.500E-04  4.75964E-12  4.19787E-16  1.49909E+01  5.66961E-10  1.0E-07
  2.750E-04  5.75917E-12  4.19787E-16  1.49909E+01  6.23657E-10  1.0E-07
  3.000E-04  6.85391E-12  4.19787E-16  1.49909E+01  6.80353E-10  1.0E-07
  3.250E-04  8.04379E-12  4.19787E-16  1.49909E+01  7.37049E-10  1.0E-07
  3.500E-04  9.32893E-12  4.19787E-16  1.49909E+01  7.93745E-10  1.0E-07
  3.750E-04  1.07092E-11  4.19787E-16  1.49909E+01  8.50441E-10  1.0E-07
  4.000E-04  1.21847E-11  4.19787E-16  1.49909E+01  9.07137E-10  1.0E-07
  4.250E-04  1.37554E-11  4.19787E-16  1.49909E+01  9.63834E-10  1.0E-07
  4.500E-04  1.54213E-11  4.19787E-16  1.49909E+01  1.02053E-09  1.0E-07
  4.750E-04  1.71823E-11  4.19787E-16  1.49909E+01  1.07723E-09  1.0E-07
  5.000E-04  1.90386E-11  4.19787E-16  1.49909E+01  1.13392E-09  1.0E-07
  5.250E-04  2.09900E-11  4.19787E-16  1.49909E+01  1.19062E-09  1.0E-07
  5.500E-04  2.30367E-11  4.19787E-16  1.49909E+01  1.24731E-09  1.0E-07
  5.750E-04  2.51785E-11  4.19787E-16  1.49909E+01  1.30401E-09  1.0E-07
  6.000E-04  2.74156E-11  4.19787E-16  1.49909E+01  1.36071E-09  1.0E-07
  6.250E-04  2.97478E-11  4.19787E-16  1.49909E+01  1.41740E-09  1.0E-07
  6.500E-04  3.21752E-11  4.19787E-16  1.49909E+01  1.47410E-09  1.0E-07
  6.750E-04  3.46979E-11  4.19787E-16  1.49909E+01  1.53079E-09  1.0E-07
  7.000E-04  3.73157E-11  4.19787E-16  1.49909E+01  1.58749E-09  1.0E-07
  7.250E-04  4.00286E-11  4.19787E-16  1.49909E+01  1.64419E-09  1.0E-07
  7.500E-04  4.28368E-11  4.19787E-16  1.49909E+01  1.70088E-09  1.0E-07
  7.750E-04  4.57402E-11  4.19787E-16  1.49909E+01  1.75758E-09  1.0E-07
  8.000E-04  4.87388E-11  4.19787E-16  1.49909E+01  1.81427E-09  1.0E-07
