 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.96000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.76043E-08  1.07623E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.76043E-08  1.07623E-08  4.84645E-18  5.66010E-18
  1.250E-04  1.18994E-12  1.76043E-08  1.07623E-08  6.05806E-18  7.07512E-18
  1.500E-04  1.71346E-12  1.76043E-08  1.07623E-08  7.26967E-18  8.49015E-18
  1.750E-04  2.33225E-12  1.76043E-08  1.07623E-08  8.48129E-18  9.90517E-18
  2.000E-04  3.04617E-12  1.76043E-08  1.07623E-08  9.69290E-18  1.13202E-17
  2.250E-04  3.85530E-12  1.76043E-08  1.07623E-08  1.09045E-17  1.27352E-17
  2.500E-04  4.75964E-12  1.76043E-08  1.07623E-08  1.21161E-17  1.41502E-17
  2.750E-04  5.75917E-12  1.76043E-08  1.07623E-08  1.33277E-17  1.55653E-17
  3.000E-04  6.85391E-12  1.76043E-08  1.07623E-08  1.45393E-17  1.69803E-17
  3.250E-04  8.04379E-12  1.76043E-08  1.07623E-08  1.57510E-17  1.83953E-17
  3.500E-04  9.32893E-12  1.76043E-08  1.07623E-08  1.69626E-17  1.98103E-17
  3.750E-04  1.07092E-11  1.76043E-08  1.07623E-08  1.81742E-17  2.12254E-17
  4.000E-04  1.21847E-11  1.76043E-08  1.07623E-08  1.93858E-17  2.26404E-17
  4.250E-04  1.37554E-11  1.76043E-08  1.07623E-08  2.05974E-17  2.40554E-17
  4.500E-04  1.54213E-11  1.76043E-08  1.07623E-08  2.18090E-17  2.54704E-17
  4.750E-04  1.71823E-11  1.76043E-08  1.07623E-08  2.30206E-17  2.68855E-17
  5.000E-04  1.90386E-11  1.76043E-08  1.07623E-08  2.42322E-17  2.83005E-17
  5.250E-04  2.09900E-11  1.76043E-08  1.07623E-08  2.54439E-17  2.97155E-17
  5.500E-04  2.30367E-11  1.76043E-08  1.07623E-08  2.66555E-17  3.11305E-17
  5.750E-04  2.51785E-11  1.76043E-08  1.07623E-08  2.78671E-17  3.25456E-17
  6.000E-04  2.74156E-11  1.76043E-08  1.07623E-08  2.90787E-17  3.39606E-17
  6.250E-04  2.97478E-11  1.76043E-08  1.07623E-08  3.02903E-17  3.53756E-17
  6.500E-04  3.21752E-11  1.76043E-08  1.07623E-08  3.15019E-17  3.67906E-17
  6.750E-04  3.46979E-11  1.76043E-08  1.07623E-08  3.27135E-17  3.82057E-17
  7.000E-04  3.73157E-11  1.76043E-08  1.07623E-08  3.39251E-17  3.96207E-17
  7.250E-04  4.00286E-11  1.76043E-08  1.07623E-08  3.51368E-17  4.10357E-17
  7.500E-04  4.28368E-11  1.76043E-08  1.07623E-08  3.63484E-17  4.24507E-17
  7.750E-04  4.57402E-11  1.76043E-08  1.07623E-08  3.75600E-17  4.38658E-17
  8.000E-04  4.87388E-11  1.76043E-08  1.07623E-08  3.87716E-17  4.52808E-17
  8.250E-04  5.18325E-11  1.76043E-08  1.07623E-08  3.99832E-17  4.66958E-17
  8.500E-04  5.50215E-11  1.76043E-08  1.07623E-08  4.11948E-17  4.81108E-17
  8.750E-04  5.83057E-11  1.76043E-08  1.07623E-08  4.24064E-17  4.95259E-17
  9.000E-04  6.16850E-11  1.76043E-08  1.07623E-08  4.36180E-17  5.09409E-17
  9.250E-04  6.51595E-11  1.76043E-08  1.07623E-08  4.48297E-17  5.23559E-17
  9.500E-04  6.87293E-11  1.76043E-08  1.07623E-08  4.60413E-17  5.37709E-17
  9.750E-04  7.23943E-11  1.76043E-08  1.07623E-08  4.72529E-17  5.51860E-17
  1.000E-03  7.61544E-11  1.76043E-08  1.07623E-08  4.84645E-17  5.66010E-17
  1.250E-03  1.18991E-10  1.76043E-08  1.07623E-08  6.05806E-17  7.07512E-17
  1.500E-03  1.71347E-10  1.76043E-08  1.07623E-08  7.26967E-17  8.49015E-17
  1.750E-03  2.33223E-10  1.76043E-08  1.07623E-08  8.48129E-17  9.90517E-17
  2.000E-03  3.04617E-10  1.76043E-08  1.07623E-08  9.69290E-17  1.13202E-16
  2.250E-03  3.85531E-10  1.76043E-08  1.07623E-08  1.09045E-16  1.27352E-16
  2.500E-03  4.75965E-10  1.76043E-08  1.07623E-08  1.21161E-16  1.41502E-16
  2.750E-03  5.75917E-10  1.76043E-08  1.07623E-08  1.33277E-16  1.55653E-16
  3.000E-03  6.85389E-10  1.76043E-08  1.07623E-08  1.45393E-16  1.69803E-16
