  4.250E-02 4.25734E-16  9.480E-08  1.760E-08  1.076E-08  2.060E-15  2.406E-15  1.00E-07
  4.500E-02 4.25734E-16  1.004E-07  1.760E-08  1.076E-08  2.181E-15  2.547E-15  1.00E-07
  4.750E-02 4.25733E-16  1.060E-07  1.760E-08  1.076E-08  2.302E-15  2.689E-15  1.00E-07
  5.000E-02 4.25733E-16  1.115E-07  1.760E-08  1.076E-08  2.423E-15  2.830E-15  1.00E-07
  5.250E-02 4.25733E-16  1.171E-07  1.760E-08  1.076E-08  2.544E-15  2.972E-15  1.00E-07
  5.500E-02 4.25732E-16  1.227E-07  1.760E-08  1.076E-08  2.666E-15  3.113E-15  1.00E-07
  5.750E-02 4.25732E-16  1.283E-07  1.760E-08  1.076E-08  2.787E-15  3.255E-15  1.00E-07
  6.000E-02 4.25731E-16  1.338E-07  1.760E-08  1.076E-08  2.908E-15  3.396E-15  1.00E-07
  6.250E-02 4.25731E-16  1.394E-07  1.760E-08  1.076E-08  3.029E-15  3.538E-15  1.00E-07
  6.500E-02 4.25730E-16  1.450E-07  1.760E-08  1.076E-08  3.150E-15  3.679E-15  1.00E-07
  6.750E-02 4.25730E-16  1.506E-07  1.760E-08  1.076E-08  3.271E-15  3.821E-15  1.00E-07
  7.000E-02 4.25729E-16  1.561E-07  1.760E-08  1.076E-08  3.392E-15  3.962E-15  1.00E-07
  7.250E-02 4.25728E-16  1.617E-07  1.760E-08  1.076E-08  3.514E-15  4.104E-15  1.00E-07
  7.500E-02 4.25728E-16  1.673E-07  1.760E-08  1.076E-08  3.635E-15  4.245E-15  1.00E-07
  7.750E-02 4.25727E-16  1.729E-07  1.760E-08  1.076E-08  3.756E-15  4.387E-15  1.00E-07
  8.000E-02 4.25726E-16  1.785E-07  1.760E-08  1.076E-08  3.877E-15  4.528E-15  1.00E-07
  8.250E-02 4.25726E-16  1.840E-07  1.760E-08  1.076E-08  3.998E-15  4.670E-15  1.00E-07
  8.500E-02 4.25725E-16  1.896E-07  1.760E-08  1.076E-08  4.119E-15  4.811E-15  1.00E-07
  8.750E-02 4.25724E-16  1.952E-07  1.760E-08  1.076E-08  4.241E-15  4.953E-15  1.00E-07
  9.000E-02 4.25723E-16  2.008E-07  1.760E-08  1.076E-08  4.362E-15  5.094E-15  1.00E-07
  9.250E-02 4.25723E-16  2.063E-07  1.760E-08  1.076E-08  4.483E-15  5.236E-15  1.00E-07
  9.500E-02 4.25722E-16  2.119E-07  1.760E-08  1.076E-08  4.604E-15  5.377E-15  1.00E-07
  9.750E-02 4.25721E-16  2.175E-07  1.760E-08  1.076E-08  4.725E-15  5.519E-15  1.00E-07
  1.000E-01 4.25720E-16  2.231E-07  1.760E-08  1.076E-08  4.846E-15  5.660E-15  1.00E-07
  1.250E-01 4.25711E-16  2.788E-07  1.760E-08  1.076E-08  6.058E-15  7.075E-15  1.00E-07
  1.500E-01 4.25699E-16  3.346E-07  1.760E-08  1.076E-08  7.269E-15  8.490E-15  1.00E-07
  1.750E-01 4.25685E-16  3.904E-07  1.760E-08  1.076E-08  8.480E-15  9.905E-15  1.00E-07
  2.000E-01 4.25669E-16  4.462E-07  1.760E-08  1.076E-08  9.692E-15  1.132E-14  1.00E-07
  2.250E-01 4.25651E-16  5.019E-07  1.760E-08  1.076E-08  1.090E-14  1.273E-14  1.00E-07
  2.500E-01 4.25631E-16  5.577E-07  1.760E-08  1.076E-08  1.211E-14  1.415E-14  1.00E-07
  2.750E-01 4.25608E-16  6.135E-07  1.760E-08  1.076E-08  1.332E-14  1.556E-14  1.00E-07
  3.000E-01 4.25584E-16  6.693E-07  1.760E-08  1.076E-08  1.454E-14  1.698E-14  1.00E-07
  3.250E-01 4.25557E-16  7.251E-07  1.760E-08  1.076E-08  1.575E-14  1.839E-14  1.00E-07
  3.500E-01 4.25528E-16  7.809E-07  1.760E-08  1.076E-08  1.696E-14  1.981E-14  1.00E-07
  3.750E-01 4.25497E-16  8.367E-07  1.760E-08  1.076E-08  1.817E-14  2.122E-14  1.00E-07
  4.000E-01 4.25464E-16  8.925E-07  1.760E-08  1.076E-08  1.938E-14  2.264E-14  1.00E-07
  4.250E-01 4.25429E-16  9.484E-07  1.760E-08  1.076E-08  2.059E-14  2.405E-14  1.00E-07
  4.500E-01 4.25392E-16  1.004E-06  1.760E-08  1.076E-08  2.179E-14  2.547E-14  1.00E-07
  4.750E-01 4.25352E-16  1.060E-06  1.759E-08  1.076E-08  2.300E-14  2.688E-14  1.00E-07
  5.000E-01 4.25311E-16  1.116E-06  1.759E-08  1.076E-08  2.421E-14  2.830E-14  1.00E-07
  5.250E-01 4.25267E-16  1.172E-06  1.759E-08  1.076E-08  2.542E-14  2.971E-14  1.00E-07
  5.500E-01 4.25221E-16  1.228E-06  1.759E-08  1.076E-08  2.663E-14  3.113E-14  1.00E-07
  5.750E-01 4.25173E-16  1.283E-06  1.759E-08  1.076E-08  2.784E-14  3.254E-14  1.00E-07
  6.000E-01 4.25123E-16  1.339E-06  1.759E-08  1.076E-08  2.904E-14  3.396E-14  1.00E-07
  6.250E-01 4.25071E-16  1.395E-06  1.759E-08  1.076E-08  3.025E-14  3.537E-14  1.00E-07
  6.500E-01 4.25016E-16  1.451E-06  1.759E-08  1.076E-08  3.146E-14  3.678E-14  1.00E-07
  6.750E-01 4.24960E-16  1.507E-06  1.758E-08  1.076E-08  3.267E-14  3.820E-14  1.00E-07
  7.000E-01 4.24901E-16  1.563E-06  1.758E-08  1.076E-08  3.387E-14  3.961E-14  1.00E-07
  7.250E-01 4.24841E-16  1.619E-06  1.758E-08  1.076E-08  3.508E-14  4.103E-14  1.00E-07
  7.500E-01 4.24778E-16  1.675E-06  1.758E-08  1.076E-08  3.628E-14  4.244E-14  1.00E-07
  7.750E-01 4.24713E-16  1.731E-06  1.758E-08  1.076E-08  3.749E-14  4.385E-14  1.00E-07
  8.000E-01 4.24646E-16  1.787E-06  1.758E-08  1.076E-08  3.869E-14  4.527E-14  1.00E-07
  8.250E-01 4.24577E-16  1.843E-06  1.757E-08  1.076E-08  3.990E-14  4.668E-14  1.00E-07
  8.500E-01 4.24506E-16  1.899E-06  1.757E-08  1.076E-08  4.110E-14  4.810E-14  1.00E-07
  8.750E-01 4.24432E-16  1.955E-06  1.757E-08  1.076E-08  4.230E-14  4.951E-14  1.00E-07
  9.000E-01 4.24357E-16  2.011E-06  1.757E-08  1.076E-08  4.350E-14  5.092E-14  1.00E-07
  9.250E-01 4.24279E-16  2.067E-06  1.757E-08  1.076E-08  4.471E-14  5.234E-14  1.00E-07
  9.500E-01 4.24199E-16  2.123E-06  1.756E-08  1.076E-08  4.591E-14  5.375E-14  1.00E-07
  9.750E-01 4.24118E-16  2.179E-06  1.756E-08  1.076E-08  4.711E-14  5.516E-14  1.00E-07
  1.000E+00 4.24034E-16  2.235E-06  1.756E-08  1.076E-08  4.831E-14  5.658E-14  1.00E-07
  1.100E+00 4.23677E-16  2.460E-06  1.755E-08  1.075E-08  5.310E-14  6.223E-14  1.00E-07
  1.200E+00 4.23287E-16  2.684E-06  1.754E-08  1.075E-08  5.789E-14  6.788E-14  1.00E-07
  1.300E+00 4.22864E-16  2.909E-06  1.753E-08  1.075E-08  6.266E-14  7.352E-14  1.00E-07
  1.400E+00 4.22407E-16  3.135E-06  1.752E-08  1.075E-08  6.742E-14  7.917E-14  1.00E-07
  1.500E+00 4.21917E-16  3.361E-06  1.750E-08  1.075E-08  7.217E-14  8.481E-14  1.00E-07
  1.600E+00 4.21394E-16  3.587E-06  1.749E-08  1.075E-08  7.691E-14  9.046E-14  1.00E-07
  1.700E+00 4.20839E-16  3.814E-06  1.748E-08  1.074E-08  8.163E-14  9.610E-14  1.00E-07
  1.800E+00 4.20251E-16  4.041E-06  1.746E-08  1.074E-08  8.633E-14  1.017E-13  1.00E-07
  1.900E+00 4.19630E-16  4.268E-06  1.744E-08  1.074E-08  9.102E-14  1.074E-13  1.00E-07
  2.000E+00 4.18977E-16  4.496E-06  1.743E-08  1.074E-08  9.569E-14  1.130E-13  1.00E-07
  2.100E+00 4.18293E-16  4.725E-06  1.741E-08  1.073E-08  1.003E-13  1.186E-13  1.00E-07
  2.200E+00 4.17576E-16  4.954E-06  1.739E-08  1.073E-08  1.050E-13  1.242E-13  1.00E-07
  2.300E+00 4.16828E-16  5.184E-06  1.737E-08  1.073E-08  1.096E-13  1.299E-13  1.00E-07
  2.400E+00 4.16048E-16  5.414E-06  1.735E-08  1.072E-08  1.142E-13  1.355E-13  1.00E-07
  2.500E+00 4.15238E-16  5.645E-06  1.733E-08  1.072E-08  1.187E-13  1.411E-13  1.00E-07
  2.600E+00 4.14396E-16  5.877E-06  1.731E-08  1.072E-08  1.233E-13  1.467E-13  1.00E-07
  2.700E+00 4.13524E-16  6.109E-06  1.728E-08  1.071E-08  1.278E-13  1.523E-13  1.00E-07
  2.800E+00 4.12622E-16  6.342E-06  1.726E-08  1.071E-08  1.323E-13  1.579E-13  1.00E-07
  2.900E+00 4.11689E-16  6.576E-06  1.724E-08  1.071E-08  1.368E-13  1.635E-13  1.00E-07
  3.000E+00 4.10727E-16  6.811E-06  1.721E-08  1.070E-08  1.412E-13  1.691E-13  1.00E-07
  3.100E+00 4.09735E-16  7.046E-06  1.718E-08  1.070E-08  1.457E-13  1.747E-13  1.00E-07
  3.200E+00 4.08715E-16  7.282E-06  1.716E-08  1.069E-08  1.501E-13  1.803E-13  1.00E-07
  3.300E+00 4.07665E-16  7.519E-06  1.713E-08  1.069E-08  1.544E-13  1.859E-13  1.00E-07
  3.400E+00 4.06587E-16  7.757E-06  1.710E-08  1.069E-08  1.588E-13  1.914E-13  1.00E-07
  3.500E+00 4.05480E-16  7.996E-06  1.707E-08  1.068E-08  1.631E-13  1.970E-13  1.00E-07
  3.600E+00 4.04346E-16  8.236E-06  1.704E-08  1.068E-08  1.673E-13  2.026E-13  1.00E-07
  3.700E+00 4.03184E-16  8.477E-06  1.701E-08  1.067E-08  1.716E-13  2.081E-13  1.00E-07
  3.800E+00 4.01995E-16  8.718E-06  1.698E-08  1.067E-08  1.758E-13  2.137E-13  1.00E-07
  3.900E+00 4.00779E-16  8.961E-06  1.694E-08  1.066E-08  1.800E-13  2.192E-13  1.00E-07
  4.000E+00 3.99537E-16  9.205E-06  1.691E-08  1.066E-08  1.841E-13  2.248E-13  1.00E-07
  4.100E+00 3.98268E-16  9.450E-06  1.688E-08  1.065E-08  1.882E-13  2.303E-13  1.00E-07
  4.200E+00 3.96974E-16  9.696E-06  1.684E-08  1.065E-08  1.923E-13  2.358E-13  1.00E-07
  4.300E+00 3.95654E-16  9.943E-06  1.681E-08  1.064E-08  1.963E-13  2.414E-13  1.00E-07
  4.400E+00 3.94309E-16  1.019E-05  1.677E-08  1.064E-08  2.003E-13  2.469E-13  1.00E-07
  4.500E+00 3.92940E-16  1.044E-05  1.673E-08  1.063E-08  2.043E-13  2.524E-13  1.00E-07
  4.600E+00 3.91546E-16  1.069E-05  1.669E-08  1.062E-08  2.082E-13  2.579E-13  1.00E-07
  4.700E+00 3.90129E-16  1.094E-05  1.666E-08  1.062E-08  2.121E-13  2.634E-13  1.00E-07
  4.800E+00 3.88688E-16  1.120E-05  1.662E-08  1.061E-08  2.160E-13  2.689E-13  1.00E-07
  4.900E+00 3.87224E-16  1.145E-05  1.658E-08  1.060E-08  2.198E-13  2.743E-13  1.00E-07
  5.000E+00 3.85738E-16  1.171E-05  1.654E-08  1.060E-08  2.235E-13  2.798E-13  1.00E-07
  5.100E+00 3.84229E-16  1.196E-05  1.649E-08  1.059E-08  2.273E-13  2.853E-13  1.00E-07
  5.200E+00 3.82699E-16  1.222E-05  1.645E-08  1.059E-08  2.310E-13  2.907E-13  1.00E-07
  5.300E+00 3.81147E-16  1.248E-05  1.641E-08  1.058E-08  2.346E-13  2.962E-13  1.00E-07
  5.400E+00 3.79574E-16  1.274E-05  1.637E-08  1.057E-08  2.382E-13  3.016E-13  1.00E-07
  5.500E+00 3.77981E-16  1.300E-05  1.632E-08  1.056E-08  2.418E-13  3.071E-13  1.00E-07
  5.600E+00 3.76368E-16  1.327E-05  1.628E-08  1.056E-08  2.453E-13  3.125E-13  1.00E-07
  5.700E+00 3.74735E-16  1.353E-05  1.623E-08  1.055E-08  2.487E-13  3.179E-13  1.00E-07
  5.800E+00 3.73083E-16  1.380E-05  1.618E-08  1.054E-08  2.522E-13  3.233E-13  1.00E-07
  5.900E+00 3.71412E-16  1.407E-05  1.614E-08  1.053E-08  2.555E-13  3.287E-13  1.00E-07
  6.000E+00 3.69722E-16  1.434E-05  1.609E-08  1.053E-08  2.589E-13  3.341E-13  1.00E-07
  6.100E+00 3.68015E-16  1.461E-05  1.604E-08  1.052E-08  2.622E-13  3.395E-13  1.00E-07
  6.200E+00 3.66290E-16  1.489E-05  1.599E-08  1.051E-08  2.654E-13  3.449E-13  1.00E-07
  6.300E+00 3.64549E-16  1.516E-05  1.594E-08  1.050E-08  2.686E-13  3.502E-13  1.00E-07
  6.400E+00 3.62790E-16  1.544E-05  1.589E-08  1.050E-08  2.717E-13  3.556E-13  1.00E-07
  6.500E+00 3.61016E-16  1.572E-05  1.584E-08  1.049E-08  2.748E-13  3.609E-13  1.00E-07
  6.600E+00 3.59226E-16  1.600E-05  1.579E-08  1.048E-08  2.779E-13  3.663E-13  1.00E-07
  6.700E+00 3.57421E-16  1.628E-05  1.574E-08  1.047E-08  2.809E-13  3.716E-13  1.00E-07
  6.800E+00 3.55600E-16  1.656E-05  1.569E-08  1.046E-08  2.838E-13  3.769E-13  1.00E-07
  6.900E+00 3.53766E-16  1.685E-05  1.564E-08  1.045E-08  2.867E-13  3.822E-13  1.00E-07
  7.000E+00 3.51918E-16  1.714E-05  1.558E-08  1.044E-08  2.895E-13  3.875E-13  1.00E-07
  7.100E+00 3.50056E-16  1.742E-05  1.553E-08  1.043E-08  2.923E-13  3.928E-13  1.00E-07
  7.200E+00 3.48181E-16  1.772E-05  1.548E-08  1.043E-08  2.951E-13  3.981E-13  1.00E-07
  7.300E+00 3.46294E-16  1.801E-05  1.542E-08  1.042E-08  2.978E-13  4.034E-13  1.00E-07
  7.400E+00 3.44394E-16  1.830E-05  1.537E-08  1.041E-08  3.004E-13  4.086E-13  1.00E-07
  7.500E+00 3.42483E-16  1.860E-05  1.531E-08  1.040E-08  3.030E-13  4.139E-13  1.00E-07
  7.600E+00 3.40561E-16  1.890E-05  1.525E-08  1.039E-08  3.055E-13  4.191E-13  1.00E-07
  7.700E+00 3.38627E-16  1.920E-05  1.520E-08  1.038E-08  3.080E-13  4.243E-13  1.00E-07
  7.800E+00 3.36684E-16  1.951E-05  1.514E-08  1.037E-08  3.104E-13  4.295E-13  1.00E-07
  7.900E+00 3.34730E-16  1.981E-05  1.508E-08  1.036E-08  3.128E-13  4.347E-13  1.00E-07
  8.000E+00 3.32767E-16  2.012E-05  1.502E-08  1.035E-08  3.151E-13  4.399E-13  1.00E-07
  8.100E+00 3.30795E-16  2.043E-05  1.496E-08  1.034E-08  3.174E-13  4.451E-13  1.00E-07
  8.200E+00 3.28815E-16  2.074E-05  1.490E-08  1.033E-08  3.196E-13  4.503E-13  1.00E-07
  8.300E+00 3.26826E-16  2.106E-05  1.484E-08  1.032E-08  3.217E-13  4.554E-13  1.00E-07
  8.400E+00 3.24829E-16  2.137E-05  1.478E-08  1.031E-08  3.238E-13  4.606E-13  1.00E-07
