  3.250E-03 3.75858E-16  7.918E-09  1.516E-08  1.208E-08  1.003E-18  9.894E-17  1.00E-07
  3.500E-03 3.75858E-16  8.527E-09  1.516E-08  1.208E-08  1.081E-18  1.065E-16  1.00E-07
  3.750E-03 3.75858E-16  9.136E-09  1.516E-08  1.208E-08  1.158E-18  1.142E-16  1.00E-07
  4.000E-03 3.75858E-16  9.745E-09  1.516E-08  1.208E-08  1.235E-18  1.218E-16  1.00E-07
  4.250E-03 3.75858E-16  1.035E-08  1.516E-08  1.208E-08  1.312E-18  1.294E-16  1.00E-07
  4.500E-03 3.75858E-16  1.096E-08  1.516E-08  1.208E-08  1.389E-18  1.370E-16  1.00E-07
  4.750E-03 3.75858E-16  1.157E-08  1.516E-08  1.208E-08  1.467E-18  1.446E-16  1.00E-07
  5.000E-03 3.75858E-16  1.218E-08  1.516E-08  1.208E-08  1.544E-18  1.522E-16  1.00E-07
  5.250E-03 3.75858E-16  1.279E-08  1.516E-08  1.208E-08  1.621E-18  1.598E-16  1.00E-07
  5.500E-03 3.75858E-16  1.340E-08  1.516E-08  1.208E-08  1.698E-18  1.674E-16  1.00E-07
  5.750E-03 3.75858E-16  1.401E-08  1.516E-08  1.208E-08  1.775E-18  1.750E-16  1.00E-07
  6.000E-03 3.75858E-16  1.462E-08  1.516E-08  1.208E-08  1.852E-18  1.827E-16  1.00E-07
  6.250E-03 3.75858E-16  1.523E-08  1.516E-08  1.208E-08  1.930E-18  1.903E-16  1.00E-07
  6.500E-03 3.75858E-16  1.584E-08  1.516E-08  1.208E-08  2.007E-18  1.979E-16  1.00E-07
  6.750E-03 3.75858E-16  1.644E-08  1.516E-08  1.208E-08  2.084E-18  2.055E-16  1.00E-07
  7.000E-03 3.75858E-16  1.705E-08  1.516E-08  1.208E-08  2.161E-18  2.131E-16  1.00E-07
  7.250E-03 3.75858E-16  1.766E-08  1.516E-08  1.208E-08  2.238E-18  2.207E-16  1.00E-07
  7.500E-03 3.75858E-16  1.827E-08  1.516E-08  1.208E-08  2.316E-18  2.283E-16  1.00E-07
  7.750E-03 3.75858E-16  1.888E-08  1.516E-08  1.208E-08  2.393E-18  2.359E-16  1.00E-07
  8.000E-03 3.75858E-16  1.949E-08  1.516E-08  1.208E-08  2.470E-18  2.435E-16  1.00E-07
  8.250E-03 3.75858E-16  2.010E-08  1.516E-08  1.208E-08  2.547E-18  2.512E-16  1.00E-07
  8.500E-03 3.75858E-16  2.071E-08  1.516E-08  1.208E-08  2.624E-18  2.588E-16  1.00E-07
  8.750E-03 3.75858E-16  2.132E-08  1.516E-08  1.208E-08  2.701E-18  2.664E-16  1.00E-07
  9.000E-03 3.75858E-16  2.193E-08  1.516E-08  1.208E-08  2.779E-18  2.740E-16  1.00E-07
  9.250E-03 3.75858E-16  2.254E-08  1.516E-08  1.208E-08  2.856E-18  2.816E-16  1.00E-07
  9.500E-03 3.75858E-16  2.314E-08  1.516E-08  1.208E-08  2.933E-18  2.892E-16  1.00E-07
  9.750E-03 3.75858E-16  2.375E-08  1.516E-08  1.208E-08  3.010E-18  2.968E-16  1.00E-07
  1.000E-02 3.75858E-16  2.436E-08  1.516E-08  1.208E-08  3.087E-18  3.044E-16  1.00E-07
  1.250E-02 3.75858E-16  3.045E-08  1.516E-08  1.208E-08  3.859E-18  3.805E-16  1.00E-07
  1.500E-02 3.75858E-16  3.654E-08  1.516E-08  1.208E-08  4.631E-18  4.566E-16  1.00E-07
  1.750E-02 3.75858E-16  4.263E-08  1.516E-08  1.208E-08  5.403E-18  5.327E-16  1.00E-07
  2.000E-02 3.75858E-16  4.873E-08  1.516E-08  1.208E-08  6.174E-18  6.089E-16  1.00E-07
  2.250E-02 3.75858E-16  5.482E-08  1.516E-08  1.208E-08  6.946E-18  6.850E-16  1.00E-07
  2.500E-02 3.75858E-16  6.091E-08  1.516E-08  1.208E-08  7.718E-18  7.611E-16  1.00E-07
  2.750E-02 3.75858E-16  6.700E-08  1.516E-08  1.208E-08  8.490E-18  8.372E-16  1.00E-07
  3.000E-02 3.75858E-16  7.309E-08  1.516E-08  1.208E-08  9.261E-18  9.133E-16  1.00E-07
  3.250E-02 3.75857E-16  7.918E-08  1.516E-08  1.208E-08  1.003E-17  9.894E-16  1.00E-07
  3.500E-02 3.75857E-16  8.527E-08  1.516E-08  1.208E-08  1.080E-17  1.065E-15  1.00E-07
  3.750E-02 3.75857E-16  9.136E-08  1.516E-08  1.208E-08  1.158E-17  1.142E-15  1.00E-07
  4.000E-02 3.75857E-16  9.745E-08  1.516E-08  1.208E-08  1.235E-17  1.218E-15  1.00E-07
  4.250E-02 3.75857E-16  1.035E-07  1.516E-08  1.208E-08  1.312E-17  1.294E-15  1.00E-07
  4.500E-02 3.75857E-16  1.096E-07  1.516E-08  1.208E-08  1.389E-17  1.370E-15  1.00E-07
  4.750E-02 3.75856E-16  1.157E-07  1.516E-08  1.208E-08  1.466E-17  1.446E-15  1.00E-07
  5.000E-02 3.75856E-16  1.218E-07  1.516E-08  1.208E-08  1.543E-17  1.522E-15  1.00E-07
  5.250E-02 3.75856E-16  1.279E-07  1.516E-08  1.208E-08  1.620E-17  1.598E-15  1.00E-07
  5.500E-02 3.75856E-16  1.340E-07  1.516E-08  1.208E-08  1.697E-17  1.674E-15  1.00E-07
  5.750E-02 3.75856E-16  1.401E-07  1.516E-08  1.208E-08  1.774E-17  1.750E-15  1.00E-07
  6.000E-02 3.75855E-16  1.462E-07  1.516E-08  1.208E-08  1.852E-17  1.827E-15  1.00E-07
  6.250E-02 3.75855E-16  1.523E-07  1.516E-08  1.208E-08  1.929E-17  1.903E-15  1.00E-07
  6.500E-02 3.75855E-16  1.584E-07  1.516E-08  1.208E-08  2.006E-17  1.979E-15  1.00E-07
  6.750E-02 3.75855E-16  1.644E-07  1.516E-08  1.208E-08  2.083E-17  2.055E-15  1.00E-07
  7.000E-02 3.75854E-16  1.705E-07  1.516E-08  1.208E-08  2.160E-17  2.131E-15  1.00E-07
  7.250E-02 3.75854E-16  1.766E-07  1.516E-08  1.208E-08  2.237E-17  2.207E-15  1.00E-07
  7.500E-02 3.75854E-16  1.827E-07  1.516E-08  1.208E-08  2.314E-17  2.283E-15  1.00E-07
  7.750E-02 3.75853E-16  1.888E-07  1.516E-08  1.208E-08  2.391E-17  2.359E-15  1.00E-07
  8.000E-02 3.75853E-16  1.949E-07  1.516E-08  1.208E-08  2.468E-17  2.435E-15  1.00E-07
  8.250E-02 3.75853E-16  2.010E-07  1.516E-08  1.208E-08  2.545E-17  2.512E-15  1.00E-07
  8.500E-02 3.75852E-16  2.071E-07  1.516E-08  1.208E-08  2.622E-17  2.588E-15  1.00E-07
  8.750E-02 3.75852E-16  2.132E-07  1.516E-08  1.208E-08  2.699E-17  2.664E-15  1.00E-07
  9.000E-02 3.75852E-16  2.193E-07  1.516E-08  1.208E-08  2.776E-17  2.740E-15  1.00E-07
  9.250E-02 3.75851E-16  2.254E-07  1.516E-08  1.208E-08  2.853E-17  2.816E-15  1.00E-07
  9.500E-02 3.75851E-16  2.314E-07  1.516E-08  1.208E-08  2.930E-17  2.892E-15  1.00E-07
  9.750E-02 3.75851E-16  2.375E-07  1.516E-08  1.208E-08  3.007E-17  2.968E-15  1.00E-07
  1.000E-01 3.75850E-16  2.436E-07  1.516E-08  1.208E-08  3.083E-17  3.044E-15  1.00E-07
  1.250E-01 3.75846E-16  3.045E-07  1.516E-08  1.208E-08  3.852E-17  3.805E-15  1.00E-07
  1.500E-01 3.75840E-16  3.655E-07  1.516E-08  1.208E-08  4.618E-17  4.566E-15  1.00E-07
  1.750E-01 3.75833E-16  4.264E-07  1.516E-08  1.208E-08  5.382E-17  5.327E-15  1.00E-07
  2.000E-01 3.75826E-16  4.873E-07  1.516E-08  1.208E-08  6.143E-17  6.088E-15  1.00E-07
  2.250E-01 3.75817E-16  5.482E-07  1.516E-08  1.208E-08  6.902E-17  6.849E-15  1.00E-07
  2.500E-01 3.75807E-16  6.091E-07  1.516E-08  1.208E-08  7.657E-17  7.611E-15  1.00E-07
  2.750E-01 3.75797E-16  6.700E-07  1.516E-08  1.208E-08  8.408E-17  8.372E-15  1.00E-07
  3.000E-01 3.75785E-16  7.310E-07  1.516E-08  1.208E-08  9.156E-17  9.133E-15  1.00E-07
  3.250E-01 3.75772E-16  7.919E-07  1.516E-08  1.208E-08  9.899E-17  9.894E-15  1.00E-07
  3.500E-01 3.75759E-16  8.528E-07  1.516E-08  1.208E-08  1.064E-16  1.065E-14  1.00E-07
  3.750E-01 3.75744E-16  9.138E-07  1.516E-08  1.208E-08  1.137E-16  1.142E-14  1.00E-07
  4.000E-01 3.75728E-16  9.747E-07  1.516E-08  1.208E-08  1.210E-16  1.218E-14  1.00E-07
  4.250E-01 3.75711E-16  1.036E-06  1.516E-08  1.208E-08  1.282E-16  1.294E-14  1.00E-07
  4.500E-01 3.75694E-16  1.097E-06  1.516E-08  1.208E-08  1.353E-16  1.370E-14  1.00E-07
  4.750E-01 3.75675E-16  1.158E-06  1.516E-08  1.208E-08  1.424E-16  1.446E-14  1.00E-07
  5.000E-01 3.75655E-16  1.219E-06  1.516E-08  1.208E-08  1.494E-16  1.522E-14  1.00E-07
  5.250E-01 3.75634E-16  1.280E-06  1.516E-08  1.208E-08  1.564E-16  1.598E-14  1.00E-07
  5.500E-01 3.75612E-16  1.340E-06  1.516E-08  1.208E-08  1.632E-16  1.674E-14  1.00E-07
  5.750E-01 3.75590E-16  1.401E-06  1.515E-08  1.208E-08  1.700E-16  1.750E-14  1.00E-07
  6.000E-01 3.75566E-16  1.462E-06  1.515E-08  1.208E-08  1.767E-16  1.826E-14  1.00E-07
  6.250E-01 3.75541E-16  1.523E-06  1.515E-08  1.208E-08  1.833E-16  1.902E-14  1.00E-07
  6.500E-01 3.75515E-16  1.584E-06  1.515E-08  1.208E-08  1.898E-16  1.978E-14  1.00E-07
  6.750E-01 3.75488E-16  1.645E-06  1.515E-08  1.208E-08  1.963E-16  2.055E-14  1.00E-07
  7.000E-01 3.75460E-16  1.707E-06  1.515E-08  1.208E-08  2.026E-16  2.131E-14  1.00E-07
  7.250E-01 3.75431E-16  1.768E-06  1.515E-08  1.208E-08  2.088E-16  2.207E-14  1.00E-07
  7.500E-01 3.75401E-16  1.829E-06  1.515E-08  1.208E-08  2.149E-16  2.283E-14  1.00E-07
  7.750E-01 3.75370E-16  1.890E-06  1.515E-08  1.208E-08  2.209E-16  2.359E-14  1.00E-07
  8.000E-01 3.75338E-16  1.951E-06  1.515E-08  1.208E-08  2.268E-16  2.435E-14  1.00E-07
  8.250E-01 3.75305E-16  2.012E-06  1.515E-08  1.208E-08  2.326E-16  2.511E-14  1.00E-07
  8.500E-01 3.75271E-16  2.073E-06  1.515E-08  1.208E-08  2.382E-16  2.587E-14  1.00E-07
  8.750E-01 3.75236E-16  2.134E-06  1.514E-08  1.208E-08  2.437E-16  2.663E-14  1.00E-07
  9.000E-01 3.75200E-16  2.195E-06  1.514E-08  1.208E-08  2.491E-16  2.739E-14  1.00E-07
  9.250E-01 3.75163E-16  2.256E-06  1.514E-08  1.208E-08  2.544E-16  2.815E-14  1.00E-07
  9.500E-01 3.75125E-16  2.317E-06  1.514E-08  1.208E-08  2.595E-16  2.891E-14  1.00E-07
  9.750E-01 3.75086E-16  2.378E-06  1.514E-08  1.208E-08  2.645E-16  2.967E-14  1.00E-07
  1.000E+00 3.75046E-16  2.440E-06  1.514E-08  1.208E-08  2.693E-16  3.043E-14  1.00E-07
  1.100E+00 3.74876E-16  2.684E-06  1.513E-08  1.208E-08  2.871E-16  3.347E-14  1.00E-07
  1.200E+00 3.74690E-16  2.929E-06  1.513E-08  1.207E-08  3.023E-16  3.651E-14  1.00E-07
  1.300E+00 3.74488E-16  3.174E-06  1.512E-08  1.207E-08  3.147E-16  3.955E-14  1.00E-07
  1.400E+00 3.74269E-16  3.420E-06  1.512E-08  1.207E-08  3.241E-16  4.259E-14  1.00E-07
  1.500E+00 3.74035E-16  3.666E-06  1.511E-08  1.207E-08  3.301E-16  4.563E-14  1.00E-07
  1.600E+00 3.73784E-16  3.912E-06  1.510E-08  1.207E-08  3.326E-16  4.867E-14  1.00E-07
  1.700E+00 3.73518E-16  4.158E-06  1.510E-08  1.207E-08  3.313E-16  5.170E-14  1.00E-07
  1.800E+00 3.73236E-16  4.405E-06  1.509E-08  1.207E-08  3.261E-16  5.474E-14  1.00E-07
  1.900E+00 3.72938E-16  4.652E-06  1.508E-08  1.206E-08  3.166E-16  5.777E-14  1.00E-07
  2.000E+00 3.72624E-16  4.899E-06  1.507E-08  1.206E-08  3.026E-16  6.080E-14  1.00E-07
  2.100E+00 3.72295E-16  5.147E-06  1.506E-08  1.206E-08  2.840E-16  6.383E-14  1.00E-07
  2.200E+00 3.71950E-16  5.395E-06  1.505E-08  1.206E-08  2.605E-16  6.687E-14  1.00E-07
  2.300E+00 3.71589E-16  5.644E-06  1.504E-08  1.206E-08  2.318E-16  6.989E-14  1.00E-07
  2.400E+00 3.71212E-16  5.893E-06  1.503E-08  1.205E-08  1.977E-16  7.292E-14  1.00E-07
  2.500E+00 3.70821E-16  6.142E-06  1.502E-08  1.205E-08  1.581E-16  7.595E-14  1.00E-07
  2.600E+00 3.70413E-16  6.392E-06  1.501E-08  1.205E-08  1.126E-16  7.897E-14  1.00E-07
  2.700E+00 3.69991E-16  6.643E-06  1.500E-08  1.205E-08  6.103E-17  8.199E-14  1.00E-07
  2.800E+00 3.69553E-16  6.894E-06  1.498E-08  1.204E-08  3.225E-18  8.502E-14  1.00E-07
  2.900E+00 3.69100E-16  7.146E-06  1.497E-08  1.204E-08 -6.108E-17  8.803E-14  1.00E-07
  3.000E+00 3.68631E-16  7.398E-06  1.496E-08  1.204E-08 -1.321E-16  9.105E-14  1.00E-07
  3.100E+00 3.68148E-16  7.651E-06  1.494E-08  1.203E-08 -2.101E-16  9.407E-14  1.00E-07
  3.200E+00 3.67650E-16  7.904E-06  1.493E-08  1.203E-08 -2.952E-16  9.708E-14  1.00E-07
  3.300E+00 3.67136E-16  8.159E-06  1.492E-08  1.203E-08 -3.877E-16  1.001E-13  1.00E-07
  3.400E+00 3.66608E-16  8.413E-06  1.490E-08  1.202E-08 -4.877E-16  1.031E-13  1.00E-07
  3.500E+00 3.66065E-16  8.669E-06  1.489E-08  1.202E-08 -5.956E-16  1.061E-13  1.00E-07
  3.600E+00 3.65508E-16  8.925E-06  1.487E-08  1.202E-08 -7.115E-16  1.091E-13  1.00E-07
  3.700E+00 3.64936E-16  9.182E-06  1.485E-08  1.201E-08 -8.357E-16  1.121E-13  1.00E-07
  3.800E+00 3.64349E-16  9.439E-06  1.484E-08  1.201E-08 -9.683E-16  1.151E-13  1.00E-07
  3.900E+00 3.63748E-16  9.698E-06  1.482E-08  1.201E-08 -1.110E-15  1.181E-13  1.00E-07
  4.000E+00 3.63133E-16  9.957E-06  1.480E-08  1.200E-08 -1.260E-15  1.211E-13  1.00E-07
  4.100E+00 3.62503E-16  1.022E-05  1.478E-08  1.200E-08 -1.419E-15  1.241E-13  1.00E-07
  4.200E+00 3.61860E-16  1.048E-05  1.477E-08  1.199E-08 -1.587E-15  1.271E-13  1.00E-07
  4.300E+00 3.61202E-16  1.074E-05  1.475E-08  1.199E-08 -1.765E-15  1.301E-13  1.00E-07
  4.400E+00 3.60531E-16  1.100E-05  1.473E-08  1.198E-08 -1.953E-15  1.331E-13  1.00E-07
  4.500E+00 3.59846E-16  1.127E-05  1.471E-08  1.198E-08 -2.151E-15  1.361E-13  1.00E-07
  4.600E+00 3.59147E-16  1.153E-05  1.469E-08  1.198E-08 -2.358E-15  1.390E-13  1.00E-07
  4.700E+00 3.58434E-16  1.180E-05  1.467E-08  1.197E-08 -2.576E-15  1.420E-13  1.00E-07
  4.800E+00 3.57708E-16  1.206E-05  1.465E-08  1.197E-08 -2.805E-15  1.450E-13  1.00E-07
  4.900E+00 3.56969E-16  1.233E-05  1.462E-08  1.196E-08 -3.044E-15  1.480E-13  1.00E-07
  5.000E+00 3.56216E-16  1.260E-05  1.460E-08  1.196E-08 -3.294E-15  1.509E-13  1.00E-07
  5.100E+00 3.55451E-16  1.287E-05  1.458E-08  1.195E-08 -3.555E-15  1.539E-13  1.00E-07
  5.200E+00 3.54672E-16  1.314E-05  1.456E-08  1.195E-08 -3.828E-15  1.569E-13  1.00E-07
  5.300E+00 3.53881E-16  1.341E-05  1.454E-08  1.194E-08 -4.111E-15  1.598E-13  1.00E-07
  5.400E+00 3.53076E-16  1.368E-05  1.451E-08  1.194E-08 -4.407E-15  1.628E-13  1.00E-07
  5.500E+00 3.52259E-16  1.395E-05  1.449E-08  1.193E-08 -4.714E-15  1.657E-13  1.00E-07
  5.600E+00 3.51430E-16  1.423E-05  1.446E-08  1.193E-08 -5.034E-15  1.687E-13  1.00E-07
  5.700E+00 3.50588E-16  1.450E-05  1.444E-08  1.192E-08 -5.365E-15  1.716E-13  1.00E-07
  5.800E+00 3.49734E-16  1.478E-05  1.441E-08  1.191E-08 -5.709E-15  1.746E-13  1.00E-07
  5.900E+00 3.48868E-16  1.506E-05  1.439E-08  1.191E-08 -6.066E-15  1.775E-13  1.00E-07
  6.000E+00 3.47990E-16  1.534E-05  1.436E-08  1.190E-08 -6.435E-15  1.805E-13  1.00E-07
  6.100E+00 3.47100E-16  1.562E-05  1.434E-08  1.190E-08 -6.817E-15  1.834E-13  1.00E-07
  6.200E+00 3.46198E-16  1.590E-05  1.431E-08  1.189E-08 -7.213E-15  1.863E-13  1.00E-07
  6.300E+00 3.45285E-16  1.618E-05  1.428E-08  1.188E-08 -7.621E-15  1.892E-13  1.00E-07
  6.400E+00 3.44360E-16  1.647E-05  1.426E-08  1.188E-08 -8.043E-15  1.922E-13  1.00E-07
  6.500E+00 3.43424E-16  1.675E-05  1.423E-08  1.187E-08 -8.479E-15  1.951E-13  1.00E-07
  6.600E+00 3.42476E-16  1.704E-05  1.420E-08  1.186E-08 -8.928E-15  1.980E-13  1.00E-07
  6.700E+00 3.41518E-16  1.733E-05  1.417E-08  1.186E-08 -9.391E-15  2.009E-13  1.00E-07
  6.800E+00 3.40549E-16  1.762E-05  1.415E-08  1.185E-08 -9.869E-15  2.038E-13  1.00E-07
  6.900E+00 3.39569E-16  1.791E-05  1.412E-08  1.184E-08 -1.036E-14  2.067E-13  1.00E-07
  7.000E+00 3.38578E-16  1.820E-05  1.409E-08  1.184E-08 -1.087E-14  2.096E-13  1.00E-07
  7.100E+00 3.37577E-16  1.850E-05  1.406E-08  1.183E-08 -1.139E-14  2.125E-13  1.00E-07
  7.200E+00 3.36565E-16  1.879E-05  1.403E-08  1.182E-08 -1.192E-14  2.154E-13  1.00E-07
  7.300E+00 3.35544E-16  1.909E-05  1.400E-08  1.182E-08 -1.247E-14  2.183E-13  1.00E-07
  7.400E+00 3.34512E-16  1.939E-05  1.397E-08  1.181E-08 -1.304E-14  2.212E-13  1.00E-07
  7.500E+00 3.33470E-16  1.969E-05  1.393E-08  1.180E-08 -1.362E-14  2.240E-13  1.00E-07
  7.600E+00 3.32419E-16  1.999E-05  1.390E-08  1.180E-08 -1.421E-14  2.269E-13  1.00E-07
  7.700E+00 3.31358E-16  2.029E-05  1.387E-08  1.179E-08 -1.482E-14  2.298E-13  1.00E-07
  7.800E+00 3.30287E-16  2.060E-05  1.384E-08  1.178E-08 -1.545E-14  2.326E-13  1.00E-07
  7.900E+00 3.29208E-16  2.090E-05  1.381E-08  1.177E-08 -1.609E-14  2.355E-13  1.00E-07
  8.000E+00 3.28119E-16  2.121E-05  1.377E-08  1.176E-08 -1.675E-14  2.384E-13  1.00E-07
  8.100E+00 3.27021E-16  2.152E-05  1.374E-08  1.176E-08 -1.743E-14  2.412E-13  1.00E-07
  8.200E+00 3.25914E-16  2.183E-05  1.371E-08  1.175E-08 -1.812E-14  2.440E-13  1.00E-07
  8.300E+00 3.24799E-16  2.215E-05  1.367E-08  1.174E-08 -1.882E-14  2.469E-13  1.00E-07
  8.400E+00 3.23675E-16  2.246E-05  1.364E-08  1.173E-08 -1.955E-14  2.497E-13  1.00E-07
  8.500E+00 3.22542E-16  2.278E-05  1.360E-08  1.172E-08 -2.029E-14  2.526E-13  1.00E-07
  8.600E+00 3.21401E-16  2.310E-05  1.357E-08  1.172E-08 -2.104E-14  2.554E-13  1.00E-07
  8.700E+00 3.20253E-16  2.342E-05  1.353E-08  1.171E-08 -2.181E-14  2.582E-13  1.00E-07
