  9.250E-04 2.34665E-16  3.541E-09  1.210E-08  9.399E-09  9.290E-18  4.156E-17  1.00E-07
  9.500E-04 2.34665E-16  3.636E-09  1.210E-08  9.399E-09  9.541E-18  4.268E-17  1.00E-07
  9.750E-04 2.34665E-16  3.732E-09  1.210E-08  9.399E-09  9.792E-18  4.381E-17  1.00E-07
  1.000E-03 2.34665E-16  3.828E-09  1.210E-08  9.399E-09  1.004E-17  4.493E-17  1.00E-07
  1.250E-03 2.34665E-16  4.785E-09  1.210E-08  9.399E-09  1.255E-17  5.616E-17  1.00E-07
  1.500E-03 2.34665E-16  5.741E-09  1.210E-08  9.399E-09  1.506E-17  6.740E-17  1.00E-07
  1.750E-03 2.34665E-16  6.698E-09  1.210E-08  9.399E-09  1.758E-17  7.863E-17  1.00E-07
  2.000E-03 2.34665E-16  7.655E-09  1.210E-08  9.399E-09  2.009E-17  8.986E-17  1.00E-07
  2.250E-03 2.34665E-16  8.612E-09  1.210E-08  9.399E-09  2.260E-17  1.011E-16  1.00E-07
  2.500E-03 2.34665E-16  9.569E-09  1.210E-08  9.399E-09  2.511E-17  1.123E-16  1.00E-07
  2.750E-03 2.34665E-16  1.053E-08  1.210E-08  9.399E-09  2.762E-17  1.236E-16  1.00E-07
  3.000E-03 2.34665E-16  1.148E-08  1.210E-08  9.399E-09  3.013E-17  1.348E-16  1.00E-07
  3.250E-03 2.34665E-16  1.244E-08  1.210E-08  9.399E-09  3.264E-17  1.460E-16  1.00E-07
  3.500E-03 2.34665E-16  1.340E-08  1.210E-08  9.399E-09  3.515E-17  1.573E-16  1.00E-07
  3.750E-03 2.34665E-16  1.435E-08  1.210E-08  9.399E-09  3.766E-17  1.685E-16  1.00E-07
  4.000E-03 2.34665E-16  1.531E-08  1.210E-08  9.399E-09  4.017E-17  1.797E-16  1.00E-07
  4.250E-03 2.34665E-16  1.627E-08  1.210E-08  9.399E-09  4.268E-17  1.910E-16  1.00E-07
  4.500E-03 2.34665E-16  1.722E-08  1.210E-08  9.399E-09  4.519E-17  2.022E-16  1.00E-07
  4.750E-03 2.34665E-16  1.818E-08  1.210E-08  9.399E-09  4.771E-17  2.134E-16  1.00E-07
  5.000E-03 2.34665E-16  1.914E-08  1.210E-08  9.399E-09  5.022E-17  2.247E-16  1.00E-07
  5.250E-03 2.34665E-16  2.010E-08  1.210E-08  9.399E-09  5.273E-17  2.359E-16  1.00E-07
  5.500E-03 2.34665E-16  2.105E-08  1.210E-08  9.399E-09  5.524E-17  2.471E-16  1.00E-07
  5.750E-03 2.34665E-16  2.201E-08  1.210E-08  9.399E-09  5.775E-17  2.584E-16  1.00E-07
  6.000E-03 2.34665E-16  2.297E-08  1.210E-08  9.399E-09  6.026E-17  2.696E-16  1.00E-07
  6.250E-03 2.34665E-16  2.392E-08  1.210E-08  9.399E-09  6.277E-17  2.808E-16  1.00E-07
  6.500E-03 2.34665E-16  2.488E-08  1.210E-08  9.399E-09  6.528E-17  2.920E-16  1.00E-07
  6.750E-03 2.34665E-16  2.584E-08  1.210E-08  9.399E-09  6.779E-17  3.033E-16  1.00E-07
  7.000E-03 2.34665E-16  2.679E-08  1.210E-08  9.399E-09  7.030E-17  3.145E-16  1.00E-07
  7.250E-03 2.34665E-16  2.775E-08  1.210E-08  9.399E-09  7.281E-17  3.257E-16  1.00E-07
  7.500E-03 2.34665E-16  2.871E-08  1.210E-08  9.399E-09  7.532E-17  3.370E-16  1.00E-07
  7.750E-03 2.34665E-16  2.966E-08  1.210E-08  9.399E-09  7.784E-17  3.482E-16  1.00E-07
  8.000E-03 2.34665E-16  3.062E-08  1.210E-08  9.399E-09  8.035E-17  3.594E-16  1.00E-07
  8.250E-03 2.34665E-16  3.158E-08  1.210E-08  9.399E-09  8.286E-17  3.707E-16  1.00E-07
  8.500E-03 2.34665E-16  3.254E-08  1.210E-08  9.399E-09  8.537E-17  3.819E-16  1.00E-07
  8.750E-03 2.34665E-16  3.349E-08  1.210E-08  9.399E-09  8.788E-17  3.931E-16  1.00E-07
  9.000E-03 2.34665E-16  3.445E-08  1.210E-08  9.399E-09  9.039E-17  4.044E-16  1.00E-07
  9.250E-03 2.34665E-16  3.541E-08  1.210E-08  9.399E-09  9.290E-17  4.156E-16  1.00E-07
  9.500E-03 2.34665E-16  3.636E-08  1.210E-08  9.399E-09  9.541E-17  4.268E-16  1.00E-07
  9.750E-03 2.34665E-16  3.732E-08  1.210E-08  9.399E-09  9.792E-17  4.381E-16  1.00E-07
  1.000E-02 2.34665E-16  3.828E-08  1.210E-08  9.399E-09  1.004E-16  4.493E-16  1.00E-07
  1.250E-02 2.34665E-16  4.785E-08  1.210E-08  9.399E-09  1.255E-16  5.616E-16  1.00E-07
  1.500E-02 2.34665E-16  5.741E-08  1.210E-08  9.399E-09  1.506E-16  6.740E-16  1.00E-07
  1.750E-02 2.34665E-16  6.698E-08  1.210E-08  9.399E-09  1.758E-16  7.863E-16  1.00E-07
  2.000E-02 2.34665E-16  7.655E-08  1.210E-08  9.399E-09  2.009E-16  8.986E-16  1.00E-07
  2.250E-02 2.34664E-16  8.612E-08  1.210E-08  9.399E-09  2.260E-16  1.011E-15  1.00E-07
  2.500E-02 2.34664E-16  9.569E-08  1.210E-08  9.399E-09  2.511E-16  1.123E-15  1.00E-07
  2.750E-02 2.34664E-16  1.053E-07  1.210E-08  9.399E-09  2.762E-16  1.236E-15  1.00E-07
  3.000E-02 2.34664E-16  1.148E-07  1.210E-08  9.399E-09  3.013E-16  1.348E-15  1.00E-07
  3.250E-02 2.34664E-16  1.244E-07  1.210E-08  9.399E-09  3.264E-16  1.460E-15  1.00E-07
  3.500E-02 2.34664E-16  1.340E-07  1.210E-08  9.399E-09  3.515E-16  1.573E-15  1.00E-07
  3.750E-02 2.34664E-16  1.435E-07  1.210E-08  9.399E-09  3.766E-16  1.685E-15  1.00E-07
  4.000E-02 2.34664E-16  1.531E-07  1.210E-08  9.399E-09  4.017E-16  1.797E-15  1.00E-07
  4.250E-02 2.34664E-16  1.627E-07  1.210E-08  9.399E-09  4.268E-16  1.910E-15  1.00E-07
  4.500E-02 2.34663E-16  1.722E-07  1.210E-08  9.399E-09  4.519E-16  2.022E-15  1.00E-07
  4.750E-02 2.34663E-16  1.818E-07  1.210E-08  9.399E-09  4.770E-16  2.134E-15  1.00E-07
  5.000E-02 2.34663E-16  1.914E-07  1.210E-08  9.399E-09  5.022E-16  2.247E-15  1.00E-07
  5.250E-02 2.34663E-16  2.010E-07  1.210E-08  9.399E-09  5.273E-16  2.359E-15  1.00E-07
  5.500E-02 2.34663E-16  2.105E-07  1.210E-08  9.399E-09  5.524E-16  2.471E-15  1.00E-07
  5.750E-02 2.34663E-16  2.201E-07  1.210E-08  9.399E-09  5.775E-16  2.584E-15  1.00E-07
  6.000E-02 2.34663E-16  2.297E-07  1.210E-08  9.399E-09  6.026E-16  2.696E-15  1.00E-07
  6.250E-02 2.34662E-16  2.392E-07  1.210E-08  9.399E-09  6.277E-16  2.808E-15  1.00E-07
  6.500E-02 2.34662E-16  2.488E-07  1.210E-08  9.399E-09  6.528E-16  2.920E-15  1.00E-07
  6.750E-02 2.34662E-16  2.584E-07  1.210E-08  9.399E-09  6.779E-16  3.033E-15  1.00E-07
  7.000E-02 2.34662E-16  2.679E-07  1.210E-08  9.399E-09  7.030E-16  3.145E-15  1.00E-07
  7.250E-02 2.34661E-16  2.775E-07  1.210E-08  9.399E-09  7.281E-16  3.257E-15  1.00E-07
  7.500E-02 2.34661E-16  2.871E-07  1.210E-08  9.399E-09  7.532E-16  3.370E-15  1.00E-07
  7.750E-02 2.34661E-16  2.966E-07  1.210E-08  9.399E-09  7.783E-16  3.482E-15  1.00E-07
  8.000E-02 2.34661E-16  3.062E-07  1.210E-08  9.399E-09  8.034E-16  3.594E-15  1.00E-07
  8.250E-02 2.34661E-16  3.158E-07  1.210E-08  9.399E-09  8.285E-16  3.707E-15  1.00E-07
  8.500E-02 2.34660E-16  3.254E-07  1.210E-08  9.399E-09  8.536E-16  3.819E-15  1.00E-07
  8.750E-02 2.34660E-16  3.349E-07  1.210E-08  9.399E-09  8.787E-16  3.931E-15  1.00E-07
  9.000E-02 2.34660E-16  3.445E-07  1.210E-08  9.399E-09  9.038E-16  4.044E-15  1.00E-07
  9.250E-02 2.34659E-16  3.541E-07  1.210E-08  9.399E-09  9.289E-16  4.156E-15  1.00E-07
  9.500E-02 2.34659E-16  3.636E-07  1.210E-08  9.399E-09  9.540E-16  4.268E-15  1.00E-07
  9.750E-02 2.34659E-16  3.732E-07  1.210E-08  9.399E-09  9.791E-16  4.381E-15  1.00E-07
  1.000E-01 2.34659E-16  3.828E-07  1.210E-08  9.399E-09  1.004E-15  4.493E-15  1.00E-07
  1.250E-01 2.34655E-16  4.785E-07  1.210E-08  9.399E-09  1.255E-15  5.616E-15  1.00E-07
  1.500E-01 2.34651E-16  5.742E-07  1.210E-08  9.399E-09  1.506E-15  6.740E-15  1.00E-07
  1.750E-01 2.34646E-16  6.699E-07  1.210E-08  9.399E-09  1.757E-15  7.863E-15  1.00E-07
  2.000E-01 2.34640E-16  7.656E-07  1.210E-08  9.399E-09  2.008E-15  8.986E-15  1.00E-07
  2.250E-01 2.34633E-16  8.613E-07  1.210E-08  9.399E-09  2.259E-15  1.011E-14  1.00E-07
  2.500E-01 2.34626E-16  9.570E-07  1.210E-08  9.399E-09  2.510E-15  1.123E-14  1.00E-07
  2.750E-01 2.34618E-16  1.053E-06  1.209E-08  9.399E-09  2.760E-15  1.236E-14  1.00E-07
  3.000E-01 2.34609E-16  1.148E-06  1.209E-08  9.398E-09  3.011E-15  1.348E-14  1.00E-07
  3.250E-01 2.34599E-16  1.244E-06  1.209E-08  9.398E-09  3.261E-15  1.460E-14  1.00E-07
  3.500E-01 2.34589E-16  1.340E-06  1.209E-08  9.398E-09  3.512E-15  1.572E-14  1.00E-07
  3.750E-01 2.34578E-16  1.436E-06  1.209E-08  9.398E-09  3.762E-15  1.685E-14  1.00E-07
  4.000E-01 2.34566E-16  1.531E-06  1.209E-08  9.398E-09  4.012E-15  1.797E-14  1.00E-07
  4.250E-01 2.34553E-16  1.627E-06  1.209E-08  9.398E-09  4.262E-15  1.909E-14  1.00E-07
  4.500E-01 2.34539E-16  1.723E-06  1.209E-08  9.398E-09  4.512E-15  2.022E-14  1.00E-07
  4.750E-01 2.34525E-16  1.819E-06  1.209E-08  9.398E-09  4.762E-15  2.134E-14  1.00E-07
  5.000E-01 2.34510E-16  1.915E-06  1.209E-08  9.398E-09  5.011E-15  2.246E-14  1.00E-07
  5.250E-01 2.34494E-16  2.010E-06  1.209E-08  9.398E-09  5.261E-15  2.359E-14  1.00E-07
  5.500E-01 2.34477E-16  2.106E-06  1.209E-08  9.398E-09  5.510E-15  2.471E-14  1.00E-07
  5.750E-01 2.34460E-16  2.202E-06  1.209E-08  9.397E-09  5.759E-15  2.583E-14  1.00E-07
  6.000E-01 2.34442E-16  2.298E-06  1.209E-08  9.397E-09  6.008E-15  2.695E-14  1.00E-07
  6.250E-01 2.34423E-16  2.394E-06  1.209E-08  9.397E-09  6.257E-15  2.808E-14  1.00E-07
  6.500E-01 2.34403E-16  2.490E-06  1.209E-08  9.397E-09  6.506E-15  2.920E-14  1.00E-07
  6.750E-01 2.34382E-16  2.586E-06  1.209E-08  9.397E-09  6.754E-15  3.032E-14  1.00E-07
  7.000E-01 2.34361E-16  2.682E-06  1.209E-08  9.397E-09  7.002E-15  3.144E-14  1.00E-07
  7.250E-01 2.34339E-16  2.778E-06  1.208E-08  9.397E-09  7.250E-15  3.257E-14  1.00E-07
  7.500E-01 2.34316E-16  2.874E-06  1.208E-08  9.396E-09  7.498E-15  3.369E-14  1.00E-07
  7.750E-01 2.34293E-16  2.969E-06  1.208E-08  9.396E-09  7.746E-15  3.481E-14  1.00E-07
  8.000E-01 2.34268E-16  3.065E-06  1.208E-08  9.396E-09  7.993E-15  3.593E-14  1.00E-07
  8.250E-01 2.34243E-16  3.162E-06  1.208E-08  9.396E-09  8.240E-15  3.706E-14  1.00E-07
  8.500E-01 2.34217E-16  3.258E-06  1.208E-08  9.396E-09  8.487E-15  3.818E-14  1.00E-07
  8.750E-01 2.34190E-16  3.354E-06  1.208E-08  9.395E-09  8.733E-15  3.930E-14  1.00E-07
  9.000E-01 2.34163E-16  3.450E-06  1.208E-08  9.395E-09  8.979E-15  4.042E-14  1.00E-07
  9.250E-01 2.34135E-16  3.546E-06  1.208E-08  9.395E-09  9.225E-15  4.155E-14  1.00E-07
  9.500E-01 2.34106E-16  3.642E-06  1.208E-08  9.395E-09  9.471E-15  4.267E-14  1.00E-07
  9.750E-01 2.34076E-16  3.738E-06  1.208E-08  9.395E-09  9.717E-15  4.379E-14  1.00E-07
  1.000E+00 2.34045E-16  3.834E-06  1.207E-08  9.394E-09  9.962E-15  4.491E-14  1.00E-07
  1.100E+00 2.33916E-16  4.219E-06  1.207E-08  9.393E-09  1.094E-14  4.940E-14  1.00E-07
  1.200E+00 2.33774E-16  4.605E-06  1.206E-08  9.392E-09  1.191E-14  5.388E-14  1.00E-07
  1.300E+00 2.33619E-16  4.990E-06  1.206E-08  9.391E-09  1.288E-14  5.837E-14  1.00E-07
  1.400E+00 2.33453E-16  5.377E-06  1.205E-08  9.390E-09  1.384E-14  6.285E-14  1.00E-07
  1.500E+00 2.33274E-16  5.764E-06  1.205E-08  9.389E-09  1.479E-14  6.733E-14  1.00E-07
  1.600E+00 2.33084E-16  6.151E-06  1.204E-08  9.387E-09  1.574E-14  7.181E-14  1.00E-07
  1.700E+00 2.32881E-16  6.539E-06  1.203E-08  9.386E-09  1.667E-14  7.629E-14  1.00E-07
  1.800E+00 2.32666E-16  6.928E-06  1.203E-08  9.384E-09  1.760E-14  8.076E-14  1.00E-07
  1.900E+00 2.32439E-16  7.318E-06  1.202E-08  9.383E-09  1.852E-14  8.524E-14  1.00E-07
  2.000E+00 2.32200E-16  7.708E-06  1.201E-08  9.381E-09  1.944E-14  8.971E-14  1.00E-07
  2.100E+00 2.31950E-16  8.099E-06  1.200E-08  9.379E-09  2.034E-14  9.418E-14  1.00E-07
  2.200E+00 2.31687E-16  8.491E-06  1.199E-08  9.377E-09  2.123E-14  9.864E-14  1.00E-07
  2.300E+00 2.31413E-16  8.884E-06  1.198E-08  9.375E-09  2.211E-14  1.031E-13  1.00E-07
  2.400E+00 2.31127E-16  9.277E-06  1.197E-08  9.373E-09  2.298E-14  1.076E-13  1.00E-07
  2.500E+00 2.30829E-16  9.672E-06  1.196E-08  9.371E-09  2.384E-14  1.120E-13  1.00E-07
  2.600E+00 2.30520E-16  1.007E-05  1.195E-08  9.369E-09  2.469E-14  1.165E-13  1.00E-07
  2.700E+00 2.30199E-16  1.046E-05  1.194E-08  9.366E-09  2.552E-14  1.209E-13  1.00E-07
  2.800E+00 2.29867E-16  1.086E-05  1.192E-08  9.364E-09  2.634E-14  1.254E-13  1.00E-07
  2.900E+00 2.29523E-16  1.126E-05  1.191E-08  9.361E-09  2.715E-14  1.298E-13  1.00E-07
  3.000E+00 2.29168E-16  1.166E-05  1.190E-08  9.358E-09  2.795E-14  1.343E-13  1.00E-07
  3.100E+00 2.28801E-16  1.206E-05  1.189E-08  9.356E-09  2.873E-14  1.387E-13  1.00E-07
  3.200E+00 2.28424E-16  1.246E-05  1.187E-08  9.353E-09  2.949E-14  1.431E-13  1.00E-07
  3.300E+00 2.28035E-16  1.287E-05  1.186E-08  9.350E-09  3.024E-14  1.476E-13  1.00E-07
  3.400E+00 2.27635E-16  1.327E-05  1.184E-08  9.347E-09  3.098E-14  1.520E-13  1.00E-07
  3.500E+00 2.27224E-16  1.368E-05  1.183E-08  9.344E-09  3.169E-14  1.564E-13  1.00E-07
  3.600E+00 2.26803E-16  1.409E-05  1.181E-08  9.341E-09  3.240E-14  1.609E-13  1.00E-07
  3.700E+00 2.26370E-16  1.450E-05  1.180E-08  9.337E-09  3.308E-14  1.653E-13  1.00E-07
  3.800E+00 2.25927E-16  1.491E-05  1.178E-08  9.334E-09  3.375E-14  1.697E-13  1.00E-07
  3.900E+00 2.25473E-16  1.532E-05  1.176E-08  9.331E-09  3.440E-14  1.741E-13  1.00E-07
  4.000E+00 2.25009E-16  1.573E-05  1.175E-08  9.327E-09  3.503E-14  1.785E-13  1.00E-07
  4.100E+00 2.24534E-16  1.615E-05  1.173E-08  9.324E-09  3.565E-14  1.829E-13  1.00E-07
  4.200E+00 2.24049E-16  1.657E-05  1.171E-08  9.320E-09  3.624E-14  1.873E-13  1.00E-07
  4.300E+00 2.23553E-16  1.699E-05  1.169E-08  9.316E-09  3.682E-14  1.917E-13  1.00E-07
  4.400E+00 2.23048E-16  1.741E-05  1.168E-08  9.312E-09  3.737E-14  1.961E-13  1.00E-07
  4.500E+00 2.22532E-16  1.783E-05  1.166E-08  9.308E-09  3.791E-14  2.004E-13  1.00E-07
  4.600E+00 2.22007E-16  1.825E-05  1.164E-08  9.304E-09  3.842E-14  2.048E-13  1.00E-07
  4.700E+00 2.21471E-16  1.868E-05  1.162E-08  9.300E-09  3.892E-14  2.092E-13  1.00E-07
  4.800E+00 2.20926E-16  1.911E-05  1.160E-08  9.296E-09  3.939E-14  2.135E-13  1.00E-07
  4.900E+00 2.20371E-16  1.954E-05  1.158E-08  9.291E-09  3.984E-14  2.179E-13  1.00E-07
  5.000E+00 2.19807E-16  1.997E-05  1.156E-08  9.287E-09  4.027E-14  2.223E-13  1.00E-07
  5.100E+00 2.19233E-16  2.040E-05  1.154E-08  9.283E-09  4.067E-14  2.266E-13  1.00E-07
  5.200E+00 2.18650E-16  2.084E-05  1.151E-08  9.278E-09  4.106E-14  2.309E-13  1.00E-07
  5.300E+00 2.18057E-16  2.128E-05  1.149E-08  9.273E-09  4.142E-14  2.353E-13  1.00E-07
  5.400E+00 2.17456E-16  2.172E-05  1.147E-08  9.269E-09  4.175E-14  2.396E-13  1.00E-07
  5.500E+00 2.16845E-16  2.216E-05  1.145E-08  9.264E-09  4.206E-14  2.439E-13  1.00E-07
  5.600E+00 2.16226E-16  2.260E-05  1.142E-08  9.259E-09  4.235E-14  2.482E-13  1.00E-07
  5.700E+00 2.15597E-16  2.305E-05  1.140E-08  9.254E-09  4.262E-14  2.526E-13  1.00E-07
  5.800E+00 2.14961E-16  2.350E-05  1.138E-08  9.249E-09  4.285E-14  2.569E-13  1.00E-07
  5.900E+00 2.14315E-16  2.395E-05  1.135E-08  9.244E-09  4.307E-14  2.612E-13  1.00E-07
  6.000E+00 2.13661E-16  2.441E-05  1.133E-08  9.238E-09  4.325E-14  2.654E-13  1.00E-07
  6.100E+00 2.12999E-16  2.486E-05  1.130E-08  9.233E-09  4.341E-14  2.697E-13  1.00E-07
  6.200E+00 2.12329E-16  2.532E-05  1.128E-08  9.227E-09  4.355E-14  2.740E-13  1.00E-07
  6.300E+00 2.11651E-16  2.578E-05  1.125E-08  9.222E-09  4.366E-14  2.783E-13  1.00E-07
  6.400E+00 2.10964E-16  2.625E-05  1.123E-08  9.216E-09  4.374E-14  2.825E-13  1.00E-07
  6.500E+00 2.10270E-16  2.672E-05  1.120E-08  9.211E-09  4.379E-14  2.868E-13  1.00E-07
  6.600E+00 2.09569E-16  2.718E-05  1.117E-08  9.205E-09  4.382E-14  2.910E-13  1.00E-07
  6.700E+00 2.08859E-16  2.766E-05  1.115E-08  9.199E-09  4.382E-14  2.953E-13  1.00E-07
  6.800E+00 2.08143E-16  2.813E-05  1.112E-08  9.193E-09  4.379E-14  2.995E-13  1.00E-07
  6.900E+00 2.07418E-16  2.861E-05  1.109E-08  9.187E-09  4.373E-14  3.037E-13  1.00E-07
  7.000E+00 2.06687E-16  2.909E-05  1.106E-08  9.181E-09  4.364E-14  3.080E-13  1.00E-07
  7.100E+00 2.05949E-16  2.958E-05  1.104E-08  9.175E-09  4.352E-14  3.122E-13  1.00E-07
  7.200E+00 2.05204E-16  3.006E-05  1.101E-08  9.168E-09  4.338E-14  3.164E-13  1.00E-07
  7.300E+00 2.04452E-16  3.055E-05  1.098E-08  9.162E-09  4.320E-14  3.206E-13  1.00E-07
  7.400E+00 2.03693E-16  3.105E-05  1.095E-08  9.156E-09  4.300E-14  3.248E-13  1.00E-07
  7.500E+00 2.02928E-16  3.154E-05  1.092E-08  9.149E-09  4.276E-14  3.289E-13  1.00E-07
  7.600E+00 2.02156E-16  3.204E-05  1.089E-08  9.142E-09  4.249E-14  3.331E-13  1.00E-07
  7.700E+00 2.01378E-16  3.254E-05  1.086E-08  9.136E-09  4.220E-14  3.373E-13  1.00E-07
  7.800E+00 2.00594E-16  3.305E-05  1.083E-08  9.129E-09  4.187E-14  3.414E-13  1.00E-07
  7.900E+00 1.99804E-16  3.356E-05  1.080E-08  9.122E-09  4.151E-14  3.456E-13  1.00E-07
  8.000E+00 1.99008E-16  3.407E-05  1.077E-08  9.115E-09  4.112E-14  3.497E-13  1.00E-07
  8.100E+00 1.98206E-16  3.459E-05  1.074E-08  9.108E-09  4.070E-14  3.538E-13  1.00E-07
  8.200E+00 1.97399E-16  3.511E-05  1.070E-08  9.101E-09  4.024E-14  3.579E-13  1.00E-07
  8.300E+00 1.96586E-16  3.563E-05  1.067E-08  9.094E-09  3.976E-14  3.620E-13  1.00E-07
  8.400E+00 1.95768E-16  3.616E-05  1.064E-08  9.087E-09  3.924E-14  3.661E-13  1.00E-07
  8.500E+00 1.94944E-16  3.669E-05  1.061E-08  9.079E-09  3.869E-14  3.702E-13  1.00E-07
  8.600E+00 1.94116E-16  3.722E-05  1.057E-08  9.072E-09  3.811E-14  3.743E-13  1.00E-07
  8.700E+00 1.93282E-16  3.776E-05  1.054E-08  9.064E-09  3.749E-14  3.784E-13  1.00E-07
