

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 8.60000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.13881366E-01      0.00000000E+00
       1     -1.26721479E+00     -1.26527218E+00
       2      6.23533637E-01      6.23769439E-01
       3      2.02298652E-01      2.02347703E-01
       4      7.21695834E-02      7.21843818E-02
       5      2.72410669E-02      2.72462387E-02
       6      1.06330015E-02      1.06349341E-02
       7      4.24279188E-03      4.24354128E-03
       8      1.71953792E-03      1.71983547E-03
       9      7.04968575E-04      7.05088700E-04
      10      2.91547110E-04      2.91596207E-04
      11      1.21378883E-04      1.21399138E-04
      12      5.07936228E-05      5.08020398E-05
      13      2.13403796E-05      2.13438966E-05
      14      8.99364174E-06      8.99511762E-06
      15      3.79938075E-06      3.80000216E-06
      16      1.60807246E-06      1.60833479E-06
      17      6.81613348E-07      6.81724315E-07
      18      2.89250613E-07      2.89297625E-07
      19      1.22859582E-07      1.22879527E-07
      20      5.22228364E-08      5.22313035E-08
      21      2.22107618E-08      2.22143613E-08
      22      9.45080937E-09      9.45233636E-09
      23      4.02287683E-09      4.02352836E-09
      24      1.71291715E-09      1.71319481E-09
      25      7.29490457E-10      7.29612190E-10
      26      3.10698525E-10      3.10751356E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.02064E-16  0.000E+00  9.516E-09  1.056E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.02064E-16  2.005E-10  9.516E-09  1.056E-08 -2.905E-18 -1.096E-18  1.00E-07
  1.250E-04 2.02064E-16  2.506E-10  9.516E-09  1.056E-08 -3.632E-18 -1.370E-18  1.00E-07
  1.500E-04 2.02064E-16  3.007E-10  9.516E-09  1.056E-08 -4.358E-18 -1.643E-18  1.00E-07
  1.750E-04 2.02064E-16  3.508E-10  9.516E-09  1.056E-08 -5.085E-18 -1.917E-18  1.00E-07
  2.000E-04 2.02064E-16  4.009E-10  9.516E-09  1.056E-08 -5.811E-18 -2.191E-18  1.00E-07
  2.250E-04 2.02064E-16  4.511E-10  9.516E-09  1.056E-08 -6.537E-18 -2.465E-18  1.00E-07
  2.500E-04 2.02064E-16  5.012E-10  9.516E-09  1.056E-08 -7.264E-18 -2.739E-18  1.00E-07
  2.750E-04 2.02064E-16  5.513E-10  9.516E-09  1.056E-08 -7.990E-18 -3.013E-18  1.00E-07
  3.000E-04 2.02064E-16  6.014E-10  9.516E-09  1.056E-08 -8.716E-18 -3.287E-18  1.00E-07
  3.250E-04 2.02064E-16  6.515E-10  9.516E-09  1.056E-08 -9.443E-18 -3.561E-18  1.00E-07
  3.500E-04 2.02064E-16  7.016E-10  9.516E-09  1.056E-08 -1.017E-17 -3.835E-18  1.00E-07
  3.750E-04 2.02064E-16  7.518E-10  9.516E-09  1.056E-08 -1.090E-17 -4.109E-18  1.00E-07
  4.000E-04 2.02064E-16  8.019E-10  9.516E-09  1.056E-08 -1.162E-17 -4.382E-18  1.00E-07
  4.250E-04 2.02064E-16  8.520E-10  9.516E-09  1.056E-08 -1.235E-17 -4.656E-18  1.00E-07
  4.500E-04 2.02064E-16  9.021E-10  9.516E-09  1.056E-08 -1.307E-17 -4.930E-18  1.00E-07
  4.750E-04 2.02064E-16  9.522E-10  9.516E-09  1.056E-08 -1.380E-17 -5.204E-18  1.00E-07
  5.000E-04 2.02064E-16  1.002E-09  9.516E-09  1.056E-08 -1.453E-17 -5.478E-18  1.00E-07
  5.250E-04 2.02064E-16  1.052E-09  9.516E-09  1.056E-08 -1.525E-17 -5.752E-18  1.00E-07
  5.500E-04 2.02064E-16  1.103E-09  9.516E-09  1.056E-08 -1.598E-17 -6.026E-18  1.00E-07
  5.750E-04 2.02064E-16  1.153E-09  9.516E-09  1.056E-08 -1.671E-17 -6.300E-18  1.00E-07
  6.000E-04 2.02064E-16  1.203E-09  9.516E-09  1.056E-08 -1.743E-17 -6.574E-18  1.00E-07
  6.250E-04 2.02064E-16  1.253E-09  9.516E-09  1.056E-08 -1.816E-17 -6.848E-18  1.00E-07
  6.500E-04 2.02064E-16  1.303E-09  9.516E-09  1.056E-08 -1.889E-17 -7.121E-18  1.00E-07
  6.750E-04 2.02064E-16  1.353E-09  9.516E-09  1.056E-08 -1.961E-17 -7.395E-18  1.00E-07
  7.000E-04 2.02064E-16  1.403E-09  9.516E-09  1.056E-08 -2.034E-17 -7.669E-18  1.00E-07
  7.250E-04 2.02064E-16  1.453E-09  9.516E-09  1.056E-08 -2.106E-17 -7.943E-18  1.00E-07
  7.500E-04 2.02064E-16  1.504E-09  9.516E-09  1.056E-08 -2.179E-17 -8.217E-18  1.00E-07
  7.750E-04 2.02064E-16  1.554E-09  9.516E-09  1.056E-08 -2.252E-17 -8.491E-18  1.00E-07
  8.000E-04 2.02064E-16  1.604E-09  9.516E-09  1.056E-08 -2.324E-17 -8.765E-18  1.00E-07
  8.250E-04 2.02064E-16  1.654E-09  9.516E-09  1.056E-08 -2.397E-17 -9.039E-18  1.00E-07
  8.500E-04 2.02064E-16  1.704E-09  9.516E-09  1.056E-08 -2.470E-17 -9.313E-18  1.00E-07
  8.750E-04 2.02064E-16  1.754E-09  9.516E-09  1.056E-08 -2.542E-17 -9.587E-18  1.00E-07
  9.000E-04 2.02064E-16  1.804E-09  9.516E-09  1.056E-08 -2.615E-17 -9.860E-18  1.00E-07
  9.250E-04 2.02064E-16  1.854E-09  9.516E-09  1.056E-08 -2.688E-17 -1.013E-17  1.00E-07
  9.500E-04 2.02064E-16  1.904E-09  9.516E-09  1.056E-08 -2.760E-17 -1.041E-17  1.00E-07
  9.750E-04 2.02064E-16  1.955E-09  9.516E-09  1.056E-08 -2.833E-17 -1.068E-17  1.00E-07
  1.000E-03 2.02064E-16  2.005E-09  9.516E-09  1.056E-08 -2.905E-17 -1.096E-17  1.00E-07
  1.250E-03 2.02064E-16  2.506E-09  9.516E-09  1.056E-08 -3.632E-17 -1.370E-17  1.00E-07
  1.500E-03 2.02064E-16  3.007E-09  9.516E-09  1.056E-08 -4.358E-17 -1.643E-17  1.00E-07
  1.750E-03 2.02064E-16  3.508E-09  9.516E-09  1.056E-08 -5.085E-17 -1.917E-17  1.00E-07
  2.000E-03 2.02064E-16  4.009E-09  9.516E-09  1.056E-08 -5.811E-17 -2.191E-17  1.00E-07
  2.250E-03 2.02064E-16  4.511E-09  9.516E-09  1.056E-08 -6.537E-17 -2.465E-17  1.00E-07
  2.500E-03 2.02064E-16  5.012E-09  9.516E-09  1.056E-08 -7.264E-17 -2.739E-17  1.00E-07
  2.750E-03 2.02064E-16  5.513E-09  9.516E-09  1.056E-08 -7.990E-17 -3.013E-17  1.00E-07
  3.000E-03 2.02064E-16  6.014E-09  9.516E-09  1.056E-08 -8.716E-17 -3.287E-17  1.00E-07
  3.250E-03 2.02064E-16  6.515E-09  9.516E-09  1.056E-08 -9.443E-17 -3.561E-17  1.00E-07
  3.500E-03 2.02064E-16  7.016E-09  9.516E-09  1.056E-08 -1.017E-16 -3.835E-17  1.00E-07
  3.750E-03 2.02064E-16  7.518E-09  9.516E-09  1.056E-08 -1.090E-16 -4.109E-17  1.00E-07
  4.000E-03 2.02064E-16  8.019E-09  9.516E-09  1.056E-08 -1.162E-16 -4.382E-17  1.00E-07
  4.250E-03 2.02064E-16  8.520E-09  9.516E-09  1.056E-08 -1.235E-16 -4.656E-17  1.00E-07
  4.500E-03 2.02064E-16  9.021E-09  9.516E-09  1.056E-08 -1.307E-16 -4.930E-17  1.00E-07
  4.750E-03 2.02064E-16  9.522E-09  9.516E-09  1.056E-08 -1.380E-16 -5.204E-17  1.00E-07
  5.000E-03 2.02064E-16  1.002E-08  9.516E-09  1.056E-08 -1.453E-16 -5.478E-17  1.00E-07
  5.250E-03 2.02064E-16  1.052E-08  9.516E-09  1.056E-08 -1.525E-16 -5.752E-17  1.00E-07
  5.500E-03 2.02064E-16  1.103E-08  9.516E-09  1.056E-08 -1.598E-16 -6.026E-17  1.00E-07
  5.750E-03 2.02064E-16  1.153E-08  9.516E-09  1.056E-08 -1.671E-16 -6.300E-17  1.00E-07
  6.000E-03 2.02064E-16  1.203E-08  9.516E-09  1.056E-08 -1.743E-16 -6.574E-17  1.00E-07
  6.250E-03 2.02064E-16  1.253E-08  9.516E-09  1.056E-08 -1.816E-16 -6.848E-17  1.00E-07
  6.500E-03 2.02064E-16  1.303E-08  9.516E-09  1.056E-08 -1.889E-16 -7.121E-17  1.00E-07
