

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.12000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -5.83015540E-01      0.00000000E+00
       1      1.36040907E+00      1.36155130E+00
       2      7.57350384E-01      7.57631837E-01
       3      4.44415723E-01      4.44538959E-01
       4      2.64330901E-01      2.64396113E-01
       5      1.58317615E-01      1.58354386E-01
       6      9.54768673E-02      9.54982219E-02
       7      5.79694247E-02      5.79820549E-02
       8      3.54158694E-02      3.54234367E-02
       9      2.17574828E-02      2.17620610E-02
      10      1.34326385E-02      1.34354299E-02
      11      8.32956452E-03      8.33127709E-03
      12      5.18553029E-03      5.18658661E-03
      13      3.23969318E-03      3.24034773E-03
      14      2.03051158E-03      2.03091883E-03
      15      1.27633470E-03      1.27658900E-03
      16      8.04376961E-04      8.04536275E-04
      17      5.08134282E-04      5.08234384E-04
      18      3.21674909E-04      3.21737974E-04
      19      2.04022977E-04      2.04062804E-04
      20      1.29620769E-04      1.29645974E-04
      21      8.24747401E-05      8.24907229E-05
      22      5.25462914E-05      5.25564436E-05
      23      3.35172461E-05      3.35237046E-05
      24      2.14011146E-05      2.14052288E-05
      25      1.36769398E-05      1.36795638E-05
      26      8.74730607E-06      8.74898134E-06
      27      5.59817206E-06      5.59924259E-06
      28      3.58478709E-06      3.58547173E-06
      29      2.29661885E-06      2.29705698E-06
      30      1.47194070E-06      1.47222125E-06
      31      9.43710540E-07      9.43890271E-07
      32      6.05214076E-07      6.05329269E-07
      33      3.88220663E-07      3.88294513E-07
      34      2.49073982E-07      2.49121346E-07
      35      1.59823684E-07      1.59854063E-07
      36      1.02565641E-07      1.02585129E-07
      37      6.58260315E-08      6.58385403E-08
      38      4.22491533E-08      4.22571788E-08
      39      2.71176800E-08      2.71228309E-08
      40      1.74057026E-08      1.74090091E-08
      41      1.11719755E-08      1.11740982E-08
      42      7.17072315E-09      7.17208944E-09
      43      4.60234313E-09      4.60321531E-09
      44      2.95372393E-09      2.95428332E-09
      45      1.89561670E-09      1.89597804E-09
      46      1.21648189E-09      1.21671582E-09
      47      7.80610780E-10      7.80757968E-10
      48      5.00832106E-10      5.00926278E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 4.32184E-16  0.000E+00  1.787E-08  1.062E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 4.32184E-16  2.188E-10  1.787E-08  1.062E-08  5.570E-18  5.954E-18  1.00E-07
  1.250E-04 4.32184E-16  2.735E-10  1.787E-08  1.062E-08  6.962E-18  7.443E-18  1.00E-07
  1.500E-04 4.32184E-16  3.283E-10  1.787E-08  1.062E-08  8.354E-18  8.931E-18  1.00E-07
  1.750E-04 4.32184E-16  3.830E-10  1.787E-08  1.062E-08  9.747E-18  1.042E-17  1.00E-07
  2.000E-04 4.32184E-16  4.377E-10  1.787E-08  1.062E-08  1.114E-17  1.191E-17  1.00E-07
  2.250E-04 4.32184E-16  4.924E-10  1.787E-08  1.062E-08  1.253E-17  1.340E-17  1.00E-07
  2.500E-04 4.32184E-16  5.471E-10  1.787E-08  1.062E-08  1.392E-17  1.489E-17  1.00E-07
  2.750E-04 4.32184E-16  6.018E-10  1.787E-08  1.062E-08  1.532E-17  1.637E-17  1.00E-07
  3.000E-04 4.32184E-16  6.565E-10  1.787E-08  1.062E-08  1.671E-17  1.786E-17  1.00E-07
  3.250E-04 4.32184E-16  7.112E-10  1.787E-08  1.062E-08  1.810E-17  1.935E-17  1.00E-07
  3.500E-04 4.32184E-16  7.659E-10  1.787E-08  1.062E-08  1.949E-17  2.084E-17  1.00E-07
  3.750E-04 4.32184E-16  8.206E-10  1.787E-08  1.062E-08  2.089E-17  2.233E-17  1.00E-07
  4.000E-04 4.32184E-16  8.754E-10  1.787E-08  1.062E-08  2.228E-17  2.382E-17  1.00E-07
  4.250E-04 4.32184E-16  9.301E-10  1.787E-08  1.062E-08  2.367E-17  2.531E-17  1.00E-07
  4.500E-04 4.32184E-16  9.848E-10  1.787E-08  1.062E-08  2.506E-17  2.679E-17  1.00E-07
  4.750E-04 4.32184E-16  1.039E-09  1.787E-08  1.062E-08  2.646E-17  2.828E-17  1.00E-07
  5.000E-04 4.32184E-16  1.094E-09  1.787E-08  1.062E-08  2.785E-17  2.977E-17  1.00E-07
  5.250E-04 4.32184E-16  1.149E-09  1.787E-08  1.062E-08  2.924E-17  3.126E-17  1.00E-07
  5.500E-04 4.32184E-16  1.204E-09  1.787E-08  1.062E-08  3.063E-17  3.275E-17  1.00E-07
  5.750E-04 4.32184E-16  1.258E-09  1.787E-08  1.062E-08  3.202E-17  3.424E-17  1.00E-07
  6.000E-04 4.32184E-16  1.313E-09  1.787E-08  1.062E-08  3.342E-17  3.573E-17  1.00E-07
  6.250E-04 4.32184E-16  1.368E-09  1.787E-08  1.062E-08  3.481E-17  3.721E-17  1.00E-07
  6.500E-04 4.32184E-16  1.422E-09  1.787E-08  1.062E-08  3.620E-17  3.870E-17  1.00E-07
  6.750E-04 4.32184E-16  1.477E-09  1.787E-08  1.062E-08  3.759E-17  4.019E-17  1.00E-07
  7.000E-04 4.32184E-16  1.532E-09  1.787E-08  1.062E-08  3.899E-17  4.168E-17  1.00E-07
