

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 7.80000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.80441053E-01      0.00000000E+00
       1      2.73015085E-01      2.73069646E-01
       2      1.18882254E-01      1.18900192E-01
       3      5.33351321E-02      5.33425126E-02
       4      2.42597896E-02      2.42630362E-02
       5      1.11039548E-02      1.11054209E-02
       6      5.09436712E-03      5.09503659E-03
       7      2.33796604E-03      2.33827304E-03
       8      1.07219614E-03      1.07233709E-03
       9      4.91122437E-04      4.91187115E-04
      10      2.24648586E-04      2.24678234E-04
      11      1.02612649E-04      1.02626220E-04
      12      4.68057133E-05      4.68119168E-05
      13      2.13220892E-05      2.13249207E-05
      14      9.70132551E-06      9.70261619E-06
      15      4.40900938E-06      4.40959696E-06
      16      2.00168712E-06      2.00195430E-06
      17      9.07884714E-07      9.08006066E-07
      18      4.11410904E-07      4.11465971E-07
      19      1.86277266E-07      1.86302232E-07
      20      8.42769113E-08      8.42882207E-08
      21      3.81018273E-08      3.81069454E-08
      22      1.72143888E-08      1.72167027E-08
      23      7.77254263E-09      7.77358899E-09
      24      3.50737126E-09      3.50784352E-09
      25      1.58185005E-09      1.58206533E-09
      26      7.13037435E-10      7.13131264E-10
      27      3.21212238E-10      3.21254894E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.82930E-17  0.000E+00  5.985E-09  1.572E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.82930E-17 -1.547E-11  5.985E-09  1.572E-09  8.932E-19  1.851E-19  1.00E-07
  1.250E-04 3.82930E-17 -1.934E-11  5.985E-09  1.572E-09  1.116E-18  2.314E-19  1.00E-07
  1.500E-04 3.82930E-17 -2.320E-11  5.985E-09  1.572E-09  1.340E-18  2.777E-19  1.00E-07
  1.750E-04 3.82930E-17 -2.707E-11  5.985E-09  1.572E-09  1.563E-18  3.239E-19  1.00E-07
  2.000E-04 3.82930E-17 -3.094E-11  5.985E-09  1.572E-09  1.786E-18  3.702E-19  1.00E-07
  2.250E-04 3.82930E-17 -3.480E-11  5.985E-09  1.572E-09  2.010E-18  4.165E-19  1.00E-07
  2.500E-04 3.82930E-17 -3.867E-11  5.985E-09  1.572E-09  2.233E-18  4.628E-19  1.00E-07
  2.750E-04 3.82930E-17 -4.254E-11  5.985E-09  1.572E-09  2.456E-18  5.090E-19  1.00E-07
  3.000E-04 3.82930E-17 -4.641E-11  5.985E-09  1.572E-09  2.680E-18  5.553E-19  1.00E-07
  3.250E-04 3.82930E-17 -5.027E-11  5.985E-09  1.572E-09  2.903E-18  6.016E-19  1.00E-07
  3.500E-04 3.82930E-17 -5.414E-11  5.985E-09  1.572E-09  3.126E-18  6.479E-19  1.00E-07
