 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 7.80000E+01 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.98515E-09  1.57196E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.98515E-09  1.57196E-09  8.93174E-19  1.85102E-19
  1.250E-04  1.18994E-12  5.98515E-09  1.57196E-09  1.11647E-18  2.31378E-19
  1.500E-04  1.71346E-12  5.98515E-09  1.57196E-09  1.33976E-18  2.77654E-19
  1.750E-04  2.33225E-12  5.98515E-09  1.57196E-09  1.56305E-18  3.23929E-19
  2.000E-04  3.04617E-12  5.98515E-09  1.57196E-09  1.78635E-18  3.70205E-19
  2.250E-04  3.85530E-12  5.98515E-09  1.57196E-09  2.00964E-18  4.16481E-19
  2.500E-04  4.75964E-12  5.98515E-09  1.57196E-09  2.23293E-18  4.62756E-19
  2.750E-04  5.75917E-12  5.98515E-09  1.57196E-09  2.45623E-18  5.09032E-19
  3.000E-04  6.85391E-12  5.98515E-09  1.57196E-09  2.67952E-18  5.55307E-19
  3.250E-04  8.04379E-12  5.98515E-09  1.57196E-09  2.90281E-18  6.01583E-19
  3.500E-04  9.32893E-12  5.98515E-09  1.57196E-09  3.12611E-18  6.47859E-19
  3.750E-04  1.07092E-11  5.98515E-09  1.57196E-09  3.34940E-18  6.94134E-19
  4.000E-04  1.21847E-11  5.98515E-09  1.57196E-09  3.57269E-18  7.40410E-19
  4.250E-04  1.37554E-11  5.98515E-09  1.57196E-09  3.79599E-18  7.86685E-19
  4.500E-04  1.54213E-11  5.98515E-09  1.57196E-09  4.01928E-18  8.32961E-19
  4.750E-04  1.71823E-11  5.98515E-09  1.57196E-09  4.24257E-18  8.79237E-19
  5.000E-04  1.90386E-11  5.98515E-09  1.57196E-09  4.46587E-18  9.25512E-19
  5.250E-04  2.09900E-11  5.98515E-09  1.57196E-09  4.68916E-18  9.71788E-19
  5.500E-04  2.30367E-11  5.98515E-09  1.57196E-09  4.91246E-18  1.01806E-18
  5.750E-04  2.51785E-11  5.98515E-09  1.57196E-09  5.13575E-18  1.06434E-18
  6.000E-04  2.74156E-11  5.98515E-09  1.57196E-09  5.35904E-18  1.11061E-18
  6.250E-04  2.97478E-11  5.98515E-09  1.57196E-09  5.58234E-18  1.15689E-18
  6.500E-04  3.21752E-11  5.98515E-09  1.57196E-09  5.80563E-18  1.20317E-18
