  8.000E-03 4.39008E-16  1.713E-08  1.815E-08  1.046E-08  5.102E-16  5.012E-16  1.00E-07
  8.250E-03 4.39008E-16  1.767E-08  1.815E-08  1.046E-08  5.261E-16  5.169E-16  1.00E-07
  8.500E-03 4.39008E-16  1.821E-08  1.815E-08  1.046E-08  5.421E-16  5.326E-16  1.00E-07
  8.750E-03 4.39008E-16  1.874E-08  1.815E-08  1.046E-08  5.580E-16  5.482E-16  1.00E-07
  9.000E-03 4.39008E-16  1.928E-08  1.815E-08  1.046E-08  5.740E-16  5.639E-16  1.00E-07
  9.250E-03 4.39008E-16  1.981E-08  1.815E-08  1.046E-08  5.899E-16  5.796E-16  1.00E-07
  9.500E-03 4.39008E-16  2.035E-08  1.815E-08  1.046E-08  6.059E-16  5.952E-16  1.00E-07
  9.750E-03 4.39008E-16  2.088E-08  1.815E-08  1.046E-08  6.218E-16  6.109E-16  1.00E-07
  1.000E-02 4.39008E-16  2.142E-08  1.815E-08  1.046E-08  6.378E-16  6.266E-16  1.00E-07
  1.250E-02 4.39008E-16  2.677E-08  1.815E-08  1.046E-08  7.972E-16  7.832E-16  1.00E-07
  1.500E-02 4.39008E-16  3.213E-08  1.815E-08  1.046E-08  9.566E-16  9.398E-16  1.00E-07
  1.750E-02 4.39007E-16  3.748E-08  1.815E-08  1.046E-08  1.116E-15  1.096E-15  1.00E-07
  2.000E-02 4.39007E-16  4.284E-08  1.815E-08  1.046E-08  1.276E-15  1.253E-15  1.00E-07
  2.250E-02 4.39007E-16  4.819E-08  1.815E-08  1.046E-08  1.435E-15  1.410E-15  1.00E-07
  2.500E-02 4.39007E-16  5.355E-08  1.815E-08  1.046E-08  1.594E-15  1.566E-15  1.00E-07
  2.750E-02 4.39006E-16  5.890E-08  1.815E-08  1.046E-08  1.754E-15  1.723E-15  1.00E-07
  3.000E-02 4.39006E-16  6.425E-08  1.815E-08  1.046E-08  1.913E-15  1.880E-15  1.00E-07
  3.250E-02 4.39006E-16  6.961E-08  1.815E-08  1.046E-08  2.073E-15  2.036E-15  1.00E-07
  3.500E-02 4.39005E-16  7.496E-08  1.815E-08  1.046E-08  2.232E-15  2.193E-15  1.00E-07
  3.750E-02 4.39005E-16  8.032E-08  1.815E-08  1.046E-08  2.392E-15  2.350E-15  1.00E-07
  4.000E-02 4.39005E-16  8.567E-08  1.815E-08  1.046E-08  2.551E-15  2.506E-15  1.00E-07
  4.250E-02 4.39004E-16  9.103E-08  1.815E-08  1.046E-08  2.710E-15  2.663E-15  1.00E-07
  4.500E-02 4.39004E-16  9.638E-08  1.815E-08  1.046E-08  2.870E-15  2.820E-15  1.00E-07
  4.750E-02 4.39003E-16  1.017E-07  1.815E-08  1.046E-08  3.029E-15  2.976E-15  1.00E-07
  5.000E-02 4.39003E-16  1.071E-07  1.815E-08  1.046E-08  3.189E-15  3.133E-15  1.00E-07
  5.250E-02 4.39002E-16  1.124E-07  1.815E-08  1.046E-08  3.348E-15  3.289E-15  1.00E-07
  5.500E-02 4.39002E-16  1.178E-07  1.815E-08  1.046E-08  3.508E-15  3.446E-15  1.00E-07
  5.750E-02 4.39001E-16  1.232E-07  1.815E-08  1.046E-08  3.667E-15  3.603E-15  1.00E-07
  6.000E-02 4.39001E-16  1.285E-07  1.815E-08  1.046E-08  3.826E-15  3.759E-15  1.00E-07
  6.250E-02 4.39000E-16  1.339E-07  1.815E-08  1.046E-08  3.986E-15  3.916E-15  1.00E-07
  6.500E-02 4.38999E-16  1.392E-07  1.815E-08  1.046E-08  4.145E-15  4.073E-15  1.00E-07
  6.750E-02 4.38999E-16  1.446E-07  1.815E-08  1.046E-08  4.305E-15  4.229E-15  1.00E-07
  7.000E-02 4.38998E-16  1.499E-07  1.815E-08  1.046E-08  4.464E-15  4.386E-15  1.00E-07
  7.250E-02 4.38997E-16  1.553E-07  1.815E-08  1.046E-08  4.624E-15  4.543E-15  1.00E-07
  7.500E-02 4.38997E-16  1.606E-07  1.815E-08  1.046E-08  4.783E-15  4.699E-15  1.00E-07
  7.750E-02 4.38996E-16  1.660E-07  1.815E-08  1.046E-08  4.943E-15  4.856E-15  1.00E-07
  8.000E-02 4.38995E-16  1.713E-07  1.815E-08  1.046E-08  5.102E-15  5.012E-15  1.00E-07
  8.250E-02 4.38994E-16  1.767E-07  1.815E-08  1.046E-08  5.261E-15  5.169E-15  1.00E-07
  8.500E-02 4.38993E-16  1.821E-07  1.815E-08  1.046E-08  5.421E-15  5.326E-15  1.00E-07
  8.750E-02 4.38992E-16  1.874E-07  1.815E-08  1.046E-08  5.580E-15  5.482E-15  1.00E-07
  9.000E-02 4.38992E-16  1.928E-07  1.815E-08  1.046E-08  5.740E-15  5.639E-15  1.00E-07
  9.250E-02 4.38991E-16  1.981E-07  1.815E-08  1.046E-08  5.899E-15  5.796E-15  1.00E-07
  9.500E-02 4.38990E-16  2.035E-07  1.815E-08  1.046E-08  6.059E-15  5.952E-15  1.00E-07
  9.750E-02 4.38989E-16  2.088E-07  1.815E-08  1.046E-08  6.218E-15  6.109E-15  1.00E-07
  1.000E-01 4.38988E-16  2.142E-07  1.815E-08  1.046E-08  6.377E-15  6.266E-15  1.00E-07
  1.250E-01 4.38976E-16  2.677E-07  1.815E-08  1.046E-08  7.972E-15  7.832E-15  1.00E-07
  1.500E-01 4.38962E-16  3.213E-07  1.815E-08  1.046E-08  9.566E-15  9.398E-15  1.00E-07
  1.750E-01 4.38946E-16  3.748E-07  1.815E-08  1.046E-08  1.116E-14  1.096E-14  1.00E-07
  2.000E-01 4.38927E-16  4.284E-07  1.815E-08  1.046E-08  1.275E-14  1.253E-14  1.00E-07
  2.250E-01 4.38906E-16  4.820E-07  1.815E-08  1.046E-08  1.435E-14  1.410E-14  1.00E-07
  2.500E-01 4.38882E-16  5.355E-07  1.815E-08  1.046E-08  1.594E-14  1.566E-14  1.00E-07
  2.750E-01 4.38855E-16  5.891E-07  1.815E-08  1.046E-08  1.753E-14  1.723E-14  1.00E-07
  3.000E-01 4.38826E-16  6.427E-07  1.815E-08  1.046E-08  1.913E-14  1.880E-14  1.00E-07
  3.250E-01 4.38794E-16  6.962E-07  1.815E-08  1.046E-08  2.072E-14  2.036E-14  1.00E-07
  3.500E-01 4.38760E-16  7.498E-07  1.815E-08  1.046E-08  2.231E-14  2.193E-14  1.00E-07
  3.750E-01 4.38724E-16  8.034E-07  1.815E-08  1.046E-08  2.390E-14  2.349E-14  1.00E-07
  4.000E-01 4.38684E-16  8.570E-07  1.814E-08  1.046E-08  2.550E-14  2.506E-14  1.00E-07
  4.250E-01 4.38643E-16  9.106E-07  1.814E-08  1.046E-08  2.709E-14  2.663E-14  1.00E-07
  4.500E-01 4.38599E-16  9.642E-07  1.814E-08  1.046E-08  2.868E-14  2.819E-14  1.00E-07
  4.750E-01 4.38552E-16  1.018E-06  1.814E-08  1.046E-08  3.027E-14  2.976E-14  1.00E-07
  5.000E-01 4.38503E-16  1.071E-06  1.814E-08  1.046E-08  3.186E-14  3.132E-14  1.00E-07
  5.250E-01 4.38451E-16  1.125E-06  1.814E-08  1.046E-08  3.345E-14  3.289E-14  1.00E-07
  5.500E-01 4.38397E-16  1.179E-06  1.814E-08  1.046E-08  3.504E-14  3.446E-14  1.00E-07
  5.750E-01 4.38340E-16  1.232E-06  1.814E-08  1.046E-08  3.663E-14  3.602E-14  1.00E-07
  6.000E-01 4.38281E-16  1.286E-06  1.813E-08  1.046E-08  3.822E-14  3.759E-14  1.00E-07
  6.250E-01 4.38219E-16  1.340E-06  1.813E-08  1.046E-08  3.981E-14  3.915E-14  1.00E-07
  6.500E-01 4.38154E-16  1.393E-06  1.813E-08  1.046E-08  4.140E-14  4.072E-14  1.00E-07
  6.750E-01 4.38088E-16  1.447E-06  1.813E-08  1.046E-08  4.298E-14  4.228E-14  1.00E-07
  7.000E-01 4.38018E-16  1.501E-06  1.813E-08  1.046E-08  4.457E-14  4.385E-14  1.00E-07
  7.250E-01 4.37946E-16  1.555E-06  1.813E-08  1.046E-08  4.616E-14  4.541E-14  1.00E-07
  7.500E-01 4.37872E-16  1.608E-06  1.812E-08  1.046E-08  4.774E-14  4.698E-14  1.00E-07
  7.750E-01 4.37795E-16  1.662E-06  1.812E-08  1.046E-08  4.933E-14  4.854E-14  1.00E-07
  8.000E-01 4.37716E-16  1.716E-06  1.812E-08  1.046E-08  5.091E-14  5.011E-14  1.00E-07
  8.250E-01 4.37634E-16  1.770E-06  1.812E-08  1.046E-08  5.250E-14  5.167E-14  1.00E-07
  8.500E-01 4.37550E-16  1.823E-06  1.812E-08  1.046E-08  5.408E-14  5.324E-14  1.00E-07
  8.750E-01 4.37463E-16  1.877E-06  1.811E-08  1.046E-08  5.566E-14  5.480E-14  1.00E-07
  9.000E-01 4.37373E-16  1.931E-06  1.811E-08  1.046E-08  5.724E-14  5.637E-14  1.00E-07
  9.250E-01 4.37282E-16  1.985E-06  1.811E-08  1.046E-08  5.883E-14  5.793E-14  1.00E-07
  9.500E-01 4.37187E-16  2.039E-06  1.811E-08  1.046E-08  6.041E-14  5.950E-14  1.00E-07
  9.750E-01 4.37091E-16  2.093E-06  1.810E-08  1.046E-08  6.199E-14  6.106E-14  1.00E-07
  1.000E+00 4.36991E-16  2.146E-06  1.810E-08  1.046E-08  6.356E-14  6.262E-14  1.00E-07
  1.100E+00 4.36569E-16  2.362E-06  1.809E-08  1.045E-08  6.987E-14  6.888E-14  1.00E-07
  1.200E+00 4.36108E-16  2.578E-06  1.808E-08  1.045E-08  7.617E-14  7.513E-14  1.00E-07
  1.300E+00 4.35607E-16  2.795E-06  1.807E-08  1.045E-08  8.244E-14  8.138E-14  1.00E-07
  1.400E+00 4.35067E-16  3.011E-06  1.805E-08  1.045E-08  8.871E-14  8.763E-14  1.00E-07
  1.500E+00 4.34488E-16  3.228E-06  1.804E-08  1.045E-08  9.495E-14  9.388E-14  1.00E-07
  1.600E+00 4.33870E-16  3.446E-06  1.802E-08  1.044E-08  1.012E-13  1.001E-13  1.00E-07
  1.700E+00 4.33214E-16  3.664E-06  1.800E-08  1.044E-08  1.074E-13  1.064E-13  1.00E-07
  1.800E+00 4.32519E-16  3.882E-06  1.799E-08  1.044E-08  1.136E-13  1.126E-13  1.00E-07
  1.900E+00 4.31786E-16  4.101E-06  1.797E-08  1.044E-08  1.197E-13  1.188E-13  1.00E-07
  2.000E+00 4.31015E-16  4.321E-06  1.795E-08  1.043E-08  1.259E-13  1.251E-13  1.00E-07
  2.100E+00 4.30207E-16  4.541E-06  1.793E-08  1.043E-08  1.320E-13  1.313E-13  1.00E-07
  2.200E+00 4.29362E-16  4.762E-06  1.791E-08  1.043E-08  1.381E-13  1.375E-13  1.00E-07
  2.300E+00 4.28479E-16  4.983E-06  1.788E-08  1.043E-08  1.441E-13  1.437E-13  1.00E-07
  2.400E+00 4.27560E-16  5.205E-06  1.786E-08  1.042E-08  1.502E-13  1.499E-13  1.00E-07
  2.500E+00 4.26605E-16  5.427E-06  1.783E-08  1.042E-08  1.562E-13  1.561E-13  1.00E-07
  2.600E+00 4.25614E-16  5.650E-06  1.781E-08  1.042E-08  1.621E-13  1.624E-13  1.00E-07
  2.700E+00 4.24587E-16  5.874E-06  1.778E-08  1.041E-08  1.681E-13  1.685E-13  1.00E-07
  2.800E+00 4.23525E-16  6.099E-06  1.775E-08  1.041E-08  1.740E-13  1.747E-13  1.00E-07
  2.900E+00 4.22428E-16  6.325E-06  1.773E-08  1.040E-08  1.799E-13  1.809E-13  1.00E-07
  3.000E+00 4.21297E-16  6.551E-06  1.770E-08  1.040E-08  1.857E-13  1.871E-13  1.00E-07
  3.100E+00 4.20131E-16  6.778E-06  1.767E-08  1.040E-08  1.915E-13  1.933E-13  1.00E-07
  3.200E+00 4.18932E-16  7.006E-06  1.763E-08  1.039E-08  1.973E-13  1.995E-13  1.00E-07
  3.300E+00 4.17700E-16  7.235E-06  1.760E-08  1.039E-08  2.030E-13  2.056E-13  1.00E-07
  3.400E+00 4.16435E-16  7.465E-06  1.757E-08  1.038E-08  2.087E-13  2.118E-13  1.00E-07
  3.500E+00 4.15137E-16  7.696E-06  1.753E-08  1.038E-08  2.143E-13  2.179E-13  1.00E-07
  3.600E+00 4.13808E-16  7.928E-06  1.750E-08  1.037E-08  2.199E-13  2.241E-13  1.00E-07
  3.700E+00 4.12447E-16  8.160E-06  1.746E-08  1.037E-08  2.255E-13  2.302E-13  1.00E-07
  3.800E+00 4.11055E-16  8.394E-06  1.743E-08  1.036E-08  2.310E-13  2.364E-13  1.00E-07
  3.900E+00 4.09632E-16  8.629E-06  1.739E-08  1.036E-08  2.365E-13  2.425E-13  1.00E-07
  4.000E+00 4.08179E-16  8.865E-06  1.735E-08  1.035E-08  2.419E-13  2.486E-13  1.00E-07
  4.100E+00 4.06697E-16  9.102E-06  1.731E-08  1.034E-08  2.473E-13  2.547E-13  1.00E-07
  4.200E+00 4.05186E-16  9.341E-06  1.727E-08  1.034E-08  2.527E-13  2.608E-13  1.00E-07
  4.300E+00 4.03646E-16  9.580E-06  1.723E-08  1.033E-08  2.580E-13  2.669E-13  1.00E-07
  4.400E+00 4.02078E-16  9.821E-06  1.719E-08  1.033E-08  2.632E-13  2.730E-13  1.00E-07
  4.500E+00 4.00482E-16  1.006E-05  1.715E-08  1.032E-08  2.684E-13  2.791E-13  1.00E-07
  4.600E+00 3.98859E-16  1.031E-05  1.710E-08  1.031E-08  2.735E-13  2.852E-13  1.00E-07
  4.700E+00 3.97210E-16  1.055E-05  1.706E-08  1.031E-08  2.786E-13  2.912E-13  1.00E-07
  4.800E+00 3.95535E-16  1.080E-05  1.701E-08  1.030E-08  2.837E-13  2.973E-13  1.00E-07
  4.900E+00 3.93834E-16  1.104E-05  1.697E-08  1.029E-08  2.887E-13  3.033E-13  1.00E-07
  5.000E+00 3.92108E-16  1.129E-05  1.692E-08  1.029E-08  2.936E-13  3.094E-13  1.00E-07
  5.100E+00 3.90358E-16  1.154E-05  1.687E-08  1.028E-08  2.985E-13  3.154E-13  1.00E-07
  5.200E+00 3.88584E-16  1.179E-05  1.682E-08  1.027E-08  3.033E-13  3.214E-13  1.00E-07
  5.300E+00 3.86786E-16  1.205E-05  1.677E-08  1.027E-08  3.081E-13  3.274E-13  1.00E-07
  5.400E+00 3.84966E-16  1.230E-05  1.672E-08  1.026E-08  3.128E-13  3.334E-13  1.00E-07
  5.500E+00 3.83124E-16  1.256E-05  1.667E-08  1.025E-08  3.174E-13  3.394E-13  1.00E-07
  5.600E+00 3.81260E-16  1.281E-05  1.662E-08  1.024E-08  3.220E-13  3.454E-13  1.00E-07
  5.700E+00 3.79375E-16  1.307E-05  1.657E-08  1.024E-08  3.265E-13  3.514E-13  1.00E-07
  5.800E+00 3.77469E-16  1.333E-05  1.652E-08  1.023E-08  3.310E-13  3.573E-13  1.00E-07
  5.900E+00 3.75544E-16  1.359E-05  1.646E-08  1.022E-08  3.354E-13  3.633E-13  1.00E-07
  6.000E+00 3.73599E-16  1.386E-05  1.641E-08  1.021E-08  3.398E-13  3.692E-13  1.00E-07
  6.100E+00 3.71635E-16  1.412E-05  1.636E-08  1.020E-08  3.441E-13  3.751E-13  1.00E-07
  6.200E+00 3.69653E-16  1.439E-05  1.630E-08  1.020E-08  3.483E-13  3.810E-13  1.00E-07
  6.300E+00 3.67654E-16  1.466E-05  1.624E-08  1.019E-08  3.525E-13  3.869E-13  1.00E-07
  6.400E+00 3.65637E-16  1.493E-05  1.619E-08  1.018E-08  3.566E-13  3.928E-13  1.00E-07
  6.500E+00 3.63603E-16  1.520E-05  1.613E-08  1.017E-08  3.606E-13  3.987E-13  1.00E-07
  6.600E+00 3.61554E-16  1.548E-05  1.607E-08  1.016E-08  3.646E-13  4.046E-13  1.00E-07
  6.700E+00 3.59489E-16  1.575E-05  1.601E-08  1.015E-08  3.685E-13  4.104E-13  1.00E-07
  6.800E+00 3.57410E-16  1.603E-05  1.595E-08  1.014E-08  3.724E-13  4.163E-13  1.00E-07
  6.900E+00 3.55316E-16  1.631E-05  1.589E-08  1.013E-08  3.761E-13  4.221E-13  1.00E-07
  7.000E+00 3.53208E-16  1.659E-05  1.583E-08  1.012E-08  3.799E-13  4.279E-13  1.00E-07
  7.100E+00 3.51087E-16  1.688E-05  1.577E-08  1.011E-08  3.835E-13  4.338E-13  1.00E-07
  7.200E+00 3.48954E-16  1.716E-05  1.571E-08  1.010E-08  3.871E-13  4.395E-13  1.00E-07
  7.300E+00 3.46808E-16  1.745E-05  1.565E-08  1.009E-08  3.906E-13  4.453E-13  1.00E-07
  7.400E+00 3.44651E-16  1.774E-05  1.559E-08  1.008E-08  3.940E-13  4.511E-13  1.00E-07
  7.500E+00 3.42483E-16  1.803E-05  1.552E-08  1.007E-08  3.974E-13  4.569E-13  1.00E-07
  7.600E+00 3.40305E-16  1.833E-05  1.546E-08  1.006E-08  4.007E-13  4.626E-13  1.00E-07
  7.700E+00 3.38116E-16  1.862E-05  1.540E-08  1.005E-08  4.040E-13  4.683E-13  1.00E-07
  7.800E+00 3.35919E-16  1.892E-05  1.533E-08  1.004E-08  4.071E-13  4.741E-13  1.00E-07
  7.900E+00 3.33712E-16  1.922E-05  1.527E-08  1.003E-08  4.103E-13  4.798E-13  1.00E-07
  8.000E+00 3.31498E-16  1.953E-05  1.520E-08  1.002E-08  4.133E-13  4.854E-13  1.00E-07
  8.100E+00 3.29275E-16  1.983E-05  1.513E-08  1.001E-08  4.163E-13  4.911E-13  1.00E-07
  8.200E+00 3.27045E-16  2.014E-05  1.507E-08  1.000E-08  4.191E-13  4.968E-13  1.00E-07
