  6.000E-04 4.26563E-16  1.335E-09  1.764E-08  1.074E-08  2.962E-17  3.419E-17  1.00E-07
  6.250E-04 4.26563E-16  1.391E-09  1.764E-08  1.074E-08  3.086E-17  3.561E-17  1.00E-07
  6.500E-04 4.26563E-16  1.446E-09  1.764E-08  1.074E-08  3.209E-17  3.704E-17  1.00E-07
  6.750E-04 4.26563E-16  1.502E-09  1.764E-08  1.074E-08  3.333E-17  3.846E-17  1.00E-07
  7.000E-04 4.26563E-16  1.558E-09  1.764E-08  1.074E-08  3.456E-17  3.989E-17  1.00E-07
  7.250E-04 4.26563E-16  1.613E-09  1.764E-08  1.074E-08  3.579E-17  4.131E-17  1.00E-07
  7.500E-04 4.26563E-16  1.669E-09  1.764E-08  1.074E-08  3.703E-17  4.273E-17  1.00E-07
  7.750E-04 4.26563E-16  1.725E-09  1.764E-08  1.074E-08  3.826E-17  4.416E-17  1.00E-07
  8.000E-04 4.26563E-16  1.780E-09  1.764E-08  1.074E-08  3.950E-17  4.558E-17  1.00E-07
  8.250E-04 4.26563E-16  1.836E-09  1.764E-08  1.074E-08  4.073E-17  4.701E-17  1.00E-07
  8.500E-04 4.26563E-16  1.892E-09  1.764E-08  1.074E-08  4.197E-17  4.843E-17  1.00E-07
  8.750E-04 4.26563E-16  1.947E-09  1.764E-08  1.074E-08  4.320E-17  4.986E-17  1.00E-07
  9.000E-04 4.26563E-16  2.003E-09  1.764E-08  1.074E-08  4.443E-17  5.128E-17  1.00E-07
  9.250E-04 4.26563E-16  2.058E-09  1.764E-08  1.074E-08  4.567E-17  5.271E-17  1.00E-07
  9.500E-04 4.26563E-16  2.114E-09  1.764E-08  1.074E-08  4.690E-17  5.413E-17  1.00E-07
  9.750E-04 4.26563E-16  2.170E-09  1.764E-08  1.074E-08  4.814E-17  5.555E-17  1.00E-07
  1.000E-03 4.26563E-16  2.225E-09  1.764E-08  1.074E-08  4.937E-17  5.698E-17  1.00E-07
  1.250E-03 4.26563E-16  2.782E-09  1.764E-08  1.074E-08  6.171E-17  7.122E-17  1.00E-07
  1.500E-03 4.26563E-16  3.338E-09  1.764E-08  1.074E-08  7.406E-17  8.547E-17  1.00E-07
  1.750E-03 4.26563E-16  3.894E-09  1.764E-08  1.074E-08  8.640E-17  9.971E-17  1.00E-07
  2.000E-03 4.26563E-16  4.451E-09  1.764E-08  1.074E-08  9.874E-17  1.140E-16  1.00E-07
  2.250E-03 4.26563E-16  5.007E-09  1.764E-08  1.074E-08  1.111E-16  1.282E-16  1.00E-07
  2.500E-03 4.26563E-16  5.563E-09  1.764E-08  1.074E-08  1.234E-16  1.424E-16  1.00E-07
  2.750E-03 4.26563E-16  6.120E-09  1.764E-08  1.074E-08  1.358E-16  1.567E-16  1.00E-07
  3.000E-03 4.26563E-16  6.676E-09  1.764E-08  1.074E-08  1.481E-16  1.709E-16  1.00E-07
  3.250E-03 4.26563E-16  7.232E-09  1.764E-08  1.074E-08  1.605E-16  1.852E-16  1.00E-07
  3.500E-03 4.26563E-16  7.789E-09  1.764E-08  1.074E-08  1.728E-16  1.994E-16  1.00E-07
  3.750E-03 4.26563E-16  8.345E-09  1.764E-08  1.074E-08  1.851E-16  2.137E-16  1.00E-07
  4.000E-03 4.26563E-16  8.901E-09  1.764E-08  1.074E-08  1.975E-16  2.279E-16  1.00E-07
  4.250E-03 4.26563E-16  9.458E-09  1.764E-08  1.074E-08  2.098E-16  2.422E-16  1.00E-07
  4.500E-03 4.26563E-16  1.001E-08  1.764E-08  1.074E-08  2.222E-16  2.564E-16  1.00E-07
  4.750E-03 4.26563E-16  1.057E-08  1.764E-08  1.074E-08  2.345E-16  2.706E-16  1.00E-07
  5.000E-03 4.26563E-16  1.113E-08  1.764E-08  1.074E-08  2.469E-16  2.849E-16  1.00E-07
  5.250E-03 4.26563E-16  1.168E-08  1.764E-08  1.074E-08  2.592E-16  2.991E-16  1.00E-07
  5.500E-03 4.26563E-16  1.224E-08  1.764E-08  1.074E-08  2.715E-16  3.134E-16  1.00E-07
  5.750E-03 4.26563E-16  1.280E-08  1.764E-08  1.074E-08  2.839E-16  3.276E-16  1.00E-07
  6.000E-03 4.26563E-16  1.335E-08  1.764E-08  1.074E-08  2.962E-16  3.419E-16  1.00E-07
  6.250E-03 4.26563E-16  1.391E-08  1.764E-08  1.074E-08  3.086E-16  3.561E-16  1.00E-07
  6.500E-03 4.26563E-16  1.446E-08  1.764E-08  1.074E-08  3.209E-16  3.704E-16  1.00E-07
  6.750E-03 4.26563E-16  1.502E-08  1.764E-08  1.074E-08  3.333E-16  3.846E-16  1.00E-07
  7.000E-03 4.26563E-16  1.558E-08  1.764E-08  1.074E-08  3.456E-16  3.989E-16  1.00E-07
  7.250E-03 4.26563E-16  1.613E-08  1.764E-08  1.074E-08  3.579E-16  4.131E-16  1.00E-07
  7.500E-03 4.26563E-16  1.669E-08  1.764E-08  1.074E-08  3.703E-16  4.273E-16  1.00E-07
  7.750E-03 4.26563E-16  1.725E-08  1.764E-08  1.074E-08  3.826E-16  4.416E-16  1.00E-07
  8.000E-03 4.26563E-16  1.780E-08  1.764E-08  1.074E-08  3.950E-16  4.558E-16  1.00E-07
  8.250E-03 4.26563E-16  1.836E-08  1.764E-08  1.074E-08  4.073E-16  4.701E-16  1.00E-07
  8.500E-03 4.26563E-16  1.892E-08  1.764E-08  1.074E-08  4.197E-16  4.843E-16  1.00E-07
  8.750E-03 4.26563E-16  1.947E-08  1.764E-08  1.074E-08  4.320E-16  4.986E-16  1.00E-07
  9.000E-03 4.26563E-16  2.003E-08  1.764E-08  1.074E-08  4.443E-16  5.128E-16  1.00E-07
  9.250E-03 4.26563E-16  2.058E-08  1.764E-08  1.074E-08  4.567E-16  5.271E-16  1.00E-07
  9.500E-03 4.26563E-16  2.114E-08  1.764E-08  1.074E-08  4.690E-16  5.413E-16  1.00E-07
  9.750E-03 4.26563E-16  2.170E-08  1.764E-08  1.074E-08  4.814E-16  5.555E-16  1.00E-07
  1.000E-02 4.26563E-16  2.225E-08  1.764E-08  1.074E-08  4.937E-16  5.698E-16  1.00E-07
  1.250E-02 4.26563E-16  2.782E-08  1.764E-08  1.074E-08  6.171E-16  7.122E-16  1.00E-07
  1.500E-02 4.26563E-16  3.338E-08  1.764E-08  1.074E-08  7.406E-16  8.547E-16  1.00E-07
  1.750E-02 4.26563E-16  3.894E-08  1.764E-08  1.074E-08  8.640E-16  9.971E-16  1.00E-07
  2.000E-02 4.26563E-16  4.451E-08  1.764E-08  1.074E-08  9.874E-16  1.140E-15  1.00E-07
  2.250E-02 4.26563E-16  5.007E-08  1.764E-08  1.074E-08  1.111E-15  1.282E-15  1.00E-07
  2.500E-02 4.26562E-16  5.563E-08  1.764E-08  1.074E-08  1.234E-15  1.424E-15  1.00E-07
  2.750E-02 4.26562E-16  6.120E-08  1.764E-08  1.074E-08  1.358E-15  1.567E-15  1.00E-07
  3.000E-02 4.26562E-16  6.676E-08  1.764E-08  1.074E-08  1.481E-15  1.709E-15  1.00E-07
  3.250E-02 4.26562E-16  7.232E-08  1.764E-08  1.074E-08  1.605E-15  1.852E-15  1.00E-07
  3.500E-02 4.26561E-16  7.789E-08  1.764E-08  1.074E-08  1.728E-15  1.994E-15  1.00E-07
  3.750E-02 4.26561E-16  8.345E-08  1.764E-08  1.074E-08  1.851E-15  2.137E-15  1.00E-07
  4.000E-02 4.26561E-16  8.901E-08  1.764E-08  1.074E-08  1.975E-15  2.279E-15  1.00E-07
  4.250E-02 4.26560E-16  9.458E-08  1.764E-08  1.074E-08  2.098E-15  2.422E-15  1.00E-07
  4.500E-02 4.26560E-16  1.001E-07  1.764E-08  1.074E-08  2.222E-15  2.564E-15  1.00E-07
  4.750E-02 4.26560E-16  1.057E-07  1.764E-08  1.074E-08  2.345E-15  2.706E-15  1.00E-07
  5.000E-02 4.26559E-16  1.113E-07  1.764E-08  1.074E-08  2.469E-15  2.849E-15  1.00E-07
  5.250E-02 4.26559E-16  1.168E-07  1.764E-08  1.074E-08  2.592E-15  2.991E-15  1.00E-07
  5.500E-02 4.26558E-16  1.224E-07  1.764E-08  1.074E-08  2.715E-15  3.134E-15  1.00E-07
  5.750E-02 4.26558E-16  1.280E-07  1.764E-08  1.074E-08  2.839E-15  3.276E-15  1.00E-07
  6.000E-02 4.26557E-16  1.335E-07  1.764E-08  1.074E-08  2.962E-15  3.419E-15  1.00E-07
  6.250E-02 4.26557E-16  1.391E-07  1.764E-08  1.074E-08  3.086E-15  3.561E-15  1.00E-07
  6.500E-02 4.26556E-16  1.446E-07  1.764E-08  1.074E-08  3.209E-15  3.704E-15  1.00E-07
  6.750E-02 4.26556E-16  1.502E-07  1.764E-08  1.074E-08  3.333E-15  3.846E-15  1.00E-07
  7.000E-02 4.26555E-16  1.558E-07  1.764E-08  1.074E-08  3.456E-15  3.988E-15  1.00E-07
  7.250E-02 4.26554E-16  1.613E-07  1.764E-08  1.074E-08  3.579E-15  4.131E-15  1.00E-07
  7.500E-02 4.26554E-16  1.669E-07  1.764E-08  1.074E-08  3.703E-15  4.273E-15  1.00E-07
  7.750E-02 4.26553E-16  1.725E-07  1.764E-08  1.074E-08  3.826E-15  4.416E-15  1.00E-07
  8.000E-02 4.26552E-16  1.780E-07  1.764E-08  1.074E-08  3.950E-15  4.558E-15  1.00E-07
  8.250E-02 4.26552E-16  1.836E-07  1.764E-08  1.074E-08  4.073E-15  4.701E-15  1.00E-07
  8.500E-02 4.26551E-16  1.892E-07  1.764E-08  1.074E-08  4.196E-15  4.843E-15  1.00E-07
  8.750E-02 4.26550E-16  1.947E-07  1.764E-08  1.074E-08  4.320E-15  4.986E-15  1.00E-07
  9.000E-02 4.26549E-16  2.003E-07  1.764E-08  1.074E-08  4.443E-15  5.128E-15  1.00E-07
  9.250E-02 4.26549E-16  2.058E-07  1.764E-08  1.074E-08  4.567E-15  5.270E-15  1.00E-07
  9.500E-02 4.26548E-16  2.114E-07  1.764E-08  1.074E-08  4.690E-15  5.413E-15  1.00E-07
  9.750E-02 4.26547E-16  2.170E-07  1.764E-08  1.074E-08  4.814E-15  5.555E-15  1.00E-07
  1.000E-01 4.26546E-16  2.225E-07  1.764E-08  1.074E-08  4.937E-15  5.698E-15  1.00E-07
  1.250E-01 4.26537E-16  2.782E-07  1.764E-08  1.074E-08  6.171E-15  7.122E-15  1.00E-07
  1.500E-01 4.26525E-16  3.338E-07  1.764E-08  1.074E-08  7.405E-15  8.547E-15  1.00E-07
  1.750E-01 4.26511E-16  3.895E-07  1.764E-08  1.074E-08  8.639E-15  9.971E-15  1.00E-07
  2.000E-01 4.26494E-16  4.451E-07  1.764E-08  1.074E-08  9.873E-15  1.140E-14  1.00E-07
  2.250E-01 4.26476E-16  5.007E-07  1.764E-08  1.074E-08  1.111E-14  1.282E-14  1.00E-07
  2.500E-01 4.26456E-16  5.564E-07  1.764E-08  1.074E-08  1.234E-14  1.424E-14  1.00E-07
  2.750E-01 4.26433E-16  6.121E-07  1.764E-08  1.074E-08  1.357E-14  1.567E-14  1.00E-07
  3.000E-01 4.26408E-16  6.677E-07  1.764E-08  1.074E-08  1.481E-14  1.709E-14  1.00E-07
  3.250E-01 4.26381E-16  7.234E-07  1.763E-08  1.074E-08  1.604E-14  1.852E-14  1.00E-07
  3.500E-01 4.26352E-16  7.791E-07  1.763E-08  1.074E-08  1.727E-14  1.994E-14  1.00E-07
  3.750E-01 4.26321E-16  8.347E-07  1.763E-08  1.074E-08  1.851E-14  2.137E-14  1.00E-07
  4.000E-01 4.26287E-16  8.904E-07  1.763E-08  1.074E-08  1.974E-14  2.279E-14  1.00E-07
  4.250E-01 4.26252E-16  9.461E-07  1.763E-08  1.074E-08  2.097E-14  2.421E-14  1.00E-07
  4.500E-01 4.26214E-16  1.002E-06  1.763E-08  1.074E-08  2.220E-14  2.564E-14  1.00E-07
  4.750E-01 4.26174E-16  1.058E-06  1.763E-08  1.074E-08  2.343E-14  2.706E-14  1.00E-07
  5.000E-01 4.26132E-16  1.113E-06  1.763E-08  1.074E-08  2.467E-14  2.849E-14  1.00E-07
  5.250E-01 4.26088E-16  1.169E-06  1.763E-08  1.074E-08  2.590E-14  2.991E-14  1.00E-07
  5.500E-01 4.26042E-16  1.225E-06  1.763E-08  1.074E-08  2.713E-14  3.133E-14  1.00E-07
  5.750E-01 4.25993E-16  1.280E-06  1.762E-08  1.074E-08  2.836E-14  3.276E-14  1.00E-07
  6.000E-01 4.25943E-16  1.336E-06  1.762E-08  1.074E-08  2.959E-14  3.418E-14  1.00E-07
  6.250E-01 4.25890E-16  1.392E-06  1.762E-08  1.074E-08  3.082E-14  3.561E-14  1.00E-07
  6.500E-01 4.25835E-16  1.448E-06  1.762E-08  1.074E-08  3.205E-14  3.703E-14  1.00E-07
  6.750E-01 4.25778E-16  1.503E-06  1.762E-08  1.074E-08  3.328E-14  3.845E-14  1.00E-07
  7.000E-01 4.25719E-16  1.559E-06  1.762E-08  1.074E-08  3.451E-14  3.988E-14  1.00E-07
  7.250E-01 4.25657E-16  1.615E-06  1.762E-08  1.074E-08  3.573E-14  4.130E-14  1.00E-07
  7.500E-01 4.25594E-16  1.671E-06  1.761E-08  1.074E-08  3.696E-14  4.272E-14  1.00E-07
  7.750E-01 4.25528E-16  1.727E-06  1.761E-08  1.074E-08  3.819E-14  4.415E-14  1.00E-07
  8.000E-01 4.25460E-16  1.783E-06  1.761E-08  1.074E-08  3.942E-14  4.557E-14  1.00E-07
  8.250E-01 4.25391E-16  1.838E-06  1.761E-08  1.074E-08  4.064E-14  4.699E-14  1.00E-07
  8.500E-01 4.25319E-16  1.894E-06  1.761E-08  1.074E-08  4.187E-14  4.842E-14  1.00E-07
  8.750E-01 4.25244E-16  1.950E-06  1.760E-08  1.074E-08  4.309E-14  4.984E-14  1.00E-07
  9.000E-01 4.25168E-16  2.006E-06  1.760E-08  1.074E-08  4.432E-14  5.126E-14  1.00E-07
  9.250E-01 4.25090E-16  2.062E-06  1.760E-08  1.074E-08  4.554E-14  5.268E-14  1.00E-07
  9.500E-01 4.25009E-16  2.118E-06  1.760E-08  1.074E-08  4.677E-14  5.411E-14  1.00E-07
  9.750E-01 4.24927E-16  2.174E-06  1.760E-08  1.074E-08  4.799E-14  5.553E-14  1.00E-07
  1.000E+00 4.24842E-16  2.230E-06  1.759E-08  1.074E-08  4.921E-14  5.695E-14  1.00E-07
  1.100E+00 4.24481E-16  2.454E-06  1.758E-08  1.074E-08  5.410E-14  6.264E-14  1.00E-07
  1.200E+00 4.24087E-16  2.678E-06  1.757E-08  1.073E-08  5.897E-14  6.833E-14  1.00E-07
  1.300E+00 4.23659E-16  2.903E-06  1.756E-08  1.073E-08  6.383E-14  7.401E-14  1.00E-07
  1.400E+00 4.23198E-16  3.128E-06  1.755E-08  1.073E-08  6.868E-14  7.970E-14  1.00E-07
  1.500E+00 4.22703E-16  3.353E-06  1.754E-08  1.073E-08  7.352E-14  8.538E-14  1.00E-07
  1.600E+00 4.22174E-16  3.579E-06  1.752E-08  1.073E-08  7.834E-14  9.106E-14  1.00E-07
  1.700E+00 4.21613E-16  3.805E-06  1.751E-08  1.072E-08  8.315E-14  9.674E-14  1.00E-07
  1.800E+00 4.21018E-16  4.031E-06  1.749E-08  1.072E-08  8.794E-14  1.024E-13  1.00E-07
  1.900E+00 4.20391E-16  4.258E-06  1.748E-08  1.072E-08  9.272E-14  1.081E-13  1.00E-07
  2.000E+00 4.19732E-16  4.486E-06  1.746E-08  1.072E-08  9.748E-14  1.137E-13  1.00E-07
  2.100E+00 4.19040E-16  4.714E-06  1.744E-08  1.071E-08  1.022E-13  1.194E-13  1.00E-07
  2.200E+00 4.18316E-16  4.943E-06  1.742E-08  1.071E-08  1.069E-13  1.251E-13  1.00E-07
  2.300E+00 4.17560E-16  5.172E-06  1.740E-08  1.071E-08  1.116E-13  1.307E-13  1.00E-07
  2.400E+00 4.16772E-16  5.402E-06  1.738E-08  1.071E-08  1.163E-13  1.364E-13  1.00E-07
  2.500E+00 4.15953E-16  5.632E-06  1.736E-08  1.070E-08  1.210E-13  1.420E-13  1.00E-07
  2.600E+00 4.15103E-16  5.864E-06  1.734E-08  1.070E-08  1.256E-13  1.477E-13  1.00E-07
  2.700E+00 4.14221E-16  6.095E-06  1.732E-08  1.070E-08  1.302E-13  1.533E-13  1.00E-07
  2.800E+00 4.13310E-16  6.328E-06  1.729E-08  1.069E-08  1.348E-13  1.590E-13  1.00E-07
  2.900E+00 4.12368E-16  6.561E-06  1.727E-08  1.069E-08  1.393E-13  1.646E-13  1.00E-07
  3.000E+00 4.11396E-16  6.795E-06  1.724E-08  1.068E-08  1.439E-13  1.702E-13  1.00E-07
  3.100E+00 4.10394E-16  7.030E-06  1.721E-08  1.068E-08  1.484E-13  1.759E-13  1.00E-07
  3.200E+00 4.09362E-16  7.266E-06  1.719E-08  1.068E-08  1.529E-13  1.815E-13  1.00E-07
  3.300E+00 4.08302E-16  7.503E-06  1.716E-08  1.067E-08  1.573E-13  1.871E-13  1.00E-07
  3.400E+00 4.07213E-16  7.740E-06  1.713E-08  1.067E-08  1.617E-13  1.927E-13  1.00E-07
  3.500E+00 4.06095E-16  7.978E-06  1.710E-08  1.066E-08  1.661E-13  1.983E-13  1.00E-07
  3.600E+00 4.04949E-16  8.218E-06  1.707E-08  1.066E-08  1.705E-13  2.039E-13  1.00E-07
  3.700E+00 4.03776E-16  8.458E-06  1.704E-08  1.065E-08  1.748E-13  2.095E-13  1.00E-07
  3.800E+00 4.02575E-16  8.699E-06  1.701E-08  1.065E-08  1.791E-13  2.151E-13  1.00E-07
  3.900E+00 4.01346E-16  8.941E-06  1.697E-08  1.064E-08  1.833E-13  2.207E-13  1.00E-07
  4.000E+00 4.00092E-16  9.185E-06  1.694E-08  1.064E-08  1.875E-13  2.263E-13  1.00E-07
  4.100E+00 3.98811E-16  9.429E-06  1.690E-08  1.063E-08  1.917E-13  2.318E-13  1.00E-07
  4.200E+00 3.97503E-16  9.674E-06  1.687E-08  1.063E-08  1.959E-13  2.374E-13  1.00E-07
  4.300E+00 3.96171E-16  9.921E-06  1.683E-08  1.062E-08  2.000E-13  2.429E-13  1.00E-07
  4.400E+00 3.94813E-16  1.017E-05  1.680E-08  1.062E-08  2.041E-13  2.485E-13  1.00E-07
  4.500E+00 3.93430E-16  1.042E-05  1.676E-08  1.061E-08  2.081E-13  2.540E-13  1.00E-07
  4.600E+00 3.92023E-16  1.067E-05  1.672E-08  1.060E-08  2.121E-13  2.596E-13  1.00E-07
  4.700E+00 3.90592E-16  1.092E-05  1.668E-08  1.060E-08  2.161E-13  2.651E-13  1.00E-07
  4.800E+00 3.89137E-16  1.117E-05  1.664E-08  1.059E-08  2.200E-13  2.706E-13  1.00E-07
  4.900E+00 3.87659E-16  1.143E-05  1.660E-08  1.059E-08  2.239E-13  2.762E-13  1.00E-07
  5.000E+00 3.86159E-16  1.168E-05  1.656E-08  1.058E-08  2.277E-13  2.817E-13  1.00E-07
  5.100E+00 3.84636E-16  1.194E-05  1.652E-08  1.057E-08  2.315E-13  2.872E-13  1.00E-07
  5.200E+00 3.83091E-16  1.220E-05  1.648E-08  1.057E-08  2.353E-13  2.927E-13  1.00E-07
  5.300E+00 3.81524E-16  1.245E-05  1.643E-08  1.056E-08  2.390E-13  2.981E-13  1.00E-07
  5.400E+00 3.79937E-16  1.272E-05  1.639E-08  1.055E-08  2.427E-13  3.036E-13  1.00E-07
  5.500E+00 3.78329E-16  1.298E-05  1.634E-08  1.054E-08  2.463E-13  3.091E-13  1.00E-07
  5.600E+00 3.76701E-16  1.324E-05  1.630E-08  1.054E-08  2.499E-13  3.146E-13  1.00E-07
  5.700E+00 3.75053E-16  1.351E-05  1.625E-08  1.053E-08  2.534E-13  3.200E-13  1.00E-07
  5.800E+00 3.73385E-16  1.377E-05  1.621E-08  1.052E-08  2.569E-13  3.254E-13  1.00E-07
  5.900E+00 3.71699E-16  1.404E-05  1.616E-08  1.052E-08  2.603E-13  3.309E-13  1.00E-07
  6.000E+00 3.69994E-16  1.431E-05  1.611E-08  1.051E-08  2.637E-13  3.363E-13  1.00E-07
  6.100E+00 3.68272E-16  1.458E-05  1.606E-08  1.050E-08  2.671E-13  3.417E-13  1.00E-07
  6.200E+00 3.66532E-16  1.486E-05  1.601E-08  1.049E-08  2.704E-13  3.471E-13  1.00E-07
  6.300E+00 3.64775E-16  1.513E-05  1.596E-08  1.048E-08  2.736E-13  3.525E-13  1.00E-07
  6.400E+00 3.63001E-16  1.541E-05  1.591E-08  1.048E-08  2.768E-13  3.579E-13  1.00E-07
  6.500E+00 3.61211E-16  1.569E-05  1.586E-08  1.047E-08  2.800E-13  3.633E-13  1.00E-07
  6.600E+00 3.59405E-16  1.597E-05  1.581E-08  1.046E-08  2.831E-13  3.687E-13  1.00E-07
  6.700E+00 3.57584E-16  1.625E-05  1.576E-08  1.045E-08  2.861E-13  3.740E-13  1.00E-07
  6.800E+00 3.55749E-16  1.653E-05  1.571E-08  1.044E-08  2.891E-13  3.794E-13  1.00E-07
  6.900E+00 3.53899E-16  1.682E-05  1.565E-08  1.043E-08  2.921E-13  3.847E-13  1.00E-07
  7.000E+00 3.52035E-16  1.710E-05  1.560E-08  1.042E-08  2.950E-13  3.901E-13  1.00E-07
  7.100E+00 3.50157E-16  1.739E-05  1.555E-08  1.042E-08  2.978E-13  3.954E-13  1.00E-07
  7.200E+00 3.48267E-16  1.768E-05  1.549E-08  1.041E-08  3.006E-13  4.007E-13  1.00E-07
  7.300E+00 3.46364E-16  1.798E-05  1.544E-08  1.040E-08  3.033E-13  4.060E-13  1.00E-07
  7.400E+00 3.44449E-16  1.827E-05  1.538E-08  1.039E-08  3.060E-13  4.113E-13  1.00E-07
  7.500E+00 3.42522E-16  1.857E-05  1.532E-08  1.038E-08  3.087E-13  4.166E-13  1.00E-07
  7.600E+00 3.40584E-16  1.887E-05  1.527E-08  1.037E-08  3.112E-13  4.218E-13  1.00E-07
  7.700E+00 3.38635E-16  1.917E-05  1.521E-08  1.036E-08  3.138E-13  4.271E-13  1.00E-07
  7.800E+00 3.36676E-16  1.947E-05  1.515E-08  1.035E-08  3.162E-13  4.323E-13  1.00E-07
  7.900E+00 3.34707E-16  1.978E-05  1.509E-08  1.034E-08  3.187E-13  4.375E-13  1.00E-07
  8.000E+00 3.32729E-16  2.008E-05  1.503E-08  1.033E-08  3.210E-13  4.428E-13  1.00E-07
  8.100E+00 3.30742E-16  2.039E-05  1.498E-08  1.032E-08  3.233E-13  4.480E-13  1.00E-07
  8.200E+00 3.28746E-16  2.071E-05  1.492E-08  1.031E-08  3.256E-13  4.532E-13  1.00E-07
  8.300E+00 3.26742E-16  2.102E-05  1.486E-08  1.030E-08  3.278E-13  4.584E-13  1.00E-07
  8.400E+00 3.24730E-16  2.134E-05  1.480E-08  1.029E-08  3.299E-13  4.635E-13  1.00E-07
