

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.54000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      5.57490312E-01      0.00000000E+00
       1      2.64916383E-01      2.64992994E-01
       2      1.40755342E-01      1.40785732E-01
       3      7.75842604E-02      7.75993991E-02
       4      4.34809603E-02      4.34890686E-02
       5      2.45773580E-02      2.45818391E-02
       6      1.39554784E-02      1.39579936E-02
       7      7.94270502E-03      7.94412828E-03
       8      4.52530671E-03      4.52611550E-03
       9      2.57900298E-03      2.57946355E-03
      10      1.46954534E-03      1.46980784E-03
      11      8.37002476E-04      8.37152103E-04
      12      4.76451957E-04      4.76537225E-04
      13      2.71036324E-04      2.71084891E-04
      14      1.54077276E-04      1.54104922E-04
      15      8.75287702E-05      8.75444962E-05
      16      4.96900691E-05      4.96990084E-05
      17      2.81905988E-05      2.81956767E-05
      18      1.59832990E-05      1.59861815E-05
      19      9.05666761E-06      9.05830283E-06
      20      5.12888579E-06      5.12981284E-06
      21      2.90297133E-06      2.90349659E-06
      22      1.64225169E-06      1.64254913E-06
      23      9.28593169E-07      9.28761510E-07
      24      5.24820692E-07      5.24915919E-07
      25      2.96487590E-07      2.96541430E-07
      26      1.67425561E-07      1.67455987E-07
      27      9.45073308E-08      9.45245141E-08
      28      5.33269407E-08      5.33366446E-08
      29      3.00796850E-08      3.00851624E-08
      30      1.69610070E-08      1.69640997E-08
      31      9.56065285E-09      9.56239863E-09
      32      5.38754350E-09      5.38852436E-09
      33      3.03505736E-09      3.03561054E-09
      34      1.70925995E-09      1.70957037E-09
      35      9.62314777E-10      9.62491961E-10
      36      5.41667373E-10      5.41765033E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.33097E-17  0.000E+00  5.679E-09  1.028E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.33097E-17 -1.267E-11  5.679E-09  1.028E-09  1.585E-18  2.498E-19  1.00E-07
  1.250E-04 3.33097E-17 -1.584E-11  5.679E-09  1.028E-09  1.981E-18  3.122E-19  1.00E-07
  1.500E-04 3.33097E-17 -1.901E-11  5.679E-09  1.028E-09  2.377E-18  3.746E-19  1.00E-07
  1.750E-04 3.33097E-17 -2.217E-11  5.679E-09  1.028E-09  2.773E-18  4.371E-19  1.00E-07
  2.000E-04 3.33097E-17 -2.534E-11  5.679E-09  1.028E-09  3.169E-18  4.995E-19  1.00E-07
  2.250E-04 3.33097E-17 -2.851E-11  5.679E-09  1.028E-09  3.566E-18  5.620E-19  1.00E-07
  2.500E-04 3.33097E-17 -3.168E-11  5.679E-09  1.028E-09  3.962E-18  6.244E-19  1.00E-07
  2.750E-04 3.33097E-17 -3.484E-11  5.679E-09  1.028E-09  4.358E-18  6.868E-19  1.00E-07
  3.000E-04 3.33097E-17 -3.801E-11  5.679E-09  1.028E-09  4.754E-18  7.493E-19  1.00E-07
  3.250E-04 3.33097E-17 -4.118E-11  5.679E-09  1.028E-09  5.150E-18  8.117E-19  1.00E-07
  3.500E-04 3.33097E-17 -4.435E-11  5.679E-09  1.028E-09  5.546E-18  8.742E-19  1.00E-07
  3.750E-04 3.33097E-17 -4.752E-11  5.679E-09  1.028E-09  5.943E-18  9.366E-19  1.00E-07
  4.000E-04 3.33097E-17 -5.068E-11  5.679E-09  1.028E-09  6.339E-18  9.990E-19  1.00E-07
  4.250E-04 3.33097E-17 -5.385E-11  5.679E-09  1.028E-09  6.735E-18  1.061E-18  1.00E-07
