 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 7.40000E+01 eV = 2.71945E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.07395E-16 cm**2 = 1.09773E+01 a0**2
 # 1st transport cross section = 2.17089E-16 cm**2 = 7.75240E+00 a0**2
 # 2nd transport cross section = 1.60696E-16 cm**2 = 5.73855E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.96044E-16  7.00087E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.96044E-16  7.00087E+00  1.43251E-10  1.0E-07
  1.250E-04  1.18994E-12  1.96044E-16  7.00087E+00  1.79064E-10  1.0E-07
  1.500E-04  1.71346E-12  1.96044E-16  7.00087E+00  2.14876E-10  1.0E-07
  1.750E-04  2.33225E-12  1.96044E-16  7.00087E+00  2.50689E-10  1.0E-07
  2.000E-04  3.04617E-12  1.96044E-16  7.00087E+00  2.86502E-10  1.0E-07
  2.250E-04  3.85530E-12  1.96044E-16  7.00087E+00  3.22315E-10  1.0E-07
  2.500E-04  4.75964E-12  1.96044E-16  7.00087E+00  3.58127E-10  1.0E-07
  2.750E-04  5.75917E-12  1.96044E-16  7.00087E+00  3.93940E-10  1.0E-07
  3.000E-04  6.85391E-12  1.96044E-16  7.00087E+00  4.29753E-10  1.0E-07
  3.250E-04  8.04379E-12  1.96044E-16  7.00087E+00  4.65566E-10  1.0E-07
  3.500E-04  9.32893E-12  1.96044E-16  7.00087E+00  5.01378E-10  1.0E-07
  3.750E-04  1.07092E-11  1.96044E-16  7.00087E+00  5.37191E-10  1.0E-07
  4.000E-04  1.21847E-11  1.96044E-16  7.00087E+00  5.73004E-10  1.0E-07
  4.250E-04  1.37554E-11  1.96044E-16  7.00087E+00  6.08817E-10  1.0E-07
  4.500E-04  1.54213E-11  1.96044E-16  7.00087E+00  6.44629E-10  1.0E-07
  4.750E-04  1.71823E-11  1.96044E-16  7.00087E+00  6.80442E-10  1.0E-07
  5.000E-04  1.90386E-11  1.96044E-16  7.00087E+00  7.16255E-10  1.0E-07
  5.250E-04  2.09900E-11  1.96044E-16  7.00087E+00  7.52067E-10  1.0E-07
  5.500E-04  2.30367E-11  1.96044E-16  7.00087E+00  7.87880E-10  1.0E-07
  5.750E-04  2.51785E-11  1.96044E-16  7.00087E+00  8.23693E-10  1.0E-07
  6.000E-04  2.74156E-11  1.96044E-16  7.00087E+00  8.59506E-10  1.0E-07
  6.250E-04  2.97478E-11  1.96044E-16  7.00087E+00  8.95318E-10  1.0E-07
  6.500E-04  3.21752E-11  1.96044E-16  7.00087E+00  9.31131E-10  1.0E-07
  6.750E-04  3.46979E-11  1.96044E-16  7.00087E+00  9.66944E-10  1.0E-07
  7.000E-04  3.73157E-11  1.96044E-16  7.00087E+00  1.00276E-09  1.0E-07
  7.250E-04  4.00286E-11  1.96044E-16  7.00087E+00  1.03857E-09  1.0E-07
  7.500E-04  4.28368E-11  1.96044E-16  7.00087E+00  1.07438E-09  1.0E-07
  7.750E-04  4.57402E-11  1.96044E-16  7.00087E+00  1.11019E-09  1.0E-07
  8.000E-04  4.87388E-11  1.96044E-16  7.00087E+00  1.14601E-09  1.0E-07
  8.250E-04  5.18325E-11  1.96044E-16  7.00087E+00  1.18182E-09  1.0E-07
  8.500E-04  5.50215E-11  1.96044E-16  7.00087E+00  1.21763E-09  1.0E-07
  8.750E-04  5.83057E-11  1.96044E-16  7.00087E+00  1.25345E-09  1.0E-07
  9.000E-04  6.16850E-11  1.96044E-16  7.00087E+00  1.28926E-09  1.0E-07
  9.250E-04  6.51595E-11  1.96044E-16  7.00087E+00  1.32507E-09  1.0E-07
  9.500E-04  6.87293E-11  1.96044E-16  7.00087E+00  1.36088E-09  1.0E-07
  9.750E-04  7.23943E-11  1.96044E-16  7.00087E+00  1.39670E-09  1.0E-07
  1.000E-03  7.61544E-11  1.96044E-16  7.00087E+00  1.43251E-09  1.0E-07
  1.250E-03  1.18991E-10  1.96044E-16  7.00087E+00  1.79064E-09  1.0E-07
  1.500E-03  1.71347E-10  1.96044E-16  7.00087E+00  2.14876E-09  1.0E-07
  1.750E-03  2.33223E-10  1.96044E-16  7.00087E+00  2.50689E-09  1.0E-07
  2.000E-03  3.04617E-10  1.96044E-16  7.00087E+00  2.86502E-09  1.0E-07
  2.250E-03  3.85531E-10  1.96044E-16  7.00087E+00  3.22315E-09  1.0E-07
  2.500E-03  4.75965E-10  1.96044E-16  7.00087E+00  3.58127E-09  1.0E-07
  2.750E-03  5.75917E-10  1.96044E-16  7.00087E+00  3.93940E-09  1.0E-07
  3.000E-03  6.85389E-10  1.96044E-16  7.00087E+00  4.29753E-09  1.0E-07
  3.250E-03  8.04380E-10  1.96044E-16  7.00087E+00  4.65566E-09  1.0E-07
  3.500E-03  9.32891E-10  1.96044E-16  7.00087E+00  5.01378E-09  1.0E-07
  3.750E-03  1.07092E-09  1.96044E-16  7.00087E+00  5.37191E-09  1.0E-07
  4.000E-03  1.21847E-09  1.96044E-16  7.00087E+00  5.73004E-09  1.0E-07
  4.250E-03  1.37554E-09  1.96044E-16  7.00087E+00  6.08817E-09  1.0E-07
  4.500E-03  1.54213E-09  1.96044E-16  7.00087E+00  6.44629E-09  1.0E-07
  4.750E-03  1.71823E-09  1.96044E-16  7.00087E+00  6.80442E-09  1.0E-07
  5.000E-03  1.90386E-09  1.96044E-16  7.00087E+00  7.16255E-09  1.0E-07
  5.250E-03  2.09900E-09  1.96044E-16  7.00087E+00  7.52068E-09  1.0E-07
  5.500E-03  2.30367E-09  1.96044E-16  7.00087E+00  7.87880E-09  1.0E-07
  5.750E-03  2.51785E-09  1.96044E-16  7.00087E+00  8.23693E-09  1.0E-07
  6.000E-03  2.74156E-09  1.96044E-16  7.00087E+00  8.59506E-09  1.0E-07
  6.250E-03  2.97478E-09  1.96044E-16  7.00087E+00  8.95319E-09  1.0E-07
  6.500E-03  3.21752E-09  1.96044E-16  7.00087E+00  9.31131E-09  1.0E-07
  6.750E-03  3.46978E-09  1.96044E-16  7.00087E+00  9.66944E-09  1.0E-07
  7.000E-03  3.73156E-09  1.96044E-16  7.00087E+00  1.00276E-08  1.0E-07
  7.250E-03  4.00286E-09  1.96044E-16  7.00087E+00  1.03857E-08  1.0E-07
  7.500E-03  4.28368E-09  1.96044E-16  7.00087E+00  1.07438E-08  1.0E-07
  7.750E-03  4.57402E-09  1.96044E-16  7.00087E+00  1.11020E-08  1.0E-07
  8.000E-03  4.87388E-09  1.96044E-16  7.00087E+00  1.14601E-08  1.0E-07
  8.250E-03  5.18326E-09  1.96044E-16  7.00087E+00  1.18182E-08  1.0E-07
  8.500E-03  5.50215E-09  1.96044E-16  7.00087E+00  1.21763E-08  1.0E-07
  8.750E-03  5.83057E-09  1.96044E-16  7.00087E+00  1.25345E-08  1.0E-07
  9.000E-03  6.16850E-09  1.96044E-16  7.00087E+00  1.28926E-08  1.0E-07
  9.250E-03  6.51596E-09  1.96044E-16  7.00087E+00  1.32507E-08  1.0E-07
  9.500E-03  6.87293E-09  1.96044E-16  7.00087E+00  1.36088E-08  1.0E-07
  9.750E-03  7.23942E-09  1.96044E-16  7.00087E+00  1.39670E-08  1.0E-07
  1.000E-02  7.61544E-09  1.96044E-16  7.00087E+00  1.43251E-08  1.0E-07
  1.250E-02  1.18991E-08  1.96044E-16  7.00087E+00  1.79064E-08  1.0E-07
  1.500E-02  1.71347E-08  1.96044E-16  7.00087E+00  2.14877E-08  1.0E-07
  1.750E-02  2.33223E-08  1.96044E-16  7.00087E+00  2.50689E-08  1.0E-07
  2.000E-02  3.04617E-08  1.96044E-16  7.00087E+00  2.86502E-08  1.0E-07
  2.250E-02  3.85531E-08  1.96044E-16  7.00087E+00  3.22315E-08  1.0E-07
