

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.26000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      4.97772725E-01      0.00000000E+00
       1      2.55312945E-01      2.55405200E-01
       2      1.47766716E-01      1.47806234E-01
       3      8.90320811E-02      8.90534088E-02
       4      5.46397647E-02      5.46521890E-02
       5      3.38611421E-02      3.38686316E-02
       6      2.11004630E-02      2.11050582E-02
       7      1.31908025E-02      1.31936497E-02
       8      8.26116895E-03      8.26294328E-03
       9      5.17884188E-03      5.17995125E-03
      10      3.24795301E-03      3.24864793E-03
      11      2.03714576E-03      2.03758148E-03
      12      1.27753614E-03      1.27780947E-03
      13      8.00943486E-04      8.01114952E-04
      14      5.01961544E-04      5.02069093E-04
      15      3.14453791E-04      3.14521229E-04
      16      1.96901654E-04      1.96943924E-04
      17      1.23237612E-04      1.23264096E-04
      18      7.70971581E-05      7.71137436E-05
      19      4.82100310E-05      4.82204127E-05
      20      3.01331850E-05      3.01396804E-05
      21      1.88263895E-05      1.88304516E-05
      22      1.17573607E-05      1.17598999E-05
      23      7.33973199E-06      7.34131855E-06
      24      4.58020535E-06      4.58119625E-06
      25      2.85713562E-06      2.85775426E-06
      26      1.78165879E-06      1.78204487E-06
      27      1.11063773E-06      1.11087858E-06
      28      6.92118775E-07      6.92268981E-07
      29      4.31176453E-07      4.31270091E-07
      30      2.68535280E-07      2.68593637E-07
      31      1.67195569E-07      1.67231924E-07
      32      1.04071118E-07      1.04093759E-07
      33      6.47624068E-08      6.47765041E-08
      34      4.02909167E-08      4.02996957E-08
      35      2.50602959E-08      2.50657551E-08
      36      1.55835201E-08      1.55869152E-08
      37      9.68835833E-09      9.69046988E-09
      38      6.02200395E-09      6.02332133E-09
      39      3.74229151E-09      3.74310813E-09
      40      2.32512500E-09      2.32563580E-09
      41      1.44437657E-09      1.44469606E-09
      42      8.97069314E-10      8.97268122E-10
      43      5.57002135E-10      5.57126304E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.16509E-17  0.000E+00  5.566E-09  8.218E-10  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.16509E-17 -1.128E-11  5.566E-09  8.218E-10  2.238E-18  2.983E-19  1.00E-07
  1.250E-04 3.16509E-17 -1.410E-11  5.566E-09  8.218E-10  2.797E-18  3.729E-19  1.00E-07
  1.500E-04 3.16509E-17 -1.692E-11  5.566E-09  8.218E-10  3.356E-18  4.475E-19  1.00E-07
  1.750E-04 3.16509E-17 -1.974E-11  5.566E-09  8.218E-10  3.916E-18  5.221E-19  1.00E-07
  2.000E-04 3.16509E-17 -2.256E-11  5.566E-09  8.218E-10  4.475E-18  5.967E-19  1.00E-07
  2.250E-04 3.16509E-17 -2.538E-11  5.566E-09  8.218E-10  5.035E-18  6.713E-19  1.00E-07
  2.500E-04 3.16509E-17 -2.820E-11  5.566E-09  8.218E-10  5.594E-18  7.458E-19  1.00E-07
  2.750E-04 3.16509E-17 -3.102E-11  5.566E-09  8.218E-10  6.153E-18  8.204E-19  1.00E-07
  3.000E-04 3.16509E-17 -3.384E-11  5.566E-09  8.218E-10  6.713E-18  8.950E-19  1.00E-07
  3.250E-04 3.16509E-17 -3.666E-11  5.566E-09  8.218E-10  7.272E-18  9.696E-19  1.00E-07
  3.500E-04 3.16509E-17 -3.948E-11  5.566E-09  8.218E-10  7.831E-18  1.044E-18  1.00E-07
  3.750E-04 3.16509E-17 -4.230E-11  5.566E-09  8.218E-10  8.391E-18  1.119E-18  1.00E-07
  4.000E-04 3.16509E-17 -4.512E-11  5.566E-09  8.218E-10  8.950E-18  1.193E-18  1.00E-07
  4.250E-04 3.16509E-17 -4.794E-11  5.566E-09  8.218E-10  9.510E-18  1.268E-18  1.00E-07
  4.500E-04 3.16509E-17 -5.076E-11  5.566E-09  8.218E-10  1.007E-17  1.343E-18  1.00E-07
  4.750E-04 3.16509E-17 -5.358E-11  5.566E-09  8.218E-10  1.063E-17  1.417E-18  1.00E-07
  5.000E-04 3.16509E-17 -5.640E-11  5.566E-09  8.218E-10  1.119E-17  1.492E-18  1.00E-07
