  5.750E-04 2.51465E-16  2.264E-09  1.308E-08  8.969E-09  2.310E-17  3.761E-17  1.00E-07
  6.000E-04 2.51465E-16  2.363E-09  1.308E-08  8.969E-09  2.410E-17  3.925E-17  1.00E-07
  6.250E-04 2.51465E-16  2.461E-09  1.308E-08  8.969E-09  2.511E-17  4.088E-17  1.00E-07
  6.500E-04 2.51465E-16  2.560E-09  1.308E-08  8.969E-09  2.611E-17  4.252E-17  1.00E-07
  6.750E-04 2.51465E-16  2.658E-09  1.308E-08  8.969E-09  2.711E-17  4.415E-17  1.00E-07
  7.000E-04 2.51465E-16  2.757E-09  1.308E-08  8.969E-09  2.812E-17  4.579E-17  1.00E-07
  7.250E-04 2.51465E-16  2.855E-09  1.308E-08  8.969E-09  2.912E-17  4.742E-17  1.00E-07
  7.500E-04 2.51465E-16  2.954E-09  1.308E-08  8.969E-09  3.013E-17  4.906E-17  1.00E-07
  7.750E-04 2.51465E-16  3.052E-09  1.308E-08  8.969E-09  3.113E-17  5.069E-17  1.00E-07
  8.000E-04 2.51465E-16  3.150E-09  1.308E-08  8.969E-09  3.213E-17  5.233E-17  1.00E-07
  8.250E-04 2.51465E-16  3.249E-09  1.308E-08  8.969E-09  3.314E-17  5.396E-17  1.00E-07
  8.500E-04 2.51465E-16  3.347E-09  1.308E-08  8.969E-09  3.414E-17  5.560E-17  1.00E-07
  8.750E-04 2.51465E-16  3.446E-09  1.308E-08  8.969E-09  3.515E-17  5.723E-17  1.00E-07
  9.000E-04 2.51465E-16  3.544E-09  1.308E-08  8.969E-09  3.615E-17  5.887E-17  1.00E-07
  9.250E-04 2.51465E-16  3.643E-09  1.308E-08  8.969E-09  3.716E-17  6.050E-17  1.00E-07
  9.500E-04 2.51465E-16  3.741E-09  1.308E-08  8.969E-09  3.816E-17  6.214E-17  1.00E-07
  9.750E-04 2.51465E-16  3.840E-09  1.308E-08  8.969E-09  3.916E-17  6.377E-17  1.00E-07
  1.000E-03 2.51465E-16  3.938E-09  1.308E-08  8.969E-09  4.017E-17  6.541E-17  1.00E-07
  1.250E-03 2.51465E-16  4.923E-09  1.308E-08  8.969E-09  5.021E-17  8.176E-17  1.00E-07
  1.500E-03 2.51465E-16  5.907E-09  1.308E-08  8.969E-09  6.025E-17  9.812E-17  1.00E-07
  1.750E-03 2.51465E-16  6.892E-09  1.308E-08  8.969E-09  7.029E-17  1.145E-16  1.00E-07
  2.000E-03 2.51465E-16  7.876E-09  1.308E-08  8.969E-09  8.034E-17  1.308E-16  1.00E-07
  2.250E-03 2.51465E-16  8.861E-09  1.308E-08  8.969E-09  9.038E-17  1.472E-16  1.00E-07
  2.500E-03 2.51464E-16  9.845E-09  1.308E-08  8.969E-09  1.004E-16  1.635E-16  1.00E-07
  2.750E-03 2.51464E-16  1.083E-08  1.308E-08  8.969E-09  1.105E-16  1.799E-16  1.00E-07
  3.000E-03 2.51464E-16  1.181E-08  1.308E-08  8.969E-09  1.205E-16  1.962E-16  1.00E-07
  3.250E-03 2.51464E-16  1.280E-08  1.308E-08  8.969E-09  1.305E-16  2.126E-16  1.00E-07
  3.500E-03 2.51464E-16  1.378E-08  1.308E-08  8.969E-09  1.406E-16  2.289E-16  1.00E-07
  3.750E-03 2.51464E-16  1.477E-08  1.308E-08  8.969E-09  1.506E-16  2.453E-16  1.00E-07
  4.000E-03 2.51464E-16  1.575E-08  1.308E-08  8.969E-09  1.607E-16  2.616E-16  1.00E-07
  4.250E-03 2.51464E-16  1.674E-08  1.308E-08  8.969E-09  1.707E-16  2.780E-16  1.00E-07
  4.500E-03 2.51464E-16  1.772E-08  1.308E-08  8.969E-09  1.808E-16  2.943E-16  1.00E-07
  4.750E-03 2.51464E-16  1.871E-08  1.308E-08  8.969E-09  1.908E-16  3.107E-16  1.00E-07
  5.000E-03 2.51464E-16  1.969E-08  1.308E-08  8.969E-09  2.008E-16  3.271E-16  1.00E-07
  5.250E-03 2.51464E-16  2.068E-08  1.308E-08  8.969E-09  2.109E-16  3.434E-16  1.00E-07
  5.500E-03 2.51464E-16  2.166E-08  1.308E-08  8.969E-09  2.209E-16  3.598E-16  1.00E-07
  5.750E-03 2.51464E-16  2.264E-08  1.308E-08  8.969E-09  2.310E-16  3.761E-16  1.00E-07
  6.000E-03 2.51464E-16  2.363E-08  1.308E-08  8.969E-09  2.410E-16  3.925E-16  1.00E-07
  6.250E-03 2.51464E-16  2.461E-08  1.308E-08  8.969E-09  2.511E-16  4.088E-16  1.00E-07
  6.500E-03 2.51464E-16  2.560E-08  1.308E-08  8.969E-09  2.611E-16  4.252E-16  1.00E-07
  6.750E-03 2.51464E-16  2.658E-08  1.308E-08  8.969E-09  2.711E-16  4.415E-16  1.00E-07
  7.000E-03 2.51464E-16  2.757E-08  1.308E-08  8.969E-09  2.812E-16  4.579E-16  1.00E-07
  7.250E-03 2.51464E-16  2.855E-08  1.308E-08  8.969E-09  2.912E-16  4.742E-16  1.00E-07
  7.500E-03 2.51464E-16  2.954E-08  1.308E-08  8.969E-09  3.013E-16  4.906E-16  1.00E-07
  7.750E-03 2.51464E-16  3.052E-08  1.308E-08  8.969E-09  3.113E-16  5.069E-16  1.00E-07
  8.000E-03 2.51464E-16  3.150E-08  1.308E-08  8.969E-09  3.213E-16  5.233E-16  1.00E-07
  8.250E-03 2.51464E-16  3.249E-08  1.308E-08  8.969E-09  3.314E-16  5.396E-16  1.00E-07
  8.500E-03 2.51464E-16  3.347E-08  1.308E-08  8.969E-09  3.414E-16  5.560E-16  1.00E-07
  8.750E-03 2.51464E-16  3.446E-08  1.308E-08  8.969E-09  3.515E-16  5.723E-16  1.00E-07
  9.000E-03 2.51464E-16  3.544E-08  1.308E-08  8.969E-09  3.615E-16  5.887E-16  1.00E-07
  9.250E-03 2.51464E-16  3.643E-08  1.308E-08  8.969E-09  3.716E-16  6.050E-16  1.00E-07
  9.500E-03 2.51464E-16  3.741E-08  1.308E-08  8.969E-09  3.816E-16  6.214E-16  1.00E-07
  9.750E-03 2.51464E-16  3.840E-08  1.308E-08  8.969E-09  3.916E-16  6.377E-16  1.00E-07
  1.000E-02 2.51464E-16  3.938E-08  1.308E-08  8.969E-09  4.017E-16  6.541E-16  1.00E-07
  1.250E-02 2.51464E-16  4.923E-08  1.308E-08  8.969E-09  5.021E-16  8.176E-16  1.00E-07
  1.500E-02 2.51464E-16  5.907E-08  1.308E-08  8.969E-09  6.025E-16  9.812E-16  1.00E-07
  1.750E-02 2.51464E-16  6.892E-08  1.308E-08  8.969E-09  7.029E-16  1.145E-15  1.00E-07
  2.000E-02 2.51464E-16  7.876E-08  1.308E-08  8.969E-09  8.034E-16  1.308E-15  1.00E-07
  2.250E-02 2.51464E-16  8.861E-08  1.308E-08  8.969E-09  9.038E-16  1.472E-15  1.00E-07
  2.500E-02 2.51464E-16  9.845E-08  1.308E-08  8.969E-09  1.004E-15  1.635E-15  1.00E-07
  2.750E-02 2.51464E-16  1.083E-07  1.308E-08  8.969E-09  1.105E-15  1.799E-15  1.00E-07
  3.000E-02 2.51464E-16  1.181E-07  1.308E-08  8.969E-09  1.205E-15  1.962E-15  1.00E-07
  3.250E-02 2.51464E-16  1.280E-07  1.308E-08  8.969E-09  1.305E-15  2.126E-15  1.00E-07
  3.500E-02 2.51463E-16  1.378E-07  1.308E-08  8.969E-09  1.406E-15  2.289E-15  1.00E-07
  3.750E-02 2.51463E-16  1.477E-07  1.308E-08  8.969E-09  1.506E-15  2.453E-15  1.00E-07
  4.000E-02 2.51463E-16  1.575E-07  1.308E-08  8.969E-09  1.607E-15  2.616E-15  1.00E-07
  4.250E-02 2.51463E-16  1.674E-07  1.308E-08  8.969E-09  1.707E-15  2.780E-15  1.00E-07
  4.500E-02 2.51463E-16  1.772E-07  1.308E-08  8.969E-09  1.808E-15  2.943E-15  1.00E-07
  4.750E-02 2.51462E-16  1.871E-07  1.308E-08  8.969E-09  1.908E-15  3.107E-15  1.00E-07
  5.000E-02 2.51462E-16  1.969E-07  1.308E-08  8.969E-09  2.008E-15  3.270E-15  1.00E-07
  5.250E-02 2.51462E-16  2.068E-07  1.308E-08  8.969E-09  2.109E-15  3.434E-15  1.00E-07
  5.500E-02 2.51462E-16  2.166E-07  1.308E-08  8.969E-09  2.209E-15  3.598E-15  1.00E-07
  5.750E-02 2.51462E-16  2.264E-07  1.308E-08  8.969E-09  2.310E-15  3.761E-15  1.00E-07
  6.000E-02 2.51461E-16  2.363E-07  1.308E-08  8.969E-09  2.410E-15  3.925E-15  1.00E-07
  6.250E-02 2.51461E-16  2.461E-07  1.308E-08  8.969E-09  2.510E-15  4.088E-15  1.00E-07
  6.500E-02 2.51461E-16  2.560E-07  1.308E-08  8.969E-09  2.611E-15  4.252E-15  1.00E-07
  6.750E-02 2.51460E-16  2.658E-07  1.308E-08  8.969E-09  2.711E-15  4.415E-15  1.00E-07
  7.000E-02 2.51460E-16  2.757E-07  1.308E-08  8.969E-09  2.812E-15  4.579E-15  1.00E-07
  7.250E-02 2.51460E-16  2.855E-07  1.308E-08  8.969E-09  2.912E-15  4.742E-15  1.00E-07
  7.500E-02 2.51460E-16  2.954E-07  1.308E-08  8.969E-09  3.013E-15  4.906E-15  1.00E-07
  7.750E-02 2.51459E-16  3.052E-07  1.308E-08  8.969E-09  3.113E-15  5.069E-15  1.00E-07
  8.000E-02 2.51459E-16  3.151E-07  1.308E-08  8.969E-09  3.213E-15  5.233E-15  1.00E-07
  8.250E-02 2.51458E-16  3.249E-07  1.308E-08  8.969E-09  3.314E-15  5.396E-15  1.00E-07
  8.500E-02 2.51458E-16  3.347E-07  1.308E-08  8.969E-09  3.414E-15  5.560E-15  1.00E-07
  8.750E-02 2.51458E-16  3.446E-07  1.308E-08  8.969E-09  3.515E-15  5.723E-15  1.00E-07
  9.000E-02 2.51457E-16  3.544E-07  1.308E-08  8.969E-09  3.615E-15  5.887E-15  1.00E-07
  9.250E-02 2.51457E-16  3.643E-07  1.308E-08  8.969E-09  3.715E-15  6.050E-15  1.00E-07
  9.500E-02 2.51456E-16  3.741E-07  1.308E-08  8.969E-09  3.816E-15  6.214E-15  1.00E-07
  9.750E-02 2.51456E-16  3.840E-07  1.308E-08  8.969E-09  3.916E-15  6.377E-15  1.00E-07
  1.000E-01 2.51456E-16  3.938E-07  1.308E-08  8.969E-09  4.017E-15  6.541E-15  1.00E-07
  1.250E-01 2.51451E-16  4.923E-07  1.308E-08  8.969E-09  5.021E-15  8.176E-15  1.00E-07
  1.500E-01 2.51444E-16  5.907E-07  1.308E-08  8.969E-09  6.025E-15  9.811E-15  1.00E-07
  1.750E-01 2.51437E-16  6.892E-07  1.308E-08  8.969E-09  7.029E-15  1.145E-14  1.00E-07
  2.000E-01 2.51429E-16  7.877E-07  1.308E-08  8.969E-09  8.032E-15  1.308E-14  1.00E-07
  2.250E-01 2.51419E-16  8.862E-07  1.308E-08  8.969E-09  9.036E-15  1.472E-14  1.00E-07
  2.500E-01 2.51409E-16  9.846E-07  1.308E-08  8.969E-09  1.004E-14  1.635E-14  1.00E-07
  2.750E-01 2.51397E-16  1.083E-06  1.308E-08  8.968E-09  1.104E-14  1.799E-14  1.00E-07
  3.000E-01 2.51384E-16  1.182E-06  1.307E-08  8.968E-09  1.205E-14  1.962E-14  1.00E-07
  3.250E-01 2.51371E-16  1.280E-06  1.307E-08  8.968E-09  1.305E-14  2.126E-14  1.00E-07
  3.500E-01 2.51356E-16  1.379E-06  1.307E-08  8.968E-09  1.405E-14  2.289E-14  1.00E-07
  3.750E-01 2.51339E-16  1.477E-06  1.307E-08  8.968E-09  1.505E-14  2.453E-14  1.00E-07
  4.000E-01 2.51322E-16  1.576E-06  1.307E-08  8.968E-09  1.606E-14  2.616E-14  1.00E-07
  4.250E-01 2.51304E-16  1.674E-06  1.307E-08  8.968E-09  1.706E-14  2.780E-14  1.00E-07
  4.500E-01 2.51284E-16  1.773E-06  1.307E-08  8.968E-09  1.806E-14  2.943E-14  1.00E-07
  4.750E-01 2.51264E-16  1.871E-06  1.307E-08  8.968E-09  1.906E-14  3.107E-14  1.00E-07
  5.000E-01 2.51242E-16  1.970E-06  1.307E-08  8.968E-09  2.006E-14  3.270E-14  1.00E-07
  5.250E-01 2.51220E-16  2.069E-06  1.307E-08  8.967E-09  2.107E-14  3.434E-14  1.00E-07
  5.500E-01 2.51196E-16  2.167E-06  1.307E-08  8.967E-09  2.207E-14  3.597E-14  1.00E-07
  5.750E-01 2.51171E-16  2.266E-06  1.307E-08  8.967E-09  2.307E-14  3.761E-14  1.00E-07
  6.000E-01 2.51145E-16  2.365E-06  1.307E-08  8.967E-09  2.407E-14  3.924E-14  1.00E-07
  6.250E-01 2.51117E-16  2.463E-06  1.307E-08  8.967E-09  2.507E-14  4.087E-14  1.00E-07
  6.500E-01 2.51089E-16  2.562E-06  1.306E-08  8.967E-09  2.607E-14  4.251E-14  1.00E-07
  6.750E-01 2.51060E-16  2.661E-06  1.306E-08  8.966E-09  2.707E-14  4.414E-14  1.00E-07
  7.000E-01 2.51029E-16  2.759E-06  1.306E-08  8.966E-09  2.806E-14  4.578E-14  1.00E-07
  7.250E-01 2.50998E-16  2.858E-06  1.306E-08  8.966E-09  2.906E-14  4.741E-14  1.00E-07
  7.500E-01 2.50965E-16  2.957E-06  1.306E-08  8.966E-09  3.006E-14  4.904E-14  1.00E-07
  7.750E-01 2.50931E-16  3.056E-06  1.306E-08  8.966E-09  3.106E-14  5.068E-14  1.00E-07
  8.000E-01 2.50896E-16  3.154E-06  1.306E-08  8.966E-09  3.205E-14  5.231E-14  1.00E-07
  8.250E-01 2.50860E-16  3.253E-06  1.306E-08  8.965E-09  3.305E-14  5.395E-14  1.00E-07
  8.500E-01 2.50823E-16  3.352E-06  1.306E-08  8.965E-09  3.405E-14  5.558E-14  1.00E-07
  8.750E-01 2.50785E-16  3.451E-06  1.305E-08  8.965E-09  3.504E-14  5.721E-14  1.00E-07
  9.000E-01 2.50745E-16  3.550E-06  1.305E-08  8.965E-09  3.604E-14  5.885E-14  1.00E-07
  9.250E-01 2.50705E-16  3.649E-06  1.305E-08  8.964E-09  3.703E-14  6.048E-14  1.00E-07
  9.500E-01 2.50664E-16  3.748E-06  1.305E-08  8.964E-09  3.803E-14  6.211E-14  1.00E-07
  9.750E-01 2.50621E-16  3.847E-06  1.305E-08  8.964E-09  3.902E-14  6.375E-14  1.00E-07
  1.000E+00 2.50577E-16  3.946E-06  1.305E-08  8.964E-09  4.001E-14  6.538E-14  1.00E-07
  1.100E+00 2.50391E-16  4.342E-06  1.304E-08  8.963E-09  4.398E-14  7.191E-14  1.00E-07
  1.200E+00 2.50188E-16  4.739E-06  1.303E-08  8.961E-09  4.793E-14  7.844E-14  1.00E-07
  1.300E+00 2.49967E-16  5.137E-06  1.303E-08  8.960E-09  5.187E-14  8.497E-14  1.00E-07
  1.400E+00 2.49729E-16  5.535E-06  1.302E-08  8.959E-09  5.581E-14  9.149E-14  1.00E-07
  1.500E+00 2.49474E-16  5.933E-06  1.301E-08  8.957E-09  5.972E-14  9.801E-14  1.00E-07
  1.600E+00 2.49201E-16  6.333E-06  1.300E-08  8.956E-09  6.363E-14  1.045E-13  1.00E-07
  1.700E+00 2.48912E-16  6.733E-06  1.299E-08  8.954E-09  6.752E-14  1.110E-13  1.00E-07
  1.800E+00 2.48605E-16  7.134E-06  1.298E-08  8.952E-09  7.139E-14  1.176E-13  1.00E-07
  1.900E+00 2.48281E-16  7.536E-06  1.297E-08  8.950E-09  7.525E-14  1.241E-13  1.00E-07
  2.000E+00 2.47941E-16  7.939E-06  1.296E-08  8.948E-09  7.909E-14  1.306E-13  1.00E-07
  2.100E+00 2.47583E-16  8.342E-06  1.294E-08  8.946E-09  8.291E-14  1.371E-13  1.00E-07
  2.200E+00 2.47209E-16  8.747E-06  1.293E-08  8.944E-09  8.671E-14  1.436E-13  1.00E-07
  2.300E+00 2.46818E-16  9.153E-06  1.292E-08  8.942E-09  9.049E-14  1.501E-13  1.00E-07
  2.400E+00 2.46411E-16  9.559E-06  1.290E-08  8.939E-09  9.425E-14  1.566E-13  1.00E-07
  2.500E+00 2.45987E-16  9.967E-06  1.289E-08  8.937E-09  9.799E-14  1.631E-13  1.00E-07
  2.600E+00 2.45548E-16  1.038E-05  1.287E-08  8.934E-09  1.017E-13  1.695E-13  1.00E-07
  2.700E+00 2.45092E-16  1.079E-05  1.286E-08  8.931E-09  1.054E-13  1.760E-13  1.00E-07
  2.800E+00 2.44620E-16  1.120E-05  1.284E-08  8.929E-09  1.091E-13  1.825E-13  1.00E-07
  2.900E+00 2.44132E-16  1.161E-05  1.282E-08  8.926E-09  1.127E-13  1.890E-13  1.00E-07
  3.000E+00 2.43628E-16  1.203E-05  1.281E-08  8.923E-09  1.163E-13  1.954E-13  1.00E-07
  3.100E+00 2.43109E-16  1.244E-05  1.279E-08  8.919E-09  1.199E-13  2.019E-13  1.00E-07
  3.200E+00 2.42575E-16  1.286E-05  1.277E-08  8.916E-09  1.235E-13  2.083E-13  1.00E-07
  3.300E+00 2.42025E-16  1.328E-05  1.275E-08  8.913E-09  1.270E-13  2.148E-13  1.00E-07
  3.400E+00 2.41460E-16  1.370E-05  1.273E-08  8.910E-09  1.305E-13  2.212E-13  1.00E-07
  3.500E+00 2.40879E-16  1.412E-05  1.271E-08  8.906E-09  1.340E-13  2.277E-13  1.00E-07
  3.600E+00 2.40285E-16  1.454E-05  1.269E-08  8.902E-09  1.374E-13  2.341E-13  1.00E-07
  3.700E+00 2.39675E-16  1.497E-05  1.267E-08  8.899E-09  1.408E-13  2.405E-13  1.00E-07
  3.800E+00 2.39051E-16  1.539E-05  1.265E-08  8.895E-09  1.442E-13  2.469E-13  1.00E-07
  3.900E+00 2.38412E-16  1.582E-05  1.262E-08  8.891E-09  1.475E-13  2.533E-13  1.00E-07
  4.000E+00 2.37759E-16  1.625E-05  1.260E-08  8.887E-09  1.508E-13  2.597E-13  1.00E-07
  4.100E+00 2.37092E-16  1.669E-05  1.258E-08  8.883E-09  1.541E-13  2.661E-13  1.00E-07
  4.200E+00 2.36412E-16  1.712E-05  1.255E-08  8.879E-09  1.574E-13  2.725E-13  1.00E-07
  4.300E+00 2.35717E-16  1.756E-05  1.253E-08  8.874E-09  1.606E-13  2.789E-13  1.00E-07
  4.400E+00 2.35010E-16  1.800E-05  1.250E-08  8.870E-09  1.637E-13  2.853E-13  1.00E-07
  4.500E+00 2.34288E-16  1.844E-05  1.248E-08  8.865E-09  1.668E-13  2.916E-13  1.00E-07
  4.600E+00 2.33554E-16  1.888E-05  1.245E-08  8.861E-09  1.699E-13  2.980E-13  1.00E-07
  4.700E+00 2.32807E-16  1.932E-05  1.242E-08  8.856E-09  1.730E-13  3.043E-13  1.00E-07
  4.800E+00 2.32047E-16  1.977E-05  1.240E-08  8.851E-09  1.760E-13  3.107E-13  1.00E-07
  4.900E+00 2.31274E-16  2.022E-05  1.237E-08  8.846E-09  1.790E-13  3.170E-13  1.00E-07
  5.000E+00 2.30489E-16  2.067E-05  1.234E-08  8.841E-09  1.819E-13  3.233E-13  1.00E-07
  5.100E+00 2.29692E-16  2.113E-05  1.231E-08  8.836E-09  1.848E-13  3.296E-13  1.00E-07
  5.200E+00 2.28883E-16  2.158E-05  1.228E-08  8.831E-09  1.876E-13  3.359E-13  1.00E-07
  5.300E+00 2.28062E-16  2.204E-05  1.225E-08  8.825E-09  1.904E-13  3.422E-13  1.00E-07
  5.400E+00 2.27230E-16  2.250E-05  1.222E-08  8.820E-09  1.932E-13  3.485E-13  1.00E-07
  5.500E+00 2.26386E-16  2.297E-05  1.219E-08  8.815E-09  1.959E-13  3.548E-13  1.00E-07
  5.600E+00 2.25531E-16  2.344E-05  1.216E-08  8.809E-09  1.985E-13  3.611E-13  1.00E-07
  5.700E+00 2.24666E-16  2.391E-05  1.213E-08  8.803E-09  2.012E-13  3.673E-13  1.00E-07
  5.800E+00 2.23789E-16  2.438E-05  1.210E-08  8.797E-09  2.037E-13  3.736E-13  1.00E-07
  5.900E+00 2.22902E-16  2.485E-05  1.207E-08  8.792E-09  2.063E-13  3.798E-13  1.00E-07
  6.000E+00 2.22005E-16  2.533E-05  1.203E-08  8.786E-09  2.087E-13  3.860E-13  1.00E-07
  6.100E+00 2.21097E-16  2.581E-05  1.200E-08  8.779E-09  2.112E-13  3.923E-13  1.00E-07
  6.200E+00 2.20180E-16  2.630E-05  1.197E-08  8.773E-09  2.136E-13  3.985E-13  1.00E-07
  6.300E+00 2.19252E-16  2.678E-05  1.193E-08  8.767E-09  2.159E-13  4.047E-13  1.00E-07
  6.400E+00 2.18316E-16  2.727E-05  1.190E-08  8.761E-09  2.182E-13  4.108E-13  1.00E-07
  6.500E+00 2.17370E-16  2.777E-05  1.186E-08  8.754E-09  2.204E-13  4.170E-13  1.00E-07
  6.600E+00 2.16415E-16  2.826E-05  1.183E-08  8.748E-09  2.226E-13  4.232E-13  1.00E-07
  6.700E+00 2.15452E-16  2.876E-05  1.179E-08  8.741E-09  2.247E-13  4.293E-13  1.00E-07
  6.800E+00 2.14479E-16  2.926E-05  1.176E-08  8.734E-09  2.268E-13  4.355E-13  1.00E-07
  6.900E+00 2.13499E-16  2.977E-05  1.172E-08  8.727E-09  2.288E-13  4.416E-13  1.00E-07
  7.000E+00 2.12510E-16  3.028E-05  1.168E-08  8.720E-09  2.308E-13  4.477E-13  1.00E-07
  7.100E+00 2.11513E-16  3.079E-05  1.164E-08  8.713E-09  2.327E-13  4.538E-13  1.00E-07
  7.200E+00 2.10509E-16  3.131E-05  1.161E-08  8.706E-09  2.346E-13  4.599E-13  1.00E-07
  7.300E+00 2.09497E-16  3.183E-05  1.157E-08  8.699E-09  2.364E-13  4.660E-13  1.00E-07
  7.400E+00 2.08478E-16  3.235E-05  1.153E-08  8.692E-09  2.382E-13  4.721E-13  1.00E-07
  7.500E+00 2.07451E-16  3.288E-05  1.149E-08  8.684E-09  2.399E-13  4.781E-13  1.00E-07
  7.600E+00 2.06418E-16  3.341E-05  1.145E-08  8.677E-09  2.416E-13  4.841E-13  1.00E-07
  7.700E+00 2.05379E-16  3.394E-05  1.141E-08  8.669E-09  2.432E-13  4.902E-13  1.00E-07
  7.800E+00 2.04332E-16  3.448E-05  1.137E-08  8.661E-09  2.447E-13  4.962E-13  1.00E-07
  7.900E+00 2.03280E-16  3.503E-05  1.133E-08  8.654E-09  2.462E-13  5.022E-13  1.00E-07
  8.000E+00 2.02222E-16  3.557E-05  1.129E-08  8.646E-09  2.476E-13  5.082E-13  1.00E-07
  8.100E+00 2.01157E-16  3.612E-05  1.125E-08  8.638E-09  2.490E-13  5.142E-13  1.00E-07
  8.200E+00 2.00088E-16  3.668E-05  1.121E-08  8.630E-09  2.503E-13  5.201E-13  1.00E-07
  8.300E+00 1.99013E-16  3.723E-05  1.117E-08  8.622E-09  2.516E-13  5.261E-13  1.00E-07
  8.400E+00 1.97933E-16  3.780E-05  1.112E-08  8.613E-09  2.528E-13  5.320E-13  1.00E-07
