  6.750E-04 4.61766E-16  1.333E-09  1.906E-08  9.928E-09  6.399E-17  4.949E-17  1.00E-07
  7.000E-04 4.61766E-16  1.383E-09  1.906E-08  9.928E-09  6.636E-17  5.132E-17  1.00E-07
  7.250E-04 4.61766E-16  1.432E-09  1.906E-08  9.928E-09  6.873E-17  5.316E-17  1.00E-07
  7.500E-04 4.61766E-16  1.482E-09  1.906E-08  9.928E-09  7.110E-17  5.499E-17  1.00E-07
  7.750E-04 4.61766E-16  1.531E-09  1.906E-08  9.928E-09  7.347E-17  5.682E-17  1.00E-07
  8.000E-04 4.61766E-16  1.580E-09  1.906E-08  9.928E-09  7.584E-17  5.865E-17  1.00E-07
  8.250E-04 4.61766E-16  1.630E-09  1.906E-08  9.928E-09  7.821E-17  6.049E-17  1.00E-07
  8.500E-04 4.61766E-16  1.679E-09  1.906E-08  9.928E-09  8.058E-17  6.232E-17  1.00E-07
  8.750E-04 4.61766E-16  1.728E-09  1.906E-08  9.928E-09  8.295E-17  6.415E-17  1.00E-07
  9.000E-04 4.61766E-16  1.778E-09  1.906E-08  9.928E-09  8.532E-17  6.599E-17  1.00E-07
  9.250E-04 4.61766E-16  1.827E-09  1.906E-08  9.928E-09  8.769E-17  6.782E-17  1.00E-07
  9.500E-04 4.61766E-16  1.877E-09  1.906E-08  9.928E-09  9.006E-17  6.965E-17  1.00E-07
  9.750E-04 4.61766E-16  1.926E-09  1.906E-08  9.928E-09  9.243E-17  7.148E-17  1.00E-07
  1.000E-03 4.61766E-16  1.975E-09  1.906E-08  9.928E-09  9.480E-17  7.332E-17  1.00E-07
  1.250E-03 4.61766E-16  2.469E-09  1.906E-08  9.928E-09  1.185E-16  9.165E-17  1.00E-07
  1.500E-03 4.61766E-16  2.963E-09  1.906E-08  9.928E-09  1.422E-16  1.100E-16  1.00E-07
  1.750E-03 4.61766E-16  3.457E-09  1.906E-08  9.928E-09  1.659E-16  1.283E-16  1.00E-07
  2.000E-03 4.61766E-16  3.951E-09  1.906E-08  9.928E-09  1.896E-16  1.466E-16  1.00E-07
  2.250E-03 4.61766E-16  4.445E-09  1.906E-08  9.928E-09  2.133E-16  1.650E-16  1.00E-07
  2.500E-03 4.61766E-16  4.938E-09  1.906E-08  9.928E-09  2.370E-16  1.833E-16  1.00E-07
  2.750E-03 4.61766E-16  5.432E-09  1.906E-08  9.928E-09  2.607E-16  2.016E-16  1.00E-07
  3.000E-03 4.61766E-16  5.926E-09  1.906E-08  9.928E-09  2.844E-16  2.200E-16  1.00E-07
  3.250E-03 4.61766E-16  6.420E-09  1.906E-08  9.928E-09  3.081E-16  2.383E-16  1.00E-07
  3.500E-03 4.61766E-16  6.914E-09  1.906E-08  9.928E-09  3.318E-16  2.566E-16  1.00E-07
  3.750E-03 4.61766E-16  7.408E-09  1.906E-08  9.928E-09  3.555E-16  2.749E-16  1.00E-07
  4.000E-03 4.61766E-16  7.902E-09  1.906E-08  9.928E-09  3.792E-16  2.933E-16  1.00E-07
  4.250E-03 4.61766E-16  8.395E-09  1.906E-08  9.928E-09  4.029E-16  3.116E-16  1.00E-07
  4.500E-03 4.61766E-16  8.889E-09  1.906E-08  9.928E-09  4.266E-16  3.299E-16  1.00E-07
  4.750E-03 4.61766E-16  9.383E-09  1.906E-08  9.928E-09  4.503E-16  3.483E-16  1.00E-07
  5.000E-03 4.61766E-16  9.877E-09  1.906E-08  9.928E-09  4.740E-16  3.666E-16  1.00E-07
  5.250E-03 4.61766E-16  1.037E-08  1.906E-08  9.928E-09  4.977E-16  3.849E-16  1.00E-07
  5.500E-03 4.61766E-16  1.086E-08  1.906E-08  9.928E-09  5.214E-16  4.032E-16  1.00E-07
  5.750E-03 4.61766E-16  1.136E-08  1.906E-08  9.928E-09  5.451E-16  4.216E-16  1.00E-07
  6.000E-03 4.61766E-16  1.185E-08  1.906E-08  9.928E-09  5.688E-16  4.399E-16  1.00E-07
  6.250E-03 4.61766E-16  1.235E-08  1.906E-08  9.928E-09  5.925E-16  4.582E-16  1.00E-07
  6.500E-03 4.61766E-16  1.284E-08  1.906E-08  9.928E-09  6.162E-16  4.766E-16  1.00E-07
  6.750E-03 4.61766E-16  1.333E-08  1.906E-08  9.928E-09  6.399E-16  4.949E-16  1.00E-07
  7.000E-03 4.61766E-16  1.383E-08  1.906E-08  9.928E-09  6.636E-16  5.132E-16  1.00E-07
  7.250E-03 4.61766E-16  1.432E-08  1.906E-08  9.928E-09  6.873E-16  5.316E-16  1.00E-07
  7.500E-03 4.61765E-16  1.482E-08  1.906E-08  9.928E-09  7.110E-16  5.499E-16  1.00E-07
  7.750E-03 4.61765E-16  1.531E-08  1.906E-08  9.928E-09  7.347E-16  5.682E-16  1.00E-07
  8.000E-03 4.61765E-16  1.580E-08  1.906E-08  9.928E-09  7.584E-16  5.865E-16  1.00E-07
  8.250E-03 4.61765E-16  1.630E-08  1.906E-08  9.928E-09  7.821E-16  6.049E-16  1.00E-07
  8.500E-03 4.61765E-16  1.679E-08  1.906E-08  9.928E-09  8.058E-16  6.232E-16  1.00E-07
  8.750E-03 4.61765E-16  1.728E-08  1.906E-08  9.928E-09  8.295E-16  6.415E-16  1.00E-07
  9.000E-03 4.61765E-16  1.778E-08  1.906E-08  9.928E-09  8.532E-16  6.599E-16  1.00E-07
  9.250E-03 4.61765E-16  1.827E-08  1.906E-08  9.928E-09  8.769E-16  6.782E-16  1.00E-07
  9.500E-03 4.61765E-16  1.877E-08  1.906E-08  9.928E-09  9.006E-16  6.965E-16  1.00E-07
  9.750E-03 4.61765E-16  1.926E-08  1.906E-08  9.928E-09  9.243E-16  7.148E-16  1.00E-07
  1.000E-02 4.61765E-16  1.975E-08  1.906E-08  9.928E-09  9.480E-16  7.332E-16  1.00E-07
  1.250E-02 4.61765E-16  2.469E-08  1.906E-08  9.928E-09  1.185E-15  9.165E-16  1.00E-07
  1.500E-02 4.61765E-16  2.963E-08  1.906E-08  9.928E-09  1.422E-15  1.100E-15  1.00E-07
  1.750E-02 4.61765E-16  3.457E-08  1.906E-08  9.928E-09  1.659E-15  1.283E-15  1.00E-07
  2.000E-02 4.61765E-16  3.951E-08  1.906E-08  9.928E-09  1.896E-15  1.466E-15  1.00E-07
  2.250E-02 4.61764E-16  4.445E-08  1.906E-08  9.928E-09  2.133E-15  1.650E-15  1.00E-07
  2.500E-02 4.61764E-16  4.938E-08  1.906E-08  9.928E-09  2.370E-15  1.833E-15  1.00E-07
  2.750E-02 4.61764E-16  5.432E-08  1.906E-08  9.928E-09  2.607E-15  2.016E-15  1.00E-07
  3.000E-02 4.61763E-16  5.926E-08  1.906E-08  9.928E-09  2.844E-15  2.200E-15  1.00E-07
  3.250E-02 4.61763E-16  6.420E-08  1.906E-08  9.928E-09  3.081E-15  2.383E-15  1.00E-07
  3.500E-02 4.61762E-16  6.914E-08  1.906E-08  9.928E-09  3.318E-15  2.566E-15  1.00E-07
  3.750E-02 4.61762E-16  7.408E-08  1.906E-08  9.928E-09  3.555E-15  2.749E-15  1.00E-07
  4.000E-02 4.61761E-16  7.902E-08  1.906E-08  9.928E-09  3.792E-15  2.933E-15  1.00E-07
  4.250E-02 4.61761E-16  8.395E-08  1.906E-08  9.928E-09  4.029E-15  3.116E-15  1.00E-07
  4.500E-02 4.61760E-16  8.889E-08  1.906E-08  9.928E-09  4.266E-15  3.299E-15  1.00E-07
  4.750E-02 4.61760E-16  9.383E-08  1.906E-08  9.928E-09  4.503E-15  3.483E-15  1.00E-07
  5.000E-02 4.61759E-16  9.877E-08  1.906E-08  9.928E-09  4.740E-15  3.666E-15  1.00E-07
  5.250E-02 4.61758E-16  1.037E-07  1.906E-08  9.928E-09  4.977E-15  3.849E-15  1.00E-07
  5.500E-02 4.61758E-16  1.086E-07  1.906E-08  9.928E-09  5.214E-15  4.032E-15  1.00E-07
  5.750E-02 4.61757E-16  1.136E-07  1.906E-08  9.928E-09  5.451E-15  4.216E-15  1.00E-07
  6.000E-02 4.61756E-16  1.185E-07  1.906E-08  9.928E-09  5.688E-15  4.399E-15  1.00E-07
  6.250E-02 4.61755E-16  1.235E-07  1.906E-08  9.928E-09  5.925E-15  4.582E-15  1.00E-07
  6.500E-02 4.61754E-16  1.284E-07  1.906E-08  9.928E-09  6.162E-15  4.766E-15  1.00E-07
  6.750E-02 4.61753E-16  1.333E-07  1.906E-08  9.928E-09  6.399E-15  4.949E-15  1.00E-07
  7.000E-02 4.61752E-16  1.383E-07  1.906E-08  9.928E-09  6.636E-15  5.132E-15  1.00E-07
  7.250E-02 4.61752E-16  1.432E-07  1.906E-08  9.928E-09  6.873E-15  5.315E-15  1.00E-07
  7.500E-02 4.61751E-16  1.482E-07  1.906E-08  9.928E-09  7.110E-15  5.499E-15  1.00E-07
  7.750E-02 4.61750E-16  1.531E-07  1.906E-08  9.928E-09  7.347E-15  5.682E-15  1.00E-07
  8.000E-02 4.61748E-16  1.580E-07  1.906E-08  9.928E-09  7.584E-15  5.865E-15  1.00E-07
  8.250E-02 4.61747E-16  1.630E-07  1.906E-08  9.928E-09  7.821E-15  6.049E-15  1.00E-07
  8.500E-02 4.61746E-16  1.679E-07  1.906E-08  9.928E-09  8.058E-15  6.232E-15  1.00E-07
  8.750E-02 4.61745E-16  1.729E-07  1.906E-08  9.928E-09  8.295E-15  6.415E-15  1.00E-07
  9.000E-02 4.61744E-16  1.778E-07  1.906E-08  9.928E-09  8.532E-15  6.599E-15  1.00E-07
  9.250E-02 4.61743E-16  1.827E-07  1.906E-08  9.928E-09  8.769E-15  6.782E-15  1.00E-07
  9.500E-02 4.61741E-16  1.877E-07  1.906E-08  9.928E-09  9.006E-15  6.965E-15  1.00E-07
  9.750E-02 4.61740E-16  1.926E-07  1.906E-08  9.928E-09  9.243E-15  7.148E-15  1.00E-07
  1.000E-01 4.61739E-16  1.975E-07  1.906E-08  9.928E-09  9.480E-15  7.332E-15  1.00E-07
  1.250E-01 4.61724E-16  2.469E-07  1.906E-08  9.928E-09  1.185E-14  9.165E-15  1.00E-07
  1.500E-01 4.61705E-16  2.963E-07  1.906E-08  9.928E-09  1.422E-14  1.100E-14  1.00E-07
  1.750E-01 4.61683E-16  3.457E-07  1.906E-08  9.928E-09  1.659E-14  1.283E-14  1.00E-07
  2.000E-01 4.61658E-16  3.951E-07  1.906E-08  9.928E-09  1.896E-14  1.466E-14  1.00E-07
  2.250E-01 4.61630E-16  4.445E-07  1.905E-08  9.928E-09  2.133E-14  1.650E-14  1.00E-07
  2.500E-01 4.61598E-16  4.939E-07  1.905E-08  9.928E-09  2.369E-14  1.833E-14  1.00E-07
  2.750E-01 4.61562E-16  5.433E-07  1.905E-08  9.927E-09  2.606E-14  2.016E-14  1.00E-07
  3.000E-01 4.61524E-16  5.928E-07  1.905E-08  9.927E-09  2.843E-14  2.199E-14  1.00E-07
  3.250E-01 4.61482E-16  6.422E-07  1.905E-08  9.927E-09  3.080E-14  2.383E-14  1.00E-07
  3.500E-01 4.61437E-16  6.916E-07  1.905E-08  9.927E-09  3.317E-14  2.566E-14  1.00E-07
  3.750E-01 4.61388E-16  7.410E-07  1.905E-08  9.927E-09  3.553E-14  2.749E-14  1.00E-07
  4.000E-01 4.61336E-16  7.905E-07  1.905E-08  9.927E-09  3.790E-14  2.932E-14  1.00E-07
  4.250E-01 4.61280E-16  8.399E-07  1.905E-08  9.927E-09  4.026E-14  3.116E-14  1.00E-07
  4.500E-01 4.61222E-16  8.894E-07  1.904E-08  9.926E-09  4.263E-14  3.299E-14  1.00E-07
  4.750E-01 4.61160E-16  9.389E-07  1.904E-08  9.926E-09  4.499E-14  3.482E-14  1.00E-07
  5.000E-01 4.61094E-16  9.883E-07  1.904E-08  9.926E-09  4.736E-14  3.665E-14  1.00E-07
  5.250E-01 4.61026E-16  1.038E-06  1.904E-08  9.926E-09  4.972E-14  3.849E-14  1.00E-07
  5.500E-01 4.60953E-16  1.087E-06  1.904E-08  9.926E-09  5.208E-14  4.032E-14  1.00E-07
  5.750E-01 4.60878E-16  1.137E-06  1.904E-08  9.925E-09  5.444E-14  4.215E-14  1.00E-07
  6.000E-01 4.60799E-16  1.186E-06  1.903E-08  9.925E-09  5.680E-14  4.398E-14  1.00E-07
  6.250E-01 4.60717E-16  1.236E-06  1.903E-08  9.925E-09  5.916E-14  4.581E-14  1.00E-07
  6.500E-01 4.60632E-16  1.285E-06  1.903E-08  9.925E-09  6.152E-14  4.764E-14  1.00E-07
  6.750E-01 4.60543E-16  1.335E-06  1.903E-08  9.924E-09  6.388E-14  4.948E-14  1.00E-07
  7.000E-01 4.60451E-16  1.385E-06  1.903E-08  9.924E-09  6.624E-14  5.131E-14  1.00E-07
  7.250E-01 4.60356E-16  1.434E-06  1.902E-08  9.924E-09  6.860E-14  5.314E-14  1.00E-07
  7.500E-01 4.60257E-16  1.484E-06  1.902E-08  9.924E-09  7.095E-14  5.497E-14  1.00E-07
  7.750E-01 4.60155E-16  1.533E-06  1.902E-08  9.923E-09  7.331E-14  5.680E-14  1.00E-07
  8.000E-01 4.60050E-16  1.583E-06  1.902E-08  9.923E-09  7.566E-14  5.863E-14  1.00E-07
  8.250E-01 4.59941E-16  1.633E-06  1.901E-08  9.923E-09  7.801E-14  6.046E-14  1.00E-07
  8.500E-01 4.59829E-16  1.682E-06  1.901E-08  9.922E-09  8.037E-14  6.229E-14  1.00E-07
  8.750E-01 4.59714E-16  1.732E-06  1.901E-08  9.922E-09  8.272E-14  6.412E-14  1.00E-07
  9.000E-01 4.59595E-16  1.782E-06  1.900E-08  9.922E-09  8.506E-14  6.595E-14  1.00E-07
  9.250E-01 4.59473E-16  1.831E-06  1.900E-08  9.921E-09  8.741E-14  6.778E-14  1.00E-07
  9.500E-01 4.59348E-16  1.881E-06  1.900E-08  9.921E-09  8.976E-14  6.961E-14  1.00E-07
  9.750E-01 4.59220E-16  1.931E-06  1.899E-08  9.921E-09  9.211E-14  7.144E-14  1.00E-07
  1.000E+00 4.59088E-16  1.980E-06  1.899E-08  9.920E-09  9.445E-14  7.327E-14  1.00E-07
  1.100E+00 4.58528E-16  2.180E-06  1.898E-08  9.918E-09  1.038E-13  8.059E-14  1.00E-07
  1.200E+00 4.57917E-16  2.379E-06  1.896E-08  9.917E-09  1.132E-13  8.790E-14  1.00E-07
  1.300E+00 4.57253E-16  2.579E-06  1.895E-08  9.915E-09  1.225E-13  9.521E-14  1.00E-07
  1.400E+00 4.56537E-16  2.779E-06  1.893E-08  9.913E-09  1.318E-13  1.025E-13  1.00E-07
  1.500E+00 4.55771E-16  2.980E-06  1.891E-08  9.910E-09  1.410E-13  1.098E-13  1.00E-07
  1.600E+00 4.54953E-16  3.181E-06  1.889E-08  9.908E-09  1.502E-13  1.171E-13  1.00E-07
  1.700E+00 4.54085E-16  3.383E-06  1.887E-08  9.905E-09  1.594E-13  1.244E-13  1.00E-07
  1.800E+00 4.53166E-16  3.585E-06  1.884E-08  9.902E-09  1.686E-13  1.317E-13  1.00E-07
  1.900E+00 4.52198E-16  3.788E-06  1.882E-08  9.900E-09  1.777E-13  1.390E-13  1.00E-07
  2.000E+00 4.51181E-16  3.991E-06  1.879E-08  9.897E-09  1.868E-13  1.463E-13  1.00E-07
  2.100E+00 4.50114E-16  4.195E-06  1.877E-08  9.893E-09  1.959E-13  1.536E-13  1.00E-07
  2.200E+00 4.49000E-16  4.400E-06  1.874E-08  9.890E-09  2.049E-13  1.608E-13  1.00E-07
  2.300E+00 4.47837E-16  4.605E-06  1.871E-08  9.886E-09  2.138E-13  1.681E-13  1.00E-07
  2.400E+00 4.46628E-16  4.811E-06  1.868E-08  9.883E-09  2.227E-13  1.753E-13  1.00E-07
  2.500E+00 4.45371E-16  5.018E-06  1.865E-08  9.879E-09  2.316E-13  1.826E-13  1.00E-07
  2.600E+00 4.44069E-16  5.225E-06  1.862E-08  9.875E-09  2.404E-13  1.898E-13  1.00E-07
  2.700E+00 4.42720E-16  5.433E-06  1.858E-08  9.871E-09  2.492E-13  1.971E-13  1.00E-07
  2.800E+00 4.41327E-16  5.642E-06  1.855E-08  9.866E-09  2.579E-13  2.043E-13  1.00E-07
  2.900E+00 4.39889E-16  5.852E-06  1.851E-08  9.862E-09  2.665E-13  2.115E-13  1.00E-07
  3.000E+00 4.38408E-16  6.063E-06  1.847E-08  9.857E-09  2.751E-13  2.187E-13  1.00E-07
  3.100E+00 4.36883E-16  6.275E-06  1.843E-08  9.853E-09  2.836E-13  2.260E-13  1.00E-07
  3.200E+00 4.35317E-16  6.487E-06  1.839E-08  9.848E-09  2.921E-13  2.332E-13  1.00E-07
  3.300E+00 4.33708E-16  6.701E-06  1.835E-08  9.843E-09  3.005E-13  2.403E-13  1.00E-07
  3.400E+00 4.32058E-16  6.916E-06  1.831E-08  9.837E-09  3.089E-13  2.475E-13  1.00E-07
  3.500E+00 4.30368E-16  7.131E-06  1.827E-08  9.832E-09  3.171E-13  2.547E-13  1.00E-07
  3.600E+00 4.28638E-16  7.348E-06  1.822E-08  9.826E-09  3.254E-13  2.619E-13  1.00E-07
  3.700E+00 4.26870E-16  7.566E-06  1.818E-08  9.821E-09  3.335E-13  2.690E-13  1.00E-07
  3.800E+00 4.25063E-16  7.785E-06  1.813E-08  9.815E-09  3.416E-13  2.762E-13  1.00E-07
  3.900E+00 4.23219E-16  8.005E-06  1.808E-08  9.809E-09  3.496E-13  2.833E-13  1.00E-07
  4.000E+00 4.21338E-16  8.226E-06  1.803E-08  9.803E-09  3.575E-13  2.904E-13  1.00E-07
  4.100E+00 4.19422E-16  8.448E-06  1.798E-08  9.797E-09  3.654E-13  2.975E-13  1.00E-07
  4.200E+00 4.17470E-16  8.672E-06  1.793E-08  9.790E-09  3.731E-13  3.046E-13  1.00E-07
  4.300E+00 4.15484E-16  8.897E-06  1.788E-08  9.784E-09  3.808E-13  3.117E-13  1.00E-07
  4.400E+00 4.13465E-16  9.123E-06  1.783E-08  9.777E-09  3.885E-13  3.188E-13  1.00E-07
  4.500E+00 4.11413E-16  9.351E-06  1.778E-08  9.770E-09  3.960E-13  3.259E-13  1.00E-07
  4.600E+00 4.09329E-16  9.580E-06  1.772E-08  9.763E-09  4.035E-13  3.329E-13  1.00E-07
  4.700E+00 4.07214E-16  9.810E-06  1.766E-08  9.756E-09  4.109E-13  3.400E-13  1.00E-07
  4.800E+00 4.05069E-16  1.004E-05  1.761E-08  9.748E-09  4.182E-13  3.470E-13  1.00E-07
  4.900E+00 4.02895E-16  1.028E-05  1.755E-08  9.741E-09  4.254E-13  3.540E-13  1.00E-07
  5.000E+00 4.00692E-16  1.051E-05  1.749E-08  9.733E-09  4.325E-13  3.610E-13  1.00E-07
  5.100E+00 3.98462E-16  1.075E-05  1.743E-08  9.726E-09  4.395E-13  3.680E-13  1.00E-07
  5.200E+00 3.96205E-16  1.098E-05  1.737E-08  9.718E-09  4.465E-13  3.750E-13  1.00E-07
  5.300E+00 3.93922E-16  1.122E-05  1.731E-08  9.710E-09  4.533E-13  3.820E-13  1.00E-07
  5.400E+00 3.91613E-16  1.146E-05  1.725E-08  9.701E-09  4.601E-13  3.889E-13  1.00E-07
  5.500E+00 3.89281E-16  1.171E-05  1.719E-08  9.693E-09  4.668E-13  3.959E-13  1.00E-07
  5.600E+00 3.86925E-16  1.195E-05  1.712E-08  9.685E-09  4.734E-13  4.028E-13  1.00E-07
  5.700E+00 3.84546E-16  1.220E-05  1.706E-08  9.676E-09  4.799E-13  4.097E-13  1.00E-07
  5.800E+00 3.82146E-16  1.244E-05  1.699E-08  9.667E-09  4.863E-13  4.166E-13  1.00E-07
  5.900E+00 3.79725E-16  1.269E-05  1.692E-08  9.658E-09  4.926E-13  4.235E-13  1.00E-07
  6.000E+00 3.77284E-16  1.294E-05  1.686E-08  9.649E-09  4.988E-13  4.304E-13  1.00E-07
  6.100E+00 3.74823E-16  1.320E-05  1.679E-08  9.640E-09  5.049E-13  4.372E-13  1.00E-07
  6.200E+00 3.72344E-16  1.345E-05  1.672E-08  9.631E-09  5.109E-13  4.441E-13  1.00E-07
  6.300E+00 3.69848E-16  1.371E-05  1.665E-08  9.621E-09  5.169E-13  4.509E-13  1.00E-07
  6.400E+00 3.67335E-16  1.397E-05  1.658E-08  9.612E-09  5.227E-13  4.577E-13  1.00E-07
  6.500E+00 3.64807E-16  1.423E-05  1.651E-08  9.602E-09  5.284E-13  4.645E-13  1.00E-07
  6.600E+00 3.62263E-16  1.449E-05  1.644E-08  9.592E-09  5.340E-13  4.713E-13  1.00E-07
  6.700E+00 3.59705E-16  1.475E-05  1.637E-08  9.582E-09  5.396E-13  4.780E-13  1.00E-07
  6.800E+00 3.57134E-16  1.502E-05  1.629E-08  9.572E-09  5.450E-13  4.848E-13  1.00E-07
  6.900E+00 3.54550E-16  1.529E-05  1.622E-08  9.562E-09  5.503E-13  4.915E-13  1.00E-07
  7.000E+00 3.51954E-16  1.556E-05  1.615E-08  9.551E-09  5.555E-13  4.982E-13  1.00E-07
  7.100E+00 3.49347E-16  1.583E-05  1.607E-08  9.541E-09  5.607E-13  5.049E-13  1.00E-07
  7.200E+00 3.46731E-16  1.611E-05  1.600E-08  9.530E-09  5.657E-13  5.115E-13  1.00E-07
  7.300E+00 3.44104E-16  1.638E-05  1.592E-08  9.519E-09  5.706E-13  5.182E-13  1.00E-07
  7.400E+00 3.41470E-16  1.666E-05  1.584E-08  9.508E-09  5.754E-13  5.248E-13  1.00E-07
  7.500E+00 3.38827E-16  1.694E-05  1.577E-08  9.497E-09  5.801E-13  5.315E-13  1.00E-07
  7.600E+00 3.36177E-16  1.723E-05  1.569E-08  9.486E-09  5.847E-13  5.381E-13  1.00E-07
  7.700E+00 3.33521E-16  1.751E-05  1.561E-08  9.475E-09  5.892E-13  5.446E-13  1.00E-07
  7.800E+00 3.30859E-16  1.780E-05  1.553E-08  9.463E-09  5.936E-13  5.512E-13  1.00E-07
  7.900E+00 3.28192E-16  1.809E-05  1.546E-08  9.452E-09  5.979E-13  5.577E-13  1.00E-07
  8.000E+00 3.25521E-16  1.838E-05  1.538E-08  9.440E-09  6.021E-13  5.643E-13  1.00E-07
