  4.750E-01 4.15913E-16  1.088E-06  1.719E-08  1.098E-08  1.824E-14  2.481E-14  1.00E-07
  5.000E-01 4.15876E-16  1.145E-06  1.719E-08  1.098E-08  1.920E-14  2.611E-14  1.00E-07
  5.250E-01 4.15837E-16  1.202E-06  1.719E-08  1.098E-08  2.016E-14  2.742E-14  1.00E-07
  5.500E-01 4.15797E-16  1.260E-06  1.719E-08  1.098E-08  2.111E-14  2.872E-14  1.00E-07
  5.750E-01 4.15755E-16  1.317E-06  1.718E-08  1.097E-08  2.207E-14  3.003E-14  1.00E-07
  6.000E-01 4.15710E-16  1.374E-06  1.718E-08  1.097E-08  2.303E-14  3.133E-14  1.00E-07
  6.250E-01 4.15664E-16  1.432E-06  1.718E-08  1.097E-08  2.399E-14  3.264E-14  1.00E-07
  6.500E-01 4.15616E-16  1.489E-06  1.718E-08  1.097E-08  2.494E-14  3.394E-14  1.00E-07
  6.750E-01 4.15567E-16  1.546E-06  1.718E-08  1.097E-08  2.590E-14  3.525E-14  1.00E-07
  7.000E-01 4.15515E-16  1.604E-06  1.718E-08  1.097E-08  2.686E-14  3.655E-14  1.00E-07
  7.250E-01 4.15461E-16  1.661E-06  1.718E-08  1.097E-08  2.781E-14  3.786E-14  1.00E-07
  7.500E-01 4.15406E-16  1.719E-06  1.718E-08  1.097E-08  2.877E-14  3.916E-14  1.00E-07
  7.750E-01 4.15348E-16  1.776E-06  1.717E-08  1.097E-08  2.972E-14  4.047E-14  1.00E-07
  8.000E-01 4.15289E-16  1.833E-06  1.717E-08  1.097E-08  3.068E-14  4.177E-14  1.00E-07
  8.250E-01 4.15228E-16  1.891E-06  1.717E-08  1.097E-08  3.163E-14  4.308E-14  1.00E-07
  8.500E-01 4.15165E-16  1.948E-06  1.717E-08  1.097E-08  3.259E-14  4.438E-14  1.00E-07
  8.750E-01 4.15100E-16  2.006E-06  1.717E-08  1.097E-08  3.354E-14  4.569E-14  1.00E-07
  9.000E-01 4.15034E-16  2.063E-06  1.717E-08  1.097E-08  3.449E-14  4.699E-14  1.00E-07
  9.250E-01 4.14965E-16  2.121E-06  1.716E-08  1.097E-08  3.545E-14  4.830E-14  1.00E-07
  9.500E-01 4.14895E-16  2.178E-06  1.716E-08  1.097E-08  3.640E-14  4.960E-14  1.00E-07
  9.750E-01 4.14823E-16  2.236E-06  1.716E-08  1.097E-08  3.735E-14  5.090E-14  1.00E-07
  1.000E+00 4.14748E-16  2.293E-06  1.716E-08  1.097E-08  3.830E-14  5.221E-14  1.00E-07
  1.100E+00 4.14433E-16  2.524E-06  1.715E-08  1.097E-08  4.211E-14  5.742E-14  1.00E-07
  1.200E+00 4.14089E-16  2.754E-06  1.714E-08  1.097E-08  4.590E-14  6.264E-14  1.00E-07
  1.300E+00 4.13715E-16  2.985E-06  1.713E-08  1.097E-08  4.968E-14  6.785E-14  1.00E-07
  1.400E+00 4.13311E-16  3.216E-06  1.712E-08  1.096E-08  5.346E-14  7.306E-14  1.00E-07
  1.500E+00 4.12878E-16  3.448E-06  1.711E-08  1.096E-08  5.722E-14  7.827E-14  1.00E-07
  1.600E+00 4.12416E-16  3.680E-06  1.710E-08  1.096E-08  6.098E-14  8.348E-14  1.00E-07
  1.700E+00 4.11925E-16  3.912E-06  1.708E-08  1.096E-08  6.472E-14  8.868E-14  1.00E-07
  1.800E+00 4.11405E-16  4.145E-06  1.707E-08  1.096E-08  6.845E-14  9.389E-14  1.00E-07
  1.900E+00 4.10856E-16  4.378E-06  1.705E-08  1.095E-08  7.216E-14  9.909E-14  1.00E-07
  2.000E+00 4.10278E-16  4.612E-06  1.704E-08  1.095E-08  7.587E-14  1.043E-13  1.00E-07
  2.100E+00 4.09672E-16  4.846E-06  1.702E-08  1.095E-08  7.955E-14  1.095E-13  1.00E-07
  2.200E+00 4.09038E-16  5.081E-06  1.701E-08  1.095E-08  8.322E-14  1.147E-13  1.00E-07
  2.300E+00 4.08376E-16  5.316E-06  1.699E-08  1.094E-08  8.688E-14  1.199E-13  1.00E-07
  2.400E+00 4.07685E-16  5.552E-06  1.697E-08  1.094E-08  9.052E-14  1.250E-13  1.00E-07
  2.500E+00 4.06967E-16  5.788E-06  1.695E-08  1.094E-08  9.414E-14  1.302E-13  1.00E-07
  2.600E+00 4.06222E-16  6.026E-06  1.693E-08  1.093E-08  9.774E-14  1.354E-13  1.00E-07
  2.700E+00 4.05449E-16  6.263E-06  1.691E-08  1.093E-08  1.013E-13  1.406E-13  1.00E-07
  2.800E+00 4.04649E-16  6.502E-06  1.689E-08  1.093E-08  1.049E-13  1.458E-13  1.00E-07
  2.900E+00 4.03822E-16  6.741E-06  1.687E-08  1.092E-08  1.084E-13  1.509E-13  1.00E-07
  3.000E+00 4.02968E-16  6.981E-06  1.684E-08  1.092E-08  1.120E-13  1.561E-13  1.00E-07
  3.100E+00 4.02088E-16  7.222E-06  1.682E-08  1.092E-08  1.155E-13  1.613E-13  1.00E-07
  3.200E+00 4.01182E-16  7.463E-06  1.680E-08  1.091E-08  1.189E-13  1.664E-13  1.00E-07
  3.300E+00 4.00250E-16  7.706E-06  1.677E-08  1.091E-08  1.224E-13  1.716E-13  1.00E-07
  3.400E+00 3.99292E-16  7.949E-06  1.674E-08  1.090E-08  1.258E-13  1.767E-13  1.00E-07
  3.500E+00 3.98309E-16  8.193E-06  1.672E-08  1.090E-08  1.292E-13  1.819E-13  1.00E-07
  3.600E+00 3.97301E-16  8.438E-06  1.669E-08  1.090E-08  1.326E-13  1.870E-13  1.00E-07
  3.700E+00 3.96268E-16  8.684E-06  1.666E-08  1.089E-08  1.360E-13  1.921E-13  1.00E-07
  3.800E+00 3.95210E-16  8.930E-06  1.663E-08  1.089E-08  1.393E-13  1.973E-13  1.00E-07
  3.900E+00 3.94128E-16  9.178E-06  1.660E-08  1.088E-08  1.426E-13  2.024E-13  1.00E-07
  4.000E+00 3.93022E-16  9.427E-06  1.657E-08  1.088E-08  1.459E-13  2.075E-13  1.00E-07
  4.100E+00 3.91892E-16  9.677E-06  1.654E-08  1.087E-08  1.492E-13  2.126E-13  1.00E-07
  4.200E+00 3.90738E-16  9.927E-06  1.651E-08  1.087E-08  1.524E-13  2.177E-13  1.00E-07
  4.300E+00 3.89562E-16  1.018E-05  1.648E-08  1.086E-08  1.556E-13  2.228E-13  1.00E-07
  4.400E+00 3.88363E-16  1.043E-05  1.645E-08  1.086E-08  1.587E-13  2.279E-13  1.00E-07
  4.500E+00 3.87141E-16  1.069E-05  1.641E-08  1.085E-08  1.619E-13  2.330E-13  1.00E-07
  4.600E+00 3.85897E-16  1.094E-05  1.638E-08  1.084E-08  1.650E-13  2.381E-13  1.00E-07
  4.700E+00 3.84631E-16  1.120E-05  1.634E-08  1.084E-08  1.681E-13  2.432E-13  1.00E-07
  4.800E+00 3.83343E-16  1.146E-05  1.631E-08  1.083E-08  1.711E-13  2.483E-13  1.00E-07
  4.900E+00 3.82035E-16  1.171E-05  1.627E-08  1.083E-08  1.741E-13  2.533E-13  1.00E-07
  5.000E+00 3.80705E-16  1.197E-05  1.624E-08  1.082E-08  1.771E-13  2.584E-13  1.00E-07
  5.100E+00 3.79355E-16  1.224E-05  1.620E-08  1.081E-08  1.800E-13  2.635E-13  1.00E-07
  5.200E+00 3.77985E-16  1.250E-05  1.616E-08  1.081E-08  1.829E-13  2.685E-13  1.00E-07
  5.300E+00 3.76595E-16  1.276E-05  1.612E-08  1.080E-08  1.858E-13  2.736E-13  1.00E-07
  5.400E+00 3.75185E-16  1.303E-05  1.608E-08  1.079E-08  1.887E-13  2.786E-13  1.00E-07
  5.500E+00 3.73756E-16  1.330E-05  1.604E-08  1.079E-08  1.915E-13  2.836E-13  1.00E-07
  5.600E+00 3.72308E-16  1.356E-05  1.600E-08  1.078E-08  1.942E-13  2.886E-13  1.00E-07
  5.700E+00 3.70842E-16  1.383E-05  1.596E-08  1.077E-08  1.970E-13  2.937E-13  1.00E-07
  5.800E+00 3.69358E-16  1.410E-05  1.592E-08  1.077E-08  1.997E-13  2.987E-13  1.00E-07
  5.900E+00 3.67856E-16  1.438E-05  1.588E-08  1.076E-08  2.023E-13  3.037E-13  1.00E-07
  6.000E+00 3.66336E-16  1.465E-05  1.583E-08  1.075E-08  2.049E-13  3.087E-13  1.00E-07
  6.100E+00 3.64800E-16  1.493E-05  1.579E-08  1.075E-08  2.075E-13  3.136E-13  1.00E-07
  6.200E+00 3.63247E-16  1.520E-05  1.575E-08  1.074E-08  2.101E-13  3.186E-13  1.00E-07
  6.300E+00 3.61678E-16  1.548E-05  1.570E-08  1.073E-08  2.126E-13  3.236E-13  1.00E-07
  6.400E+00 3.60092E-16  1.576E-05  1.566E-08  1.072E-08  2.150E-13  3.286E-13  1.00E-07
  6.500E+00 3.58491E-16  1.605E-05  1.561E-08  1.071E-08  2.175E-13  3.335E-13  1.00E-07
  6.600E+00 3.56875E-16  1.633E-05  1.556E-08  1.071E-08  2.199E-13  3.385E-13  1.00E-07
  6.700E+00 3.55245E-16  1.662E-05  1.552E-08  1.070E-08  2.222E-13  3.434E-13  1.00E-07
  6.800E+00 3.53599E-16  1.690E-05  1.547E-08  1.069E-08  2.245E-13  3.483E-13  1.00E-07
  6.900E+00 3.51940E-16  1.719E-05  1.542E-08  1.068E-08  2.268E-13  3.532E-13  1.00E-07
  7.000E+00 3.50267E-16  1.748E-05  1.537E-08  1.067E-08  2.290E-13  3.581E-13  1.00E-07
  7.100E+00 3.48581E-16  1.778E-05  1.532E-08  1.066E-08  2.312E-13  3.630E-13  1.00E-07
  7.200E+00 3.46881E-16  1.807E-05  1.528E-08  1.066E-08  2.333E-13  3.679E-13  1.00E-07
  7.300E+00 3.45169E-16  1.837E-05  1.523E-08  1.065E-08  2.354E-13  3.728E-13  1.00E-07
  7.400E+00 3.43445E-16  1.867E-05  1.518E-08  1.064E-08  2.375E-13  3.777E-13  1.00E-07
  7.500E+00 3.41710E-16  1.897E-05  1.512E-08  1.063E-08  2.395E-13  3.826E-13  1.00E-07
  7.600E+00 3.39962E-16  1.927E-05  1.507E-08  1.062E-08  2.414E-13  3.874E-13  1.00E-07
  7.700E+00 3.38204E-16  1.957E-05  1.502E-08  1.061E-08  2.434E-13  3.923E-13  1.00E-07
  7.800E+00 3.36435E-16  1.988E-05  1.497E-08  1.060E-08  2.453E-13  3.971E-13  1.00E-07
  7.900E+00 3.34655E-16  2.019E-05  1.492E-08  1.059E-08  2.471E-13  4.019E-13  1.00E-07
  8.000E+00 3.32866E-16  2.050E-05  1.486E-08  1.058E-08  2.489E-13  4.067E-13  1.00E-07
  8.100E+00 3.31067E-16  2.081E-05  1.481E-08  1.057E-08  2.506E-13  4.116E-13  1.00E-07
  8.200E+00 3.29259E-16  2.113E-05  1.475E-08  1.056E-08  2.523E-13  4.163E-13  1.00E-07
  8.300E+00 3.27441E-16  2.144E-05  1.470E-08  1.055E-08  2.540E-13  4.211E-13  1.00E-07
  8.400E+00 3.25616E-16  2.176E-05  1.465E-08  1.054E-08  2.556E-13  4.259E-13  1.00E-07
