

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 2.12000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.05235422E-01      0.00000000E+00
       1     -1.52049210E+00     -1.51846034E+00
       2      7.86505258E-01      7.86926506E-01
       3      3.82973275E-01      3.83120913E-01
       4      1.90959802E-01      1.91023091E-01
       5      9.77663984E-02      9.77962005E-02
       6      5.11651121E-02      5.11799135E-02
       7      2.72404734E-02      2.72480764E-02
       8      1.46993272E-02      1.47033236E-02
       9      8.01744398E-03      8.01958000E-03
      10      4.41112183E-03      4.41227819E-03
      11      2.44435306E-03      2.44498542E-03
      12      1.36254693E-03      1.36289558E-03
      13      7.63282954E-04      7.63476482E-04
      14      4.29355697E-04      4.29463724E-04
      15      2.42358082E-04      2.42418666E-04
      16      1.37203639E-04      1.37237750E-04
      17      7.78646488E-05      7.78839183E-05
      18      4.42805609E-05      4.42914766E-05
      19      2.52256789E-05      2.52318770E-05
      20      1.43916763E-05      1.43952026E-05
      21      8.22090587E-06      8.22291543E-06
      22      4.70094122E-06      4.70208805E-06
      23      2.69052680E-06      2.69118206E-06
      24      1.54105777E-06      1.54143254E-06
      25      8.83244059E-07      8.83458595E-07
      26      5.06502481E-07      5.06625377E-07
      27      2.90594177E-07      2.90664622E-07
      28      1.66789081E-07      1.66829484E-07
      29      9.57632201E-08      9.57864026E-08
      30      5.49995821E-08      5.50128890E-08
      31      3.15960285E-08      3.16036691E-08
      32      1.81552554E-08      1.81596488E-08
      33      1.04340898E-08      1.04366089E-08
      34      5.99761085E-09      5.99905547E-09
      35      3.44800285E-09      3.44883168E-09
      36      1.98248632E-09      1.98295857E-09
      37      1.13994285E-09      1.14021630E-09
      38      6.55517679E-10      6.55671842E-10
      39      3.77000218E-10      3.77089507E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.36836E-16  0.000E+00  1.223E-08  9.339E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.36836E-16  3.861E-10  1.223E-08  9.339E-09  1.363E-18  4.778E-18  1.00E-07
  1.250E-04 2.36836E-16  4.826E-10  1.223E-08  9.339E-09  1.704E-18  5.973E-18  1.00E-07
  1.500E-04 2.36836E-16  5.791E-10  1.223E-08  9.339E-09  2.045E-18  7.168E-18  1.00E-07
  1.750E-04 2.36836E-16  6.756E-10  1.223E-08  9.339E-09  2.386E-18  8.362E-18  1.00E-07
  2.000E-04 2.36836E-16  7.721E-10  1.223E-08  9.339E-09  2.727E-18  9.557E-18  1.00E-07
  2.250E-04 2.36836E-16  8.686E-10  1.223E-08  9.339E-09  3.068E-18  1.075E-17  1.00E-07
  2.500E-04 2.36836E-16  9.651E-10  1.223E-08  9.339E-09  3.409E-18  1.195E-17  1.00E-07
  2.750E-04 2.36836E-16  1.062E-09  1.223E-08  9.339E-09  3.749E-18  1.314E-17  1.00E-07
  3.000E-04 2.36836E-16  1.158E-09  1.223E-08  9.339E-09  4.090E-18  1.434E-17  1.00E-07
  3.250E-04 2.36836E-16  1.255E-09  1.223E-08  9.339E-09  4.431E-18  1.553E-17  1.00E-07
  3.500E-04 2.36836E-16  1.351E-09  1.223E-08  9.339E-09  4.772E-18  1.672E-17  1.00E-07
  3.750E-04 2.36836E-16  1.448E-09  1.223E-08  9.339E-09  5.113E-18  1.792E-17  1.00E-07
  4.000E-04 2.36836E-16  1.544E-09  1.223E-08  9.339E-09  5.454E-18  1.911E-17  1.00E-07
  4.250E-04 2.36836E-16  1.641E-09  1.223E-08  9.339E-09  5.795E-18  2.031E-17  1.00E-07
  4.500E-04 2.36836E-16  1.737E-09  1.223E-08  9.339E-09  6.135E-18  2.150E-17  1.00E-07
  4.750E-04 2.36836E-16  1.834E-09  1.223E-08  9.339E-09  6.476E-18  2.270E-17  1.00E-07
  5.000E-04 2.36836E-16  1.930E-09  1.223E-08  9.339E-09  6.817E-18  2.389E-17  1.00E-07
