 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.52000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.67402E-08  1.12156E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.67402E-08  1.12156E-08  2.82542E-18  4.73742E-18
  1.250E-04  1.18994E-12  1.67402E-08  1.12156E-08  3.53177E-18  5.92178E-18
  1.500E-04  1.71346E-12  1.67402E-08  1.12156E-08  4.23813E-18  7.10613E-18
  1.750E-04  2.33225E-12  1.67402E-08  1.12156E-08  4.94448E-18  8.29049E-18
  2.000E-04  3.04617E-12  1.67402E-08  1.12156E-08  5.65083E-18  9.47484E-18
  2.250E-04  3.85530E-12  1.67402E-08  1.12156E-08  6.35719E-18  1.06592E-17
  2.500E-04  4.75964E-12  1.67402E-08  1.12156E-08  7.06354E-18  1.18436E-17
  2.750E-04  5.75917E-12  1.67402E-08  1.12156E-08  7.76990E-18  1.30279E-17
  3.000E-04  6.85391E-12  1.67402E-08  1.12156E-08  8.47625E-18  1.42123E-17
  3.250E-04  8.04379E-12  1.67402E-08  1.12156E-08  9.18260E-18  1.53966E-17
  3.500E-04  9.32893E-12  1.67402E-08  1.12156E-08  9.88896E-18  1.65810E-17
  3.750E-04  1.07092E-11  1.67402E-08  1.12156E-08  1.05953E-17  1.77653E-17
  4.000E-04  1.21847E-11  1.67402E-08  1.12156E-08  1.13017E-17  1.89497E-17
  4.250E-04  1.37554E-11  1.67402E-08  1.12156E-08  1.20080E-17  2.01340E-17
  4.500E-04  1.54213E-11  1.67402E-08  1.12156E-08  1.27144E-17  2.13184E-17
  4.750E-04  1.71823E-11  1.67402E-08  1.12156E-08  1.34207E-17  2.25028E-17
  5.000E-04  1.90386E-11  1.67402E-08  1.12156E-08  1.41271E-17  2.36871E-17
  5.250E-04  2.09900E-11  1.67402E-08  1.12156E-08  1.48334E-17  2.48715E-17
  5.500E-04  2.30367E-11  1.67402E-08  1.12156E-08  1.55398E-17  2.60558E-17
  5.750E-04  2.51785E-11  1.67402E-08  1.12156E-08  1.62461E-17  2.72402E-17
