 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 9.00000E+01 eV = 3.30744E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element:  C,  Z =   6,  atomic weight = 1.20107E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  6
 #
 # Electron density: Read from file z_006.den   
 #                   Number of data points =  725
 #                   Volume integral = 6.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 3.14543E-16 cm**2 = 1.12325E+01 a0**2
 # 1st transport cross section = 1.46394E-16 cm**2 = 5.22781E+00 a0**2
 # 2nd transport cross section = 1.60857E-16 cm**2 = 5.74430E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.73668E-16  1.33439E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.73668E-16  1.33439E+01  2.43453E-10  1.0E-07
  1.250E-04  1.18994E-12  3.73668E-16  1.33439E+01  3.04316E-10  1.0E-07
  1.500E-04  1.71346E-12  3.73668E-16  1.33439E+01  3.65179E-10  1.0E-07
  1.750E-04  2.33225E-12  3.73668E-16  1.33439E+01  4.26042E-10  1.0E-07
  2.000E-04  3.04617E-12  3.73668E-16  1.33439E+01  4.86905E-10  1.0E-07
  2.250E-04  3.85530E-12  3.73668E-16  1.33439E+01  5.47768E-10  1.0E-07
  2.500E-04  4.75964E-12  3.73668E-16  1.33439E+01  6.08631E-10  1.0E-07
  2.750E-04  5.75917E-12  3.73668E-16  1.33439E+01  6.69495E-10  1.0E-07
  3.000E-04  6.85391E-12  3.73668E-16  1.33439E+01  7.30358E-10  1.0E-07
  3.250E-04  8.04379E-12  3.73668E-16  1.33439E+01  7.91221E-10  1.0E-07
  3.500E-04  9.32893E-12  3.73668E-16  1.33439E+01  8.52084E-10  1.0E-07
  3.750E-04  1.07092E-11  3.73668E-16  1.33439E+01  9.12947E-10  1.0E-07
  4.000E-04  1.21847E-11  3.73668E-16  1.33439E+01  9.73810E-10  1.0E-07
  4.250E-04  1.37554E-11  3.73668E-16  1.33439E+01  1.03467E-09  1.0E-07
  4.500E-04  1.54213E-11  3.73668E-16  1.33439E+01  1.09554E-09  1.0E-07
  4.750E-04  1.71823E-11  3.73668E-16  1.33439E+01  1.15640E-09  1.0E-07
  5.000E-04  1.90386E-11  3.73668E-16  1.33439E+01  1.21726E-09  1.0E-07
  5.250E-04  2.09900E-11  3.73668E-16  1.33439E+01  1.27813E-09  1.0E-07
  5.500E-04  2.30367E-11  3.73668E-16  1.33439E+01  1.33899E-09  1.0E-07
  5.750E-04  2.51785E-11  3.73668E-16  1.33439E+01  1.39985E-09  1.0E-07
  6.000E-04  2.74156E-11  3.73668E-16  1.33439E+01  1.46072E-09  1.0E-07
  6.250E-04  2.97478E-11  3.73668E-16  1.33439E+01  1.52158E-09  1.0E-07
  6.500E-04  3.21752E-11  3.73668E-16  1.33439E+01  1.58244E-09  1.0E-07
  6.750E-04  3.46979E-11  3.73668E-16  1.33439E+01  1.64330E-09  1.0E-07
  7.000E-04  3.73157E-11  3.73668E-16  1.33439E+01  1.70417E-09  1.0E-07
  7.250E-04  4.00286E-11  3.73668E-16  1.33439E+01  1.76503E-09  1.0E-07
  7.500E-04  4.28368E-11  3.73668E-16  1.33439E+01  1.82589E-09  1.0E-07
  7.750E-04  4.57402E-11  3.73668E-16  1.33439E+01  1.88676E-09  1.0E-07
  8.000E-04  4.87388E-11  3.73668E-16  1.33439E+01  1.94762E-09  1.0E-07
  8.250E-04  5.18325E-11  3.73668E-16  1.33439E+01  2.00848E-09  1.0E-07
  8.500E-04  5.50215E-11  3.73668E-16  1.33439E+01  2.06935E-09  1.0E-07
  8.750E-04  5.83057E-11  3.73668E-16  1.33439E+01  2.13021E-09  1.0E-07
  9.000E-04  6.16850E-11  3.73668E-16  1.33439E+01  2.19107E-09  1.0E-07
  9.250E-04  6.51595E-11  3.73668E-16  1.33439E+01  2.25194E-09  1.0E-07
  9.500E-04  6.87293E-11  3.73668E-16  1.33439E+01  2.31280E-09  1.0E-07
  9.750E-04  7.23943E-11  3.73668E-16  1.33439E+01  2.37366E-09  1.0E-07
  1.000E-03  7.61544E-11  3.73668E-16  1.33439E+01  2.43453E-09  1.0E-07
  1.250E-03  1.18991E-10  3.73668E-16  1.33439E+01  3.04316E-09  1.0E-07
