 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.44000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.26270E-08  9.16603E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.26270E-08  9.16603E-09  2.51266E-18  5.60544E-18
  1.250E-04  1.18994E-12  1.26270E-08  9.16603E-09  3.14083E-18  7.00680E-18
  1.500E-04  1.71346E-12  1.26270E-08  9.16603E-09  3.76899E-18  8.40816E-18
  1.750E-04  2.33225E-12  1.26270E-08  9.16603E-09  4.39716E-18  9.80952E-18
  2.000E-04  3.04617E-12  1.26270E-08  9.16603E-09  5.02532E-18  1.12109E-17
  2.250E-04  3.85530E-12  1.26270E-08  9.16603E-09  5.65349E-18  1.26122E-17
  2.500E-04  4.75964E-12  1.26270E-08  9.16603E-09  6.28165E-18  1.40136E-17
  2.750E-04  5.75917E-12  1.26270E-08  9.16603E-09  6.90982E-18  1.54150E-17
  3.000E-04  6.85391E-12  1.26270E-08  9.16603E-09  7.53798E-18  1.68163E-17
  3.250E-04  8.04379E-12  1.26270E-08  9.16603E-09  8.16615E-18  1.82177E-17
  3.500E-04  9.32893E-12  1.26270E-08  9.16603E-09  8.79431E-18  1.96190E-17
  3.750E-04  1.07092E-11  1.26270E-08  9.16603E-09  9.42248E-18  2.10204E-17
  4.000E-04  1.21847E-11  1.26270E-08  9.16603E-09  1.00506E-17  2.24218E-17
  4.250E-04  1.37554E-11  1.26270E-08  9.16603E-09  1.06788E-17  2.38231E-17
  4.500E-04  1.54213E-11  1.26270E-08  9.16603E-09  1.13070E-17  2.52245E-17
  4.750E-04  1.71823E-11  1.26270E-08  9.16603E-09  1.19351E-17  2.66258E-17
  5.000E-04  1.90386E-11  1.26270E-08  9.16603E-09  1.25633E-17  2.80272E-17
  5.250E-04  2.09900E-11  1.26270E-08  9.16603E-09  1.31915E-17  2.94286E-17
  5.500E-04  2.30367E-11  1.26270E-08  9.16603E-09  1.38196E-17  3.08299E-17
  5.750E-04  2.51785E-11  1.26270E-08  9.16603E-09  1.44478E-17  3.22313E-17
  6.000E-04  2.74156E-11  1.26270E-08  9.16603E-09  1.50760E-17  3.36326E-17
  6.250E-04  2.97478E-11  1.26270E-08  9.16603E-09  1.57041E-17  3.50340E-17
  6.500E-04  3.21752E-11  1.26270E-08  9.16603E-09  1.63323E-17  3.64354E-17
  6.750E-04  3.46979E-11  1.26270E-08  9.16603E-09  1.69605E-17  3.78367E-17
  7.000E-04  3.73157E-11  1.26270E-08  9.16603E-09  1.75886E-17  3.92381E-17
  7.250E-04  4.00286E-11  1.26270E-08  9.16603E-09  1.82168E-17  4.06394E-17
  7.500E-04  4.28368E-11  1.26270E-08  9.16603E-09  1.88450E-17  4.20408E-17
  7.750E-04  4.57402E-11  1.26270E-08  9.16603E-09  1.94731E-17  4.34422E-17
  8.000E-04  4.87388E-11  1.26270E-08  9.16603E-09  2.01013E-17  4.48435E-17
  8.250E-04  5.18325E-11  1.26270E-08  9.16603E-09  2.07294E-17  4.62449E-17
  8.500E-04  5.50215E-11  1.26270E-08  9.16603E-09  2.13576E-17  4.76462E-17
  8.750E-04  5.83057E-11  1.26270E-08  9.16603E-09  2.19858E-17  4.90476E-17
  9.000E-04  6.16850E-11  1.26270E-08  9.16603E-09  2.26139E-17  5.04490E-17
  9.250E-04  6.51595E-11  1.26270E-08  9.16603E-09  2.32421E-17  5.18503E-17
  9.500E-04  6.87293E-11  1.26270E-08  9.16603E-09  2.38703E-17  5.32517E-17
  9.750E-04  7.23943E-11  1.26270E-08  9.16603E-09  2.44984E-17  5.46530E-17
  1.000E-03  7.61544E-11  1.26270E-08  9.16603E-09  2.51266E-17  5.60544E-17
  1.250E-03  1.18991E-10  1.26270E-08  9.16603E-09  3.14083E-17  7.00680E-17
  1.500E-03  1.71347E-10  1.26270E-08  9.16603E-09  3.76899E-17  8.40816E-17
  1.750E-03  2.33223E-10  1.26270E-08  9.16603E-09  4.39716E-17  9.80952E-17
  2.000E-03  3.04617E-10  1.26270E-08  9.16603E-09  5.02532E-17  1.12109E-16
  2.250E-03  3.85531E-10  1.26270E-08  9.16603E-09  5.65349E-17  1.26122E-16
  2.500E-03  4.75965E-10  1.26270E-08  9.16603E-09  6.28165E-17  1.40136E-16
  2.750E-03  5.75917E-10  1.26270E-08  9.16603E-09  6.90982E-17  1.54150E-16
  3.000E-03  6.85389E-10  1.26270E-08  9.16603E-09  7.53798E-17  1.68163E-16
  3.250E-03  8.04380E-10  1.26270E-08  9.16603E-09  8.16615E-17  1.82177E-16
  3.500E-03  9.32891E-10  1.26270E-08  9.16603E-09  8.79431E-17  1.96190E-16
  3.750E-03  1.07092E-09  1.26270E-08  9.16603E-09  9.42248E-17  2.10204E-16
  4.000E-03  1.21847E-09  1.26270E-08  9.16603E-09  1.00506E-16  2.24218E-16
  4.250E-03  1.37554E-09  1.26270E-08  9.16603E-09  1.06788E-16  2.38231E-16
  4.500E-03  1.54213E-09  1.26270E-08  9.16603E-09  1.13070E-16  2.52245E-16
  4.750E-03  1.71823E-09  1.26270E-08  9.16603E-09  1.19351E-16  2.66258E-16
  5.000E-03  1.90386E-09  1.26270E-08  9.16603E-09  1.25633E-16  2.80272E-16
  5.250E-03  2.09900E-09  1.26270E-08  9.16603E-09  1.31915E-16  2.94286E-16
  5.500E-03  2.30367E-09  1.26270E-08  9.16603E-09  1.38196E-16  3.08299E-16
  5.750E-03  2.51785E-09  1.26270E-08  9.16603E-09  1.44478E-16  3.22313E-16
  6.000E-03  2.74156E-09  1.26270E-08  9.16603E-09  1.50760E-16  3.36326E-16
  6.250E-03  2.97478E-09  1.26270E-08  9.16603E-09  1.57041E-16  3.50340E-16
  6.500E-03  3.21752E-09  1.26270E-08  9.16603E-09  1.63323E-16  3.64354E-16
  6.750E-03  3.46978E-09  1.26270E-08  9.16603E-09  1.69605E-16  3.78367E-16
  7.000E-03  3.73156E-09  1.26270E-08  9.16603E-09  1.75886E-16  3.92381E-16
  7.250E-03  4.00286E-09  1.26270E-08  9.16603E-09  1.82168E-16  4.06394E-16
  7.500E-03  4.28368E-09  1.26270E-08  9.16603E-09  1.88449E-16  4.20408E-16
  7.750E-03  4.57402E-09  1.26270E-08  9.16603E-09  1.94731E-16  4.34422E-16
  8.000E-03  4.87388E-09  1.26270E-08  9.16603E-09  2.01013E-16  4.48435E-16
  8.250E-03  5.18326E-09  1.26270E-08  9.16603E-09  2.07294E-16  4.62449E-16
  8.500E-03  5.50215E-09  1.26270E-08  9.16603E-09  2.13576E-16  4.76462E-16
  8.750E-03  5.83057E-09  1.26270E-08  9.16603E-09  2.19858E-16  4.90476E-16
  9.000E-03  6.16850E-09  1.26270E-08  9.16603E-09  2.26139E-16  5.04489E-16
  9.250E-03  6.51596E-09  1.26270E-08  9.16603E-09  2.32421E-16  5.18503E-16
  9.500E-03  6.87293E-09  1.26270E-08  9.16603E-09  2.38703E-16  5.32517E-16
  9.750E-03  7.23942E-09  1.26270E-08  9.16603E-09  2.44984E-16  5.46530E-16
  1.000E-02  7.61544E-09  1.26270E-08  9.16603E-09  2.51266E-16  5.60544E-16
