

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.38000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.88237047E-01      0.00000000E+00
       1     -1.40123380E+00     -1.39926236E+00
       2      7.26813030E-01      7.27142001E-01
       3      2.97237500E-01      2.97329837E-01
       4      1.27597269E-01      1.27630892E-01
       5      5.70976164E-02      5.71114474E-02
       6      2.63005996E-02      2.63066611E-02
       7      1.23654928E-02      1.23682500E-02
       8      5.90233784E-03      5.90362294E-03
       9      2.85007917E-03      2.85068858E-03
      10      1.38874289E-03      1.38903565E-03
      11      6.81574738E-04      6.81716800E-04
      12      3.36444677E-04      3.36514165E-04
      13      1.66854063E-04      1.66888271E-04
      14      8.30608431E-05      8.30777696E-05
      15      4.14746277E-05      4.14830383E-05
      16      2.07608976E-05      2.07650910E-05
      17      1.04132566E-05      1.04153531E-05
      18      5.23169095E-06      5.23274144E-06
      19      2.63197752E-06      2.63250485E-06
      20      1.32556647E-06      1.32583158E-06
      21      6.68212875E-07      6.68346320E-07
      22      3.37095619E-07      3.37162858E-07
      23      1.70161138E-07      1.70195044E-07
      24      8.59391168E-08      8.59562259E-08
      25      4.34217024E-08      4.34303416E-08
      26      2.19471395E-08      2.19515050E-08
      27      1.10963446E-08      1.10985454E-08
      28      5.61162604E-09      5.61273936E-09
      29      2.83845947E-09      2.83902032E-09
      30      1.43600429E-09      1.43628681E-09
      31      7.26609854E-10      7.26757008E-10
      32      3.67702612E-10      3.67775354E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.19268E-16  0.000E+00  1.102E-08  9.888E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.19268E-16  3.325E-10  1.102E-08  9.888E-09 -1.265E-18  2.172E-18  1.00E-07
  1.250E-04 2.19268E-16  4.156E-10  1.102E-08  9.888E-09 -1.582E-18  2.715E-18  1.00E-07
  1.500E-04 2.19268E-16  4.987E-10  1.102E-08  9.888E-09 -1.898E-18  3.258E-18  1.00E-07
  1.750E-04 2.19268E-16  5.818E-10  1.102E-08  9.888E-09 -2.214E-18  3.801E-18  1.00E-07
  2.000E-04 2.19268E-16  6.649E-10  1.102E-08  9.888E-09 -2.531E-18  4.344E-18  1.00E-07
  2.250E-04 2.19268E-16  7.480E-10  1.102E-08  9.888E-09 -2.847E-18  4.886E-18  1.00E-07
  2.500E-04 2.19268E-16  8.312E-10  1.102E-08  9.888E-09 -3.163E-18  5.429E-18  1.00E-07
  2.750E-04 2.19268E-16  9.143E-10  1.102E-08  9.888E-09 -3.480E-18  5.972E-18  1.00E-07
  3.000E-04 2.19268E-16  9.974E-10  1.102E-08  9.888E-09 -3.796E-18  6.515E-18  1.00E-07
  3.250E-04 2.19268E-16  1.081E-09  1.102E-08  9.888E-09 -4.112E-18  7.058E-18  1.00E-07
  3.500E-04 2.19268E-16  1.164E-09  1.102E-08  9.888E-09 -4.429E-18  7.601E-18  1.00E-07
  3.750E-04 2.19268E-16  1.247E-09  1.102E-08  9.888E-09 -4.745E-18  8.144E-18  1.00E-07
  4.000E-04 2.19268E-16  1.330E-09  1.102E-08  9.888E-09 -5.061E-18  8.687E-18  1.00E-07
