 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 2.38000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.55291E-09  7.97946E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.55291E-09  7.97946E-10  2.34628E-18  3.05694E-19
  1.250E-04  1.18994E-12  5.55291E-09  7.97946E-10  2.93285E-18  3.82117E-19
  1.500E-04  1.71346E-12  5.55291E-09  7.97946E-10  3.51942E-18  4.58541E-19
  1.750E-04  2.33225E-12  5.55291E-09  7.97946E-10  4.10600E-18  5.34964E-19
  2.000E-04  3.04617E-12  5.55291E-09  7.97946E-10  4.69257E-18  6.11387E-19
  2.250E-04  3.85530E-12  5.55291E-09  7.97946E-10  5.27914E-18  6.87811E-19
  2.500E-04  4.75964E-12  5.55291E-09  7.97946E-10  5.86571E-18  7.64234E-19
  2.750E-04  5.75917E-12  5.55291E-09  7.97946E-10  6.45228E-18  8.40658E-19
  3.000E-04  6.85391E-12  5.55291E-09  7.97946E-10  7.03885E-18  9.17081E-19
  3.250E-04  8.04379E-12  5.55291E-09  7.97946E-10  7.62542E-18  9.93505E-19
  3.500E-04  9.32893E-12  5.55291E-09  7.97946E-10  8.21199E-18  1.06993E-18
  3.750E-04  1.07092E-11  5.55291E-09  7.97946E-10  8.79856E-18  1.14635E-18
  4.000E-04  1.21847E-11  5.55291E-09  7.97946E-10  9.38513E-18  1.22277E-18
  4.250E-04  1.37554E-11  5.55291E-09  7.97946E-10  9.97170E-18  1.29920E-18
  4.500E-04  1.54213E-11  5.55291E-09  7.97946E-10  1.05583E-17  1.37562E-18
  4.750E-04  1.71823E-11  5.55291E-09  7.97946E-10  1.11448E-17  1.45205E-18
  5.000E-04  1.90386E-11  5.55291E-09  7.97946E-10  1.17314E-17  1.52847E-18
  5.250E-04  2.09900E-11  5.55291E-09  7.97946E-10  1.23180E-17  1.60489E-18
  5.500E-04  2.30367E-11  5.55291E-09  7.97946E-10  1.29046E-17  1.68132E-18
  5.750E-04  2.51785E-11  5.55291E-09  7.97946E-10  1.34911E-17  1.75774E-18
  6.000E-04  2.74156E-11  5.55291E-09  7.97946E-10  1.40777E-17  1.83416E-18
