  1.250E-03 2.48501E-16  4.923E-09  1.291E-08  9.041E-09  4.306E-17  7.751E-17  1.00E-07
  1.500E-03 2.48501E-16  5.908E-09  1.291E-08  9.041E-09  5.167E-17  9.302E-17  1.00E-07
  1.750E-03 2.48501E-16  6.893E-09  1.291E-08  9.041E-09  6.028E-17  1.085E-16  1.00E-07
  2.000E-03 2.48501E-16  7.877E-09  1.291E-08  9.041E-09  6.889E-17  1.240E-16  1.00E-07
  2.250E-03 2.48501E-16  8.862E-09  1.291E-08  9.041E-09  7.750E-17  1.395E-16  1.00E-07
  2.500E-03 2.48501E-16  9.847E-09  1.291E-08  9.041E-09  8.611E-17  1.550E-16  1.00E-07
  2.750E-03 2.48501E-16  1.083E-08  1.291E-08  9.041E-09  9.473E-17  1.705E-16  1.00E-07
  3.000E-03 2.48501E-16  1.182E-08  1.291E-08  9.041E-09  1.033E-16  1.860E-16  1.00E-07
  3.250E-03 2.48501E-16  1.280E-08  1.291E-08  9.041E-09  1.119E-16  2.015E-16  1.00E-07
  3.500E-03 2.48501E-16  1.379E-08  1.291E-08  9.041E-09  1.206E-16  2.170E-16  1.00E-07
  3.750E-03 2.48501E-16  1.477E-08  1.291E-08  9.041E-09  1.292E-16  2.325E-16  1.00E-07
  4.000E-03 2.48501E-16  1.575E-08  1.291E-08  9.041E-09  1.378E-16  2.480E-16  1.00E-07
  4.250E-03 2.48501E-16  1.674E-08  1.291E-08  9.041E-09  1.464E-16  2.635E-16  1.00E-07
  4.500E-03 2.48501E-16  1.772E-08  1.291E-08  9.041E-09  1.550E-16  2.790E-16  1.00E-07
  4.750E-03 2.48501E-16  1.871E-08  1.291E-08  9.041E-09  1.636E-16  2.946E-16  1.00E-07
  5.000E-03 2.48501E-16  1.969E-08  1.291E-08  9.041E-09  1.722E-16  3.101E-16  1.00E-07
  5.250E-03 2.48501E-16  2.068E-08  1.291E-08  9.041E-09  1.808E-16  3.256E-16  1.00E-07
  5.500E-03 2.48501E-16  2.166E-08  1.291E-08  9.041E-09  1.895E-16  3.411E-16  1.00E-07
  5.750E-03 2.48501E-16  2.265E-08  1.291E-08  9.041E-09  1.981E-16  3.566E-16  1.00E-07
  6.000E-03 2.48501E-16  2.363E-08  1.291E-08  9.041E-09  2.067E-16  3.721E-16  1.00E-07
  6.250E-03 2.48501E-16  2.462E-08  1.291E-08  9.041E-09  2.153E-16  3.876E-16  1.00E-07
  6.500E-03 2.48501E-16  2.560E-08  1.291E-08  9.041E-09  2.239E-16  4.031E-16  1.00E-07
  6.750E-03 2.48501E-16  2.659E-08  1.291E-08  9.041E-09  2.325E-16  4.186E-16  1.00E-07
  7.000E-03 2.48501E-16  2.757E-08  1.291E-08  9.041E-09  2.411E-16  4.341E-16  1.00E-07
  7.250E-03 2.48501E-16  2.856E-08  1.291E-08  9.041E-09  2.497E-16  4.496E-16  1.00E-07
  7.500E-03 2.48501E-16  2.954E-08  1.291E-08  9.041E-09  2.583E-16  4.651E-16  1.00E-07
  7.750E-03 2.48501E-16  3.052E-08  1.291E-08  9.041E-09  2.670E-16  4.806E-16  1.00E-07
  8.000E-03 2.48501E-16  3.151E-08  1.291E-08  9.041E-09  2.756E-16  4.961E-16  1.00E-07
  8.250E-03 2.48501E-16  3.249E-08  1.291E-08  9.041E-09  2.842E-16  5.116E-16  1.00E-07
  8.500E-03 2.48501E-16  3.348E-08  1.291E-08  9.041E-09  2.928E-16  5.271E-16  1.00E-07
  8.750E-03 2.48501E-16  3.446E-08  1.291E-08  9.041E-09  3.014E-16  5.426E-16  1.00E-07
  9.000E-03 2.48501E-16  3.545E-08  1.291E-08  9.041E-09  3.100E-16  5.581E-16  1.00E-07
  9.250E-03 2.48501E-16  3.643E-08  1.291E-08  9.041E-09  3.186E-16  5.736E-16  1.00E-07
  9.500E-03 2.48501E-16  3.742E-08  1.291E-08  9.041E-09  3.272E-16  5.891E-16  1.00E-07
  9.750E-03 2.48501E-16  3.840E-08  1.291E-08  9.041E-09  3.358E-16  6.046E-16  1.00E-07
  1.000E-02 2.48501E-16  3.939E-08  1.291E-08  9.041E-09  3.445E-16  6.201E-16  1.00E-07
  1.250E-02 2.48501E-16  4.923E-08  1.291E-08  9.041E-09  4.306E-16  7.751E-16  1.00E-07
  1.500E-02 2.48501E-16  5.908E-08  1.291E-08  9.041E-09  5.167E-16  9.302E-16  1.00E-07
  1.750E-02 2.48501E-16  6.893E-08  1.291E-08  9.041E-09  6.028E-16  1.085E-15  1.00E-07
  2.000E-02 2.48501E-16  7.877E-08  1.291E-08  9.041E-09  6.889E-16  1.240E-15  1.00E-07
  2.250E-02 2.48501E-16  8.862E-08  1.291E-08  9.041E-09  7.750E-16  1.395E-15  1.00E-07
  2.500E-02 2.48501E-16  9.847E-08  1.291E-08  9.041E-09  8.611E-16  1.550E-15  1.00E-07
  2.750E-02 2.48501E-16  1.083E-07  1.291E-08  9.041E-09  9.473E-16  1.705E-15  1.00E-07
  3.000E-02 2.48500E-16  1.182E-07  1.291E-08  9.041E-09  1.033E-15  1.860E-15  1.00E-07
  3.250E-02 2.48500E-16  1.280E-07  1.291E-08  9.041E-09  1.119E-15  2.015E-15  1.00E-07
  3.500E-02 2.48500E-16  1.379E-07  1.291E-08  9.041E-09  1.206E-15  2.170E-15  1.00E-07
  3.750E-02 2.48500E-16  1.477E-07  1.291E-08  9.041E-09  1.292E-15  2.325E-15  1.00E-07
  4.000E-02 2.48500E-16  1.575E-07  1.291E-08  9.041E-09  1.378E-15  2.480E-15  1.00E-07
  4.250E-02 2.48500E-16  1.674E-07  1.291E-08  9.041E-09  1.464E-15  2.635E-15  1.00E-07
  4.500E-02 2.48500E-16  1.772E-07  1.291E-08  9.041E-09  1.550E-15  2.790E-15  1.00E-07
  4.750E-02 2.48499E-16  1.871E-07  1.291E-08  9.041E-09  1.636E-15  2.946E-15  1.00E-07
  5.000E-02 2.48499E-16  1.969E-07  1.291E-08  9.041E-09  1.722E-15  3.101E-15  1.00E-07
  5.250E-02 2.48499E-16  2.068E-07  1.291E-08  9.041E-09  1.808E-15  3.256E-15  1.00E-07
  5.500E-02 2.48499E-16  2.166E-07  1.291E-08  9.041E-09  1.895E-15  3.411E-15  1.00E-07
  5.750E-02 2.48498E-16  2.265E-07  1.291E-08  9.041E-09  1.981E-15  3.566E-15  1.00E-07
  6.000E-02 2.48498E-16  2.363E-07  1.291E-08  9.041E-09  2.067E-15  3.721E-15  1.00E-07
  6.250E-02 2.48498E-16  2.462E-07  1.291E-08  9.041E-09  2.153E-15  3.876E-15  1.00E-07
  6.500E-02 2.48498E-16  2.560E-07  1.291E-08  9.041E-09  2.239E-15  4.031E-15  1.00E-07
  6.750E-02 2.48497E-16  2.659E-07  1.291E-08  9.041E-09  2.325E-15  4.186E-15  1.00E-07
  7.000E-02 2.48497E-16  2.757E-07  1.291E-08  9.041E-09  2.411E-15  4.341E-15  1.00E-07
  7.250E-02 2.48497E-16  2.856E-07  1.291E-08  9.041E-09  2.497E-15  4.496E-15  1.00E-07
  7.500E-02 2.48497E-16  2.954E-07  1.291E-08  9.041E-09  2.583E-15  4.651E-15  1.00E-07
  7.750E-02 2.48496E-16  3.052E-07  1.291E-08  9.041E-09  2.669E-15  4.806E-15  1.00E-07
  8.000E-02 2.48496E-16  3.151E-07  1.291E-08  9.041E-09  2.756E-15  4.961E-15  1.00E-07
  8.250E-02 2.48496E-16  3.249E-07  1.291E-08  9.041E-09  2.842E-15  5.116E-15  1.00E-07
  8.500E-02 2.48495E-16  3.348E-07  1.291E-08  9.041E-09  2.928E-15  5.271E-15  1.00E-07
  8.750E-02 2.48495E-16  3.446E-07  1.291E-08  9.041E-09  3.014E-15  5.426E-15  1.00E-07
  9.000E-02 2.48494E-16  3.545E-07  1.291E-08  9.041E-09  3.100E-15  5.581E-15  1.00E-07
  9.250E-02 2.48494E-16  3.643E-07  1.291E-08  9.041E-09  3.186E-15  5.736E-15  1.00E-07
  9.500E-02 2.48494E-16  3.742E-07  1.291E-08  9.041E-09  3.272E-15  5.891E-15  1.00E-07
  9.750E-02 2.48493E-16  3.840E-07  1.291E-08  9.041E-09  3.358E-15  6.046E-15  1.00E-07
  1.000E-01 2.48493E-16  3.939E-07  1.291E-08  9.041E-09  3.444E-15  6.201E-15  1.00E-07
  1.250E-01 2.48488E-16  4.923E-07  1.291E-08  9.041E-09  4.305E-15  7.751E-15  1.00E-07
  1.500E-01 2.48482E-16  5.908E-07  1.291E-08  9.041E-09  5.166E-15  9.302E-15  1.00E-07
  1.750E-01 2.48476E-16  6.893E-07  1.291E-08  9.041E-09  6.027E-15  1.085E-14  1.00E-07
  2.000E-01 2.48468E-16  7.878E-07  1.291E-08  9.041E-09  6.888E-15  1.240E-14  1.00E-07
  2.250E-01 2.48459E-16  8.863E-07  1.291E-08  9.041E-09  7.749E-15  1.395E-14  1.00E-07
  2.500E-01 2.48449E-16  9.848E-07  1.291E-08  9.040E-09  8.609E-15  1.550E-14  1.00E-07
  2.750E-01 2.48438E-16  1.083E-06  1.291E-08  9.040E-09  9.470E-15  1.705E-14  1.00E-07
  3.000E-01 2.48426E-16  1.182E-06  1.291E-08  9.040E-09  1.033E-14  1.860E-14  1.00E-07
  3.250E-01 2.48413E-16  1.280E-06  1.291E-08  9.040E-09  1.119E-14  2.015E-14  1.00E-07
  3.500E-01 2.48399E-16  1.379E-06  1.291E-08  9.040E-09  1.205E-14  2.170E-14  1.00E-07
  3.750E-01 2.48384E-16  1.477E-06  1.291E-08  9.040E-09  1.291E-14  2.325E-14  1.00E-07
  4.000E-01 2.48367E-16  1.576E-06  1.291E-08  9.040E-09  1.377E-14  2.480E-14  1.00E-07
  4.250E-01 2.48350E-16  1.674E-06  1.291E-08  9.040E-09  1.463E-14  2.635E-14  1.00E-07
  4.500E-01 2.48332E-16  1.773E-06  1.291E-08  9.040E-09  1.549E-14  2.790E-14  1.00E-07
  4.750E-01 2.48312E-16  1.872E-06  1.291E-08  9.040E-09  1.635E-14  2.945E-14  1.00E-07
  5.000E-01 2.48292E-16  1.970E-06  1.291E-08  9.040E-09  1.721E-14  3.100E-14  1.00E-07
  5.250E-01 2.48271E-16  2.069E-06  1.291E-08  9.039E-09  1.806E-14  3.255E-14  1.00E-07
  5.500E-01 2.48248E-16  2.168E-06  1.291E-08  9.039E-09  1.892E-14  3.410E-14  1.00E-07
  5.750E-01 2.48225E-16  2.266E-06  1.290E-08  9.039E-09  1.978E-14  3.565E-14  1.00E-07
  6.000E-01 2.48200E-16  2.365E-06  1.290E-08  9.039E-09  2.064E-14  3.720E-14  1.00E-07
  6.250E-01 2.48174E-16  2.463E-06  1.290E-08  9.039E-09  2.149E-14  3.875E-14  1.00E-07
  6.500E-01 2.48148E-16  2.562E-06  1.290E-08  9.039E-09  2.235E-14  4.030E-14  1.00E-07
  6.750E-01 2.48120E-16  2.661E-06  1.290E-08  9.038E-09  2.321E-14  4.185E-14  1.00E-07
  7.000E-01 2.48091E-16  2.760E-06  1.290E-08  9.038E-09  2.406E-14  4.340E-14  1.00E-07
  7.250E-01 2.48062E-16  2.858E-06  1.290E-08  9.038E-09  2.492E-14  4.495E-14  1.00E-07
  7.500E-01 2.48031E-16  2.957E-06  1.290E-08  9.038E-09  2.578E-14  4.650E-14  1.00E-07
  7.750E-01 2.47999E-16  3.056E-06  1.290E-08  9.038E-09  2.663E-14  4.805E-14  1.00E-07
  8.000E-01 2.47966E-16  3.155E-06  1.290E-08  9.038E-09  2.748E-14  4.959E-14  1.00E-07
  8.250E-01 2.47932E-16  3.254E-06  1.289E-08  9.037E-09  2.834E-14  5.114E-14  1.00E-07
  8.500E-01 2.47897E-16  3.352E-06  1.289E-08  9.037E-09  2.919E-14  5.269E-14  1.00E-07
  8.750E-01 2.47861E-16  3.451E-06  1.289E-08  9.037E-09  3.005E-14  5.424E-14  1.00E-07
  9.000E-01 2.47824E-16  3.550E-06  1.289E-08  9.037E-09  3.090E-14  5.579E-14  1.00E-07
  9.250E-01 2.47786E-16  3.649E-06  1.289E-08  9.036E-09  3.175E-14  5.734E-14  1.00E-07
  9.500E-01 2.47747E-16  3.748E-06  1.289E-08  9.036E-09  3.260E-14  5.889E-14  1.00E-07
  9.750E-01 2.47707E-16  3.847E-06  1.289E-08  9.036E-09  3.345E-14  6.043E-14  1.00E-07
  1.000E+00 2.47666E-16  3.946E-06  1.288E-08  9.036E-09  3.431E-14  6.198E-14  1.00E-07
  1.100E+00 2.47491E-16  4.343E-06  1.288E-08  9.035E-09  3.770E-14  6.817E-14  1.00E-07
  1.200E+00 2.47300E-16  4.739E-06  1.287E-08  9.034E-09  4.109E-14  7.436E-14  1.00E-07
  1.300E+00 2.47092E-16  5.137E-06  1.287E-08  9.032E-09  4.447E-14  8.055E-14  1.00E-07
  1.400E+00 2.46868E-16  5.535E-06  1.286E-08  9.031E-09  4.784E-14  8.674E-14  1.00E-07
  1.500E+00 2.46627E-16  5.934E-06  1.285E-08  9.029E-09  5.120E-14  9.292E-14  1.00E-07
  1.600E+00 2.46370E-16  6.333E-06  1.284E-08  9.028E-09  5.454E-14  9.910E-14  1.00E-07
  1.700E+00 2.46097E-16  6.733E-06  1.283E-08  9.026E-09  5.787E-14  1.053E-13  1.00E-07
  1.800E+00 2.45808E-16  7.134E-06  1.282E-08  9.024E-09  6.119E-14  1.115E-13  1.00E-07
  1.900E+00 2.45503E-16  7.536E-06  1.281E-08  9.023E-09  6.449E-14  1.176E-13  1.00E-07
  2.000E+00 2.45183E-16  7.938E-06  1.280E-08  9.021E-09  6.777E-14  1.238E-13  1.00E-07
  2.100E+00 2.44846E-16  8.342E-06  1.279E-08  9.019E-09  7.104E-14  1.300E-13  1.00E-07
  2.200E+00 2.44493E-16  8.746E-06  1.277E-08  9.016E-09  7.429E-14  1.361E-13  1.00E-07
  2.300E+00 2.44125E-16  9.151E-06  1.276E-08  9.014E-09  7.752E-14  1.423E-13  1.00E-07
  2.400E+00 2.43741E-16  9.558E-06  1.275E-08  9.012E-09  8.074E-14  1.484E-13  1.00E-07
  2.500E+00 2.43342E-16  9.965E-06  1.273E-08  9.009E-09  8.393E-14  1.546E-13  1.00E-07
  2.600E+00 2.42927E-16  1.037E-05  1.272E-08  9.007E-09  8.711E-14  1.607E-13  1.00E-07
  2.700E+00 2.42497E-16  1.078E-05  1.271E-08  9.004E-09  9.026E-14  1.669E-13  1.00E-07
  2.800E+00 2.42052E-16  1.120E-05  1.269E-08  9.001E-09  9.339E-14  1.730E-13  1.00E-07
  2.900E+00 2.41592E-16  1.161E-05  1.267E-08  8.999E-09  9.650E-14  1.792E-13  1.00E-07
  3.000E+00 2.41117E-16  1.202E-05  1.266E-08  8.996E-09  9.958E-14  1.853E-13  1.00E-07
  3.100E+00 2.40627E-16  1.244E-05  1.264E-08  8.993E-09  1.026E-13  1.914E-13  1.00E-07
  3.200E+00 2.40123E-16  1.285E-05  1.262E-08  8.989E-09  1.057E-13  1.975E-13  1.00E-07
  3.300E+00 2.39604E-16  1.327E-05  1.260E-08  8.986E-09  1.087E-13  2.036E-13  1.00E-07
  3.400E+00 2.39071E-16  1.369E-05  1.258E-08  8.983E-09  1.117E-13  2.097E-13  1.00E-07
  3.500E+00 2.38523E-16  1.411E-05  1.257E-08  8.979E-09  1.146E-13  2.158E-13  1.00E-07
  3.600E+00 2.37961E-16  1.453E-05  1.255E-08  8.976E-09  1.175E-13  2.219E-13  1.00E-07
  3.700E+00 2.37386E-16  1.496E-05  1.253E-08  8.972E-09  1.204E-13  2.280E-13  1.00E-07
  3.800E+00 2.36796E-16  1.539E-05  1.250E-08  8.968E-09  1.233E-13  2.341E-13  1.00E-07
  3.900E+00 2.36193E-16  1.581E-05  1.248E-08  8.965E-09  1.262E-13  2.402E-13  1.00E-07
  4.000E+00 2.35576E-16  1.624E-05  1.246E-08  8.961E-09  1.290E-13  2.463E-13  1.00E-07
  4.100E+00 2.34946E-16  1.667E-05  1.244E-08  8.957E-09  1.317E-13  2.523E-13  1.00E-07
  4.200E+00 2.34303E-16  1.711E-05  1.242E-08  8.952E-09  1.345E-13  2.584E-13  1.00E-07
  4.300E+00 2.33646E-16  1.754E-05  1.239E-08  8.948E-09  1.372E-13  2.644E-13  1.00E-07
  4.400E+00 2.32977E-16  1.798E-05  1.237E-08  8.944E-09  1.399E-13  2.705E-13  1.00E-07
  4.500E+00 2.32295E-16  1.842E-05  1.234E-08  8.939E-09  1.425E-13  2.765E-13  1.00E-07
  4.600E+00 2.31601E-16  1.886E-05  1.232E-08  8.935E-09  1.451E-13  2.825E-13  1.00E-07
  4.700E+00 2.30894E-16  1.931E-05  1.229E-08  8.930E-09  1.477E-13  2.886E-13  1.00E-07
  4.800E+00 2.30174E-16  1.975E-05  1.227E-08  8.926E-09  1.502E-13  2.946E-13  1.00E-07
  4.900E+00 2.29443E-16  2.020E-05  1.224E-08  8.921E-09  1.527E-13  3.006E-13  1.00E-07
  5.000E+00 2.28700E-16  2.065E-05  1.222E-08  8.916E-09  1.552E-13  3.066E-13  1.00E-07
  5.100E+00 2.27945E-16  2.110E-05  1.219E-08  8.911E-09  1.576E-13  3.126E-13  1.00E-07
  5.200E+00 2.27179E-16  2.156E-05  1.216E-08  8.906E-09  1.600E-13  3.186E-13  1.00E-07
  5.300E+00 2.26401E-16  2.202E-05  1.213E-08  8.901E-09  1.624E-13  3.245E-13  1.00E-07
  5.400E+00 2.25613E-16  2.248E-05  1.210E-08  8.895E-09  1.647E-13  3.305E-13  1.00E-07
  5.500E+00 2.24813E-16  2.294E-05  1.207E-08  8.890E-09  1.669E-13  3.365E-13  1.00E-07
  5.600E+00 2.24003E-16  2.340E-05  1.204E-08  8.884E-09  1.692E-13  3.424E-13  1.00E-07
  5.700E+00 2.23181E-16  2.387E-05  1.201E-08  8.879E-09  1.713E-13  3.483E-13  1.00E-07
  5.800E+00 2.22350E-16  2.434E-05  1.198E-08  8.873E-09  1.735E-13  3.543E-13  1.00E-07
  5.900E+00 2.21508E-16  2.481E-05  1.195E-08  8.867E-09  1.756E-13  3.602E-13  1.00E-07
  6.000E+00 2.20657E-16  2.529E-05  1.192E-08  8.862E-09  1.777E-13  3.661E-13  1.00E-07
  6.100E+00 2.19795E-16  2.577E-05  1.189E-08  8.856E-09  1.797E-13  3.720E-13  1.00E-07
  6.200E+00 2.18924E-16  2.625E-05  1.186E-08  8.849E-09  1.816E-13  3.779E-13  1.00E-07
  6.300E+00 2.18044E-16  2.674E-05  1.183E-08  8.843E-09  1.836E-13  3.838E-13  1.00E-07
  6.400E+00 2.17154E-16  2.722E-05  1.179E-08  8.837E-09  1.855E-13  3.896E-13  1.00E-07
  6.500E+00 2.16255E-16  2.771E-05  1.176E-08  8.831E-09  1.873E-13  3.955E-13  1.00E-07
  6.600E+00 2.15347E-16  2.821E-05  1.173E-08  8.824E-09  1.891E-13  4.013E-13  1.00E-07
  6.700E+00 2.14431E-16  2.870E-05  1.169E-08  8.818E-09  1.908E-13  4.072E-13  1.00E-07
  6.800E+00 2.13506E-16  2.920E-05  1.166E-08  8.811E-09  1.925E-13  4.130E-13  1.00E-07
  6.900E+00 2.12573E-16  2.971E-05  1.162E-08  8.805E-09  1.942E-13  4.188E-13  1.00E-07
  7.000E+00 2.11632E-16  3.021E-05  1.159E-08  8.798E-09  1.958E-13  4.246E-13  1.00E-07
  7.100E+00 2.10684E-16  3.072E-05  1.155E-08  8.791E-09  1.973E-13  4.304E-13  1.00E-07
  7.200E+00 2.09727E-16  3.124E-05  1.151E-08  8.784E-09  1.989E-13  4.362E-13  1.00E-07
  7.300E+00 2.08763E-16  3.176E-05  1.148E-08  8.777E-09  2.003E-13  4.420E-13  1.00E-07
  7.400E+00 2.07792E-16  3.228E-05  1.144E-08  8.770E-09  2.017E-13  4.477E-13  1.00E-07
  7.500E+00 2.06814E-16  3.280E-05  1.140E-08  8.762E-09  2.031E-13  4.535E-13  1.00E-07
  7.600E+00 2.05829E-16  3.333E-05  1.137E-08  8.755E-09  2.044E-13  4.592E-13  1.00E-07
  7.700E+00 2.04837E-16  3.386E-05  1.133E-08  8.748E-09  2.057E-13  4.649E-13  1.00E-07
  7.800E+00 2.03839E-16  3.439E-05  1.129E-08  8.740E-09  2.069E-13  4.707E-13  1.00E-07
  7.900E+00 2.02835E-16  3.493E-05  1.125E-08  8.732E-09  2.080E-13  4.764E-13  1.00E-07
  8.000E+00 2.01824E-16  3.547E-05  1.121E-08  8.725E-09  2.092E-13  4.820E-13  1.00E-07
  8.100E+00 2.00808E-16  3.602E-05  1.117E-08  8.717E-09  2.102E-13  4.877E-13  1.00E-07
  8.200E+00 1.99786E-16  3.657E-05  1.113E-08  8.709E-09  2.112E-13  4.934E-13  1.00E-07
  8.300E+00 1.98759E-16  3.713E-05  1.109E-08  8.701E-09  2.122E-13  4.990E-13  1.00E-07
  8.400E+00 1.97726E-16  3.768E-05  1.105E-08  8.693E-09  2.131E-13  5.047E-13  1.00E-07
  8.500E+00 1.96689E-16  3.825E-05  1.101E-08  8.685E-09  2.139E-13  5.103E-13  1.00E-07
