 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.70000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.29138E-08  9.04078E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.29138E-08  9.04078E-09  3.44459E-18  6.20109E-18
  1.250E-04  1.18994E-12  1.29138E-08  9.04078E-09  4.30574E-18  7.75136E-18
  1.500E-04  1.71346E-12  1.29138E-08  9.04078E-09  5.16689E-18  9.30163E-18
  1.750E-04  2.33225E-12  1.29138E-08  9.04078E-09  6.02803E-18  1.08519E-17
  2.000E-04  3.04617E-12  1.29138E-08  9.04078E-09  6.88918E-18  1.24022E-17
  2.250E-04  3.85530E-12  1.29138E-08  9.04078E-09  7.75033E-18  1.39525E-17
  2.500E-04  4.75964E-12  1.29138E-08  9.04078E-09  8.61148E-18  1.55027E-17
  2.750E-04  5.75917E-12  1.29138E-08  9.04078E-09  9.47263E-18  1.70530E-17
  3.000E-04  6.85391E-12  1.29138E-08  9.04078E-09  1.03338E-17  1.86033E-17
  3.250E-04  8.04379E-12  1.29138E-08  9.04078E-09  1.11949E-17  2.01535E-17
  3.500E-04  9.32893E-12  1.29138E-08  9.04078E-09  1.20561E-17  2.17038E-17
  3.750E-04  1.07092E-11  1.29138E-08  9.04078E-09  1.29172E-17  2.32541E-17
  4.000E-04  1.21847E-11  1.29138E-08  9.04078E-09  1.37784E-17  2.48044E-17
  4.250E-04  1.37554E-11  1.29138E-08  9.04078E-09  1.46395E-17  2.63546E-17
  4.500E-04  1.54213E-11  1.29138E-08  9.04078E-09  1.55007E-17  2.79049E-17
  4.750E-04  1.71823E-11  1.29138E-08  9.04078E-09  1.63618E-17  2.94552E-17
  5.000E-04  1.90386E-11  1.29138E-08  9.04078E-09  1.72230E-17  3.10054E-17
  5.250E-04  2.09900E-11  1.29138E-08  9.04078E-09  1.80841E-17  3.25557E-17
  5.500E-04  2.30367E-11  1.29138E-08  9.04078E-09  1.89453E-17  3.41060E-17
  5.750E-04  2.51785E-11  1.29138E-08  9.04078E-09  1.98064E-17  3.56563E-17
  6.000E-04  2.74156E-11  1.29138E-08  9.04078E-09  2.06675E-17  3.72065E-17
  6.250E-04  2.97478E-11  1.29138E-08  9.04078E-09  2.15287E-17  3.87568E-17
  6.500E-04  3.21752E-11  1.29138E-08  9.04078E-09  2.23898E-17  4.03071E-17
  6.750E-04  3.46979E-11  1.29138E-08  9.04078E-09  2.32510E-17  4.18574E-17
  7.000E-04  3.73157E-11  1.29138E-08  9.04078E-09  2.41121E-17  4.34076E-17
