

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 6.80000E+01 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.68578893E-01      0.00000000E+00
       1     -1.50629869E+00     -1.50530191E+00
       2      6.46449701E-01      6.46595995E-01
       3      2.52955131E-01      2.52995447E-01
       4      1.03048755E-01      1.03063065E-01
       5      4.34000674E-02      4.34057154E-02
       6      1.86934254E-02      1.86957718E-02
       7      8.17863239E-03      8.17963531E-03
       8      3.62015400E-03      3.62059048E-03
       9      1.61711518E-03      1.61730759E-03
      10      7.27728325E-04      7.27813983E-04
      11      3.29485570E-04      3.29524009E-04
      12      1.49924285E-04      1.49941648E-04
      13      6.84981484E-05      6.85060338E-05
      14      3.13991748E-05      3.14027718E-05
      15      1.44311925E-05      1.44328393E-05
      16      6.64642401E-06      6.64718014E-06
      17      3.06600723E-06      3.06635521E-06
      18      1.41608845E-06      1.41624888E-06
      19      6.54640662E-07      6.54714725E-07
      20      3.02830831E-07      3.02865062E-07
      21      1.40149806E-07      1.40165632E-07
      22      6.48798074E-08      6.48871376E-08
      23      3.00396571E-08      3.00430487E-08
      24      1.39092268E-08      1.39107928E-08
      25      6.44017477E-09      6.44090234E-09
      26      2.98165949E-09      2.98199363E-09
      27      1.38027070E-09      1.38042803E-09
      28      6.38816447E-10      6.38892653E-10
      29      2.95553368E-10      2.95590377E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.61646E-16  0.000E+00  1.410E-08  1.276E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.61646E-16  2.380E-10  1.410E-08  1.276E-08 -1.323E-18  1.856E-18  1.00E-07
  1.250E-04 3.61646E-16  2.975E-10  1.410E-08  1.276E-08 -1.653E-18  2.319E-18  1.00E-07
  1.500E-04 3.61646E-16  3.571E-10  1.410E-08  1.276E-08 -1.984E-18  2.783E-18  1.00E-07
  1.750E-04 3.61646E-16  4.166E-10  1.410E-08  1.276E-08 -2.315E-18  3.247E-18  1.00E-07
  2.000E-04 3.61646E-16  4.761E-10  1.410E-08  1.276E-08 -2.645E-18  3.711E-18  1.00E-07
  2.250E-04 3.61646E-16  5.356E-10  1.410E-08  1.276E-08 -2.976E-18  4.175E-18  1.00E-07
  2.500E-04 3.61646E-16  5.951E-10  1.410E-08  1.276E-08 -3.307E-18  4.639E-18  1.00E-07
  2.750E-04 3.61646E-16  6.546E-10  1.410E-08  1.276E-08 -3.637E-18  5.103E-18  1.00E-07
  3.000E-04 3.61646E-16  7.141E-10  1.410E-08  1.276E-08 -3.968E-18  5.567E-18  1.00E-07
  3.250E-04 3.61646E-16  7.736E-10  1.410E-08  1.276E-08 -4.299E-18  6.031E-18  1.00E-07
  3.500E-04 3.61646E-16  8.331E-10  1.410E-08  1.276E-08 -4.629E-18  6.495E-18  1.00E-07
  3.750E-04 3.61646E-16  8.926E-10  1.410E-08  1.276E-08 -4.960E-18  6.958E-18  1.00E-07
