

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.00000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.32642378E-01      0.00000000E+00
       1      2.71516495E-01      2.71578366E-01
       2      1.28149026E-01      1.28170998E-01
       3      6.24690485E-02      6.24788184E-02
       4      3.09037717E-02      3.09084250E-02
       5      1.53980200E-02      1.54002998E-02
       6      7.69722343E-03      7.69835490E-03
       7      3.85212509E-03      3.85268991E-03
       8      1.92780304E-03      1.92808565E-03
       9      9.64173225E-04      9.64314707E-04
      10      4.81776225E-04      4.81847029E-04
      11      2.40478738E-04      2.40514141E-04
      12      1.19904062E-04      1.19921746E-04
      13      5.97206136E-05      5.97294372E-05
      14      2.97143619E-05      2.97187596E-05
      15      1.47701235E-05      1.47723129E-05
      16      7.33504751E-06      7.33613644E-06
      17      3.63955460E-06      3.64009567E-06
      18      1.80444828E-06      1.80471689E-06
      19      8.93952399E-07      8.94085637E-07
      20      4.42567365E-07      4.42633403E-07
      21      2.18957113E-07      2.18989825E-07
      22      1.08260843E-07      1.08277029E-07
      23      5.34973860E-08      5.35053937E-08
      24      2.64215496E-08      2.64255074E-08
      25      1.30425605E-08      1.30445151E-08
      26      6.43509435E-09      6.43606258E-09
      27      3.17355225E-09      3.17402590E-09
      28      1.56442831E-09      1.56466339E-09
      29      7.70892691E-10      7.71006138E-10
      30      3.79693353E-10      3.79751577E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.60907E-17  0.000E+00  5.856E-09  1.340E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.60907E-17 -1.440E-11  5.856E-09  1.340E-09  1.094E-18  2.060E-19  1.00E-07
  1.250E-04 3.60907E-17 -1.800E-11  5.856E-09  1.340E-09  1.367E-18  2.575E-19  1.00E-07
  1.500E-04 3.60907E-17 -2.160E-11  5.856E-09  1.340E-09  1.641E-18  3.090E-19  1.00E-07
  1.750E-04 3.60907E-17 -2.520E-11  5.856E-09  1.340E-09  1.914E-18  3.604E-19  1.00E-07
  2.000E-04 3.60907E-17 -2.880E-11  5.856E-09  1.340E-09  2.188E-18  4.119E-19  1.00E-07
  2.250E-04 3.60907E-17 -3.240E-11  5.856E-09  1.340E-09  2.461E-18  4.634E-19  1.00E-07
  2.500E-04 3.60907E-17 -3.600E-11  5.856E-09  1.340E-09  2.735E-18  5.149E-19  1.00E-07
  2.750E-04 3.60907E-17 -3.960E-11  5.856E-09  1.340E-09  3.008E-18  5.664E-19  1.00E-07
  3.000E-04 3.60907E-17 -4.320E-11  5.856E-09  1.340E-09  3.282E-18  6.179E-19  1.00E-07
  3.250E-04 3.60907E-17 -4.680E-11  5.856E-09  1.340E-09  3.555E-18  6.694E-19  1.00E-07
  3.500E-04 3.60907E-17 -5.040E-11  5.856E-09  1.340E-09  3.829E-18  7.209E-19  1.00E-07
  3.750E-04 3.60907E-17 -5.400E-11  5.856E-09  1.340E-09  4.102E-18  7.724E-19  1.00E-07
