 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.00000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.85614E-09  1.34025E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.85614E-09  1.34025E-09  1.09386E-18  2.05971E-19
  1.250E-04  1.18994E-12  5.85614E-09  1.34025E-09  1.36732E-18  2.57463E-19
  1.500E-04  1.71346E-12  5.85614E-09  1.34025E-09  1.64079E-18  3.08956E-19
  1.750E-04  2.33225E-12  5.85614E-09  1.34025E-09  1.91425E-18  3.60449E-19
  2.000E-04  3.04617E-12  5.85614E-09  1.34025E-09  2.18772E-18  4.11941E-19
  2.250E-04  3.85530E-12  5.85614E-09  1.34025E-09  2.46118E-18  4.63434E-19
  2.500E-04  4.75964E-12  5.85614E-09  1.34025E-09  2.73465E-18  5.14927E-19
  2.750E-04  5.75917E-12  5.85614E-09  1.34025E-09  3.00811E-18  5.66419E-19
  3.000E-04  6.85391E-12  5.85614E-09  1.34025E-09  3.28158E-18  6.17912E-19
  3.250E-04  8.04379E-12  5.85614E-09  1.34025E-09  3.55504E-18  6.69405E-19
  3.500E-04  9.32893E-12  5.85614E-09  1.34025E-09  3.82850E-18  7.20897E-19
  3.750E-04  1.07092E-11  5.85614E-09  1.34025E-09  4.10197E-18  7.72390E-19
  4.000E-04  1.21847E-11  5.85614E-09  1.34025E-09  4.37543E-18  8.23883E-19
  4.250E-04  1.37554E-11  5.85614E-09  1.34025E-09  4.64890E-18  8.75375E-19
  4.500E-04  1.54213E-11  5.85614E-09  1.34025E-09  4.92236E-18  9.26868E-19
  4.750E-04  1.71823E-11  5.85614E-09  1.34025E-09  5.19583E-18  9.78361E-19
  5.000E-04  1.90386E-11  5.85614E-09  1.34025E-09  5.46929E-18  1.02985E-18
  5.250E-04  2.09900E-11  5.85614E-09  1.34025E-09  5.74276E-18  1.08135E-18
  5.500E-04  2.30367E-11  5.85614E-09  1.34025E-09  6.01622E-18  1.13284E-18
  5.750E-04  2.51785E-11  5.85614E-09  1.34025E-09  6.28969E-18  1.18433E-18
  6.000E-04  2.74156E-11  5.85614E-09  1.34025E-09  6.56315E-18  1.23582E-18
  6.250E-04  2.97478E-11  5.85614E-09  1.34025E-09  6.83662E-18  1.28732E-18
  6.500E-04  3.21752E-11  5.85614E-09  1.34025E-09  7.11008E-18  1.33881E-18
  6.750E-04  3.46979E-11  5.85614E-09  1.34025E-09  7.38355E-18  1.39030E-18
  7.000E-04  3.73157E-11  5.85614E-09  1.34025E-09  7.65701E-18  1.44179E-18
  7.250E-04  4.00286E-11  5.85614E-09  1.34025E-09  7.93047E-18  1.49329E-18
  7.500E-04  4.28368E-11  5.85614E-09  1.34025E-09  8.20394E-18  1.54478E-18
  7.750E-04  4.57402E-11  5.85614E-09  1.34025E-09  8.47740E-18  1.59627E-18
  8.000E-04  4.87388E-11  5.85614E-09  1.34025E-09  8.75087E-18  1.64777E-18
  8.250E-04  5.18325E-11  5.85614E-09  1.34025E-09  9.02433E-18  1.69926E-18
  8.500E-04  5.50215E-11  5.85614E-09  1.34025E-09  9.29780E-18  1.75075E-18
  8.750E-04  5.83057E-11  5.85614E-09  1.34025E-09  9.57126E-18  1.80224E-18
  9.000E-04  6.16850E-11  5.85614E-09  1.34025E-09  9.84473E-18  1.85374E-18
  9.250E-04  6.51595E-11  5.85614E-09  1.34025E-09  1.01182E-17  1.90523E-18
  9.500E-04  6.87293E-11  5.85614E-09  1.34025E-09  1.03917E-17  1.95672E-18
  9.750E-04  7.23943E-11  5.85614E-09  1.34025E-09  1.06651E-17  2.00821E-18
  1.000E-03  7.61544E-11  5.85614E-09  1.34025E-09  1.09386E-17  2.05971E-18
  1.250E-03  1.18991E-10  5.85614E-09  1.34025E-09  1.36732E-17  2.57463E-18
  1.500E-03  1.71347E-10  5.85614E-09  1.34025E-09  1.64079E-17  3.08956E-18
  1.750E-03  2.33223E-10  5.85614E-09  1.34025E-09  1.91425E-17  3.60449E-18
  2.000E-03  3.04617E-10  5.85614E-09  1.34025E-09  2.18772E-17  4.11941E-18
  2.250E-03  3.85531E-10  5.85614E-09  1.34025E-09  2.46118E-17  4.63434E-18
  2.500E-03  4.75965E-10  5.85614E-09  1.34025E-09  2.73465E-17  5.14927E-18
  2.750E-03  5.75917E-10  5.85614E-09  1.34025E-09  3.00811E-17  5.66419E-18
  3.000E-03  6.85389E-10  5.85614E-09  1.34025E-09  3.28158E-17  6.17912E-18
  3.250E-03  8.04380E-10  5.85614E-09  1.34025E-09  3.55504E-17  6.69405E-18
  3.500E-03  9.32891E-10  5.85614E-09  1.34025E-09  3.82850E-17  7.20897E-18
  3.750E-03  1.07092E-09  5.85614E-09  1.34025E-09  4.10197E-17  7.72390E-18
  4.000E-03  1.21847E-09  5.85614E-09  1.34025E-09  4.37543E-17  8.23883E-18
  4.250E-03  1.37554E-09  5.85614E-09  1.34025E-09  4.64890E-17  8.75375E-18
  4.500E-03  1.54213E-09  5.85614E-09  1.34025E-09  4.92236E-17  9.26868E-18
  4.750E-03  1.71823E-09  5.85614E-09  1.34025E-09  5.19583E-17  9.78361E-18
  5.000E-03  1.90386E-09  5.85614E-09  1.34025E-09  5.46929E-17  1.02985E-17
  5.250E-03  2.09900E-09  5.85614E-09  1.34025E-09  5.74276E-17  1.08135E-17
  5.500E-03  2.30367E-09  5.85614E-09  1.34025E-09  6.01622E-17  1.13284E-17
  5.750E-03  2.51785E-09  5.85614E-09  1.34025E-09  6.28969E-17  1.18433E-17
  6.000E-03  2.74156E-09  5.85614E-09  1.34025E-09  6.56315E-17  1.23582E-17
  6.250E-03  2.97478E-09  5.85614E-09  1.34025E-09  6.83662E-17  1.28732E-17
  6.500E-03  3.21752E-09  5.85614E-09  1.34025E-09  7.11008E-17  1.33881E-17
