

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.18000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      2.95809312E-01      0.00000000E+00
       1     -1.35727781E+00     -1.35531986E+00
       2      6.96917157E-01      6.97214410E-01
       3      2.65043872E-01      2.65119806E-01
       4      1.07250775E-01      1.07276766E-01
       5      4.54889171E-02      4.54990662E-02
       6      1.98992793E-02      1.99035109E-02
       7      8.89203139E-03      8.89386330E-03
       8      4.03520181E-03      4.03601443E-03
       9      1.85263180E-03      1.85299852E-03
      10      8.58282057E-04      8.58449688E-04
      11      4.00449832E-04      4.00527220E-04
      12      1.87889931E-04      1.87925935E-04
      13      8.85520216E-05      8.85688765E-05
      14      4.18833661E-05      4.18912951E-05
      15      1.98665862E-05      1.98703309E-05
      16      9.44491571E-06      9.44668980E-06
      17      4.49853701E-06      4.49937962E-06
      18      2.14579433E-06      2.14619534E-06
      19      1.02476735E-06      1.02495851E-06
      20      4.89874332E-07      4.89965577E-07
      21      2.34362395E-07      2.34405995E-07
      22      1.12194597E-07      1.12215445E-07
      23      5.37385704E-08      5.37485472E-08
      24      2.57507753E-08      2.57555529E-08
      25      1.23438428E-08      1.23461260E-08
      26      5.91886888E-09      5.91996617E-09
      27      2.83876989E-09      2.83929656E-09
      28      1.36180617E-09      1.36205799E-09
      29      6.53391484E-10      6.53510847E-10
      30      3.13498851E-10      3.13557497E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.13585E-16  0.000E+00  1.056E-08  1.010E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.13585E-16  2.977E-10  1.056E-08  1.010E-08 -1.941E-18  1.153E-18  1.00E-07
  1.250E-04 2.13585E-16  3.721E-10  1.056E-08  1.010E-08 -2.426E-18  1.442E-18  1.00E-07
  1.500E-04 2.13585E-16  4.465E-10  1.056E-08  1.010E-08 -2.911E-18  1.730E-18  1.00E-07
  1.750E-04 2.13585E-16  5.209E-10  1.056E-08  1.010E-08 -3.396E-18  2.018E-18  1.00E-07
  2.000E-04 2.13585E-16  5.953E-10  1.056E-08  1.010E-08 -3.882E-18  2.307E-18  1.00E-07
  2.250E-04 2.13585E-16  6.697E-10  1.056E-08  1.010E-08 -4.367E-18  2.595E-18  1.00E-07
  2.500E-04 2.13585E-16  7.441E-10  1.056E-08  1.010E-08 -4.852E-18  2.883E-18  1.00E-07
  2.750E-04 2.13585E-16  8.186E-10  1.056E-08  1.010E-08 -5.337E-18  3.172E-18  1.00E-07
  3.000E-04 2.13585E-16  8.930E-10  1.056E-08  1.010E-08 -5.822E-18  3.460E-18  1.00E-07
  3.250E-04 2.13585E-16  9.674E-10  1.056E-08  1.010E-08 -6.308E-18  3.748E-18  1.00E-07
  3.500E-04 2.13585E-16  1.042E-09  1.056E-08  1.010E-08 -6.793E-18  4.037E-18  1.00E-07
  3.750E-04 2.13585E-16  1.116E-09  1.056E-08  1.010E-08 -7.278E-18  4.325E-18  1.00E-07
