 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   8,   projectile: electron
 #  Kinetic energy = 2.84000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.30576E-08  8.97764E-09  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.30576E-08  8.97764E-09  3.94534E-18  6.49950E-18
  1.250E-04  1.18994E-12  1.30576E-08  8.97764E-09  4.93167E-18  8.12437E-18
  1.500E-04  1.71346E-12  1.30576E-08  8.97764E-09  5.91801E-18  9.74925E-18
  1.750E-04  2.33225E-12  1.30576E-08  8.97764E-09  6.90434E-18  1.13741E-17
  2.000E-04  3.04617E-12  1.30576E-08  8.97764E-09  7.89068E-18  1.29990E-17
  2.250E-04  3.85530E-12  1.30576E-08  8.97764E-09  8.87701E-18  1.46239E-17
  2.500E-04  4.75964E-12  1.30576E-08  8.97764E-09  9.86335E-18  1.62487E-17
  2.750E-04  5.75917E-12  1.30576E-08  8.97764E-09  1.08497E-17  1.78736E-17
  3.000E-04  6.85391E-12  1.30576E-08  8.97764E-09  1.18360E-17  1.94985E-17
  3.250E-04  8.04379E-12  1.30576E-08  8.97764E-09  1.28224E-17  2.11234E-17
  3.500E-04  9.32893E-12  1.30576E-08  8.97764E-09  1.38087E-17  2.27482E-17
  3.750E-04  1.07092E-11  1.30576E-08  8.97764E-09  1.47950E-17  2.43731E-17
  4.000E-04  1.21847E-11  1.30576E-08  8.97764E-09  1.57814E-17  2.59980E-17
  4.250E-04  1.37554E-11  1.30576E-08  8.97764E-09  1.67677E-17  2.76229E-17
  4.500E-04  1.54213E-11  1.30576E-08  8.97764E-09  1.77540E-17  2.92477E-17
  4.750E-04  1.71823E-11  1.30576E-08  8.97764E-09  1.87404E-17  3.08726E-17
  5.000E-04  1.90386E-11  1.30576E-08  8.97764E-09  1.97267E-17  3.24975E-17
  5.250E-04  2.09900E-11  1.30576E-08  8.97764E-09  2.07130E-17  3.41224E-17
  5.500E-04  2.30367E-11  1.30576E-08  8.97764E-09  2.16994E-17  3.57472E-17
  5.750E-04  2.51785E-11  1.30576E-08  8.97764E-09  2.26857E-17  3.73721E-17
  6.000E-04  2.74156E-11  1.30576E-08  8.97764E-09  2.36720E-17  3.89970E-17
  6.250E-04  2.97478E-11  1.30576E-08  8.97764E-09  2.46584E-17  4.06219E-17
  6.500E-04  3.21752E-11  1.30576E-08  8.97764E-09  2.56447E-17  4.22467E-17
  6.750E-04  3.46979E-11  1.30576E-08  8.97764E-09  2.66310E-17  4.38716E-17
  7.000E-04  3.73157E-11  1.30576E-08  8.97764E-09  2.76174E-17  4.54965E-17
  7.250E-04  4.00286E-11  1.30576E-08  8.97764E-09  2.86037E-17  4.71214E-17
  7.500E-04  4.28368E-11  1.30576E-08  8.97764E-09  2.95900E-17  4.87462E-17
  7.750E-04  4.57402E-11  1.30576E-08  8.97764E-09  3.05764E-17  5.03711E-17
  8.000E-04  4.87388E-11  1.30576E-08  8.97764E-09  3.15627E-17  5.19960E-17
  8.250E-04  5.18325E-11  1.30576E-08  8.97764E-09  3.25491E-17  5.36209E-17
  8.500E-04  5.50215E-11  1.30576E-08  8.97764E-09  3.35354E-17  5.52457E-17
  8.750E-04  5.83057E-11  1.30576E-08  8.97764E-09  3.45217E-17  5.68706E-17
  9.000E-04  6.16850E-11  1.30576E-08  8.97764E-09  3.55081E-17  5.84955E-17
  9.250E-04  6.51595E-11  1.30576E-08  8.97764E-09  3.64944E-17  6.01204E-17
  9.500E-04  6.87293E-11  1.30576E-08  8.97764E-09  3.74807E-17  6.17452E-17
  9.750E-04  7.23943E-11  1.30576E-08  8.97764E-09  3.84671E-17  6.33701E-17
  1.000E-03  7.61544E-11  1.30576E-08  8.97764E-09  3.94534E-17  6.49950E-17
  1.250E-03  1.18991E-10  1.30576E-08  8.97764E-09  4.93167E-17  8.12437E-17
  1.500E-03  1.71347E-10  1.30576E-08  8.97764E-09  5.91801E-17  9.74925E-17
  1.750E-03  2.33223E-10  1.30576E-08  8.97764E-09  6.90434E-17  1.13741E-16
  2.000E-03  3.04617E-10  1.30576E-08  8.97764E-09  7.89068E-17  1.29990E-16
  2.250E-03  3.85531E-10  1.30576E-08  8.97764E-09  8.87701E-17  1.46239E-16
  2.500E-03  4.75965E-10  1.30576E-08  8.97764E-09  9.86335E-17  1.62487E-16
  2.750E-03  5.75917E-10  1.30576E-08  8.97764E-09  1.08497E-16  1.78736E-16
  3.000E-03  6.85389E-10  1.30576E-08  8.97764E-09  1.18360E-16  1.94985E-16
  3.250E-03  8.04380E-10  1.30576E-08  8.97764E-09  1.28224E-16  2.11234E-16
  3.500E-03  9.32891E-10  1.30576E-08  8.97764E-09  1.38087E-16  2.27482E-16
  3.750E-03  1.07092E-09  1.30576E-08  8.97764E-09  1.47950E-16  2.43731E-16
  4.000E-03  1.21847E-09  1.30576E-08  8.97764E-09  1.57814E-16  2.59980E-16
  4.250E-03  1.37554E-09  1.30576E-08  8.97764E-09  1.67677E-16  2.76229E-16
  4.500E-03  1.54213E-09  1.30576E-08  8.97764E-09  1.77540E-16  2.92477E-16
  4.750E-03  1.71823E-09  1.30576E-08  8.97764E-09  1.87404E-16  3.08726E-16
  5.000E-03  1.90386E-09  1.30576E-08  8.97764E-09  1.97267E-16  3.24975E-16
  5.250E-03  2.09900E-09  1.30576E-08  8.97764E-09  2.07130E-16  3.41224E-16
  5.500E-03  2.30367E-09  1.30576E-08  8.97764E-09  2.16994E-16  3.57472E-16
  5.750E-03  2.51785E-09  1.30576E-08  8.97764E-09  2.26857E-16  3.73721E-16
  6.000E-03  2.74156E-09  1.30576E-08  8.97764E-09  2.36720E-16  3.89970E-16
  6.250E-03  2.97478E-09  1.30576E-08  8.97764E-09  2.46584E-16  4.06219E-16
  6.500E-03  3.21752E-09  1.30576E-08  8.97764E-09  2.56447E-16  4.22467E-16
  6.750E-03  3.46978E-09  1.30576E-08  8.97764E-09  2.66310E-16  4.38716E-16
  7.000E-03  3.73156E-09  1.30576E-08  8.97764E-09  2.76174E-16  4.54965E-16
  7.250E-03  4.00286E-09  1.30576E-08  8.97764E-09  2.86037E-16  4.71214E-16
  7.500E-03  4.28368E-09  1.30576E-08  8.97764E-09  2.95900E-16  4.87462E-16
  7.750E-03  4.57402E-09  1.30576E-08  8.97764E-09  3.05764E-16  5.03711E-16
  8.000E-03  4.87388E-09  1.30576E-08  8.97764E-09  3.15627E-16  5.19960E-16
  8.250E-03  5.18326E-09  1.30576E-08  8.97764E-09  3.25490E-16  5.36209E-16
