    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  1.000E-03 2.26379E-16  3.626E-09  1.155E-08  9.646E-09 -2.829E-18  3.318E-17  1.00E-07
  1.250E-03 2.26379E-16  4.532E-09  1.155E-08  9.646E-09 -3.536E-18  4.147E-17  1.00E-07
  1.500E-03 2.26379E-16  5.438E-09  1.155E-08  9.646E-09 -4.243E-18  4.977E-17  1.00E-07
  1.750E-03 2.26379E-16  6.345E-09  1.155E-08  9.646E-09 -4.950E-18  5.806E-17  1.00E-07
  2.000E-03 2.26379E-16  7.251E-09  1.155E-08  9.646E-09 -5.657E-18  6.635E-17  1.00E-07
  2.250E-03 2.26379E-16  8.158E-09  1.155E-08  9.646E-09 -6.365E-18  7.465E-17  1.00E-07
  2.500E-03 2.26379E-16  9.064E-09  1.155E-08  9.646E-09 -7.072E-18  8.294E-17  1.00E-07
  2.750E-03 2.26379E-16  9.971E-09  1.155E-08  9.646E-09 -7.779E-18  9.124E-17  1.00E-07
  3.000E-03 2.26379E-16  1.088E-08  1.155E-08  9.646E-09 -8.486E-18  9.953E-17  1.00E-07
  3.250E-03 2.26379E-16  1.178E-08  1.155E-08  9.646E-09 -9.193E-18  1.078E-16  1.00E-07
  3.500E-03 2.26379E-16  1.269E-08  1.155E-08  9.646E-09 -9.901E-18  1.161E-16  1.00E-07
  3.750E-03 2.26379E-16  1.360E-08  1.155E-08  9.646E-09 -1.061E-17  1.244E-16  1.00E-07
  4.000E-03 2.26379E-16  1.450E-08  1.155E-08  9.646E-09 -1.131E-17  1.327E-16  1.00E-07
  4.250E-03 2.26379E-16  1.541E-08  1.155E-08  9.646E-09 -1.202E-17  1.410E-16  1.00E-07
  4.500E-03 2.26379E-16  1.632E-08  1.155E-08  9.646E-09 -1.273E-17  1.493E-16  1.00E-07
  4.750E-03 2.26379E-16  1.722E-08  1.155E-08  9.646E-09 -1.344E-17  1.576E-16  1.00E-07
  5.000E-03 2.26379E-16  1.813E-08  1.155E-08  9.646E-09 -1.414E-17  1.659E-16  1.00E-07
  5.250E-03 2.26379E-16  1.903E-08  1.155E-08  9.646E-09 -1.485E-17  1.742E-16  1.00E-07
