 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.96000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.60350E-09  8.92126E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.60350E-09  8.92126E-10  1.96568E-18  2.79111E-19
  1.250E-04  1.18994E-12  5.60350E-09  8.92126E-10  2.45710E-18  3.48889E-19
  1.500E-04  1.71346E-12  5.60350E-09  8.92126E-10  2.94852E-18  4.18666E-19
  1.750E-04  2.33225E-12  5.60350E-09  8.92126E-10  3.43994E-18  4.88444E-19
  2.000E-04  3.04617E-12  5.60350E-09  8.92126E-10  3.93136E-18  5.58222E-19
  2.250E-04  3.85530E-12  5.60350E-09  8.92126E-10  4.42277E-18  6.28000E-19
  2.500E-04  4.75964E-12  5.60350E-09  8.92126E-10  4.91419E-18  6.97777E-19
  2.750E-04  5.75917E-12  5.60350E-09  8.92126E-10  5.40561E-18  7.67555E-19
  3.000E-04  6.85391E-12  5.60350E-09  8.92126E-10  5.89703E-18  8.37333E-19
  3.250E-04  8.04379E-12  5.60350E-09  8.92126E-10  6.38845E-18  9.07111E-19
  3.500E-04  9.32893E-12  5.60350E-09  8.92126E-10  6.87987E-18  9.76888E-19
  3.750E-04  1.07092E-11  5.60350E-09  8.92126E-10  7.37129E-18  1.04667E-18
  4.000E-04  1.21847E-11  5.60350E-09  8.92126E-10  7.86271E-18  1.11644E-18
  4.250E-04  1.37554E-11  5.60350E-09  8.92126E-10  8.35413E-18  1.18622E-18
  4.500E-04  1.54213E-11  5.60350E-09  8.92126E-10  8.84555E-18  1.25600E-18
  4.750E-04  1.71823E-11  5.60350E-09  8.92126E-10  9.33697E-18  1.32578E-18
  5.000E-04  1.90386E-11  5.60350E-09  8.92126E-10  9.82839E-18  1.39555E-18
  5.250E-04  2.09900E-11  5.60350E-09  8.92126E-10  1.03198E-17  1.46533E-18
  5.500E-04  2.30367E-11  5.60350E-09  8.92126E-10  1.08112E-17  1.53511E-18
  5.750E-04  2.51785E-11  5.60350E-09  8.92126E-10  1.13026E-17  1.60489E-18
  6.000E-04  2.74156E-11  5.60350E-09  8.92126E-10  1.17941E-17  1.67467E-18
  6.250E-04  2.97478E-11  5.60350E-09  8.92126E-10  1.22855E-17  1.74444E-18
  6.500E-04  3.21752E-11  5.60350E-09  8.92126E-10  1.27769E-17  1.81422E-18
  6.750E-04  3.46979E-11  5.60350E-09  8.92126E-10  1.32683E-17  1.88400E-18
  7.000E-04  3.73157E-11  5.60350E-09  8.92126E-10  1.37597E-17  1.95378E-18
  7.250E-04  4.00286E-11  5.60350E-09  8.92126E-10  1.42512E-17  2.02355E-18
  7.500E-04  4.28368E-11  5.60350E-09  8.92126E-10  1.47426E-17  2.09333E-18
  7.750E-04  4.57402E-11  5.60350E-09  8.92126E-10  1.52340E-17  2.16311E-18
  8.000E-04  4.87388E-11  5.60350E-09  8.92126E-10  1.57254E-17  2.23289E-18
  8.250E-04  5.18325E-11  5.60350E-09  8.92126E-10  1.62168E-17  2.30267E-18
  8.500E-04  5.50215E-11  5.60350E-09  8.92126E-10  1.67083E-17  2.37244E-18
  8.750E-04  5.83057E-11  5.60350E-09  8.92126E-10  1.71997E-17  2.44222E-18
  9.000E-04  6.16850E-11  5.60350E-09  8.92126E-10  1.76911E-17  2.51200E-18
  9.250E-04  6.51595E-11  5.60350E-09  8.92126E-10  1.81825E-17  2.58178E-18
  9.500E-04  6.87293E-11  5.60350E-09  8.92126E-10  1.86739E-17  2.65155E-18
  9.750E-04  7.23943E-11  5.60350E-09  8.92126E-10  1.91654E-17  2.72133E-18
  1.000E-03  7.61544E-11  5.60350E-09  8.92126E-10  1.96568E-17  2.79111E-18
  1.250E-03  1.18991E-10  5.60350E-09  8.92126E-10  2.45710E-17  3.48889E-18
  1.500E-03  1.71347E-10  5.60350E-09  8.92126E-10  2.94852E-17  4.18666E-18
  1.750E-03  2.33223E-10  5.60350E-09  8.92126E-10  3.43994E-17  4.88444E-18
  2.000E-03  3.04617E-10  5.60350E-09  8.92126E-10  3.93136E-17  5.58222E-18
  2.250E-03  3.85531E-10  5.60350E-09  8.92126E-10  4.42277E-17  6.28000E-18
  2.500E-03  4.75965E-10  5.60350E-09  8.92126E-10  4.91419E-17  6.97777E-18
  2.750E-03  5.75917E-10  5.60350E-09  8.92126E-10  5.40561E-17  7.67555E-18
  3.000E-03  6.85389E-10  5.60350E-09  8.92126E-10  5.89703E-17  8.37333E-18
  3.250E-03  8.04380E-10  5.60350E-09  8.92126E-10  6.38845E-17  9.07111E-18
  3.500E-03  9.32891E-10  5.60350E-09  8.92126E-10  6.87987E-17  9.76888E-18
  3.750E-03  1.07092E-09  5.60350E-09  8.92126E-10  7.37129E-17  1.04667E-17
  4.000E-03  1.21847E-09  5.60350E-09  8.92126E-10  7.86271E-17  1.11644E-17
  4.250E-03  1.37554E-09  5.60350E-09  8.92126E-10  8.35413E-17  1.18622E-17
  4.500E-03  1.54213E-09  5.60350E-09  8.92126E-10  8.84555E-17  1.25600E-17
