

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.18000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0     -1.98311915E-01      0.00000000E+00
       1      1.50271481E+00      1.50376311E+00
       2      7.24508653E-01      7.24714388E-01
       3      3.56768714E-01      3.56843176E-01
       4      1.78263386E-01      1.78296158E-01
       5      9.05771141E-02      9.05927000E-02
       6      4.67125371E-02      4.67202626E-02
       7      2.43814392E-02      2.43853670E-02
       8      1.28487073E-02      1.28507383E-02
       9      6.82452735E-03      6.82559038E-03
      10      3.64874490E-03      3.64930649E-03
      11      1.96178217E-03      1.96208108E-03
      12      1.05988037E-03      1.06004047E-03
      13      5.75013224E-04      5.75099437E-04
      14      3.13088311E-04      3.13134950E-04
      15      1.71003600E-04      1.71028932E-04
      16      9.36479143E-05      9.36617212E-05
      17      5.14010301E-05      5.14085777E-05
      18      2.82665329E-05      2.82706693E-05
      19      1.55691482E-05      1.55714200E-05
      20      8.58678201E-06      8.58803201E-06
      21      4.74096418E-06      4.74165299E-06
      22      2.61990281E-06      2.62028286E-06
      23      1.44880615E-06      1.44901604E-06
      24      8.01636679E-07      8.01752708E-07
      25      4.43744177E-07      4.43808349E-07
      26      2.45713773E-07      2.45749289E-07
      27      1.36091084E-07      1.36110743E-07
      28      7.53878029E-08      7.53986857E-08
      29      4.17654564E-08      4.17714861E-08
      30      2.31395488E-08      2.31428882E-08
      31      1.28202287E-08      1.28220772E-08
      32      7.10277003E-09      7.10379965E-09
      33      3.93492115E-09      3.93548549E-09
      34      2.17971063E-09      2.18002454E-09
      35      1.20732568E-09      1.20750147E-09
      36      6.68648806E-10      6.68749954E-10
      37      3.70287534E-10      3.70341339E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.88806E-16  0.000E+00  1.590E-08  1.166E-08  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.88806E-16  2.417E-10  1.590E-08  1.166E-08  1.213E-18  3.845E-18  1.00E-07
  1.250E-04 3.88806E-16  3.021E-10  1.590E-08  1.166E-08  1.517E-18  4.807E-18  1.00E-07
  1.500E-04 3.88806E-16  3.626E-10  1.590E-08  1.166E-08  1.820E-18  5.768E-18  1.00E-07
  1.750E-04 3.88806E-16  4.230E-10  1.590E-08  1.166E-08  2.124E-18  6.729E-18  1.00E-07
  2.000E-04 3.88806E-16  4.834E-10  1.590E-08  1.166E-08  2.427E-18  7.691E-18  1.00E-07
  2.250E-04 3.88806E-16  5.439E-10  1.590E-08  1.166E-08  2.730E-18  8.652E-18  1.00E-07
  2.500E-04 3.88806E-16  6.043E-10  1.590E-08  1.166E-08  3.034E-18  9.613E-18  1.00E-07
  2.750E-04 3.88806E-16  6.647E-10  1.590E-08  1.166E-08  3.337E-18  1.057E-17  1.00E-07
  3.000E-04 3.88806E-16  7.252E-10  1.590E-08  1.166E-08  3.640E-18  1.154E-17  1.00E-07
  3.250E-04 3.88806E-16  7.856E-10  1.590E-08  1.166E-08  3.944E-18  1.250E-17  1.00E-07
  3.500E-04 3.88806E-16  8.460E-10  1.590E-08  1.166E-08  4.247E-18  1.346E-17  1.00E-07
  3.750E-04 3.88806E-16  9.064E-10  1.590E-08  1.166E-08  4.551E-18  1.442E-17  1.00E-07
  4.000E-04 3.88806E-16  9.669E-10  1.590E-08  1.166E-08  4.854E-18  1.538E-17  1.00E-07
  4.250E-04 3.88806E-16  1.027E-09  1.590E-08  1.166E-08  5.157E-18  1.634E-17  1.00E-07
  4.500E-04 3.88806E-16  1.088E-09  1.590E-08  1.166E-08  5.461E-18  1.730E-17  1.00E-07
  4.750E-04 3.88806E-16  1.148E-09  1.590E-08  1.166E-08  5.764E-18  1.827E-17  1.00E-07
  5.000E-04 3.88806E-16  1.209E-09  1.590E-08  1.166E-08  6.067E-18  1.923E-17  1.00E-07
  5.250E-04 3.88806E-16  1.269E-09  1.590E-08  1.166E-08  6.371E-18  2.019E-17  1.00E-07
  5.500E-04 3.88806E-16  1.329E-09  1.590E-08  1.166E-08  6.674E-18  2.115E-17  1.00E-07
  5.750E-04 3.88806E-16  1.390E-09  1.590E-08  1.166E-08  6.977E-18  2.211E-17  1.00E-07
  6.000E-04 3.88806E-16  1.450E-09  1.590E-08  1.166E-08  7.281E-18  2.307E-17  1.00E-07
  6.250E-04 3.88806E-16  1.511E-09  1.590E-08  1.166E-08  7.584E-18  2.403E-17  1.00E-07
  6.500E-04 3.88806E-16  1.571E-09  1.590E-08  1.166E-08  7.888E-18  2.499E-17  1.00E-07
  6.750E-04 3.88806E-16  1.632E-09  1.590E-08  1.166E-08  8.191E-18  2.596E-17  1.00E-07
  7.000E-04 3.88806E-16  1.692E-09  1.590E-08  1.166E-08  8.494E-18  2.692E-17  1.00E-07
  7.250E-04 3.88806E-16  1.752E-09  1.590E-08  1.166E-08  8.798E-18  2.788E-17  1.00E-07
  7.500E-04 3.88806E-16  1.813E-09  1.590E-08  1.166E-08  9.101E-18  2.884E-17  1.00E-07
  7.750E-04 3.88806E-16  1.873E-09  1.590E-08  1.166E-08  9.404E-18  2.980E-17  1.00E-07
  8.000E-04 3.88806E-16  1.934E-09  1.590E-08  1.166E-08  9.708E-18  3.076E-17  1.00E-07
  8.250E-04 3.88806E-16  1.994E-09  1.590E-08  1.166E-08  1.001E-17  3.172E-17  1.00E-07
  8.500E-04 3.88806E-16  2.055E-09  1.590E-08  1.166E-08  1.031E-17  3.269E-17  1.00E-07
  8.750E-04 3.88806E-16  2.115E-09  1.590E-08  1.166E-08  1.062E-17  3.365E-17  1.00E-07
  9.000E-04 3.88806E-16  2.175E-09  1.590E-08  1.166E-08  1.092E-17  3.461E-17  1.00E-07
  9.250E-04 3.88806E-16  2.236E-09  1.590E-08  1.166E-08  1.122E-17  3.557E-17  1.00E-07
  9.500E-04 3.88806E-16  2.296E-09  1.590E-08  1.166E-08  1.153E-17  3.653E-17  1.00E-07
  9.750E-04 3.88806E-16  2.357E-09  1.590E-08  1.166E-08  1.183E-17  3.749E-17  1.00E-07
  1.000E-03 3.88806E-16  2.417E-09  1.590E-08  1.166E-08  1.213E-17  3.845E-17  1.00E-07
  1.250E-03 3.88806E-16  3.021E-09  1.590E-08  1.166E-08  1.517E-17  4.807E-17  1.00E-07
  1.500E-03 3.88806E-16  3.626E-09  1.590E-08  1.166E-08  1.820E-17  5.768E-17  1.00E-07
  1.750E-03 3.88806E-16  4.230E-09  1.590E-08  1.166E-08  2.124E-17  6.729E-17  1.00E-07
  2.000E-03 3.88806E-16  4.834E-09  1.590E-08  1.166E-08  2.427E-17  7.691E-17  1.00E-07
  2.250E-03 3.88806E-16  5.439E-09  1.590E-08  1.166E-08  2.730E-17  8.652E-17  1.00E-07
  2.500E-03 3.88806E-16  6.043E-09  1.590E-08  1.166E-08  3.034E-17  9.613E-17  1.00E-07
  2.750E-03 3.88806E-16  6.647E-09  1.590E-08  1.166E-08  3.337E-17  1.057E-16  1.00E-07
  3.000E-03 3.88806E-16  7.252E-09  1.590E-08  1.166E-08  3.640E-17  1.154E-16  1.00E-07
  3.250E-03 3.88806E-16  7.856E-09  1.590E-08  1.166E-08  3.944E-17  1.250E-16  1.00E-07
  3.500E-03 3.88806E-16  8.460E-09  1.590E-08  1.166E-08  4.247E-17  1.346E-16  1.00E-07
  3.750E-03 3.88806E-16  9.064E-09  1.590E-08  1.166E-08  4.551E-17  1.442E-16  1.00E-07
  4.000E-03 3.88806E-16  9.669E-09  1.590E-08  1.166E-08  4.854E-17  1.538E-16  1.00E-07
  4.250E-03 3.88806E-16  1.027E-08  1.590E-08  1.166E-08  5.157E-17  1.634E-16  1.00E-07
  4.500E-03 3.88806E-16  1.088E-08  1.590E-08  1.166E-08  5.461E-17  1.730E-16  1.00E-07
  4.750E-03 3.88806E-16  1.148E-08  1.590E-08  1.166E-08  5.764E-17  1.827E-16  1.00E-07
  5.000E-03 3.88806E-16  1.209E-08  1.590E-08  1.166E-08  6.067E-17  1.923E-16  1.00E-07
  5.250E-03 3.88806E-16  1.269E-08  1.590E-08  1.166E-08  6.371E-17  2.019E-16  1.00E-07
  5.500E-03 3.88806E-16  1.329E-08  1.590E-08  1.166E-08  6.674E-17  2.115E-16  1.00E-07
  5.750E-03 3.88806E-16  1.390E-08  1.590E-08  1.166E-08  6.977E-17  2.211E-16  1.00E-07
  6.000E-03 3.88806E-16  1.450E-08  1.590E-08  1.166E-08  7.281E-17  2.307E-16  1.00E-07
  6.250E-03 3.88806E-16  1.511E-08  1.590E-08  1.166E-08  7.584E-17  2.403E-16  1.00E-07
  6.500E-03 3.88806E-16  1.571E-08  1.590E-08  1.166E-08  7.888E-17  2.499E-16  1.00E-07
  6.750E-03 3.88806E-16  1.632E-08  1.590E-08  1.166E-08  8.191E-17  2.596E-16  1.00E-07
  7.000E-03 3.88806E-16  1.692E-08  1.590E-08  1.166E-08  8.494E-17  2.692E-16  1.00E-07
  7.250E-03 3.88806E-16  1.752E-08  1.590E-08  1.166E-08  8.798E-17  2.788E-16  1.00E-07
  7.500E-03 3.88806E-16  1.813E-08  1.590E-08  1.166E-08  9.101E-17  2.884E-16  1.00E-07
  7.750E-03 3.88806E-16  1.873E-08  1.590E-08  1.166E-08  9.404E-17  2.980E-16  1.00E-07
  8.000E-03 3.88806E-16  1.934E-08  1.590E-08  1.166E-08  9.708E-17  3.076E-16  1.00E-07
  8.250E-03 3.88806E-16  1.994E-08  1.590E-08  1.166E-08  1.001E-16  3.172E-16  1.00E-07
  8.500E-03 3.88806E-16  2.055E-08  1.590E-08  1.166E-08  1.031E-16  3.269E-16  1.00E-07
  8.750E-03 3.88806E-16  2.115E-08  1.590E-08  1.166E-08  1.062E-16  3.365E-16  1.00E-07
  9.000E-03 3.88806E-16  2.175E-08  1.590E-08  1.166E-08  1.092E-16  3.461E-16  1.00E-07
  9.250E-03 3.88806E-16  2.236E-08  1.590E-08  1.166E-08  1.122E-16  3.557E-16  1.00E-07
  9.500E-03 3.88806E-16  2.296E-08  1.590E-08  1.166E-08  1.153E-16  3.653E-16  1.00E-07
  9.750E-03 3.88806E-16  2.357E-08  1.590E-08  1.166E-08  1.183E-16  3.749E-16  1.00E-07
  1.000E-02 3.88806E-16  2.417E-08  1.590E-08  1.166E-08  1.213E-16  3.845E-16  1.00E-07
  1.250E-02 3.88806E-16  3.021E-08  1.590E-08  1.166E-08  1.517E-16  4.807E-16  1.00E-07
  1.500E-02 3.88806E-16  3.626E-08  1.590E-08  1.166E-08  1.820E-16  5.768E-16  1.00E-07
  1.750E-02 3.88805E-16  4.230E-08  1.590E-08  1.166E-08  2.124E-16  6.729E-16  1.00E-07
  2.000E-02 3.88805E-16  4.834E-08  1.590E-08  1.166E-08  2.427E-16  7.691E-16  1.00E-07
  2.250E-02 3.88805E-16  5.439E-08  1.590E-08  1.166E-08  2.730E-16  8.652E-16  1.00E-07
  2.500E-02 3.88805E-16  6.043E-08  1.590E-08  1.166E-08  3.034E-16  9.613E-16  1.00E-07
  2.750E-02 3.88805E-16  6.647E-08  1.590E-08  1.166E-08  3.337E-16  1.057E-15  1.00E-07
  3.000E-02 3.88805E-16  7.252E-08  1.590E-08  1.166E-08  3.640E-16  1.154E-15  1.00E-07
