  7.500E-03 3.85614E-16  1.819E-08  1.573E-08  1.176E-08  6.916E-17  2.747E-16  1.00E-07
  7.750E-03 3.85614E-16  1.880E-08  1.573E-08  1.176E-08  7.147E-17  2.838E-16  1.00E-07
  8.000E-03 3.85614E-16  1.940E-08  1.573E-08  1.176E-08  7.377E-17  2.930E-16  1.00E-07
  8.250E-03 3.85614E-16  2.001E-08  1.573E-08  1.176E-08  7.608E-17  3.021E-16  1.00E-07
  8.500E-03 3.85614E-16  2.062E-08  1.573E-08  1.176E-08  7.838E-17  3.113E-16  1.00E-07
  8.750E-03 3.85614E-16  2.122E-08  1.573E-08  1.176E-08  8.069E-17  3.205E-16  1.00E-07
  9.000E-03 3.85614E-16  2.183E-08  1.573E-08  1.176E-08  8.299E-17  3.296E-16  1.00E-07
  9.250E-03 3.85614E-16  2.244E-08  1.573E-08  1.176E-08  8.530E-17  3.388E-16  1.00E-07
  9.500E-03 3.85614E-16  2.304E-08  1.573E-08  1.176E-08  8.760E-17  3.479E-16  1.00E-07
  9.750E-03 3.85614E-16  2.365E-08  1.573E-08  1.176E-08  8.991E-17  3.571E-16  1.00E-07
  1.000E-02 3.85614E-16  2.426E-08  1.573E-08  1.176E-08  9.222E-17  3.662E-16  1.00E-07
  1.250E-02 3.85614E-16  3.032E-08  1.573E-08  1.176E-08  1.153E-16  4.578E-16  1.00E-07
  1.500E-02 3.85614E-16  3.638E-08  1.573E-08  1.176E-08  1.383E-16  5.493E-16  1.00E-07
  1.750E-02 3.85614E-16  4.245E-08  1.573E-08  1.176E-08  1.614E-16  6.409E-16  1.00E-07
  2.000E-02 3.85614E-16  4.851E-08  1.573E-08  1.176E-08  1.844E-16  7.325E-16  1.00E-07
  2.250E-02 3.85614E-16  5.458E-08  1.573E-08  1.176E-08  2.075E-16  8.240E-16  1.00E-07
  2.500E-02 3.85613E-16  6.064E-08  1.573E-08  1.176E-08  2.305E-16  9.156E-16  1.00E-07
  2.750E-02 3.85613E-16  6.670E-08  1.573E-08  1.176E-08  2.536E-16  1.007E-15  1.00E-07
  3.000E-02 3.85613E-16  7.277E-08  1.573E-08  1.176E-08  2.766E-16  1.099E-15  1.00E-07
  3.250E-02 3.85613E-16  7.883E-08  1.573E-08  1.176E-08  2.997E-16  1.190E-15  1.00E-07
  3.500E-02 3.85613E-16  8.490E-08  1.573E-08  1.176E-08  3.228E-16  1.282E-15  1.00E-07
  3.750E-02 3.85613E-16  9.096E-08  1.573E-08  1.176E-08  3.458E-16  1.373E-15  1.00E-07
  4.000E-02 3.85612E-16  9.702E-08  1.573E-08  1.176E-08  3.689E-16  1.465E-15  1.00E-07
  4.250E-02 3.85612E-16  1.031E-07  1.573E-08  1.176E-08  3.919E-16  1.556E-15  1.00E-07
  4.500E-02 3.85612E-16  1.092E-07  1.573E-08  1.176E-08  4.150E-16  1.648E-15  1.00E-07
  4.750E-02 3.85612E-16  1.152E-07  1.573E-08  1.176E-08  4.380E-16  1.740E-15  1.00E-07
  5.000E-02 3.85612E-16  1.213E-07  1.573E-08  1.176E-08  4.611E-16  1.831E-15  1.00E-07
  5.250E-02 3.85611E-16  1.273E-07  1.573E-08  1.176E-08  4.841E-16  1.923E-15  1.00E-07
  5.500E-02 3.85611E-16  1.334E-07  1.573E-08  1.176E-08  5.072E-16  2.014E-15  1.00E-07
  5.750E-02 3.85611E-16  1.395E-07  1.573E-08  1.176E-08  5.302E-16  2.106E-15  1.00E-07
  6.000E-02 3.85611E-16  1.455E-07  1.573E-08  1.176E-08  5.533E-16  2.197E-15  1.00E-07
  6.250E-02 3.85610E-16  1.516E-07  1.573E-08  1.176E-08  5.763E-16  2.289E-15  1.00E-07
  6.500E-02 3.85610E-16  1.577E-07  1.573E-08  1.176E-08  5.994E-16  2.381E-15  1.00E-07
  6.750E-02 3.85610E-16  1.637E-07  1.573E-08  1.176E-08  6.224E-16  2.472E-15  1.00E-07
  7.000E-02 3.85609E-16  1.698E-07  1.573E-08  1.176E-08  6.455E-16  2.564E-15  1.00E-07
  7.250E-02 3.85609E-16  1.759E-07  1.573E-08  1.176E-08  6.685E-16  2.655E-15  1.00E-07
  7.500E-02 3.85609E-16  1.819E-07  1.573E-08  1.176E-08  6.916E-16  2.747E-15  1.00E-07
  7.750E-02 3.85608E-16  1.880E-07  1.573E-08  1.176E-08  7.146E-16  2.838E-15  1.00E-07
  8.000E-02 3.85608E-16  1.941E-07  1.573E-08  1.176E-08  7.377E-16  2.930E-15  1.00E-07
  8.250E-02 3.85607E-16  2.001E-07  1.573E-08  1.176E-08  7.607E-16  3.021E-15  1.00E-07
  8.500E-02 3.85607E-16  2.062E-07  1.573E-08  1.176E-08  7.838E-16  3.113E-15  1.00E-07
  8.750E-02 3.85607E-16  2.122E-07  1.573E-08  1.176E-08  8.068E-16  3.205E-15  1.00E-07
  9.000E-02 3.85606E-16  2.183E-07  1.573E-08  1.176E-08  8.299E-16  3.296E-15  1.00E-07
  9.250E-02 3.85606E-16  2.244E-07  1.573E-08  1.176E-08  8.529E-16  3.388E-15  1.00E-07
  9.500E-02 3.85605E-16  2.304E-07  1.573E-08  1.176E-08  8.760E-16  3.479E-15  1.00E-07
  9.750E-02 3.85605E-16  2.365E-07  1.573E-08  1.176E-08  8.990E-16  3.571E-15  1.00E-07
  1.000E-01 3.85604E-16  2.426E-07  1.573E-08  1.176E-08  9.221E-16  3.662E-15  1.00E-07
  1.250E-01 3.85599E-16  3.032E-07  1.573E-08  1.176E-08  1.153E-15  4.578E-15  1.00E-07
  1.500E-01 3.85592E-16  3.639E-07  1.573E-08  1.176E-08  1.383E-15  5.493E-15  1.00E-07
  1.750E-01 3.85584E-16  4.245E-07  1.573E-08  1.176E-08  1.613E-15  6.409E-15  1.00E-07
  2.000E-01 3.85575E-16  4.852E-07  1.573E-08  1.176E-08  1.844E-15  7.325E-15  1.00E-07
  2.250E-01 3.85565E-16  5.458E-07  1.573E-08  1.176E-08  2.074E-15  8.240E-15  1.00E-07
  2.500E-01 3.85554E-16  6.065E-07  1.573E-08  1.175E-08  2.305E-15  9.156E-15  1.00E-07
  2.750E-01 3.85541E-16  6.671E-07  1.573E-08  1.175E-08  2.535E-15  1.007E-14  1.00E-07
  3.000E-01 3.85527E-16  7.278E-07  1.573E-08  1.175E-08  2.765E-15  1.099E-14  1.00E-07
  3.250E-01 3.85512E-16  7.884E-07  1.573E-08  1.175E-08  2.995E-15  1.190E-14  1.00E-07
  3.500E-01 3.85496E-16  8.491E-07  1.573E-08  1.175E-08  3.225E-15  1.282E-14  1.00E-07
  3.750E-01 3.85478E-16  9.098E-07  1.573E-08  1.175E-08  3.455E-15  1.373E-14  1.00E-07
  4.000E-01 3.85460E-16  9.705E-07  1.573E-08  1.175E-08  3.685E-15  1.465E-14  1.00E-07
  4.250E-01 3.85440E-16  1.031E-06  1.573E-08  1.175E-08  3.915E-15  1.556E-14  1.00E-07
  4.500E-01 3.85419E-16  1.092E-06  1.572E-08  1.175E-08  4.145E-15  1.648E-14  1.00E-07
  4.750E-01 3.85397E-16  1.153E-06  1.572E-08  1.175E-08  4.374E-15  1.739E-14  1.00E-07
  5.000E-01 3.85373E-16  1.213E-06  1.572E-08  1.175E-08  4.604E-15  1.831E-14  1.00E-07
  5.250E-01 3.85348E-16  1.274E-06  1.572E-08  1.175E-08  4.833E-15  1.923E-14  1.00E-07
  5.500E-01 3.85322E-16  1.335E-06  1.572E-08  1.175E-08  5.063E-15  2.014E-14  1.00E-07
  5.750E-01 3.85295E-16  1.395E-06  1.572E-08  1.175E-08  5.292E-15  2.106E-14  1.00E-07
  6.000E-01 3.85267E-16  1.456E-06  1.572E-08  1.175E-08  5.521E-15  2.197E-14  1.00E-07
  6.250E-01 3.85238E-16  1.517E-06  1.572E-08  1.175E-08  5.750E-15  2.289E-14  1.00E-07
  6.500E-01 3.85207E-16  1.578E-06  1.572E-08  1.175E-08  5.979E-15  2.380E-14  1.00E-07
  6.750E-01 3.85175E-16  1.638E-06  1.572E-08  1.175E-08  6.208E-15  2.472E-14  1.00E-07
  7.000E-01 3.85142E-16  1.699E-06  1.572E-08  1.175E-08  6.436E-15  2.563E-14  1.00E-07
  7.250E-01 3.85108E-16  1.760E-06  1.572E-08  1.175E-08  6.665E-15  2.655E-14  1.00E-07
  7.500E-01 3.85072E-16  1.821E-06  1.571E-08  1.175E-08  6.893E-15  2.746E-14  1.00E-07
  7.750E-01 3.85035E-16  1.881E-06  1.571E-08  1.175E-08  7.121E-15  2.838E-14  1.00E-07
  8.000E-01 3.84997E-16  1.942E-06  1.571E-08  1.175E-08  7.349E-15  2.929E-14  1.00E-07
  8.250E-01 3.84958E-16  2.003E-06  1.571E-08  1.175E-08  7.577E-15  3.021E-14  1.00E-07
  8.500E-01 3.84918E-16  2.064E-06  1.571E-08  1.175E-08  7.805E-15  3.112E-14  1.00E-07
  8.750E-01 3.84877E-16  2.125E-06  1.571E-08  1.175E-08  8.032E-15  3.204E-14  1.00E-07
  9.000E-01 3.84834E-16  2.186E-06  1.571E-08  1.175E-08  8.260E-15  3.295E-14  1.00E-07
  9.250E-01 3.84790E-16  2.246E-06  1.571E-08  1.175E-08  8.487E-15  3.387E-14  1.00E-07
  9.500E-01 3.84745E-16  2.307E-06  1.571E-08  1.175E-08  8.714E-15  3.478E-14  1.00E-07
  9.750E-01 3.84699E-16  2.368E-06  1.570E-08  1.175E-08  8.940E-15  3.570E-14  1.00E-07
  1.000E+00 3.84651E-16  2.429E-06  1.570E-08  1.175E-08  9.167E-15  3.661E-14  1.00E-07
  1.100E+00 3.84449E-16  2.673E-06  1.570E-08  1.175E-08  1.007E-14  4.027E-14  1.00E-07
  1.200E+00 3.84229E-16  2.917E-06  1.569E-08  1.175E-08  1.097E-14  4.393E-14  1.00E-07
  1.300E+00 3.83989E-16  3.161E-06  1.568E-08  1.175E-08  1.187E-14  4.758E-14  1.00E-07
  1.400E+00 3.83730E-16  3.406E-06  1.568E-08  1.174E-08  1.276E-14  5.124E-14  1.00E-07
  1.500E+00 3.83452E-16  3.650E-06  1.567E-08  1.174E-08  1.365E-14  5.489E-14  1.00E-07
  1.600E+00 3.83156E-16  3.896E-06  1.566E-08  1.174E-08  1.453E-14  5.854E-14  1.00E-07
  1.700E+00 3.82840E-16  4.141E-06  1.565E-08  1.174E-08  1.541E-14  6.220E-14  1.00E-07
  1.800E+00 3.82506E-16  4.387E-06  1.564E-08  1.174E-08  1.628E-14  6.585E-14  1.00E-07
  1.900E+00 3.82153E-16  4.633E-06  1.563E-08  1.174E-08  1.715E-14  6.950E-14  1.00E-07
  2.000E+00 3.81782E-16  4.880E-06  1.562E-08  1.173E-08  1.801E-14  7.314E-14  1.00E-07
  2.100E+00 3.81392E-16  5.127E-06  1.561E-08  1.173E-08  1.886E-14  7.679E-14  1.00E-07
  2.200E+00 3.80983E-16  5.374E-06  1.560E-08  1.173E-08  1.971E-14  8.044E-14  1.00E-07
  2.300E+00 3.80556E-16  5.622E-06  1.559E-08  1.173E-08  2.055E-14  8.408E-14  1.00E-07
  2.400E+00 3.80111E-16  5.871E-06  1.558E-08  1.172E-08  2.138E-14  8.772E-14  1.00E-07
  2.500E+00 3.79648E-16  6.120E-06  1.556E-08  1.172E-08  2.220E-14  9.136E-14  1.00E-07
  2.600E+00 3.79166E-16  6.369E-06  1.555E-08  1.172E-08  2.302E-14  9.500E-14  1.00E-07
  2.700E+00 3.78666E-16  6.619E-06  1.554E-08  1.172E-08  2.383E-14  9.863E-14  1.00E-07
  2.800E+00 3.78149E-16  6.870E-06  1.552E-08  1.171E-08  2.463E-14  1.023E-13  1.00E-07
  2.900E+00 3.77613E-16  7.121E-06  1.551E-08  1.171E-08  2.542E-14  1.059E-13  1.00E-07
  3.000E+00 3.77060E-16  7.373E-06  1.549E-08  1.171E-08  2.620E-14  1.095E-13  1.00E-07
  3.100E+00 3.76489E-16  7.625E-06  1.548E-08  1.170E-08  2.697E-14  1.132E-13  1.00E-07
  3.200E+00 3.75901E-16  7.879E-06  1.546E-08  1.170E-08  2.773E-14  1.168E-13  1.00E-07
  3.300E+00 3.75295E-16  8.133E-06  1.544E-08  1.170E-08  2.849E-14  1.204E-13  1.00E-07
  3.400E+00 3.74672E-16  8.387E-06  1.542E-08  1.169E-08  2.923E-14  1.240E-13  1.00E-07
  3.500E+00 3.74032E-16  8.642E-06  1.541E-08  1.169E-08  2.996E-14  1.276E-13  1.00E-07
  3.600E+00 3.73374E-16  8.899E-06  1.539E-08  1.169E-08  3.068E-14  1.313E-13  1.00E-07
  3.700E+00 3.72700E-16  9.155E-06  1.537E-08  1.168E-08  3.139E-14  1.349E-13  1.00E-07
  3.800E+00 3.72008E-16  9.413E-06  1.535E-08  1.168E-08  3.208E-14  1.385E-13  1.00E-07
  3.900E+00 3.71300E-16  9.672E-06  1.533E-08  1.167E-08  3.277E-14  1.421E-13  1.00E-07
  4.000E+00 3.70576E-16  9.931E-06  1.531E-08  1.167E-08  3.344E-14  1.457E-13  1.00E-07
  4.100E+00 3.69835E-16  1.019E-05  1.529E-08  1.167E-08  3.410E-14  1.493E-13  1.00E-07
  4.200E+00 3.69078E-16  1.045E-05  1.527E-08  1.166E-08  3.475E-14  1.529E-13  1.00E-07
  4.300E+00 3.68304E-16  1.071E-05  1.525E-08  1.166E-08  3.538E-14  1.565E-13  1.00E-07
  4.400E+00 3.67515E-16  1.098E-05  1.522E-08  1.165E-08  3.600E-14  1.601E-13  1.00E-07
  4.500E+00 3.66709E-16  1.124E-05  1.520E-08  1.165E-08  3.661E-14  1.636E-13  1.00E-07
  4.600E+00 3.65888E-16  1.151E-05  1.518E-08  1.164E-08  3.720E-14  1.672E-13  1.00E-07
  4.700E+00 3.65051E-16  1.177E-05  1.515E-08  1.164E-08  3.778E-14  1.708E-13  1.00E-07
  4.800E+00 3.64199E-16  1.204E-05  1.513E-08  1.163E-08  3.835E-14  1.744E-13  1.00E-07
  4.900E+00 3.63332E-16  1.231E-05  1.510E-08  1.163E-08  3.890E-14  1.780E-13  1.00E-07
  5.000E+00 3.62449E-16  1.258E-05  1.508E-08  1.162E-08  3.943E-14  1.815E-13  1.00E-07
  5.100E+00 3.61551E-16  1.285E-05  1.505E-08  1.162E-08  3.995E-14  1.851E-13  1.00E-07
  5.200E+00 3.60639E-16  1.312E-05  1.503E-08  1.161E-08  4.046E-14  1.887E-13  1.00E-07
  5.300E+00 3.59712E-16  1.339E-05  1.500E-08  1.161E-08  4.095E-14  1.922E-13  1.00E-07
  5.400E+00 3.58770E-16  1.366E-05  1.497E-08  1.160E-08  4.142E-14  1.958E-13  1.00E-07
  5.500E+00 3.57814E-16  1.394E-05  1.495E-08  1.159E-08  4.188E-14  1.993E-13  1.00E-07
  5.600E+00 3.56844E-16  1.421E-05  1.492E-08  1.159E-08  4.232E-14  2.029E-13  1.00E-07
  5.700E+00 3.55860E-16  1.449E-05  1.489E-08  1.158E-08  4.274E-14  2.064E-13  1.00E-07
  5.800E+00 3.54862E-16  1.477E-05  1.486E-08  1.158E-08  4.315E-14  2.099E-13  1.00E-07
  5.900E+00 3.53851E-16  1.505E-05  1.483E-08  1.157E-08  4.354E-14  2.135E-13  1.00E-07
  6.000E+00 3.52826E-16  1.533E-05  1.480E-08  1.156E-08  4.391E-14  2.170E-13  1.00E-07
  6.100E+00 3.51787E-16  1.561E-05  1.477E-08  1.156E-08  4.426E-14  2.205E-13  1.00E-07
  6.200E+00 3.50736E-16  1.590E-05  1.474E-08  1.155E-08  4.460E-14  2.241E-13  1.00E-07
  6.300E+00 3.49672E-16  1.618E-05  1.471E-08  1.155E-08  4.492E-14  2.276E-13  1.00E-07
  6.400E+00 3.48594E-16  1.647E-05  1.468E-08  1.154E-08  4.522E-14  2.311E-13  1.00E-07
  6.500E+00 3.47505E-16  1.675E-05  1.465E-08  1.153E-08  4.550E-14  2.346E-13  1.00E-07
  6.600E+00 3.46403E-16  1.704E-05  1.461E-08  1.152E-08  4.577E-14  2.381E-13  1.00E-07
  6.700E+00 3.45288E-16  1.733E-05  1.458E-08  1.152E-08  4.601E-14  2.416E-13  1.00E-07
  6.800E+00 3.44162E-16  1.763E-05  1.455E-08  1.151E-08  4.624E-14  2.451E-13  1.00E-07
  6.900E+00 3.43024E-16  1.792E-05  1.452E-08  1.150E-08  4.644E-14  2.486E-13  1.00E-07
  7.000E+00 3.41874E-16  1.822E-05  1.448E-08  1.150E-08  4.663E-14  2.520E-13  1.00E-07
  7.100E+00 3.40713E-16  1.851E-05  1.445E-08  1.149E-08  4.680E-14  2.555E-13  1.00E-07
  7.200E+00 3.39540E-16  1.881E-05  1.441E-08  1.148E-08  4.694E-14  2.590E-13  1.00E-07
  7.300E+00 3.38356E-16  1.911E-05  1.438E-08  1.147E-08  4.707E-14  2.624E-13  1.00E-07
  7.400E+00 3.37162E-16  1.941E-05  1.434E-08  1.147E-08  4.718E-14  2.659E-13  1.00E-07
  7.500E+00 3.35957E-16  1.972E-05  1.431E-08  1.146E-08  4.726E-14  2.694E-13  1.00E-07
  7.600E+00 3.34741E-16  2.002E-05  1.427E-08  1.145E-08  4.733E-14  2.728E-13  1.00E-07
  7.700E+00 3.33515E-16  2.033E-05  1.423E-08  1.144E-08  4.737E-14  2.763E-13  1.00E-07
  7.800E+00 3.32279E-16  2.064E-05  1.420E-08  1.143E-08  4.739E-14  2.797E-13  1.00E-07
  7.900E+00 3.31032E-16  2.095E-05  1.416E-08  1.143E-08  4.740E-14  2.831E-13  1.00E-07
  8.000E+00 3.29777E-16  2.126E-05  1.412E-08  1.142E-08  4.738E-14  2.866E-13  1.00E-07
  8.100E+00 3.28511E-16  2.157E-05  1.408E-08  1.141E-08  4.734E-14  2.900E-13  1.00E-07
  8.200E+00 3.27236E-16  2.189E-05  1.404E-08  1.140E-08  4.727E-14  2.934E-13  1.00E-07
  8.300E+00 3.25953E-16  2.221E-05  1.401E-08  1.139E-08  4.719E-14  2.968E-13  1.00E-07
  8.400E+00 3.24660E-16  2.253E-05  1.397E-08  1.138E-08  4.708E-14  3.002E-13  1.00E-07
  8.500E+00 3.23358E-16  2.285E-05  1.393E-08  1.138E-08  4.695E-14  3.036E-13  1.00E-07
  8.600E+00 3.22048E-16  2.317E-05  1.389E-08  1.137E-08  4.680E-14  3.070E-13  1.00E-07
  8.700E+00 3.20730E-16  2.350E-05  1.385E-08  1.136E-08  4.663E-14  3.104E-13  1.00E-07
