  1.750E-03 4.32964E-16  3.821E-09  1.791E-08  1.060E-08  9.904E-17  1.048E-16  1.00E-07
  2.000E-03 4.32964E-16  4.366E-09  1.791E-08  1.060E-08  1.132E-16  1.198E-16  1.00E-07
  2.250E-03 4.32964E-16  4.912E-09  1.791E-08  1.060E-08  1.273E-16  1.348E-16  1.00E-07
  2.500E-03 4.32964E-16  5.458E-09  1.791E-08  1.060E-08  1.415E-16  1.497E-16  1.00E-07
  2.750E-03 4.32964E-16  6.004E-09  1.791E-08  1.060E-08  1.556E-16  1.647E-16  1.00E-07
  3.000E-03 4.32964E-16  6.549E-09  1.791E-08  1.060E-08  1.698E-16  1.797E-16  1.00E-07
  3.250E-03 4.32964E-16  7.095E-09  1.791E-08  1.060E-08  1.839E-16  1.947E-16  1.00E-07
  3.500E-03 4.32964E-16  7.641E-09  1.791E-08  1.060E-08  1.981E-16  2.096E-16  1.00E-07
  3.750E-03 4.32964E-16  8.187E-09  1.791E-08  1.060E-08  2.122E-16  2.246E-16  1.00E-07
  4.000E-03 4.32964E-16  8.733E-09  1.791E-08  1.060E-08  2.264E-16  2.396E-16  1.00E-07
  4.250E-03 4.32964E-16  9.278E-09  1.791E-08  1.060E-08  2.405E-16  2.546E-16  1.00E-07
  4.500E-03 4.32964E-16  9.824E-09  1.791E-08  1.060E-08  2.547E-16  2.695E-16  1.00E-07
  4.750E-03 4.32964E-16  1.037E-08  1.791E-08  1.060E-08  2.688E-16  2.845E-16  1.00E-07
  5.000E-03 4.32964E-16  1.092E-08  1.791E-08  1.060E-08  2.830E-16  2.995E-16  1.00E-07
  5.250E-03 4.32964E-16  1.146E-08  1.791E-08  1.060E-08  2.971E-16  3.145E-16  1.00E-07
  5.500E-03 4.32964E-16  1.201E-08  1.791E-08  1.060E-08  3.113E-16  3.294E-16  1.00E-07
  5.750E-03 4.32964E-16  1.255E-08  1.791E-08  1.060E-08  3.254E-16  3.444E-16  1.00E-07
  6.000E-03 4.32964E-16  1.310E-08  1.791E-08  1.060E-08  3.396E-16  3.594E-16  1.00E-07
  6.250E-03 4.32964E-16  1.364E-08  1.791E-08  1.060E-08  3.537E-16  3.744E-16  1.00E-07
  6.500E-03 4.32964E-16  1.419E-08  1.791E-08  1.060E-08  3.679E-16  3.893E-16  1.00E-07
  6.750E-03 4.32964E-16  1.474E-08  1.791E-08  1.060E-08  3.820E-16  4.043E-16  1.00E-07
  7.000E-03 4.32964E-16  1.528E-08  1.791E-08  1.060E-08  3.962E-16  4.193E-16  1.00E-07
  7.250E-03 4.32964E-16  1.583E-08  1.791E-08  1.060E-08  4.103E-16  4.343E-16  1.00E-07
  7.500E-03 4.32964E-16  1.637E-08  1.791E-08  1.060E-08  4.245E-16  4.492E-16  1.00E-07
  7.750E-03 4.32964E-16  1.692E-08  1.791E-08  1.060E-08  4.386E-16  4.642E-16  1.00E-07
  8.000E-03 4.32964E-16  1.747E-08  1.791E-08  1.060E-08  4.528E-16  4.792E-16  1.00E-07
  8.250E-03 4.32964E-16  1.801E-08  1.791E-08  1.060E-08  4.669E-16  4.942E-16  1.00E-07
  8.500E-03 4.32964E-16  1.856E-08  1.791E-08  1.060E-08  4.811E-16  5.091E-16  1.00E-07
  8.750E-03 4.32964E-16  1.910E-08  1.791E-08  1.060E-08  4.952E-16  5.241E-16  1.00E-07
  9.000E-03 4.32964E-16  1.965E-08  1.791E-08  1.060E-08  5.094E-16  5.391E-16  1.00E-07
  9.250E-03 4.32964E-16  2.019E-08  1.791E-08  1.060E-08  5.235E-16  5.541E-16  1.00E-07
  9.500E-03 4.32964E-16  2.074E-08  1.791E-08  1.060E-08  5.377E-16  5.690E-16  1.00E-07
  9.750E-03 4.32964E-16  2.129E-08  1.791E-08  1.060E-08  5.518E-16  5.840E-16  1.00E-07
  1.000E-02 4.32964E-16  2.183E-08  1.791E-08  1.060E-08  5.660E-16  5.990E-16  1.00E-07
  1.250E-02 4.32964E-16  2.729E-08  1.791E-08  1.060E-08  7.075E-16  7.487E-16  1.00E-07
  1.500E-02 4.32964E-16  3.275E-08  1.791E-08  1.060E-08  8.489E-16  8.985E-16  1.00E-07
  1.750E-02 4.32964E-16  3.821E-08  1.791E-08  1.060E-08  9.904E-16  1.048E-15  1.00E-07
  2.000E-02 4.32964E-16  4.366E-08  1.791E-08  1.060E-08  1.132E-15  1.198E-15  1.00E-07
  2.250E-02 4.32963E-16  4.912E-08  1.791E-08  1.060E-08  1.273E-15  1.348E-15  1.00E-07
  2.500E-02 4.32963E-16  5.458E-08  1.791E-08  1.060E-08  1.415E-15  1.497E-15  1.00E-07
  2.750E-02 4.32963E-16  6.004E-08  1.791E-08  1.060E-08  1.556E-15  1.647E-15  1.00E-07
  3.000E-02 4.32963E-16  6.550E-08  1.791E-08  1.060E-08  1.698E-15  1.797E-15  1.00E-07
  3.250E-02 4.32962E-16  7.095E-08  1.791E-08  1.060E-08  1.839E-15  1.947E-15  1.00E-07
  3.500E-02 4.32962E-16  7.641E-08  1.791E-08  1.060E-08  1.981E-15  2.096E-15  1.00E-07
  3.750E-02 4.32962E-16  8.187E-08  1.791E-08  1.060E-08  2.122E-15  2.246E-15  1.00E-07
  4.000E-02 4.32961E-16  8.733E-08  1.791E-08  1.060E-08  2.264E-15  2.396E-15  1.00E-07
  4.250E-02 4.32961E-16  9.278E-08  1.791E-08  1.060E-08  2.405E-15  2.546E-15  1.00E-07
  4.500E-02 4.32961E-16  9.824E-08  1.791E-08  1.060E-08  2.547E-15  2.695E-15  1.00E-07
  4.750E-02 4.32960E-16  1.037E-07  1.791E-08  1.060E-08  2.688E-15  2.845E-15  1.00E-07
  5.000E-02 4.32960E-16  1.092E-07  1.791E-08  1.060E-08  2.830E-15  2.995E-15  1.00E-07
  5.250E-02 4.32959E-16  1.146E-07  1.791E-08  1.060E-08  2.971E-15  3.145E-15  1.00E-07
  5.500E-02 4.32959E-16  1.201E-07  1.791E-08  1.060E-08  3.113E-15  3.294E-15  1.00E-07
  5.750E-02 4.32958E-16  1.255E-07  1.791E-08  1.060E-08  3.254E-15  3.444E-15  1.00E-07
  6.000E-02 4.32958E-16  1.310E-07  1.791E-08  1.060E-08  3.396E-15  3.594E-15  1.00E-07
  6.250E-02 4.32957E-16  1.364E-07  1.791E-08  1.060E-08  3.537E-15  3.744E-15  1.00E-07
  6.500E-02 4.32956E-16  1.419E-07  1.791E-08  1.060E-08  3.679E-15  3.893E-15  1.00E-07
  6.750E-02 4.32956E-16  1.474E-07  1.791E-08  1.060E-08  3.820E-15  4.043E-15  1.00E-07
  7.000E-02 4.32955E-16  1.528E-07  1.791E-08  1.060E-08  3.962E-15  4.193E-15  1.00E-07
  7.250E-02 4.32954E-16  1.583E-07  1.791E-08  1.060E-08  4.103E-15  4.343E-15  1.00E-07
  7.500E-02 4.32954E-16  1.637E-07  1.791E-08  1.060E-08  4.245E-15  4.492E-15  1.00E-07
  7.750E-02 4.32953E-16  1.692E-07  1.791E-08  1.060E-08  4.386E-15  4.642E-15  1.00E-07
  8.000E-02 4.32952E-16  1.747E-07  1.791E-08  1.060E-08  4.528E-15  4.792E-15  1.00E-07
  8.250E-02 4.32952E-16  1.801E-07  1.791E-08  1.060E-08  4.669E-15  4.942E-15  1.00E-07
  8.500E-02 4.32951E-16  1.856E-07  1.791E-08  1.060E-08  4.811E-15  5.091E-15  1.00E-07
  8.750E-02 4.32950E-16  1.910E-07  1.791E-08  1.060E-08  4.952E-15  5.241E-15  1.00E-07
  9.000E-02 4.32949E-16  1.965E-07  1.791E-08  1.060E-08  5.094E-15  5.391E-15  1.00E-07
  9.250E-02 4.32948E-16  2.019E-07  1.791E-08  1.060E-08  5.235E-15  5.541E-15  1.00E-07
  9.500E-02 4.32947E-16  2.074E-07  1.791E-08  1.060E-08  5.376E-15  5.690E-15  1.00E-07
  9.750E-02 4.32947E-16  2.129E-07  1.791E-08  1.060E-08  5.518E-15  5.840E-15  1.00E-07
  1.000E-01 4.32946E-16  2.183E-07  1.791E-08  1.060E-08  5.659E-15  5.990E-15  1.00E-07
  1.250E-01 4.32935E-16  2.729E-07  1.790E-08  1.060E-08  7.074E-15  7.487E-15  1.00E-07
  1.500E-01 4.32922E-16  3.275E-07  1.790E-08  1.060E-08  8.489E-15  8.985E-15  1.00E-07
  1.750E-01 4.32907E-16  3.821E-07  1.790E-08  1.060E-08  9.903E-15  1.048E-14  1.00E-07
  2.000E-01 4.32889E-16  4.367E-07  1.790E-08  1.060E-08  1.132E-14  1.198E-14  1.00E-07
  2.250E-01 4.32869E-16  4.913E-07  1.790E-08  1.060E-08  1.273E-14  1.348E-14  1.00E-07
  2.500E-01 4.32847E-16  5.459E-07  1.790E-08  1.060E-08  1.415E-14  1.497E-14  1.00E-07
  2.750E-01 4.32823E-16  6.005E-07  1.790E-08  1.060E-08  1.556E-14  1.647E-14  1.00E-07
  3.000E-01 4.32796E-16  6.551E-07  1.790E-08  1.060E-08  1.697E-14  1.797E-14  1.00E-07
  3.250E-01 4.32766E-16  7.097E-07  1.790E-08  1.060E-08  1.839E-14  1.947E-14  1.00E-07
  3.500E-01 4.32735E-16  7.643E-07  1.790E-08  1.060E-08  1.980E-14  2.096E-14  1.00E-07
  3.750E-01 4.32701E-16  8.189E-07  1.790E-08  1.060E-08  2.121E-14  2.246E-14  1.00E-07
  4.000E-01 4.32665E-16  8.736E-07  1.790E-08  1.060E-08  2.263E-14  2.396E-14  1.00E-07
  4.250E-01 4.32626E-16  9.282E-07  1.790E-08  1.060E-08  2.404E-14  2.545E-14  1.00E-07
  4.500E-01 4.32585E-16  9.828E-07  1.790E-08  1.060E-08  2.545E-14  2.695E-14  1.00E-07
  4.750E-01 4.32542E-16  1.037E-06  1.789E-08  1.060E-08  2.686E-14  2.845E-14  1.00E-07
  5.000E-01 4.32496E-16  1.092E-06  1.789E-08  1.060E-08  2.827E-14  2.995E-14  1.00E-07
  5.250E-01 4.32448E-16  1.147E-06  1.789E-08  1.060E-08  2.969E-14  3.144E-14  1.00E-07
  5.500E-01 4.32398E-16  1.201E-06  1.789E-08  1.060E-08  3.110E-14  3.294E-14  1.00E-07
  5.750E-01 4.32345E-16  1.256E-06  1.789E-08  1.060E-08  3.251E-14  3.444E-14  1.00E-07
  6.000E-01 4.32290E-16  1.311E-06  1.789E-08  1.060E-08  3.392E-14  3.593E-14  1.00E-07
  6.250E-01 4.32233E-16  1.366E-06  1.789E-08  1.060E-08  3.533E-14  3.743E-14  1.00E-07
  6.500E-01 4.32174E-16  1.420E-06  1.789E-08  1.060E-08  3.674E-14  3.893E-14  1.00E-07
  6.750E-01 4.32112E-16  1.475E-06  1.788E-08  1.060E-08  3.815E-14  4.042E-14  1.00E-07
  7.000E-01 4.32047E-16  1.530E-06  1.788E-08  1.060E-08  3.955E-14  4.192E-14  1.00E-07
  7.250E-01 4.31981E-16  1.585E-06  1.788E-08  1.060E-08  4.096E-14  4.341E-14  1.00E-07
  7.500E-01 4.31912E-16  1.639E-06  1.788E-08  1.060E-08  4.237E-14  4.491E-14  1.00E-07
  7.750E-01 4.31841E-16  1.694E-06  1.788E-08  1.060E-08  4.378E-14  4.641E-14  1.00E-07
  8.000E-01 4.31767E-16  1.749E-06  1.787E-08  1.060E-08  4.518E-14  4.790E-14  1.00E-07
  8.250E-01 4.31691E-16  1.804E-06  1.787E-08  1.059E-08  4.659E-14  4.940E-14  1.00E-07
  8.500E-01 4.31613E-16  1.858E-06  1.787E-08  1.059E-08  4.799E-14  5.090E-14  1.00E-07
  8.750E-01 4.31533E-16  1.913E-06  1.787E-08  1.059E-08  4.940E-14  5.239E-14  1.00E-07
  9.000E-01 4.31450E-16  1.968E-06  1.787E-08  1.059E-08  5.080E-14  5.389E-14  1.00E-07
  9.250E-01 4.31365E-16  2.023E-06  1.786E-08  1.059E-08  5.221E-14  5.538E-14  1.00E-07
  9.500E-01 4.31277E-16  2.078E-06  1.786E-08  1.059E-08  5.361E-14  5.688E-14  1.00E-07
  9.750E-01 4.31188E-16  2.133E-06  1.786E-08  1.059E-08  5.501E-14  5.837E-14  1.00E-07
  1.000E+00 4.31096E-16  2.188E-06  1.786E-08  1.059E-08  5.641E-14  5.987E-14  1.00E-07
  1.100E+00 4.30705E-16  2.408E-06  1.785E-08  1.059E-08  6.201E-14  6.585E-14  1.00E-07
  1.200E+00 4.30277E-16  2.628E-06  1.784E-08  1.059E-08  6.760E-14  7.183E-14  1.00E-07
  1.300E+00 4.29813E-16  2.848E-06  1.782E-08  1.059E-08  7.317E-14  7.780E-14  1.00E-07
  1.400E+00 4.29312E-16  3.069E-06  1.781E-08  1.059E-08  7.873E-14  8.378E-14  1.00E-07
  1.500E+00 4.28775E-16  3.290E-06  1.780E-08  1.058E-08  8.427E-14  8.975E-14  1.00E-07
  1.600E+00 4.28202E-16  3.512E-06  1.778E-08  1.058E-08  8.980E-14  9.572E-14  1.00E-07
  1.700E+00 4.27594E-16  3.734E-06  1.777E-08  1.058E-08  9.531E-14  1.017E-13  1.00E-07
  1.800E+00 4.26949E-16  3.956E-06  1.775E-08  1.058E-08  1.008E-13  1.076E-13  1.00E-07
  1.900E+00 4.26269E-16  4.179E-06  1.773E-08  1.057E-08  1.063E-13  1.136E-13  1.00E-07
  2.000E+00 4.25554E-16  4.403E-06  1.771E-08  1.057E-08  1.117E-13  1.196E-13  1.00E-07
  2.100E+00 4.24805E-16  4.627E-06  1.769E-08  1.057E-08  1.172E-13  1.255E-13  1.00E-07
  2.200E+00 4.24020E-16  4.851E-06  1.767E-08  1.057E-08  1.226E-13  1.315E-13  1.00E-07
  2.300E+00 4.23201E-16  5.076E-06  1.765E-08  1.056E-08  1.279E-13  1.374E-13  1.00E-07
  2.400E+00 4.22348E-16  5.302E-06  1.763E-08  1.056E-08  1.333E-13  1.434E-13  1.00E-07
  2.500E+00 4.21461E-16  5.529E-06  1.761E-08  1.056E-08  1.386E-13  1.493E-13  1.00E-07
  2.600E+00 4.20540E-16  5.756E-06  1.758E-08  1.055E-08  1.439E-13  1.552E-13  1.00E-07
  2.700E+00 4.19586E-16  5.984E-06  1.756E-08  1.055E-08  1.492E-13  1.612E-13  1.00E-07
  2.800E+00 4.18600E-16  6.213E-06  1.753E-08  1.055E-08  1.545E-13  1.671E-13  1.00E-07
  2.900E+00 4.17580E-16  6.442E-06  1.751E-08  1.054E-08  1.597E-13  1.730E-13  1.00E-07
  3.000E+00 4.16529E-16  6.672E-06  1.748E-08  1.054E-08  1.649E-13  1.789E-13  1.00E-07
  3.100E+00 4.15445E-16  6.903E-06  1.745E-08  1.053E-08  1.700E-13  1.848E-13  1.00E-07
  3.200E+00 4.14330E-16  7.135E-06  1.742E-08  1.053E-08  1.752E-13  1.907E-13  1.00E-07
  3.300E+00 4.13184E-16  7.368E-06  1.739E-08  1.053E-08  1.803E-13  1.966E-13  1.00E-07
  3.400E+00 4.12007E-16  7.601E-06  1.736E-08  1.052E-08  1.853E-13  2.025E-13  1.00E-07
  3.500E+00 4.10799E-16  7.836E-06  1.733E-08  1.052E-08  1.903E-13  2.084E-13  1.00E-07
  3.600E+00 4.09561E-16  8.071E-06  1.729E-08  1.051E-08  1.953E-13  2.143E-13  1.00E-07
  3.700E+00 4.08294E-16  8.308E-06  1.726E-08  1.051E-08  2.003E-13  2.202E-13  1.00E-07
  3.800E+00 4.06998E-16  8.545E-06  1.723E-08  1.050E-08  2.052E-13  2.260E-13  1.00E-07
  3.900E+00 4.05672E-16  8.784E-06  1.719E-08  1.050E-08  2.101E-13  2.319E-13  1.00E-07
  4.000E+00 4.04318E-16  9.024E-06  1.715E-08  1.049E-08  2.149E-13  2.378E-13  1.00E-07
  4.100E+00 4.02936E-16  9.264E-06  1.712E-08  1.049E-08  2.197E-13  2.436E-13  1.00E-07
  4.200E+00 4.01527E-16  9.506E-06  1.708E-08  1.048E-08  2.244E-13  2.494E-13  1.00E-07
  4.300E+00 4.00090E-16  9.749E-06  1.704E-08  1.047E-08  2.291E-13  2.553E-13  1.00E-07
  4.400E+00 3.98627E-16  9.993E-06  1.700E-08  1.047E-08  2.338E-13  2.611E-13  1.00E-07
  4.500E+00 3.97138E-16  1.024E-05  1.696E-08  1.046E-08  2.384E-13  2.669E-13  1.00E-07
  4.600E+00 3.95623E-16  1.049E-05  1.692E-08  1.046E-08  2.430E-13  2.727E-13  1.00E-07
  4.700E+00 3.94082E-16  1.073E-05  1.688E-08  1.045E-08  2.475E-13  2.786E-13  1.00E-07
  4.800E+00 3.92517E-16  1.098E-05  1.684E-08  1.044E-08  2.520E-13  2.843E-13  1.00E-07
  4.900E+00 3.90927E-16  1.123E-05  1.679E-08  1.044E-08  2.565E-13  2.901E-13  1.00E-07
  5.000E+00 3.89313E-16  1.148E-05  1.675E-08  1.043E-08  2.609E-13  2.959E-13  1.00E-07
  5.100E+00 3.87676E-16  1.174E-05  1.670E-08  1.042E-08  2.652E-13  3.017E-13  1.00E-07
  5.200E+00 3.86016E-16  1.199E-05  1.666E-08  1.042E-08  2.695E-13  3.075E-13  1.00E-07
  5.300E+00 3.84333E-16  1.225E-05  1.661E-08  1.041E-08  2.738E-13  3.132E-13  1.00E-07
  5.400E+00 3.82629E-16  1.251E-05  1.657E-08  1.040E-08  2.780E-13  3.190E-13  1.00E-07
  5.500E+00 3.80903E-16  1.276E-05  1.652E-08  1.039E-08  2.821E-13  3.247E-13  1.00E-07
  5.600E+00 3.79156E-16  1.303E-05  1.647E-08  1.039E-08  2.862E-13  3.304E-13  1.00E-07
  5.700E+00 3.77389E-16  1.329E-05  1.642E-08  1.038E-08  2.902E-13  3.361E-13  1.00E-07
  5.800E+00 3.75602E-16  1.355E-05  1.637E-08  1.037E-08  2.942E-13  3.419E-13  1.00E-07
  5.900E+00 3.73795E-16  1.382E-05  1.632E-08  1.036E-08  2.982E-13  3.476E-13  1.00E-07
  6.000E+00 3.71969E-16  1.408E-05  1.627E-08  1.036E-08  3.020E-13  3.532E-13  1.00E-07
  6.100E+00 3.70125E-16  1.435E-05  1.622E-08  1.035E-08  3.059E-13  3.589E-13  1.00E-07
  6.200E+00 3.68263E-16  1.462E-05  1.617E-08  1.034E-08  3.096E-13  3.646E-13  1.00E-07
  6.300E+00 3.66383E-16  1.489E-05  1.611E-08  1.033E-08  3.134E-13  3.703E-13  1.00E-07
  6.400E+00 3.64487E-16  1.517E-05  1.606E-08  1.032E-08  3.170E-13  3.759E-13  1.00E-07
  6.500E+00 3.62574E-16  1.544E-05  1.601E-08  1.031E-08  3.206E-13  3.815E-13  1.00E-07
  6.600E+00 3.60645E-16  1.572E-05  1.595E-08  1.031E-08  3.242E-13  3.872E-13  1.00E-07
  6.700E+00 3.58701E-16  1.600E-05  1.590E-08  1.030E-08  3.277E-13  3.928E-13  1.00E-07
  6.800E+00 3.56741E-16  1.628E-05  1.584E-08  1.029E-08  3.311E-13  3.984E-13  1.00E-07
  6.900E+00 3.54768E-16  1.656E-05  1.578E-08  1.028E-08  3.345E-13  4.040E-13  1.00E-07
  7.000E+00 3.52780E-16  1.685E-05  1.573E-08  1.027E-08  3.378E-13  4.096E-13  1.00E-07
  7.100E+00 3.50780E-16  1.713E-05  1.567E-08  1.026E-08  3.411E-13  4.151E-13  1.00E-07
  7.200E+00 3.48766E-16  1.742E-05  1.561E-08  1.025E-08  3.443E-13  4.207E-13  1.00E-07
  7.300E+00 3.46740E-16  1.771E-05  1.555E-08  1.024E-08  3.474E-13  4.263E-13  1.00E-07
  7.400E+00 3.44702E-16  1.801E-05  1.549E-08  1.023E-08  3.505E-13  4.318E-13  1.00E-07
  7.500E+00 3.42653E-16  1.830E-05  1.543E-08  1.022E-08  3.535E-13  4.373E-13  1.00E-07
  7.600E+00 3.40593E-16  1.860E-05  1.537E-08  1.021E-08  3.565E-13  4.428E-13  1.00E-07
  7.700E+00 3.38522E-16  1.890E-05  1.531E-08  1.020E-08  3.594E-13  4.483E-13  1.00E-07
  7.800E+00 3.36442E-16  1.920E-05  1.525E-08  1.019E-08  3.622E-13  4.538E-13  1.00E-07
  7.900E+00 3.34352E-16  1.950E-05  1.519E-08  1.018E-08  3.650E-13  4.593E-13  1.00E-07
  8.000E+00 3.32253E-16  1.980E-05  1.513E-08  1.017E-08  3.677E-13  4.648E-13  1.00E-07
  8.100E+00 3.30146E-16  2.011E-05  1.506E-08  1.016E-08  3.703E-13  4.702E-13  1.00E-07
  8.200E+00 3.28031E-16  2.042E-05  1.500E-08  1.015E-08  3.729E-13  4.757E-13  1.00E-07
  8.300E+00 3.25908E-16  2.073E-05  1.494E-08  1.014E-08  3.754E-13  4.811E-13  1.00E-07
