

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.16000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      6.05756318E-01      0.00000000E+00
       1      2.69797316E-01      2.69863944E-01
       2      1.33016907E-01      1.33041564E-01
       3      6.78380652E-02      6.78494996E-02
       4      3.51323000E-02      3.51379867E-02
       5      1.83341108E-02      1.83370233E-02
       6      9.60362443E-03      9.60513676E-03
       7      5.03848392E-03      5.03927448E-03
       8      2.64441519E-03      2.64482970E-03
       9      1.38749649E-03      1.38771406E-03
      10      7.27526531E-04      7.27640743E-04
      11      3.81154856E-04      3.81214780E-04
      12      1.99506238E-04      1.99537653E-04
      13      1.04329409E-04      1.04345864E-04
      14      5.45079196E-05      5.45165303E-05
      15      2.84531308E-05      2.84576325E-05
      16      1.48400975E-05      1.48424488E-05
      17      7.73392029E-06      7.73514734E-06
      18      4.02753133E-06      4.02817115E-06
      19      2.09591594E-06      2.09624930E-06
      20      1.08999103E-06      1.09016459E-06
      21      5.66504505E-07      5.66594811E-07
      22      2.94259962E-07      2.94306916E-07
      23      1.52764122E-07      1.52788521E-07
      24      7.92661394E-08      7.92788092E-08
      25      4.11094997E-08      4.11160793E-08
      26      2.13106921E-08      2.13141070E-08
      27      1.10424333E-08      1.10442066E-08
      28      5.71943396E-09      5.72035196E-09
      29      2.96117663E-09      2.96165447E-09
      30      1.53253454E-09      1.53278706E-09
      31      7.92895029E-10      7.93023791E-10
      32      4.10086840E-10      4.10151610E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 3.50021E-17  0.000E+00  5.789E-09  1.222E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 3.50021E-17 -1.379E-11  5.789E-09  1.222E-09  1.239E-18  2.199E-19  1.00E-07
  1.250E-04 3.50021E-17 -1.723E-11  5.789E-09  1.222E-09  1.549E-18  2.748E-19  1.00E-07
  1.500E-04 3.50021E-17 -2.068E-11  5.789E-09  1.222E-09  1.859E-18  3.298E-19  1.00E-07
  1.750E-04 3.50021E-17 -2.413E-11  5.789E-09  1.222E-09  2.169E-18  3.848E-19  1.00E-07
  2.000E-04 3.50021E-17 -2.757E-11  5.789E-09  1.222E-09  2.479E-18  4.397E-19  1.00E-07
  2.250E-04 3.50021E-17 -3.102E-11  5.789E-09  1.222E-09  2.789E-18  4.947E-19  1.00E-07
  2.500E-04 3.50021E-17 -3.447E-11  5.789E-09  1.222E-09  3.099E-18  5.497E-19  1.00E-07
  2.750E-04 3.50021E-17 -3.791E-11  5.789E-09  1.222E-09  3.409E-18  6.046E-19  1.00E-07
  3.000E-04 3.50021E-17 -4.136E-11  5.789E-09  1.222E-09  3.718E-18  6.596E-19  1.00E-07
  3.250E-04 3.50021E-17 -4.481E-11  5.789E-09  1.222E-09  4.028E-18  7.146E-19  1.00E-07
  3.500E-04 3.50021E-17 -4.825E-11  5.789E-09  1.222E-09  4.338E-18  7.695E-19  1.00E-07
  3.750E-04 3.50021E-17 -5.170E-11  5.789E-09  1.222E-09  4.648E-18  8.245E-19  1.00E-07
  4.000E-04 3.50021E-17 -5.515E-11  5.789E-09  1.222E-09  4.958E-18  8.795E-19  1.00E-07
