 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.80000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.62849E-09  9.37569E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.62849E-09  9.37569E-10  1.82060E-18  2.68304E-19
  1.250E-04  1.18994E-12  5.62849E-09  9.37569E-10  2.27575E-18  3.35380E-19
  1.500E-04  1.71346E-12  5.62849E-09  9.37569E-10  2.73090E-18  4.02456E-19
  1.750E-04  2.33225E-12  5.62849E-09  9.37569E-10  3.18605E-18  4.69531E-19
  2.000E-04  3.04617E-12  5.62849E-09  9.37569E-10  3.64120E-18  5.36607E-19
  2.250E-04  3.85530E-12  5.62849E-09  9.37569E-10  4.09635E-18  6.03683E-19
  2.500E-04  4.75964E-12  5.62849E-09  9.37569E-10  4.55150E-18  6.70759E-19
  2.750E-04  5.75917E-12  5.62849E-09  9.37569E-10  5.00665E-18  7.37835E-19
  3.000E-04  6.85391E-12  5.62849E-09  9.37569E-10  5.46180E-18  8.04911E-19
  3.250E-04  8.04379E-12  5.62849E-09  9.37569E-10  5.91695E-18  8.71987E-19
  3.500E-04  9.32893E-12  5.62849E-09  9.37569E-10  6.37210E-18  9.39063E-19
  3.750E-04  1.07092E-11  5.62849E-09  9.37569E-10  6.82726E-18  1.00614E-18
  4.000E-04  1.21847E-11  5.62849E-09  9.37569E-10  7.28241E-18  1.07321E-18
  4.250E-04  1.37554E-11  5.62849E-09  9.37569E-10  7.73756E-18  1.14029E-18
  4.500E-04  1.54213E-11  5.62849E-09  9.37569E-10  8.19271E-18  1.20737E-18
  4.750E-04  1.71823E-11  5.62849E-09  9.37569E-10  8.64786E-18  1.27444E-18
  5.000E-04  1.90386E-11  5.62849E-09  9.37569E-10  9.10301E-18  1.34152E-18
  5.250E-04  2.09900E-11  5.62849E-09  9.37569E-10  9.55816E-18  1.40859E-18
  5.500E-04  2.30367E-11  5.62849E-09  9.37569E-10  1.00133E-17  1.47567E-18
  5.750E-04  2.51785E-11  5.62849E-09  9.37569E-10  1.04685E-17  1.54275E-18
  6.000E-04  2.74156E-11  5.62849E-09  9.37569E-10  1.09236E-17  1.60982E-18
  6.250E-04  2.97478E-11  5.62849E-09  9.37569E-10  1.13788E-17  1.67690E-18
  6.500E-04  3.21752E-11  5.62849E-09  9.37569E-10  1.18339E-17  1.74397E-18
  6.750E-04  3.46979E-11  5.62849E-09  9.37569E-10  1.22891E-17  1.81105E-18
  7.000E-04  3.73157E-11  5.62849E-09  9.37569E-10  1.27442E-17  1.87813E-18
  7.250E-04  4.00286E-11  5.62849E-09  9.37569E-10  1.31994E-17  1.94520E-18
  7.500E-04  4.28368E-11  5.62849E-09  9.37569E-10  1.36545E-17  2.01228E-18
  7.750E-04  4.57402E-11  5.62849E-09  9.37569E-10  1.41097E-17  2.07935E-18
  8.000E-04  4.87388E-11  5.62849E-09  9.37569E-10  1.45648E-17  2.14643E-18
  8.250E-04  5.18325E-11  5.62849E-09  9.37569E-10  1.50200E-17  2.21351E-18
  8.500E-04  5.50215E-11  5.62849E-09  9.37569E-10  1.54751E-17  2.28058E-18
  8.750E-04  5.83057E-11  5.62849E-09  9.37569E-10  1.59303E-17  2.34766E-18
  9.000E-04  6.16850E-11  5.62849E-09  9.37569E-10  1.63854E-17  2.41473E-18
  9.250E-04  6.51595E-11  5.62849E-09  9.37569E-10  1.68406E-17  2.48181E-18
  9.500E-04  6.87293E-11  5.62849E-09  9.37569E-10  1.72957E-17  2.54889E-18
  9.750E-04  7.23943E-11  5.62849E-09  9.37569E-10  1.77509E-17  2.61596E-18
  1.000E-03  7.61544E-11  5.62849E-09  9.37569E-10  1.82060E-17  2.68304E-18
  1.250E-03  1.18991E-10  5.62849E-09  9.37569E-10  2.27575E-17  3.35380E-18
  1.500E-03  1.71347E-10  5.62849E-09  9.37569E-10  2.73090E-17  4.02456E-18
  1.750E-03  2.33223E-10  5.62849E-09  9.37569E-10  3.18605E-17  4.69531E-18
  2.000E-03  3.04617E-10  5.62849E-09  9.37569E-10  3.64120E-17  5.36607E-18
