  5.500E-04 4.08888E-16  1.282E-09  1.687E-08  1.115E-08  1.707E-17  2.682E-17  1.00E-07
  5.750E-04 4.08888E-16  1.340E-09  1.687E-08  1.115E-08  1.785E-17  2.803E-17  1.00E-07
  6.000E-04 4.08888E-16  1.398E-09  1.687E-08  1.115E-08  1.863E-17  2.925E-17  1.00E-07
  6.250E-04 4.08888E-16  1.457E-09  1.687E-08  1.115E-08  1.940E-17  3.047E-17  1.00E-07
  6.500E-04 4.08888E-16  1.515E-09  1.687E-08  1.115E-08  2.018E-17  3.169E-17  1.00E-07
  6.750E-04 4.08888E-16  1.573E-09  1.687E-08  1.115E-08  2.096E-17  3.291E-17  1.00E-07
  7.000E-04 4.08888E-16  1.631E-09  1.687E-08  1.115E-08  2.173E-17  3.413E-17  1.00E-07
  7.250E-04 4.08888E-16  1.690E-09  1.687E-08  1.115E-08  2.251E-17  3.535E-17  1.00E-07
  7.500E-04 4.08888E-16  1.748E-09  1.687E-08  1.115E-08  2.328E-17  3.657E-17  1.00E-07
  7.750E-04 4.08888E-16  1.806E-09  1.687E-08  1.115E-08  2.406E-17  3.779E-17  1.00E-07
  8.000E-04 4.08888E-16  1.864E-09  1.687E-08  1.115E-08  2.484E-17  3.900E-17  1.00E-07
  8.250E-04 4.08888E-16  1.923E-09  1.687E-08  1.115E-08  2.561E-17  4.022E-17  1.00E-07
  8.500E-04 4.08888E-16  1.981E-09  1.687E-08  1.115E-08  2.639E-17  4.144E-17  1.00E-07
  8.750E-04 4.08888E-16  2.039E-09  1.687E-08  1.115E-08  2.716E-17  4.266E-17  1.00E-07
  9.000E-04 4.08888E-16  2.097E-09  1.687E-08  1.115E-08  2.794E-17  4.388E-17  1.00E-07
  9.250E-04 4.08888E-16  2.156E-09  1.687E-08  1.115E-08  2.872E-17  4.510E-17  1.00E-07
  9.500E-04 4.08888E-16  2.214E-09  1.687E-08  1.115E-08  2.949E-17  4.632E-17  1.00E-07
  9.750E-04 4.08888E-16  2.272E-09  1.687E-08  1.115E-08  3.027E-17  4.754E-17  1.00E-07
  1.000E-03 4.08888E-16  2.330E-09  1.687E-08  1.115E-08  3.105E-17  4.876E-17  1.00E-07
  1.250E-03 4.08888E-16  2.913E-09  1.687E-08  1.115E-08  3.881E-17  6.094E-17  1.00E-07
  1.500E-03 4.08888E-16  3.496E-09  1.687E-08  1.115E-08  4.657E-17  7.313E-17  1.00E-07
  1.750E-03 4.08888E-16  4.078E-09  1.687E-08  1.115E-08  5.433E-17  8.532E-17  1.00E-07
  2.000E-03 4.08888E-16  4.661E-09  1.687E-08  1.115E-08  6.209E-17  9.751E-17  1.00E-07
  2.250E-03 4.08888E-16  5.244E-09  1.687E-08  1.115E-08  6.985E-17  1.097E-16  1.00E-07
  2.500E-03 4.08888E-16  5.826E-09  1.687E-08  1.115E-08  7.761E-17  1.219E-16  1.00E-07
  2.750E-03 4.08888E-16  6.409E-09  1.687E-08  1.115E-08  8.537E-17  1.341E-16  1.00E-07
  3.000E-03 4.08888E-16  6.991E-09  1.687E-08  1.115E-08  9.314E-17  1.463E-16  1.00E-07
  3.250E-03 4.08888E-16  7.574E-09  1.687E-08  1.115E-08  1.009E-16  1.585E-16  1.00E-07
  3.500E-03 4.08888E-16  8.157E-09  1.687E-08  1.115E-08  1.087E-16  1.706E-16  1.00E-07
  3.750E-03 4.08888E-16  8.739E-09  1.687E-08  1.115E-08  1.164E-16  1.828E-16  1.00E-07
  4.000E-03 4.08888E-16  9.322E-09  1.687E-08  1.115E-08  1.242E-16  1.950E-16  1.00E-07
  4.250E-03 4.08888E-16  9.905E-09  1.687E-08  1.115E-08  1.319E-16  2.072E-16  1.00E-07
  4.500E-03 4.08888E-16  1.049E-08  1.687E-08  1.115E-08  1.397E-16  2.194E-16  1.00E-07
  4.750E-03 4.08888E-16  1.107E-08  1.687E-08  1.115E-08  1.475E-16  2.316E-16  1.00E-07
  5.000E-03 4.08888E-16  1.165E-08  1.687E-08  1.115E-08  1.552E-16  2.438E-16  1.00E-07
  5.250E-03 4.08888E-16  1.224E-08  1.687E-08  1.115E-08  1.630E-16  2.560E-16  1.00E-07
  5.500E-03 4.08888E-16  1.282E-08  1.687E-08  1.115E-08  1.707E-16  2.682E-16  1.00E-07
  5.750E-03 4.08888E-16  1.340E-08  1.687E-08  1.115E-08  1.785E-16  2.803E-16  1.00E-07
  6.000E-03 4.08888E-16  1.398E-08  1.687E-08  1.115E-08  1.863E-16  2.925E-16  1.00E-07
  6.250E-03 4.08888E-16  1.457E-08  1.687E-08  1.115E-08  1.940E-16  3.047E-16  1.00E-07
  6.500E-03 4.08888E-16  1.515E-08  1.687E-08  1.115E-08  2.018E-16  3.169E-16  1.00E-07
  6.750E-03 4.08888E-16  1.573E-08  1.687E-08  1.115E-08  2.096E-16  3.291E-16  1.00E-07
  7.000E-03 4.08888E-16  1.631E-08  1.687E-08  1.115E-08  2.173E-16  3.413E-16  1.00E-07
  7.250E-03 4.08888E-16  1.690E-08  1.687E-08  1.115E-08  2.251E-16  3.535E-16  1.00E-07
  7.500E-03 4.08888E-16  1.748E-08  1.687E-08  1.115E-08  2.328E-16  3.657E-16  1.00E-07
  7.750E-03 4.08888E-16  1.806E-08  1.687E-08  1.115E-08  2.406E-16  3.779E-16  1.00E-07
  8.000E-03 4.08888E-16  1.864E-08  1.687E-08  1.115E-08  2.484E-16  3.900E-16  1.00E-07
  8.250E-03 4.08888E-16  1.923E-08  1.687E-08  1.115E-08  2.561E-16  4.022E-16  1.00E-07
  8.500E-03 4.08888E-16  1.981E-08  1.687E-08  1.115E-08  2.639E-16  4.144E-16  1.00E-07
  8.750E-03 4.08888E-16  2.039E-08  1.687E-08  1.115E-08  2.716E-16  4.266E-16  1.00E-07
  9.000E-03 4.08888E-16  2.097E-08  1.687E-08  1.115E-08  2.794E-16  4.388E-16  1.00E-07
  9.250E-03 4.08888E-16  2.156E-08  1.687E-08  1.115E-08  2.872E-16  4.510E-16  1.00E-07
  9.500E-03 4.08888E-16  2.214E-08  1.687E-08  1.115E-08  2.949E-16  4.632E-16  1.00E-07
  9.750E-03 4.08888E-16  2.272E-08  1.687E-08  1.115E-08  3.027E-16  4.754E-16  1.00E-07
  1.000E-02 4.08888E-16  2.330E-08  1.687E-08  1.115E-08  3.105E-16  4.876E-16  1.00E-07
  1.250E-02 4.08888E-16  2.913E-08  1.687E-08  1.115E-08  3.881E-16  6.094E-16  1.00E-07
  1.500E-02 4.08888E-16  3.496E-08  1.687E-08  1.115E-08  4.657E-16  7.313E-16  1.00E-07
  1.750E-02 4.08888E-16  4.078E-08  1.687E-08  1.115E-08  5.433E-16  8.532E-16  1.00E-07
  2.000E-02 4.08888E-16  4.661E-08  1.687E-08  1.115E-08  6.209E-16  9.751E-16  1.00E-07
  2.250E-02 4.08888E-16  5.244E-08  1.687E-08  1.115E-08  6.985E-16  1.097E-15  1.00E-07
  2.500E-02 4.08888E-16  5.826E-08  1.687E-08  1.115E-08  7.761E-16  1.219E-15  1.00E-07
  2.750E-02 4.08887E-16  6.409E-08  1.687E-08  1.115E-08  8.537E-16  1.341E-15  1.00E-07
  3.000E-02 4.08887E-16  6.991E-08  1.687E-08  1.115E-08  9.314E-16  1.463E-15  1.00E-07
  3.250E-02 4.08887E-16  7.574E-08  1.687E-08  1.115E-08  1.009E-15  1.585E-15  1.00E-07
  3.500E-02 4.08887E-16  8.157E-08  1.687E-08  1.115E-08  1.087E-15  1.706E-15  1.00E-07
  3.750E-02 4.08886E-16  8.739E-08  1.687E-08  1.115E-08  1.164E-15  1.828E-15  1.00E-07
  4.000E-02 4.08886E-16  9.322E-08  1.687E-08  1.115E-08  1.242E-15  1.950E-15  1.00E-07
  4.250E-02 4.08886E-16  9.905E-08  1.687E-08  1.115E-08  1.319E-15  2.072E-15  1.00E-07
  4.500E-02 4.08886E-16  1.049E-07  1.687E-08  1.115E-08  1.397E-15  2.194E-15  1.00E-07
  4.750E-02 4.08885E-16  1.107E-07  1.687E-08  1.115E-08  1.475E-15  2.316E-15  1.00E-07
  5.000E-02 4.08885E-16  1.165E-07  1.687E-08  1.115E-08  1.552E-15  2.438E-15  1.00E-07
  5.250E-02 4.08885E-16  1.224E-07  1.687E-08  1.115E-08  1.630E-15  2.560E-15  1.00E-07
  5.500E-02 4.08884E-16  1.282E-07  1.687E-08  1.115E-08  1.707E-15  2.682E-15  1.00E-07
  5.750E-02 4.08884E-16  1.340E-07  1.687E-08  1.115E-08  1.785E-15  2.803E-15  1.00E-07
  6.000E-02 4.08883E-16  1.398E-07  1.687E-08  1.115E-08  1.863E-15  2.925E-15  1.00E-07
  6.250E-02 4.08883E-16  1.457E-07  1.687E-08  1.115E-08  1.940E-15  3.047E-15  1.00E-07
  6.500E-02 4.08883E-16  1.515E-07  1.687E-08  1.115E-08  2.018E-15  3.169E-15  1.00E-07
  6.750E-02 4.08882E-16  1.573E-07  1.687E-08  1.115E-08  2.096E-15  3.291E-15  1.00E-07
  7.000E-02 4.08882E-16  1.631E-07  1.687E-08  1.115E-08  2.173E-15  3.413E-15  1.00E-07
  7.250E-02 4.08881E-16  1.690E-07  1.687E-08  1.115E-08  2.251E-15  3.535E-15  1.00E-07
  7.500E-02 4.08881E-16  1.748E-07  1.687E-08  1.115E-08  2.328E-15  3.657E-15  1.00E-07
  7.750E-02 4.08880E-16  1.806E-07  1.687E-08  1.115E-08  2.406E-15  3.779E-15  1.00E-07
  8.000E-02 4.08880E-16  1.864E-07  1.687E-08  1.115E-08  2.484E-15  3.900E-15  1.00E-07
  8.250E-02 4.08879E-16  1.923E-07  1.687E-08  1.115E-08  2.561E-15  4.022E-15  1.00E-07
  8.500E-02 4.08879E-16  1.981E-07  1.687E-08  1.115E-08  2.639E-15  4.144E-15  1.00E-07
  8.750E-02 4.08878E-16  2.039E-07  1.687E-08  1.115E-08  2.716E-15  4.266E-15  1.00E-07
  9.000E-02 4.08877E-16  2.097E-07  1.687E-08  1.115E-08  2.794E-15  4.388E-15  1.00E-07
  9.250E-02 4.08877E-16  2.156E-07  1.687E-08  1.115E-08  2.872E-15  4.510E-15  1.00E-07
  9.500E-02 4.08876E-16  2.214E-07  1.687E-08  1.115E-08  2.949E-15  4.632E-15  1.00E-07
  9.750E-02 4.08875E-16  2.272E-07  1.687E-08  1.115E-08  3.027E-15  4.754E-15  1.00E-07
  1.000E-01 4.08875E-16  2.331E-07  1.687E-08  1.115E-08  3.104E-15  4.876E-15  1.00E-07
  1.250E-01 4.08867E-16  2.913E-07  1.687E-08  1.115E-08  3.880E-15  6.094E-15  1.00E-07
  1.500E-01 4.08858E-16  3.496E-07  1.687E-08  1.115E-08  4.656E-15  7.313E-15  1.00E-07
  1.750E-01 4.08847E-16  4.079E-07  1.687E-08  1.115E-08  5.432E-15  8.532E-15  1.00E-07
  2.000E-01 4.08834E-16  4.661E-07  1.687E-08  1.115E-08  6.208E-15  9.751E-15  1.00E-07
  2.250E-01 4.08819E-16  5.244E-07  1.687E-08  1.115E-08  6.984E-15  1.097E-14  1.00E-07
  2.500E-01 4.08803E-16  5.827E-07  1.687E-08  1.115E-08  7.760E-15  1.219E-14  1.00E-07
  2.750E-01 4.08785E-16  6.410E-07  1.687E-08  1.115E-08  8.535E-15  1.341E-14  1.00E-07
  3.000E-01 4.08766E-16  6.993E-07  1.687E-08  1.115E-08  9.311E-15  1.463E-14  1.00E-07
  3.250E-01 4.08744E-16  7.575E-07  1.687E-08  1.115E-08  1.009E-14  1.584E-14  1.00E-07
  3.500E-01 4.08721E-16  8.158E-07  1.687E-08  1.115E-08  1.086E-14  1.706E-14  1.00E-07
  3.750E-01 4.08697E-16  8.741E-07  1.687E-08  1.115E-08  1.164E-14  1.828E-14  1.00E-07
  4.000E-01 4.08670E-16  9.325E-07  1.686E-08  1.115E-08  1.241E-14  1.950E-14  1.00E-07
  4.250E-01 4.08642E-16  9.908E-07  1.686E-08  1.115E-08  1.319E-14  2.072E-14  1.00E-07
  4.500E-01 4.08612E-16  1.049E-06  1.686E-08  1.115E-08  1.396E-14  2.194E-14  1.00E-07
  4.750E-01 4.08581E-16  1.107E-06  1.686E-08  1.115E-08  1.474E-14  2.316E-14  1.00E-07
  5.000E-01 4.08547E-16  1.166E-06  1.686E-08  1.115E-08  1.551E-14  2.438E-14  1.00E-07
  5.250E-01 4.08512E-16  1.224E-06  1.686E-08  1.115E-08  1.628E-14  2.559E-14  1.00E-07
  5.500E-01 4.08476E-16  1.282E-06  1.686E-08  1.115E-08  1.706E-14  2.681E-14  1.00E-07
  5.750E-01 4.08438E-16  1.341E-06  1.686E-08  1.115E-08  1.783E-14  2.803E-14  1.00E-07
  6.000E-01 4.08398E-16  1.399E-06  1.686E-08  1.115E-08  1.860E-14  2.925E-14  1.00E-07
  6.250E-01 4.08356E-16  1.458E-06  1.686E-08  1.115E-08  1.938E-14  3.047E-14  1.00E-07
  6.500E-01 4.08312E-16  1.516E-06  1.686E-08  1.115E-08  2.015E-14  3.169E-14  1.00E-07
  6.750E-01 4.08267E-16  1.574E-06  1.685E-08  1.114E-08  2.092E-14  3.290E-14  1.00E-07
  7.000E-01 4.08220E-16  1.633E-06  1.685E-08  1.114E-08  2.170E-14  3.412E-14  1.00E-07
  7.250E-01 4.08172E-16  1.691E-06  1.685E-08  1.114E-08  2.247E-14  3.534E-14  1.00E-07
  7.500E-01 4.08122E-16  1.750E-06  1.685E-08  1.114E-08  2.324E-14  3.656E-14  1.00E-07
  7.750E-01 4.08070E-16  1.808E-06  1.685E-08  1.114E-08  2.401E-14  3.778E-14  1.00E-07
  8.000E-01 4.08016E-16  1.866E-06  1.685E-08  1.114E-08  2.478E-14  3.899E-14  1.00E-07
  8.250E-01 4.07961E-16  1.925E-06  1.685E-08  1.114E-08  2.555E-14  4.021E-14  1.00E-07
  8.500E-01 4.07904E-16  1.983E-06  1.684E-08  1.114E-08  2.632E-14  4.143E-14  1.00E-07
  8.750E-01 4.07845E-16  2.042E-06  1.684E-08  1.114E-08  2.709E-14  4.265E-14  1.00E-07
  9.000E-01 4.07785E-16  2.100E-06  1.684E-08  1.114E-08  2.786E-14  4.387E-14  1.00E-07
  9.250E-01 4.07723E-16  2.159E-06  1.684E-08  1.114E-08  2.863E-14  4.508E-14  1.00E-07
  9.500E-01 4.07659E-16  2.217E-06  1.684E-08  1.114E-08  2.940E-14  4.630E-14  1.00E-07
  9.750E-01 4.07594E-16  2.276E-06  1.684E-08  1.114E-08  3.017E-14  4.752E-14  1.00E-07
  1.000E+00 4.07527E-16  2.335E-06  1.683E-08  1.114E-08  3.094E-14  4.874E-14  1.00E-07
  1.100E+00 4.07242E-16  2.569E-06  1.683E-08  1.114E-08  3.401E-14  5.361E-14  1.00E-07
  1.200E+00 4.06929E-16  2.804E-06  1.682E-08  1.114E-08  3.707E-14  5.847E-14  1.00E-07
  1.300E+00 4.06591E-16  3.039E-06  1.681E-08  1.114E-08  4.013E-14  6.334E-14  1.00E-07
  1.400E+00 4.06225E-16  3.274E-06  1.680E-08  1.114E-08  4.318E-14  6.820E-14  1.00E-07
  1.500E+00 4.05833E-16  3.509E-06  1.679E-08  1.113E-08  4.622E-14  7.307E-14  1.00E-07
  1.600E+00 4.05414E-16  3.745E-06  1.678E-08  1.113E-08  4.925E-14  7.793E-14  1.00E-07
  1.700E+00 4.04969E-16  3.982E-06  1.677E-08  1.113E-08  5.227E-14  8.279E-14  1.00E-07
  1.800E+00 4.04498E-16  4.219E-06  1.675E-08  1.113E-08  5.528E-14  8.765E-14  1.00E-07
  1.900E+00 4.04001E-16  4.456E-06  1.674E-08  1.113E-08  5.828E-14  9.250E-14  1.00E-07
  2.000E+00 4.03477E-16  4.694E-06  1.673E-08  1.112E-08  6.126E-14  9.735E-14  1.00E-07
  2.100E+00 4.02928E-16  4.932E-06  1.671E-08  1.112E-08  6.424E-14  1.022E-13  1.00E-07
  2.200E+00 4.02353E-16  5.170E-06  1.670E-08  1.112E-08  6.720E-14  1.071E-13  1.00E-07
  2.300E+00 4.01752E-16  5.410E-06  1.668E-08  1.112E-08  7.015E-14  1.119E-13  1.00E-07
  2.400E+00 4.01126E-16  5.649E-06  1.666E-08  1.111E-08  7.308E-14  1.167E-13  1.00E-07
  2.500E+00 4.00475E-16  5.890E-06  1.664E-08  1.111E-08  7.600E-14  1.216E-13  1.00E-07
  2.600E+00 3.99799E-16  6.131E-06  1.663E-08  1.111E-08  7.891E-14  1.264E-13  1.00E-07
  2.700E+00 3.99097E-16  6.373E-06  1.661E-08  1.110E-08  8.179E-14  1.313E-13  1.00E-07
  2.800E+00 3.98371E-16  6.615E-06  1.659E-08  1.110E-08  8.467E-14  1.361E-13  1.00E-07
  2.900E+00 3.97621E-16  6.858E-06  1.657E-08  1.110E-08  8.752E-14  1.409E-13  1.00E-07
  3.000E+00 3.96845E-16  7.102E-06  1.655E-08  1.109E-08  9.036E-14  1.457E-13  1.00E-07
  3.100E+00 3.96046E-16  7.346E-06  1.652E-08  1.109E-08  9.318E-14  1.506E-13  1.00E-07
  3.200E+00 3.95223E-16  7.591E-06  1.650E-08  1.109E-08  9.598E-14  1.554E-13  1.00E-07
  3.300E+00 3.94376E-16  7.837E-06  1.648E-08  1.108E-08  9.876E-14  1.602E-13  1.00E-07
  3.400E+00 3.93505E-16  8.084E-06  1.646E-08  1.108E-08  1.015E-13  1.650E-13  1.00E-07
  3.500E+00 3.92612E-16  8.332E-06  1.643E-08  1.107E-08  1.043E-13  1.698E-13  1.00E-07
  3.600E+00 3.91695E-16  8.580E-06  1.641E-08  1.107E-08  1.070E-13  1.746E-13  1.00E-07
  3.700E+00 3.90755E-16  8.830E-06  1.638E-08  1.106E-08  1.097E-13  1.794E-13  1.00E-07
  3.800E+00 3.89792E-16  9.080E-06  1.635E-08  1.106E-08  1.124E-13  1.842E-13  1.00E-07
  3.900E+00 3.88807E-16  9.331E-06  1.633E-08  1.106E-08  1.150E-13  1.890E-13  1.00E-07
  4.000E+00 3.87800E-16  9.583E-06  1.630E-08  1.105E-08  1.177E-13  1.938E-13  1.00E-07
  4.100E+00 3.86771E-16  9.837E-06  1.627E-08  1.105E-08  1.203E-13  1.986E-13  1.00E-07
  4.200E+00 3.85720E-16  1.009E-05  1.624E-08  1.104E-08  1.229E-13  2.033E-13  1.00E-07
  4.300E+00 3.84648E-16  1.035E-05  1.621E-08  1.104E-08  1.254E-13  2.081E-13  1.00E-07
  4.400E+00 3.83554E-16  1.060E-05  1.618E-08  1.103E-08  1.280E-13  2.129E-13  1.00E-07
  4.500E+00 3.82440E-16  1.086E-05  1.615E-08  1.103E-08  1.305E-13  2.176E-13  1.00E-07
  4.600E+00 3.81305E-16  1.112E-05  1.612E-08  1.102E-08  1.330E-13  2.224E-13  1.00E-07
  4.700E+00 3.80150E-16  1.138E-05  1.609E-08  1.101E-08  1.354E-13  2.271E-13  1.00E-07
  4.800E+00 3.78974E-16  1.164E-05  1.606E-08  1.101E-08  1.378E-13  2.319E-13  1.00E-07
  4.900E+00 3.77779E-16  1.190E-05  1.602E-08  1.100E-08  1.403E-13  2.366E-13  1.00E-07
  5.000E+00 3.76565E-16  1.216E-05  1.599E-08  1.100E-08  1.426E-13  2.413E-13  1.00E-07
  5.100E+00 3.75331E-16  1.243E-05  1.595E-08  1.099E-08  1.450E-13  2.461E-13  1.00E-07
  5.200E+00 3.74078E-16  1.269E-05  1.592E-08  1.098E-08  1.473E-13  2.508E-13  1.00E-07
  5.300E+00 3.72806E-16  1.296E-05  1.588E-08  1.098E-08  1.496E-13  2.555E-13  1.00E-07
  5.400E+00 3.71516E-16  1.323E-05  1.585E-08  1.097E-08  1.519E-13  2.602E-13  1.00E-07
  5.500E+00 3.70208E-16  1.350E-05  1.581E-08  1.097E-08  1.541E-13  2.649E-13  1.00E-07
  5.600E+00 3.68882E-16  1.377E-05  1.577E-08  1.096E-08  1.563E-13  2.696E-13  1.00E-07
  5.700E+00 3.67539E-16  1.404E-05  1.573E-08  1.095E-08  1.585E-13  2.743E-13  1.00E-07
  5.800E+00 3.66179E-16  1.432E-05  1.570E-08  1.095E-08  1.606E-13  2.790E-13  1.00E-07
  5.900E+00 3.64802E-16  1.459E-05  1.566E-08  1.094E-08  1.627E-13  2.837E-13  1.00E-07
  6.000E+00 3.63408E-16  1.487E-05  1.562E-08  1.093E-08  1.648E-13  2.884E-13  1.00E-07
  6.100E+00 3.61998E-16  1.515E-05  1.558E-08  1.092E-08  1.669E-13  2.930E-13  1.00E-07
  6.200E+00 3.60572E-16  1.543E-05  1.554E-08  1.092E-08  1.689E-13  2.977E-13  1.00E-07
  6.300E+00 3.59130E-16  1.571E-05  1.550E-08  1.091E-08  1.708E-13  3.023E-13  1.00E-07
  6.400E+00 3.57673E-16  1.599E-05  1.545E-08  1.090E-08  1.728E-13  3.070E-13  1.00E-07
  6.500E+00 3.56201E-16  1.628E-05  1.541E-08  1.089E-08  1.747E-13  3.116E-13  1.00E-07
  6.600E+00 3.54715E-16  1.656E-05  1.537E-08  1.089E-08  1.766E-13  3.162E-13  1.00E-07
  6.700E+00 3.53214E-16  1.685E-05  1.533E-08  1.088E-08  1.784E-13  3.209E-13  1.00E-07
  6.800E+00 3.51699E-16  1.714E-05  1.528E-08  1.087E-08  1.803E-13  3.255E-13  1.00E-07
  6.900E+00 3.50170E-16  1.743E-05  1.524E-08  1.086E-08  1.820E-13  3.301E-13  1.00E-07
  7.000E+00 3.48628E-16  1.773E-05  1.519E-08  1.085E-08  1.838E-13  3.347E-13  1.00E-07
  7.100E+00 3.47073E-16  1.802E-05  1.515E-08  1.085E-08  1.855E-13  3.393E-13  1.00E-07
  7.200E+00 3.45506E-16  1.832E-05  1.510E-08  1.084E-08  1.871E-13  3.438E-13  1.00E-07
  7.300E+00 3.43925E-16  1.862E-05  1.506E-08  1.083E-08  1.888E-13  3.484E-13  1.00E-07
  7.400E+00 3.42333E-16  1.892E-05  1.501E-08  1.082E-08  1.904E-13  3.530E-13  1.00E-07
  7.500E+00 3.40729E-16  1.922E-05  1.496E-08  1.081E-08  1.919E-13  3.575E-13  1.00E-07
  7.600E+00 3.39114E-16  1.952E-05  1.491E-08  1.080E-08  1.935E-13  3.621E-13  1.00E-07
  7.700E+00 3.37487E-16  1.983E-05  1.487E-08  1.079E-08  1.949E-13  3.666E-13  1.00E-07
  7.800E+00 3.35850E-16  2.014E-05  1.482E-08  1.078E-08  1.964E-13  3.712E-13  1.00E-07
  7.900E+00 3.34202E-16  2.045E-05  1.477E-08  1.078E-08  1.978E-13  3.757E-13  1.00E-07
  8.000E+00 3.32544E-16  2.076E-05  1.472E-08  1.077E-08  1.992E-13  3.802E-13  1.00E-07
  8.100E+00 3.30876E-16  2.107E-05  1.467E-08  1.076E-08  2.005E-13  3.847E-13  1.00E-07
  8.200E+00 3.29199E-16  2.139E-05  1.462E-08  1.075E-08  2.018E-13  3.892E-13  1.00E-07
  8.300E+00 3.27513E-16  2.171E-05  1.457E-08  1.074E-08  2.031E-13  3.937E-13  1.00E-07
  8.400E+00 3.25818E-16  2.203E-05  1.452E-08  1.073E-08  2.043E-13  3.982E-13  1.00E-07
  8.500E+00 3.24114E-16  2.235E-05  1.446E-08  1.072E-08  2.055E-13  4.026E-13  1.00E-07
