 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.26000E+02 eV = 4.63042E+00 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: point charge
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file z_008.den   
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # Total elastic cross section = 2.18767E-16 cm**2 = 7.81232E+00 a0**2
 # 1st transport cross section = 1.20454E-16 cm**2 = 4.30150E+00 a0**2
 # 2nd transport cross section = 1.14258E-16 cm**2 = 4.08022E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.15942E-16  7.71141E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.15942E-16  7.71141E+00  3.13314E-10  1.0E-07
  1.250E-04  1.18994E-12  2.15942E-16  7.71141E+00  3.91642E-10  1.0E-07
  1.500E-04  1.71346E-12  2.15942E-16  7.71141E+00  4.69971E-10  1.0E-07
  1.750E-04  2.33225E-12  2.15942E-16  7.71141E+00  5.48299E-10  1.0E-07
  2.000E-04  3.04617E-12  2.15942E-16  7.71141E+00  6.26627E-10  1.0E-07
  2.250E-04  3.85530E-12  2.15942E-16  7.71141E+00  7.04956E-10  1.0E-07
  2.500E-04  4.75964E-12  2.15942E-16  7.71141E+00  7.83284E-10  1.0E-07
  2.750E-04  5.75917E-12  2.15942E-16  7.71141E+00  8.61613E-10  1.0E-07
  3.000E-04  6.85391E-12  2.15942E-16  7.71141E+00  9.39941E-10  1.0E-07
  3.250E-04  8.04379E-12  2.15942E-16  7.71141E+00  1.01827E-09  1.0E-07
  3.500E-04  9.32893E-12  2.15942E-16  7.71141E+00  1.09660E-09  1.0E-07
  3.750E-04  1.07092E-11  2.15942E-16  7.71141E+00  1.17493E-09  1.0E-07
  4.000E-04  1.21847E-11  2.15942E-16  7.71141E+00  1.25325E-09  1.0E-07
  4.250E-04  1.37554E-11  2.15942E-16  7.71141E+00  1.33158E-09  1.0E-07
  4.500E-04  1.54213E-11  2.15942E-16  7.71141E+00  1.40991E-09  1.0E-07
  4.750E-04  1.71823E-11  2.15942E-16  7.71141E+00  1.48824E-09  1.0E-07
  5.000E-04  1.90386E-11  2.15942E-16  7.71141E+00  1.56657E-09  1.0E-07
