 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   6,   projectile: electron
 #  Kinetic energy = 1.06000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.55508E-08  1.18558E-08  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  1.55508E-08  1.18558E-08  6.28169E-19  3.46893E-18
  1.250E-04  1.18994E-12  1.55508E-08  1.18558E-08  7.85211E-19  4.33617E-18
  1.500E-04  1.71346E-12  1.55508E-08  1.18558E-08  9.42253E-19  5.20340E-18
  1.750E-04  2.33225E-12  1.55508E-08  1.18558E-08  1.09930E-18  6.07063E-18
  2.000E-04  3.04617E-12  1.55508E-08  1.18558E-08  1.25634E-18  6.93786E-18
  2.250E-04  3.85530E-12  1.55508E-08  1.18558E-08  1.41338E-18  7.80510E-18
  2.500E-04  4.75964E-12  1.55508E-08  1.18558E-08  1.57042E-18  8.67233E-18
  2.750E-04  5.75917E-12  1.55508E-08  1.18558E-08  1.72746E-18  9.53956E-18
  3.000E-04  6.85391E-12  1.55508E-08  1.18558E-08  1.88451E-18  1.04068E-17
  3.250E-04  8.04379E-12  1.55508E-08  1.18558E-08  2.04155E-18  1.12740E-17
  3.500E-04  9.32893E-12  1.55508E-08  1.18558E-08  2.19859E-18  1.21413E-17
  3.750E-04  1.07092E-11  1.55508E-08  1.18558E-08  2.35563E-18  1.30085E-17
  4.000E-04  1.21847E-11  1.55508E-08  1.18558E-08  2.51268E-18  1.38757E-17
  4.250E-04  1.37554E-11  1.55508E-08  1.18558E-08  2.66972E-18  1.47430E-17
  4.500E-04  1.54213E-11  1.55508E-08  1.18558E-08  2.82676E-18  1.56102E-17
  4.750E-04  1.71823E-11  1.55508E-08  1.18558E-08  2.98380E-18  1.64774E-17
  5.000E-04  1.90386E-11  1.55508E-08  1.18558E-08  3.14084E-18  1.73447E-17
  5.250E-04  2.09900E-11  1.55508E-08  1.18558E-08  3.29789E-18  1.82119E-17
  5.500E-04  2.30367E-11  1.55508E-08  1.18558E-08  3.45493E-18  1.90791E-17
  5.750E-04  2.51785E-11  1.55508E-08  1.18558E-08  3.61197E-18  1.99464E-17
  6.000E-04  2.74156E-11  1.55508E-08  1.18558E-08  3.76901E-18  2.08136E-17
