 #  Scattering amplitudes (in cm)      MU=(1-cos(TH))/2
 #  Z =   1,   projectile: electron
 #  Kinetic energy = 1.66000E+02 eV
 #
 # TH (deg)      MU          Re(F)        Im(F)        Re(G)        Im(G)
 #--------------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.65396E-09  9.83367E-10  0.00000E+00  0.00000E+00
  1.000E-04  7.61557E-13  5.65396E-09  9.83367E-10  1.69361E-18  2.58482E-19
  1.250E-04  1.18994E-12  5.65396E-09  9.83367E-10  2.11701E-18  3.23102E-19
  1.500E-04  1.71346E-12  5.65396E-09  9.83367E-10  2.54041E-18  3.87722E-19
  1.750E-04  2.33225E-12  5.65396E-09  9.83367E-10  2.96382E-18  4.52343E-19
  2.000E-04  3.04617E-12  5.65396E-09  9.83367E-10  3.38722E-18  5.16963E-19
  2.250E-04  3.85530E-12  5.65396E-09  9.83367E-10  3.81062E-18  5.81583E-19
  2.500E-04  4.75964E-12  5.65396E-09  9.83367E-10  4.23402E-18  6.46204E-19
  2.750E-04  5.75917E-12  5.65396E-09  9.83367E-10  4.65743E-18  7.10824E-19
  3.000E-04  6.85391E-12  5.65396E-09  9.83367E-10  5.08083E-18  7.75445E-19
  3.250E-04  8.04379E-12  5.65396E-09  9.83367E-10  5.50423E-18  8.40065E-19
  3.500E-04  9.32893E-12  5.65396E-09  9.83367E-10  5.92763E-18  9.04685E-19
  3.750E-04  1.07092E-11  5.65396E-09  9.83367E-10  6.35103E-18  9.69306E-19
  4.000E-04  1.21847E-11  5.65396E-09  9.83367E-10  6.77444E-18  1.03393E-18
  4.250E-04  1.37554E-11  5.65396E-09  9.83367E-10  7.19784E-18  1.09855E-18
  4.500E-04  1.54213E-11  5.65396E-09  9.83367E-10  7.62124E-18  1.16317E-18
  4.750E-04  1.71823E-11  5.65396E-09  9.83367E-10  8.04464E-18  1.22779E-18
  5.000E-04  1.90386E-11  5.65396E-09  9.83367E-10  8.46805E-18  1.29241E-18
  5.250E-04  2.09900E-11  5.65396E-09  9.83367E-10  8.89145E-18  1.35703E-18
  5.500E-04  2.30367E-11  5.65396E-09  9.83367E-10  9.31485E-18  1.42165E-18
  5.750E-04  2.51785E-11  5.65396E-09  9.83367E-10  9.73825E-18  1.48627E-18
  6.000E-04  2.74156E-11  5.65396E-09  9.83367E-10  1.01617E-17  1.55089E-18
  6.250E-04  2.97478E-11  5.65396E-09  9.83367E-10  1.05851E-17  1.61551E-18
  6.500E-04  3.21752E-11  5.65396E-09  9.83367E-10  1.10085E-17  1.68013E-18
  6.750E-04  3.46979E-11  5.65396E-09  9.83367E-10  1.14319E-17  1.74475E-18
  7.000E-04  3.73157E-11  5.65396E-09  9.83367E-10  1.18553E-17  1.80937E-18
  7.250E-04  4.00286E-11  5.65396E-09  9.83367E-10  1.22787E-17  1.87399E-18
  7.500E-04  4.28368E-11  5.65396E-09  9.83367E-10  1.27021E-17  1.93861E-18
  7.750E-04  4.57402E-11  5.65396E-09  9.83367E-10  1.31255E-17  2.00323E-18
  8.000E-04  4.87388E-11  5.65396E-09  9.83367E-10  1.35489E-17  2.06785E-18
  8.250E-04  5.18325E-11  5.65396E-09  9.83367E-10  1.39723E-17  2.13247E-18
  8.500E-04  5.50215E-11  5.65396E-09  9.83367E-10  1.43957E-17  2.19709E-18
  8.750E-04  5.83057E-11  5.65396E-09  9.83367E-10  1.48191E-17  2.26171E-18
  9.000E-04  6.16850E-11  5.65396E-09  9.83367E-10  1.52425E-17  2.32633E-18
  9.250E-04  6.51595E-11  5.65396E-09  9.83367E-10  1.56659E-17  2.39095E-18
  9.500E-04  6.87293E-11  5.65396E-09  9.83367E-10  1.60893E-17  2.45557E-18
  9.750E-04  7.23943E-11  5.65396E-09  9.83367E-10  1.65127E-17  2.52019E-18
  1.000E-03  7.61544E-11  5.65396E-09  9.83367E-10  1.69361E-17  2.58482E-18
  1.250E-03  1.18991E-10  5.65396E-09  9.83367E-10  2.11701E-17  3.23102E-18
  1.500E-03  1.71347E-10  5.65396E-09  9.83367E-10  2.54041E-17  3.87722E-18
  1.750E-03  2.33223E-10  5.65396E-09  9.83367E-10  2.96382E-17  4.52343E-18
  2.000E-03  3.04617E-10  5.65396E-09  9.83367E-10  3.38722E-17  5.16963E-18
  2.250E-03  3.85531E-10  5.65396E-09  9.83367E-10  3.81062E-17  5.81583E-18
