

  **** PARTIAL WAVE ANALYSIS (DPWA0) ******************************************


  KINETIC ENERGY = 1.40000E+02 eV

      L       PHASE(SPIN UP)     PHASE(SPIN DOWN)
  -----------------------------------------------
       0      1.78364321E-01      0.00000000E+00
       1     -1.40525755E+00     -1.40328466E+00
       2      7.29340241E-01      7.29672172E-01
       3      3.00200169E-01      3.00294117E-01
       4      1.29555970E-01      1.29590374E-01
       5      5.82529367E-02      5.82671553E-02
       6      2.69564161E-02      2.69626753E-02
       7      1.27311708E-02      1.27340305E-02
       8      6.10415503E-03      6.10549376E-03
       9      2.96071702E-03      2.96135465E-03
      10      1.44910483E-03      1.44941249E-03
      11      7.14385245E-04      7.14535197E-04
      12      3.54224867E-04      3.54298539E-04
      13      1.76463674E-04      1.76500103E-04
      14      8.82420248E-05      8.82601308E-05
      15      4.42618814E-05      4.42709185E-05
      16      2.22571331E-05      2.22616592E-05
      17      1.12148242E-05      1.12170973E-05
      18      5.66027241E-06      5.66141658E-06
      19      2.86070271E-06      2.86127969E-06
      20      1.44741377E-06      1.44770518E-06
      21      7.33012593E-07      7.33159952E-07
      22      3.71500407E-07      3.71574997E-07
      23      1.88399531E-07      1.88437319E-07
      24      9.55931775E-08      9.56123311E-08
      25      4.85246473E-08      4.85343628E-08
      26      2.46408241E-08      2.46457567E-08
      27      1.25164504E-08      1.25189505E-08
      28      6.35941667E-09      6.36069183E-09
      29      3.23177315E-09      3.23241701E-09
      30      1.64263608E-09      1.64296255E-09
      31      8.35056407E-10      8.35225220E-10
      32      4.24568728E-10      4.24654924E-10


  *** SCATTERING AMPLITUDES AND DIFFERENTIAL CROSS SECTION ***

    ANGLE      DCS       ASYMMETRY    DIRECT AMPLITUDE       SPIN-FLIP AMPLITUDE     ERROR
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  0.000E+00 2.19803E-16  0.000E+00  1.106E-08  9.869E-09  0.000E+00  0.000E+00  1.00E-07
  1.000E-04 2.19803E-16  3.352E-10  1.106E-08  9.869E-09 -1.196E-18  2.263E-18  1.00E-07
  1.250E-04 2.19803E-16  4.190E-10  1.106E-08  9.869E-09 -1.495E-18  2.829E-18  1.00E-07
  1.500E-04 2.19803E-16  5.028E-10  1.106E-08  9.869E-09 -1.794E-18  3.394E-18  1.00E-07
  1.750E-04 2.19803E-16  5.866E-10  1.106E-08  9.869E-09 -2.093E-18  3.960E-18  1.00E-07
  2.000E-04 2.19803E-16  6.704E-10  1.106E-08  9.869E-09 -2.392E-18  4.526E-18  1.00E-07
  2.250E-04 2.19803E-16  7.543E-10  1.106E-08  9.869E-09 -2.691E-18  5.092E-18  1.00E-07
  2.500E-04 2.19803E-16  8.381E-10  1.106E-08  9.869E-09 -2.991E-18  5.657E-18  1.00E-07
  2.750E-04 2.19803E-16  9.219E-10  1.106E-08  9.869E-09 -3.290E-18  6.223E-18  1.00E-07
  3.000E-04 2.19803E-16  1.006E-09  1.106E-08  9.869E-09 -3.589E-18  6.789E-18  1.00E-07
  3.250E-04 2.19803E-16  1.089E-09  1.106E-08  9.869E-09 -3.888E-18  7.354E-18  1.00E-07
  3.500E-04 2.19803E-16  1.173E-09  1.106E-08  9.869E-09 -4.187E-18  7.920E-18  1.00E-07
  3.750E-04 2.19803E-16  1.257E-09  1.106E-08  9.869E-09 -4.486E-18  8.486E-18  1.00E-07
  4.000E-04 2.19803E-16  1.341E-09  1.106E-08  9.869E-09 -4.785E-18  9.052E-18  1.00E-07
